window_id,evaluation_id,order_attempt_id,event_sequence,source_kind,source_path,live_classification,order_status_type,side,limit_px,size_btc,post_only_tif,order_endpoint_called,post_only_reject,reject_interpretation,quote_placement,pre_bid,pre_ask,post_bid,post_ask,hold_elapsed_seconds,censoring_status,censoring_reason,no_fill_state,depth_proxy_status,depth_proxy_scope,same_side_visible_qty_at_or_ahead_of_quote_btc,same_side_visible_order_count_at_or_ahead_of_quote,top_depth_multiple_of_order,trade_through_status,public_trade_count,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,public_stream_coverage_status,zero_public_trade_interpretation,opportunity_status,exact_timestamp_caveat,evidence_limitation,route_signal
window_02,16,,2925,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_02,no_submit_fail_closed,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62595.0,62596.0,62595.0,62596.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_02,17,,2937,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_02,no_submit_fail_closed,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62595.0,62596.0,62595.0,62596.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_02,18,,2988,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_02,no_submit_fail_closed,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62595.0,62596.0,62595.0,62596.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_02,19,,3204,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_02,no_submit_fail_closed,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62595.0,62596.0,62595.0,62596.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_02,20,,3232,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_02,no_submit_fail_closed,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62595.0,62596.0,62595.0,62596.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_02,21,,3305,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_02,no_submit_fail_closed,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62595.0,62596.0,62595.0,62596.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_02,22,,3408,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_02,no_submit_fail_closed,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62595.0,62596.0,62595.0,62596.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_02,23,,3577,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_02,no_submit_fail_closed,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62595.0,62596.0,62595.0,62596.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_02,24,,3796,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_02,no_submit_fail_closed,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62595.0,62596.0,62595.0,62596.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_02,25,,3961,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_02,no_submit_fail_closed,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62595.0,62596.0,62595.0,62596.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_02,26,,3995,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_02,no_submit_fail_closed,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62595.0,62596.0,62595.0,62596.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_02,27,,4101,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_02,no_submit_fail_closed,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62595.0,62596.0,62595.0,62596.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_02,28,,4110,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_02,no_submit_fail_closed,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62595.0,62596.0,62595.0,62596.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_02,29,,4361,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_02,no_submit_fail_closed,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62595.0,62596.0,62595.0,62596.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_02,30,,4441,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_02,no_submit_fail_closed,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62595.0,62596.0,62595.0,62596.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_02,31,,4464,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_02,no_submit_fail_closed,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62595.0,62596.0,62595.0,62596.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_02,32,,4467,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_02,no_submit_fail_closed,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62595.0,62596.0,62595.0,62596.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_03,1,,90,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_03,submitted_resting_no_fill,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62650.0,62651.0,62650.0,62651.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_03,2,,209,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_03,submitted_resting_no_fill,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62650.0,62651.0,62650.0,62651.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_03,3,,252,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_03,submitted_resting_no_fill,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62650.0,62651.0,62650.0,62651.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_03,4,,615,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_03,submitted_resting_no_fill,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62650.0,62651.0,62650.0,62651.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_03,5,,631,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_03,submitted_resting_no_fill,skipped,,,,Alo,False,False,,placement_unknown_no_order_submitted,62650.0,62651.0,62650.0,62651.0,,not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,depth_proxy_missing_or_not_applicable,no_order_submitted,,,,not_applicable_no_order_submitted,0,,,,,,not_applicable_no_order_submitted,,,opportunity_not_applicable_no_order_submitted,no_order_submitted,no_order_submitted,no_order_submitted
window_03,6,1,1310,0714T003_v2_live_window_artifact,local_live_analysis/cross_exchange_resting_interval_v2_live_evidence_0714T003_20260714T063004Z/window_03,submitted_resting_no_fill,resting,buy,62650.0,0.00036,Alo,True,False,,at_touch_bid,62650.0,62651.0,62650.0,62651.0,1.28021,short_hold_censored,hold_lt_5s_no_low_fill_probability_inference,resting_no_fill_observed,depth_proxy_present,resting_start_l2_book_snapshot_at_or_after_order_resting_proxy_not_exact,0.00673,1,18.694444444,coverage_not_proven_complete,0,0,0,0,0.00709,0,insufficient_interval_trades_or_depth,coverage_not_proven_complete,artifact_gap_not_no_exchange_trades,opportunity_not_assessable_public_flow_missing,local_exchange_response_end_proxy_not_exact_exchange_resting_timestamp;local_cancel_ack_end_proxy_not_exact_exchange_cancel_ack,coverage_not_proven_complete;zero_rows_are_artifact_gap;proxy_only_lifecycle_depth,public_flow_artifact_gap
