session,fold_id,model,side,reliability_bin,training_lower_edge,training_upper_edge,test_count,event_count,mean_predicted_risk,realized_rate
jul30,6,H1,maker_bid_risk,3,0.0092327913665911643,0.010824623396077593,9760,40,0.010088195944684923,0.0040983606557377051
jul30,6,H1,maker_bid_risk,4,0.010824623396077593,0.012487152078331065,12919,50,0.011681031874880799,0.0038702685966406068
jul30,6,H1,maker_bid_risk,5,0.012487152078331065,0.014275547740186911,14764,49,0.013374014008335476,0.0033188837713356814
jul30,6,H1,maker_bid_risk,6,0.014275547740186911,0.016308398978059802,15204,60,0.015256487591963883,0.0039463299131807421
jul30,6,H1,maker_bid_risk,7,0.016308398978059802,0.018822159635686342,15262,156,0.017521655904938073,0.010221465076660987
jul30,6,H1,maker_bid_risk,8,0.018822159635686342,0.022276022794071704,15185,203,0.020433888088935682,0.013368455712874547
jul30,6,H1,maker_bid_risk,9,0.022276022794071704,0.028467297828369986,14564,399,0.024870162193185618,0.027396319692392201
jul30,6,H1,maker_bid_risk,10,0.028467297828369986,,14078,736,0.044138390666989276,0.052280153430885067
jul30,7,H0,maker_ask_risk,1,,0.0077992176632443178,29844,198,0.0062193877543134362,0.0066344993968636915
jul30,7,H0,maker_ask_risk,2,0.0077992176632443178,0.0097627260040823449,21071,172,0.0090795731494927312,0.0081628778890418113
jul30,7,H0,maker_ask_risk,3,0.0097627260040823449,0.011547595082844309,12396,207,0.010766357989552324,0.016698935140367861
jul30,7,H0,maker_ask_risk,4,0.011547595082844309,0.013017388201160496,17250,233,0.012061380095358645,0.013507246376811595
jul30,7,H0,maker_ask_risk,5,0.013017388201160496,0.014768364731572947,9726,145,0.014262415841418154,0.014908492699979436
jul30,7,H0,maker_ask_risk,6,0.014768364731572947,0.016227555837077801,10673,187,0.015236289688022613,0.017520846997095475
jul30,7,H0,maker_ask_risk,7,0.016227555837077801,0.018508654945700531,5974,81,0.017911551787531777,0.013558754603280885
jul30,7,H0,maker_ask_risk,8,0.018508654945700531,0.021020734955037423,5567,110,0.019149154431395688,0.019759295850547871
jul30,7,H0,maker_ask_risk,9,0.021020734955037423,0.025075728248615148,4793,78,0.02307852552771782,0.016273732526601293
jul30,7,H0,maker_ask_risk,10,0.025075728248615148,,2656,71,0.032553310460070248,0.026731927710843373
jul30,7,H0,maker_bid_risk,1,,0.008318249135801703,29844,211,0.0066336793827442607,0.0070700978421123174
jul30,7,H0,maker_bid_risk,2,0.008318249135801703,0.010411505019538581,21071,264,0.0096832385956893974,0.012529068387831617
jul30,7,H0,maker_bid_risk,3,0.010411505019538581,0.012313994832477193,12396,148,0.011481294531133945,0.011939335269441756
jul30,7,H0,maker_bid_risk,4,0.012313994832477193,0.013880414848634892,17250,211,0.012861574449724932,0.012231884057971015
jul30,7,H0,maker_bid_risk,5,0.013880414848634892,0.01574623161487243,9726,184,0.015207121733603342,0.018918363150318734
jul30,7,H0,maker_bid_risk,6,0.01574623161487243,0.017300899578364448,10673,197,0.01624478896035143,0.018457790686779725
jul30,7,H0,maker_bid_risk,7,0.017300899578364448,0.019730841730899895,5974,116,0.019094813715215125,0.019417475728155338
jul30,7,H0,maker_bid_risk,8,0.019730841730899895,0.022406253934854625,5567,139,0.020413031350120816,0.024968564756601402
jul30,7,H0,maker_bid_risk,9,0.022406253934854625,0.026723607782367265,4793,133,0.024597358208491446,0.027748800333820156
jul30,7,H0,maker_bid_risk,10,0.026723607782367265,,2656,58,0.03467820021242201,0.021837349397590362
jul30,7,H1,maker_ask_risk,1,,0.0062025688246587496,53958,229,0.0049734867051904209,0.0042440416620334338
jul30,7,H1,maker_ask_risk,2,0.0062025688246587496,0.0075033010417413504,24956,246,0.0068105228034925054,0.0098573489341240578
jul30,7,H1,maker_ask_risk,3,0.0075033010417413504,0.0089126508263064341,16484,264,0.0081406577960548791,0.016015530211113807
jul30,7,H1,maker_ask_risk,4,0.0089126508263064341,0.010659974131951633,10768,226,0.0096757172970011428,0.020988112927191677
jul30,7,H1,maker_ask_risk,5,0.010659974131951633,0.012724804482730279,6121,180,0.011544805662436781,0.029406959647116485
jul30,7,H1,maker_ask_risk,6,0.012724804482730279,0.015003576405902108,3323,147,0.013710447384017941,0.044237135118868495
jul30,7,H1,maker_ask_risk,7,0.015003576405902108,0.017578490981790096,1729,66,0.016098202332093851,0.038172353961827644
jul30,7,H1,maker_ask_risk,8,0.017578490981790096,0.02093190693193947,1127,49,0.019137683905109636,0.043478260869565216
jul30,7,H1,maker_ask_risk,9,0.02093190693193947,0.026828427155279333,883,39,0.023389587810819977,0.044167610419026046
jul30,7,H1,maker_ask_risk,10,0.026828427155279333,,601,36,0.04123377377704545,0.059900166389351084
jul30,7,H1,maker_bid_risk,1,,0.0075193793174942458,3602,2,0.0067247154946448997,0.00055524708495280405
jul30,7,H1,maker_bid_risk,2,0.0075193793174942458,0.0092163500251792874,9111,12,0.0084690333187252033,0.0013170892327955218
jul30,7,H1,maker_bid_risk,3,0.0092163500251792874,0.010783254660560071,14288,23,0.010041631544547212,0.0016097424412094064
jul30,7,H1,maker_bid_risk,4,0.010783254660560071,0.012386365124197329,17220,59,0.011592514222448788,0.0034262485481997679
jul30,7,H1,maker_bid_risk,5,0.012386365124197329,0.014089306859859652,17334,91,0.013210294534391915,0.00524979808468905
jul30,7,H1,maker_bid_risk,6,0.014089306859859652,0.016021214330902089,16032,177,0.015014633985797551,0.011040419161676647
jul30,7,H1,maker_bid_risk,7,0.016021214330902089,0.018397597270416344,13678,234,0.01713123954766595,0.017107764293025296
jul30,7,H1,maker_bid_risk,8,0.018397597270416344,0.021666509289738456,11207,261,0.019869174463493181,0.023289015793700366
jul30,7,H1,maker_bid_risk,9,0.021666509289738456,0.027566952614013207,9373,300,0.024130437384413814,0.032006828123332977
jul30,7,H1,maker_bid_risk,10,0.027566952614013207,,8105,502,0.039788768809988641,0.061937075879086985
jul30,8,H0,maker_ask_risk,1,,0.0076828182403562151,38665,290,0.0057258090003223065,0.0075003232897969743
jul30,8,H0,maker_ask_risk,2,0.0076828182403562151,0.0096045441285320665,23242,244,0.00850111974436203,0.01049823595215558
jul30,8,H0,maker_ask_risk,3,0.0096045441285320665,0.011297298067944439,17409,286,0.010179572993216132,0.01642828422080533
jul30,8,H0,maker_ask_risk,4,0.011297298067944439,0.012635796601800919,13462,225,0.012028482688990016,0.016713712672708363
jul30,8,H0,maker_ask_risk,5,0.012635796601800919,0.014511633624804121,8334,140,0.013467102657160232,0.016798656107511398
jul30,8,H0,maker_ask_risk,6,0.014511633624804121,0.015833258221273128,6360,147,0.015256840852942325,0.02311320754716981
jul30,8,H0,maker_ask_risk,7,0.015833258221273128,0.018173928871250467,4559,80,0.017013165322773593,0.01754770783066462
jul30,8,H0,maker_ask_risk,8,0.018173928871250467,0.020285837309325094,4057,103,0.019233468927936689,0.025388217894996304
jul30,8,H0,maker_ask_risk,9,0.020285837309325094,0.024644682643356841,2556,74,0.022696519394571235,0.028951486697965573
jul30,8,H0,maker_ask_risk,10,0.024644682643356841,,1306,65,0.02954483975302083,0.049770290964777947
jul30,8,H0,maker_bid_risk,1,,0.0082278319984365744,38665,288,0.0061324859815535962,0.0074485969222811326
jul30,8,H0,maker_bid_risk,2,0.0082278319984365744,0.010284929777694241,23242,315,0.0091038042240741933,0.013553050512004131
jul30,8,H0,maker_bid_risk,3,0.010284929777694241,0.012096609441276995,17409,293,0.010900382355983253,0.016830375093342523
jul30,8,H0,maker_bid_risk,4,0.012096609441276995,0.013528935042394385,13462,217,0.012879064842000514,0.016119447333234289
jul30,8,H0,maker_bid_risk,5,0.013528935042394385,0.015535953341877407,8334,140,0.014418398470645372,0.016798656107511398
jul30,8,H0,maker_bid_risk,6,0.015535953341877407,0.016949782776366384,6360,122,0.016333166513510515,0.019182389937106917
jul30,8,H0,maker_bid_risk,7,0.016949782776366384,0.019453308364685729,4559,109,0.018211812896881809,0.023908751919280543
jul30,8,H0,maker_bid_risk,8,0.019453308364685729,0.021711666848468703,4057,123,0.020586365902192663,0.030317968942568399
jul30,8,H0,maker_bid_risk,9,0.021711666848468703,0.026371308826401374,2556,70,0.024288888193997254,0.027386541471048513
jul30,8,H0,maker_bid_risk,10,0.026371308826401374,,1306,63,0.031606176647056589,0.048238897396630932
jul30,8,H1,maker_ask_risk,1,,0.0061695320952472876,71307,366,0.0046693461407395671,0.0051327359165299338
jul30,8,H1,maker_ask_risk,2,0.0061695320952472876,0.0073870819013954758,19011,273,0.0067216222702344902,0.014360107306296355
jul30,8,H1,maker_ask_risk,3,0.0073870819013954758,0.0086503360865883838,11082,225,0.007960911989877183,0.020303194369247428
jul30,8,H1,maker_ask_risk,4,0.0086503360865883838,0.0102121649863125,7377,225,0.0093463565596986157,0.030500203334688898
jul30,8,H1,maker_ask_risk,5,0.0102121649863125,0.012180997070294963,4739,143,0.011080186199783395,0.030175142435112892
jul30,8,H1,maker_ask_risk,6,0.012180997070294963,0.014485272291390072,2735,139,0.013206638976037386,0.05082266910420475
jul30,8,H1,maker_ask_risk,7,0.014485272291390072,0.01712972295492432,1485,128,0.015649196262236896,0.0861952861952862
jul30,8,H1,maker_ask_risk,8,0.01712972295492432,0.020542431491792246,1025,64,0.018599522277648314,0.062439024390243902
jul30,8,H1,maker_ask_risk,9,0.020542431491792246,0.02644967550472388,705,37,0.023028054287984458,0.052482269503546099
jul30,8,H1,maker_ask_risk,10,0.02644967550472388,,484,54,0.03310886512032514,0.1115702479338843
jul30,8,H1,maker_bid_risk,1,,0.0073873735731611045,4523,3,0.0064480801760175756,0.00066327658633650232
jul30,8,H1,maker_bid_risk,2,0.0073873735731611045,0.0090996091518650291,9637,14,0.0083423830648787882,0.0014527342533983605
jul30,8,H1,maker_bid_risk,3,0.0090996091518650291,0.010669618560955385,14117,42,0.0099061280669195638,0.0029751363604165193
jul30,8,H1,maker_bid_risk,4,0.010669618560955385,0.012233783010422439,15530,78,0.01145210347069202,0.005022537025112685
jul30,8,H1,maker_bid_risk,5,0.012233783010422439,0.013868189821376942,15330,68,0.013027720299177037,0.0044357469015003257
jul30,8,H1,maker_bid_risk,6,0.013868189821376942,0.015724539837121521,14794,146,0.014758017032897818,0.0098688657563877243
jul30,8,H1,maker_bid_risk,7,0.015724539837121521,0.018009764544628992,13282,195,0.016793188991717854,0.014681523866887517
jul30,8,H1,maker_bid_risk,8,0.018009764544628992,0.021203429259836981,11992,243,0.019453048713062984,0.020263509006004002
jul30,8,H1,maker_bid_risk,9,0.021203429259836981,0.027000729746812446,10799,345,0.023655345812920898,0.03194740253727197
jul30,8,H1,maker_bid_risk,10,0.027000729746812446,,9946,606,0.038510751606626488,0.060929016690126687
jul30,9,H0,maker_ask_risk,1,,0.0076695574434161307,14492,71,0.0061191883665292759,0.0048992547612475845
jul30,9,H0,maker_ask_risk,2,0.0076695574434161307,0.0095370523429283427,12248,82,0.0088560085395955179,0.006694970607446114
jul30,9,H0,maker_ask_risk,3,0.0095370523429283427,0.011121585816635804,8245,83,0.010688300369833594,0.010066707095209218
jul30,9,H0,maker_ask_risk,4,0.011121585816635804,0.012557487185939187,8495,93,0.011600064927004453,0.010947616244849911
jul30,9,H0,maker_ask_risk,5,0.012557487185939187,0.01432136512262483,9213,159,0.01369165403481796,0.017258222077499184
jul30,9,H0,maker_ask_risk,6,0.01432136512262483,0.015715164045975061,4158,85,0.014809908206619203,0.020442520442520443
jul30,9,H0,maker_ask_risk,7,0.015715164045975061,0.017921688800257241,6046,113,0.017197702643041924,0.01869004300363877
jul30,9,H0,maker_ask_risk,8,0.017921688800257241,0.020163987597469402,2068,44,0.018578849783172854,0.021276595744680851
jul30,9,H0,maker_ask_risk,9,0.020163987597469402,0.024048044187884088,3913,66,0.021898358053548721,0.016866854076156401
jul30,9,H0,maker_ask_risk,10,0.024048044187884088,,3072,68,0.030947739345427328,0.022135416666666668
jul30,9,H0,maker_bid_risk,1,,0.0082020798297743891,14492,141,0.0065444765304191526,0.0097295059343085848
jul30,9,H0,maker_bid_risk,2,0.0082020798297743891,0.010198340471310741,12248,159,0.0094703693881293995,0.01298171129980405
jul30,9,H0,maker_bid_risk,3,0.010198340471310741,0.01189185221858724,8245,161,0.011428783249282884,0.01952698605215282
jul30,9,H0,maker_bid_risk,4,0.01189185221858724,0.013426289739105202,8495,106,0.012403182209884836,0.012477928193054738
jul30,9,H0,maker_bid_risk,5,0.013426289739105202,0.015310924453730723,9213,173,0.014638132301785912,0.018777813958536851
jul30,9,H0,maker_bid_risk,6,0.015310924453730723,0.016799920892136444,4158,74,0.015832850951813242,0.017797017797017797
jul30,9,H0,maker_bid_risk,7,0.016799920892136444,0.019156749592353028,6046,121,0.01838349141459733,0.020013231888852134
jul30,9,H0,maker_bid_risk,8,0.019156749592353028,0.021551282286998319,2068,38,0.01985856463634611,0.018375241779497099
jul30,9,H0,maker_bid_risk,9,0.021551282286998319,0.025697824283339998,3913,77,0.023403023521952726,0.019677996422182469
jul30,9,H0,maker_bid_risk,10,0.025697824283339998,,3072,63,0.033057317185914176,0.0205078125
jul30,9,H1,maker_ask_risk,1,,0.0062748399270113886,51770,293,0.004367726994055657,0.0056596484450453927
jul30,9,H1,maker_ask_risk,2,0.0062748399270113886,0.0074927439208468671,7591,129,0.0068136836764247323,0.016993808457383745
jul30,9,H1,maker_ask_risk,3,0.0074927439208468671,0.0086961377288593544,4210,99,0.0080401154953112577,0.023515439429928741
jul30,9,H1,maker_ask_risk,4,0.0086961377288593544,0.010132543210762512,2852,106,0.0093483306234052894,0.037166900420757362
jul30,9,H1,maker_ask_risk,5,0.010132543210762512,0.011965359113642715,1959,53,0.010978592063378988,0.027054619703930576
jul30,9,H1,maker_ask_risk,6,0.011965359113642715,0.014191521901415149,1199,47,0.01297527563835694,0.039199332777314431
jul30,9,H1,maker_ask_risk,7,0.014191521901415149,0.016810288555013764,779,50,0.015355362655682091,0.064184852374839535
jul30,9,H1,maker_ask_risk,8,0.016810288555013764,0.020201492912573227,595,28,0.018298324415162139,0.047058823529411764
jul30,9,H1,maker_ask_risk,9,0.020201492912573227,0.026064813447372659,463,33,0.022717326266472548,0.071274298056155511
jul30,9,H1,maker_ask_risk,10,0.026064813447372659,,532,26,0.054724191731446603,0.048872180451127817
jul30,9,H1,maker_bid_risk,1,,0.00728339292267699,138,0,0.0062863172771522062,0
jul30,9,H1,maker_bid_risk,2,0.00728339292267699,0.0090414324839557247,312,0,0.0083365971648514444,0
jul30,9,H1,maker_bid_risk,3,0.0090414324839557247,0.010638389944389481,914,5,0.0099990703018466645,0.0054704595185995622
jul30,9,H1,maker_bid_risk,4,0.010638389944389481,0.012181117852253509,2290,2,0.011464190008598949,0.00087336244541484718
jul30,9,H1,maker_bid_risk,5,0.012181117852253509,0.013775664348630201,3775,6,0.013043783070392318,0.0015894039735099338
jul30,9,H1,maker_bid_risk,6,0.013775664348630201,0.015567575007946033,6144,15,0.014713422219858524,0.00244140625
jul30,9,H1,maker_bid_risk,7,0.015567575007946033,0.017762741411096905,8941,52,0.016696815005997363,0.0058159042612683145
jul30,9,H1,maker_bid_risk,8,0.017762741411096905,0.020857689493593901,12280,87,0.019266985929348061,0.0070846905537459287
jul30,9,H1,maker_bid_risk,9,0.020857689493593901,0.026552023866522112,15886,203,0.023446620557297078,0.012778547148432582
jul30,9,H1,maker_bid_risk,10,0.026552023866522112,,21270,743,0.043331447440829431,0.034931828866948754
aug04,1,H0,maker_ask_risk,1,,0.0071895505021002393,9371,41,0.0061068757222541084,0.0043752000853697574
aug04,1,H0,maker_ask_risk,2,0.0071895505021002393,0.0087801379303215077,9959,109,0.0080822997790856513,0.01094487398333166
aug04,1,H0,maker_ask_risk,3,0.0087801379303215077,0.010111058135035211,9810,121,0.009542145160609531,0.012334352701325178
aug04,1,H0,maker_ask_risk,4,0.010111058135035211,0.011274207586871476,9467,109,0.010662941101370249,0.011513679095806485
aug04,1,H0,maker_ask_risk,5,0.011274207586871476,0.012731880790641248,13364,196,0.012018254700669388,0.014666267584555522
aug04,1,H0,maker_ask_risk,6,0.012731880790641248,0.013864153843282545,10649,116,0.013255380851826572,0.010893041600150248
aug04,1,H0,maker_ask_risk,7,0.013864153843282545,0.015693347262488277,15658,201,0.014752299506404516,0.01283688849150594
aug04,1,H0,maker_ask_risk,8,0.015693347262488277,0.017940341353249512,14886,193,0.016791382975192282,0.012965202203412603
aug04,1,H0,maker_ask_risk,9,0.017940341353249512,0.021571236664563287,13400,162,0.019611796020361994,0.01208955223880597
aug04,1,H0,maker_ask_risk,10,0.021571236664563287,,13386,270,0.027888306224659341,0.020170327207530255
aug04,1,H0,maker_bid_risk,1,,0.0064596738201283532,9371,62,0.0054865400516821618,0.0066161562266567071
aug04,1,H0,maker_bid_risk,2,0.0064596738201283532,0.0078896630085446562,9959,81,0.0072622574140741884,0.0081333467215583891
aug04,1,H0,maker_bid_risk,3,0.0078896630085446562,0.0090864476972043473,9810,84,0.0085748539492917393,0.0085626911314984708
aug04,1,H0,maker_bid_risk,4,0.0090864476972043473,0.010132552966061081,9467,83,0.0095827816459819765,0.0087672969261645712
aug04,1,H0,maker_bid_risk,5,0.010132552966061081,0.011443785801946604,13364,143,0.010801828084132737,0.010700389105058366
aug04,1,H0,maker_bid_risk,6,0.011443785801946604,0.012462493782801065,10649,187,0.011914766438651279,0.017560334303690486
aug04,1,H0,maker_bid_risk,7,0.012462493782801065,0.014108564350994945,15658,247,0.013261690178732062,0.015774683867671477
aug04,1,H0,maker_bid_risk,8,0.014108564350994945,0.016131188251682138,14886,249,0.015096903154421252,0.016727126158806931
aug04,1,H0,maker_bid_risk,9,0.016131188251682138,0.019400878069085969,13400,294,0.017636227682315906,0.021940298507462687
aug04,1,H0,maker_bid_risk,10,0.019400878069085969,,13386,235,0.025097062039712178,0.017555655162109666
aug04,1,H1,maker_ask_risk,1,,0.0028472162518713429,104950,692,0.0013088490255527946,0.0065936160076226777
aug04,1,H1,maker_ask_risk,2,0.0028472162518713429,0.0043467838025473826,9183,338,0.0034299699280428367,0.036807143634977675
aug04,1,H1,maker_ask_risk,3,0.0043467838025473826,0.0059778373958219166,2930,203,0.0050439919566334767,0.069283276450511952
aug04,1,H1,maker_ask_risk,4,0.0059778373958219166,0.0076606884635808115,1118,92,0.0067284209035598811,0.082289803220035776
aug04,1,H1,maker_ask_risk,5,0.0076606884635808115,0.0094946982104638922,702,54,0.0085304566358422092,0.076923076923076927
aug04,1,H1,maker_ask_risk,6,0.0094946982104638922,0.011704342182165206,374,41,0.010461509415136688,0.10962566844919786
aug04,1,H1,maker_ask_risk,7,0.011704342182165206,0.014587632538814788,237,50,0.013024196949707139,0.2109704641350211
aug04,1,H1,maker_ask_risk,8,0.014587632538814788,0.018802427120492848,159,27,0.016476810209018949,0.16981132075471697
aug04,1,H1,maker_ask_risk,9,0.018802427120492848,0.0268756827201444,119,8,0.022463690966285775,0.067226890756302518
aug04,1,H1,maker_ask_risk,10,0.0268756827201444,,178,13,0.12136928840427449,0.073033707865168537
aug04,1,H1,maker_bid_risk,1,,0.0032865591793056481,93,0,0.0028437076864224185,0
aug04,1,H1,maker_bid_risk,2,0.0032865591793056481,0.00449634931524312,239,0,0.0039501051120171644,0
aug04,1,H1,maker_bid_risk,3,0.00449634931524312,0.005676855248113899,319,0,0.0050827360692490128,0
aug04,1,H1,maker_bid_risk,4,0.005676855248113899,0.0069544126165924647,492,0,0.0063317019408790235,0
aug04,1,H1,maker_bid_risk,5,0.0069544126165924647,0.0084603109978116375,794,0,0.00775320170742056,0
aug04,1,H1,maker_bid_risk,6,0.0084603109978116375,0.010300396675171353,1550,0,0.0094306451575441076,0
aug04,1,H1,maker_bid_risk,7,0.010300396675171353,0.012748367986029741,2819,0,0.011598228761767745,0
aug04,1,H1,maker_bid_risk,8,0.012748367986029741,0.016345935603485295,6060,0,0.014662144286698691,0
aug04,1,H1,maker_bid_risk,9,0.016345935603485295,0.023190690289320193,17107,25,0.019948538208321931,0.0014613900742386158
aug04,1,H1,maker_bid_risk,10,0.023190690289320193,,90477,1640,0.052457021132814106,0.018126153608099296
aug04,2,H0,maker_ask_risk,1,,0.0074660833246973368,1910,1,0.0066329853128395035,0.00052356020942408382
aug04,2,H0,maker_ask_risk,2,0.0074660833246973368,0.0090053512933652158,3294,6,0.0083397516826319296,0.0018214936247723133
aug04,2,H0,maker_ask_risk,3,0.0090053512933652158,0.010331556822755661,4244,20,0.0097177645928375311,0.0047125353440150798
aug04,2,H0,maker_ask_risk,4,0.010331556822755661,0.011397691496054518,5012,31,0.010866719174049529,0.0061851556264964089
aug04,2,H0,maker_ask_risk,5,0.011397691496054518,0.012611607607822872,6162,45,0.012039534185502887,0.0073028237585199612
aug04,2,H0,maker_ask_risk,6,0.012611607607822872,0.013751003658833305,7546,66,0.013160419336047032,0.0087463556851311956
aug04,2,H0,maker_ask_risk,7,0.013751003658833305,0.015200041699432121,8942,92,0.014534782914332821,0.010288526056810557
aug04,2,H0,maker_ask_risk,8,0.015200041699432121,0.017166108719957829,13707,165,0.016118936432691369,0.012037644998905668
aug04,2,H0,maker_ask_risk,9,0.017166108719957829,0.020285518681750325,19952,246,0.018635232634314082,0.012329591018444266
aug04,2,H0,maker_ask_risk,10,0.020285518681750325,,49181,896,0.027771539650013992,0.018218417681625017
aug04,2,H0,maker_bid_risk,1,,0.0070600714815136634,1910,15,0.006272094889696123,0.0078534031413612562
aug04,2,H0,maker_bid_risk,2,0.0070600714815136634,0.0085161231158247253,3294,13,0.007886493512566841,0.003946569520340012
aug04,2,H0,maker_bid_risk,3,0.0085161231158247253,0.0097707656609998805,4244,35,0.009190084417544004,0.0082469368520263903
aug04,2,H0,maker_bid_risk,4,0.0097707656609998805,0.010779461440342142,5012,29,0.010277088646163821,0.0057861133280127696
aug04,2,H0,maker_bid_risk,5,0.010779461440342142,0.011928075072195066,6162,40,0.011386767658036886,0.0064913988964621873
aug04,2,H0,maker_bid_risk,6,0.011928075072195066,0.013006272701231114,7546,40,0.012447401435853897,0.0053008216273522394
aug04,2,H0,maker_bid_risk,7,0.013006272701231114,0.014377614406387962,8942,102,0.013748014460320169,0.011406844106463879
aug04,2,H0,maker_bid_risk,8,0.014377614406387962,0.016238501328808885,13707,152,0.015247327537687781,0.011089224483840374
aug04,2,H0,maker_bid_risk,9,0.016238501328808885,0.019191595277285534,19952,278,0.017629237186334447,0.013933440256615878
aug04,2,H0,maker_bid_risk,10,0.019191595277285534,,49181,755,0.026283529312487414,0.015351456863422867
aug04,2,H1,maker_ask_risk,1,,0.0035341640042741984,36529,49,0.0026568813365859174,0.001341399983574694
aug04,2,H1,maker_ask_risk,2,0.0035341640042741984,0.004867202901944867,30653,163,0.0041791016015510609,0.0053175871855935799
aug04,2,H1,maker_ask_risk,3,0.004867202901944867,0.0064146242686848876,23111,260,0.0055698171177742907,0.011250054086798494
aug04,2,H1,maker_ask_risk,4,0.0064146242686848876,0.0083330434875272807,14833,305,0.0072519289060183666,0.020562259826063509
aug04,2,H1,maker_ask_risk,5,0.0083330434875272807,0.010508445697340107,7276,227,0.0092803776387286475,0.031198460692688289
aug04,2,H1,maker_ask_risk,6,0.010508445697340107,0.012819645107666422,3524,192,0.011521130096117991,0.054483541430192961
aug04,2,H1,maker_ask_risk,7,0.012819645107666422,0.01552942542692215,1843,162,0.014000394468564138,0.087900162778079216
aug04,2,H1,maker_ask_risk,8,0.01552942542692215,0.019183448030919981,1103,77,0.017050231595779539,0.06980961015412511
aug04,2,H1,maker_ask_risk,9,0.019183448030919981,0.025497065800979657,615,62,0.021600287988856954,0.1008130081300813
aug04,2,H1,maker_ask_risk,10,0.025497065800979657,,463,71,0.037914829783047721,0.15334773218142547
aug04,2,H1,maker_bid_risk,1,,0.0046175420280275548,46,0,0.0032695875841783615,0
aug04,2,H1,maker_bid_risk,2,0.0046175420280275548,0.0058039914575284124,77,0,0.0052731540792535919,0
aug04,2,H1,maker_bid_risk,3,0.0058039914575284124,0.0069620582005049947,179,0,0.0065068985475641369,0
aug04,2,H1,maker_bid_risk,4,0.0069620582005049947,0.0082269561699729321,502,2,0.0076600856294541803,0.0039840637450199202
aug04,2,H1,maker_bid_risk,5,0.0082269561699729321,0.0097163061023801678,1180,0,0.0090902363179156051,0
aug04,2,H1,maker_bid_risk,6,0.0097163061023801678,0.011516055583127516,2560,10,0.010701114833875234,0.00390625
aug04,2,H1,maker_bid_risk,7,0.011516055583127516,0.013857748404734749,5929,0,0.012818366051610495,0
aug04,2,H1,maker_bid_risk,8,0.013857748404734749,0.017193440941637106,14249,20,0.015662255994869305,0.0014036072706856621
aug04,2,H1,maker_bid_risk,9,0.017193440941637106,0.022772056138487873,31146,100,0.020005177379784828,0.0032106851602131895
aug04,2,H1,maker_bid_risk,10,0.022772056138487873,,64082,1327,0.034619074762894213,0.020707843076058798
aug04,3,H0,maker_ask_risk,1,,0.0076051779193400115,1040,2,0.0068802601309900244,0.0019230769230769232
aug04,3,H0,maker_ask_risk,2,0.0076051779193400115,0.0091818259320892714,3317,5,0.0084964687156950658,0.0015073861923424782
aug04,3,H0,maker_ask_risk,3,0.0091818259320892714,0.010285543782226902,3011,13,0.0097987375929071887,0.004317502490866822
aug04,3,H0,maker_ask_risk,4,0.010285543782226902,0.011423491021689047,4750,25,0.010891021439036938,0.005263157894736842
aug04,3,H0,maker_ask_risk,5,0.011423491021689047,0.012571442500471708,4654,31,0.012053166142945309,0.0066609368285345935
aug04,3,H0,maker_ask_risk,6,0.012571442500471708,0.013711250126163366,5767,72,0.013190037636782084,0.012484827466620427
aug04,3,H0,maker_ask_risk,7,0.013711250126163366,0.015212614943916791,7629,70,0.014414566324328306,0.0091755144842050069
aug04,3,H0,maker_ask_risk,8,0.015212614943916791,0.016953411321634304,11993,91,0.016091292086358001,0.0075877595263903943
aug04,3,H0,maker_ask_risk,9,0.016953411321634304,0.019863039944511662,16301,181,0.018449568702738676,0.011103613275259187
aug04,3,H0,maker_ask_risk,10,0.019863039944511662,,55488,673,0.030191874337173661,0.012128748558246829
aug04,3,H0,maker_bid_risk,1,,0.0071639872966828833,1040,1,0.006480953675822498,0.00096153846153846159
aug04,3,H0,maker_bid_risk,2,0.0071639872966828833,0.0086497132565108714,3317,13,0.0080038650942973015,0.0039192041000904428
aug04,3,H0,maker_bid_risk,3,0.0086497132565108714,0.0096898930134529104,3011,12,0.0092311038779563596,0.0039853869146462967
aug04,3,H0,maker_bid_risk,4,0.0096898930134529104,0.010762427494138915,4750,41,0.010260557752709985,0.0086315789473684207
aug04,3,H0,maker_bid_risk,5,0.010762427494138915,0.011844489787804169,4654,32,0.011355952566755933,0.0068758057584873229
aug04,3,H0,maker_bid_risk,6,0.011844489787804169,0.012918973760950081,5767,30,0.012427624061015149,0.0052020114444251775
aug04,3,H0,maker_bid_risk,7,0.012918973760950081,0.014334442973345851,7629,72,0.013582037703423878,0.0094376720408965789
aug04,3,H0,maker_bid_risk,8,0.014334442973345851,0.0159758581513334,11993,90,0.015162937428351307,0.0075043775535729171
aug04,3,H0,maker_bid_risk,9,0.0159758581513334,0.018719888085402481,16301,162,0.017386809614165319,0.0099380406110054602
aug04,3,H0,maker_bid_risk,10,0.018719888085402481,,55488,685,0.028470463482964715,0.012345011534025375
aug04,3,H1,maker_ask_risk,1,,0.0042487932310401044,4469,0,0.0034057039592316025,0
aug04,3,H1,maker_ask_risk,2,0.0042487932310401044,0.0054397229367191269,6882,0,0.004905127340812717,0
aug04,3,H1,maker_ask_risk,3,0.0054397229367191269,0.0067028702112466032,11676,18,0.0060995194251735477,0.0015416238437821171
aug04,3,H1,maker_ask_risk,4,0.0067028702112466032,0.0082393093712551657,17312,39,0.007487114050040029,0.0022527726432532346
aug04,3,H1,maker_ask_risk,5,0.0082393093712551657,0.010180375562993227,20801,87,0.0091853750253256521,0.004182491226383347
