event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,bbo_history_count,bbo_history_span_ms,last_l2_age_ms,same_touch_bbo_count,bbo_history_status,freshness_source,touch_stability_ms,last_touch_change_ms,previous_top_qty,current_top_qty,reset_qty_delta,previous_order_count,current_order_count,reset_order_count_delta,top_reset_status,top_reset_reason,fresh_touch_evidence_status,fresh_touch_evidence_reason,fresh_touch_block_reason,queue_reset_block_reason,local_receive_ordering_status,exchange_time_ordering_status,inference_scope
196,trades,1784012550771,1784012550966186234,0.195675,buy,62601,62601,62602,1,0.005,1.77396,19,354.792,4,0.02529,0,0.02529,1.77896,0.01421617124612132931600485677,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,110,59226,478,21,same_touch_stable_enough,real_bbo_history_touch_stability,11259,1784012539512,2.28018,1.77396,-0.50622,26,19,-7,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
197,l2Book,1784012550824,1784012551055359905,0.231824,buy,62601,62601,62602,1,0.005,2.26167,25,452.334,3,0.0214,0,0.0214,2.26667,0.009441162586525608050576396211,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59757,0,22,same_touch_stable_enough,real_bbo_history_touch_stability,11312,1784012539512,2.28018,2.26167,-0.01851,26,25,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
198,l2Book,1784012551377,1784012551604072816,0.227578,buy,62601,62601,62602,1,0.005,1.28211,20,256.422,2,0.0214,0,0.0214,1.28711,0.01662639556836634009525215405,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59702,0,23,same_touch_stable_enough,real_bbo_history_touch_stability,11865,1784012539512,2.28018,1.28211,-0.99807,26,20,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
199,l2Book,1784012551891,1784012552131745413,0.241217,buy,62601,62601,62602,1,0.005,1.28211,20,256.422,2,0.0214,0,0.0214,1.28711,0.01662639556836634009525215405,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59608,0,24,same_touch_stable_enough,real_bbo_history_touch_stability,12379,1784012539512,2.28018,1.28211,-0.99807,26,20,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
200,trades,1784012552032,1784012552289212786,0.257669,buy,62601,62601,62602,1,0.005,1.28211,20,256.422,4,0.02285,0,0.02285,1.28711,0.01775295040827901267179961309,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59608,141,24,same_touch_stable_enough,real_bbo_history_touch_stability,12520,1784012539512,2.28018,1.28211,-0.99807,26,20,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
201,l2Book,1784012552435,1784012552652891446,0.21839,buy,62601,62601,62602,1,0.005,1.28066,20,256.132,4,0.02285,0,0.02285,1.28566,0.01777297263662243516948493381,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59626,0,25,same_touch_stable_enough,real_bbo_history_touch_stability,12923,1784012539512,2.28018,1.28066,-0.99952,26,20,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
202,trades,1784012552700,1784012552890755540,0.191272,buy,62601,62601,62602,1,0.005,1.28066,20,256.132,6,0.02327,0,0.02327,1.28566,0.01809965309646407292752360655,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59626,265,25,same_touch_stable_enough,real_bbo_history_touch_stability,13188,1784012539512,2.28018,1.28066,-0.99952,26,20,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
203,trades,1784012552775,1784012552961171463,0.186674,buy,62601,62601,62602,1,0.005,1.28066,20,256.132,7,0.02349,0,0.02349,1.28566,0.01827077143257159746744862561,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59626,340,25,same_touch_stable_enough,real_bbo_history_touch_stability,13263,1784012539512,2.28018,1.28066,-0.99952,26,20,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
204,l2Book,1784012552978,1784012553192242858,0.214715,buy,62601,62601,62602,1,0.005,1.28002,19,256.004,7,0.02349,0,0.02349,1.28502,0.01827987113041042162767894663,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59625,0,26,same_touch_stable_enough,real_bbo_history_touch_stability,13466,1784012539512,2.28018,1.28002,-1.00016,26,19,-7,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
205,l2Book,1784012553530,1784012553747128382,0.217623,buy,62601,62601,62602,1,0.005,0.76815,3,153.63,7,0.02349,0,0.02349,0.77315,0.03038220267735885662549311259,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59653,0,27,same_touch_stable_enough,real_bbo_history_touch_stability,14018,1784012539512,2.28018,0.76815,-1.51203,26,3,-23,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
206,trades,1784012553843,1784012554053391129,0.210854,buy,62601,62601,62602,1,0.005,0.76815,3,153.63,6,0.00209,0,0.00209,0.77315,0.002703227058138782901118799715,touched_quote_without_depletion,,0.00052,False,missing_same_side_strict_through_support,111,59653,313,27,same_touch_stable_enough,real_bbo_history_touch_stability,14331,1784012539512,2.28018,0.76815,-1.51203,26,3,-23,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
207,trades,1784012553915,1784012554127416535,0.212887,buy,62601,62601,62602,1,0.005,0.76815,3,153.63,7,0.02887,0,0.02887,0.77315,0.03734074888443380973937786975,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,110,59096,385,27,same_touch_stable_enough,real_bbo_history_touch_stability,14403,1784012539512,2.28018,0.76815,-1.51203,26,3,-23,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
208,trades,1784012553998,1784012554195918801,0.198387,buy,62601,62601,62602,1,0.005,0.76815,3,153.63,8,0.0468,0,0.0468,0.77315,0.06053159154109810515423915152,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,110,59096,468,27,same_touch_stable_enough,real_bbo_history_touch_stability,14486,1784012539512,2.28018,0.76815,-1.51203,26,3,-23,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
209,l2Book,1784012554065,1784012554319506214,0.254978,buy,62601,62601,62602,1,0.005,0.72265,2,144.53,8,0.0468,0,0.0468,0.72765,0.06431663574520717377860235003,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59631,0,28,same_touch_stable_enough,real_bbo_history_touch_stability,14553,1784012539512,2.28018,0.72265,-1.55753,26,2,-24,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
210,l2Book,1784012554600,1784012554834845604,0.235382,buy,62601,62601,62602,1,0.005,0.72265,2,144.53,8,0.0468,0,0.0468,0.72765,0.06431663574520717377860235003,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59656,0,29,same_touch_stable_enough,real_bbo_history_touch_stability,15088,1784012539512,2.28018,0.72265,-1.55753,26,2,-24,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
211,trades,1784012554671,1784012554851550613,0.181018,buy,62601,62601,62602,1,0.005,0.72265,2,144.53,9,0.0968,0,0.0968,0.72765,0.1330309901738473167044595616,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59656,71,29,same_touch_stable_enough,real_bbo_history_touch_stability,15159,1784012539512,2.28018,0.72265,-1.55753,26,2,-24,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
212,l2Book,1784012555203,1784012555476006074,0.273471,buy,62601,62601,62602,1,0.005,0.67265,2,134.53,7,0.09535,0,0.09535,0.67765,0.140706854570943702501291227,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59704,0,30,same_touch_stable_enough,real_bbo_history_touch_stability,15691,1784012539512,2.28018,0.67265,-1.60753,26,2,-24,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
213,l2Book,1784012555753,1784012555976401291,0.223909,buy,62601,62601,62602,1,0.005,0.67265,2,134.53,5,0.09493,0,0.09493,0.67765,0.1400870655943333579281339925,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59653,0,31,same_touch_stable_enough,real_bbo_history_touch_stability,16241,1784012539512,2.28018,0.67265,-1.60753,26,2,-24,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
214,l2Book,1784012556297,1784012556573247711,0.276711,buy,62601,62601,62602,1,0.005,0.67265,2,134.53,4,0.09471,0,0.09471,0.67765,0.1397624142256327012469563934,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59710,0,32,same_touch_stable_enough,real_bbo_history_touch_stability,16785,1784012539512,2.28018,0.67265,-1.60753,26,2,-24,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
215,trades,1784012556587,1784012556809221961,0.22271,buy,62601,62601,62602,1,0.005,0.67265,2,134.53,5,0.19057,0,0.19057,0.67765,0.281221869696746107872795691,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59710,290,32,same_touch_stable_enough,real_bbo_history_touch_stability,17075,1784012539512,2.28018,0.67265,-1.60753,26,2,-24,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
216,l2Book,1784012556850,1784012557066262859,0.216761,buy,62601,62601,62602,1,0.005,0.57679,2,115.358,4,0.19057,0,0.19057,0.58179,0.3275580535932209216383918596,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59727,0,33,same_touch_stable_enough,real_bbo_history_touch_stability,17338,1784012539512,2.28018,0.57679,-1.70339,26,2,-24,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
217,trades,1784012556924,1784012557141198380,0.217697,buy,62601,62601,62602,1,0.005,0.57679,2,115.358,4,0.16403,0,0.16403,0.58179,0.2819402189793568125956100999,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59727,74,33,same_touch_stable_enough,real_bbo_history_touch_stability,17412,1784012539512,2.28018,0.57679,-1.70339,26,2,-24,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
218,trades,1784012556993,1784012557184700113,0.192142,buy,62601,62601,62602,1,0.005,0.57679,2,115.358,5,0.16654,0,0.16654,0.58179,0.2862544904518812629986764984,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59727,143,33,same_touch_stable_enough,real_bbo_history_touch_stability,17481,1784012539512,2.28018,0.57679,-1.70339,26,2,-24,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
219,trades,1784012557126,1784012557357257345,0.23173,buy,62601,62601,62602,1,0.005,0.57679,2,115.358,5,0.14989,0,0.14989,0.58179,0.2576359167397170800460647313,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,110,59188,276,33,same_touch_stable_enough,real_bbo_history_touch_stability,17614,1784012539512,2.28018,0.57679,-1.70339,26,2,-24,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
220,l2Book,1784012557370,1784012557629546310,0.260025,buy,62601,62601,62602,1,0.005,0.57276,2,114.552,5,0.14989,0,0.14989,0.57776,0.2594329825533093325948490723,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59708,0,34,same_touch_stable_enough,real_bbo_history_touch_stability,17858,1784012539512,2.28018,0.57276,-1.70742,26,2,-24,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
221,trades,1784012557738,1784012557947136881,0.209627,buy,62601,62601,62602,1,0.005,0.57276,2,114.552,5,0.20852,0,0.20852,0.57776,0.3609111049570756023262254223,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,110,59173,368,34,same_touch_stable_enough,real_bbo_history_touch_stability,18226,1784012539512,2.28018,0.57276,-1.70742,26,2,-24,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
222,trades,1784012557803,1784012558004250794,0.201714,buy,62601,62601,62602,1,0.005,0.57276,2,114.552,6,0.40831,0,0.40831,0.57776,0.7067121296039878150096926059,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,110,59173,433,34,same_touch_stable_enough,real_bbo_history_touch_stability,18291,1784012539512,2.28018,0.57276,-1.70742,26,2,-24,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
223,l2Book,1784012557936,1784012558193545398,0.258004,buy,62595,62595,62601,6,0.005,0.00159,1,0.318,6,0,0,0,0.00659,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,111,59739,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784012557936,,0.00159,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
224,trades,1784012557936,1784012558194320263,0.258617,buy,62595,62595,62601,6,0.005,0.00159,1,0.318,11,0,0,0,0.00659,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,111,59739,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784012557936,,0.00159,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
225,trades,1784012558004,1784012558257406558,0.253862,buy,62595,62595,62601,6,0.005,0.00159,1,0.318,19,0.00019,0.05,0.05019,0.00659,7.616084977238239757207890744,depleted_top_plus_order_proxy,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,111,59739,68,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,68,1784012557936,,0.00159,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
226,l2Book,1784012558469,1784012558715378734,0.246848,buy,62591,62591,62592,1,0.005,0.9365,7,187.3,19,0.00851,0,0.00851,0.9415,0.009038767923526287838555496548,touched_quote_without_depletion,,0.00212,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,111,59734,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784012558469,,0.9365,,,7,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
227,trades,1784012558871,1784012559059547609,0.189034,buy,62591,62591,62592,1,0.005,0.9365,7,187.3,20,0.00851,0,0.00851,0.9415,0.009038767923526287838555496548,touched_quote_without_depletion,,0.00212,False,missing_same_side_strict_through_support,110,59192,402,1,same_touch_stable_enough,real_bbo_history_touch_stability,402,1784012558469,,0.9365,,,7,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
228,l2Book,1784012559075,1784012559347851782,0.273333,buy,62591,62591,62592,1,0.005,2.59678,24,519.356,20,0.00851,0,0.00851,2.60178,0.003270837657296158783601995557,touched_quote_without_depletion,,0.00212,False,missing_same_side_strict_through_support,111,59798,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,606,1784012558469,0.9365,2.59678,1.66028,7,24,17,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
229,l2Book,1784012559591,1784012559845638749,0.25517,buy,62591,62591,62592,1,0.005,2.19176,20,438.352,19,0.00851,0,0.00851,2.19676,0.003873886997214078916222072507,touched_quote_without_depletion,,0.00212,False,missing_same_side_strict_through_support,111,59793,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1122,1784012558469,2.59678,2.19176,-0.40502,24,20,-4,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
230,l2Book,1784012560163,1784012560456509644,0.293981,buy,62591,62591,62592,1,0.005,2.19176,20,438.352,16,0.00851,0,0.00851,2.19676,0.003873886997214078916222072507,touched_quote_without_depletion,,0.00212,False,missing_same_side_strict_through_support,111,59819,0,4,same_touch_stable_enough,real_bbo_history_touch_stability,1694,1784012558469,2.59678,2.19176,-0.40502,24,20,-4,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
231,trades,1784012560569,1784012560780318173,0.211806,buy,62591,62591,62592,1,0.005,2.19176,20,438.352,17,0.00851,0,0.00851,2.19676,0.003873886997214078916222072507,touched_quote_without_depletion,,0.00212,False,missing_same_side_strict_through_support,110,59296,406,4,same_touch_stable_enough,real_bbo_history_touch_stability,2100,1784012558469,2.59678,2.19176,-0.40502,24,20,-4,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
232,l2Book,1784012560706,1784012560925247836,0.219736,buy,62591,62591,62592,1,0.005,2.19176,20,438.352,17,0.00851,0,0.00851,2.19676,0.003873886997214078916222072507,touched_quote_without_depletion,,0.00212,False,missing_same_side_strict_through_support,111,59839,0,5,same_touch_stable_enough,real_bbo_history_touch_stability,2237,1784012558469,2.59678,2.19176,-0.40502,24,20,-4,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
233,l2Book,1784012561240,1784012561474371353,0.234851,buy,62591,62591,62592,1,0.005,2.19255,21,438.51,2,0,0,0,2.19755,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,111,59830,0,6,same_touch_stable_enough,real_bbo_history_touch_stability,2771,1784012558469,2.59678,2.19255,-0.40423,24,21,-3,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
234,l2Book,1784012561785,1784012562020064069,0.235548,buy,62591,62591,62592,1,0.005,2.19255,21,438.51,2,0,0,0,2.19755,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,111,59834,0,7,same_touch_stable_enough,real_bbo_history_touch_stability,3316,1784012558469,2.59678,2.19255,-0.40423,24,21,-3,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
235,trades,1784012561986,1784012562188181683,0.202649,buy,62591,62591,62592,1,0.005,2.19255,21,438.51,2,0.05,0,0.05,2.19755,0.02275261086209642556483356465,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,110,59289,201,7,same_touch_stable_enough,real_bbo_history_touch_stability,3517,1784012558469,2.59678,2.19255,-0.40423,24,21,-3,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
236,trades,1784012562255,1784012562448248864,0.193703,buy,62591,62591,62592,1,0.005,2.19255,21,438.51,3,0.05,0,0.05,2.19755,0.02275261086209642556483356465,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,110,59289,470,7,same_touch_stable_enough,real_bbo_history_touch_stability,3786,1784012558469,2.59678,2.19255,-0.40423,24,21,-3,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
237,l2Book,1784012562301,1784012562544734798,0.244188,buy,62591,62591,62592,1,0.005,2.14255,21,428.51,3,0.05,0,0.05,2.14755,0.02328234499778817722521012316,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59805,0,8,same_touch_stable_enough,real_bbo_history_touch_stability,3832,1784012558469,2.59678,2.14255,-0.45423,24,21,-3,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
238,l2Book,1784012562806,1784012563022889994,0.217424,buy,62591,62591,62592,1,0.005,2.14255,21,428.51,3,0.05,0,0.05,2.14755,0.02328234499778817722521012316,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59779,0,9,same_touch_stable_enough,real_bbo_history_touch_stability,4337,1784012558469,2.59678,2.14255,-0.45423,24,21,-3,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
239,trades,1784012563184,1784012563350314409,0.166804,buy,62591,62591,62592,1,0.005,2.14255,21,428.51,4,0.09409,0,0.09409,2.14755,0.04381271681683779190240040977,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,110,59244,378,9,same_touch_stable_enough,real_bbo_history_touch_stability,4715,1784012558469,2.59678,2.14255,-0.45423,24,21,-3,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
240,l2Book,1784012563409,1784012563630860959,0.22235,buy,62591,62591,62592,1,0.005,2.09846,21,419.692,4,0.09409,0,0.09409,2.10346,0.04473106215473553098228632824,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59847,0,10,same_touch_stable_enough,real_bbo_history_touch_stability,4940,1784012558469,2.59678,2.09846,-0.49832,24,21,-3,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
