session,fold_id,side,cross_spread_bin,dose_bin,row_count,binary_identified_count,event_count,realized_rate,mean_loss_h0,mean_loss_h1,positive_improvement,cell_share
jul30,6,maker_ask_risk,1,1,23104,23104,63,0.0027268005540166205,0.030864217350427655,0.024059561275270383,157.21477396043355,0.27618222222318556
jul30,6,maker_ask_risk,1,2,6714,6714,53,0.007893952934167411,0.062393655768957244,0.058154877942329791,28.459154327976609,0.049992731888893444
jul30,6,maker_ask_risk,1,3,4972,4972,25,0.0050281576830249397,0.04214433297799678,0.038916788310107364,16.047352088746184,0.028189557611369848
jul30,6,maker_ask_risk,2,0,6174,6174,111,0.017978620019436346,0.12340658490546953,0.12306566347312353,2.1048489233042598,0.0036974797872308157
jul30,6,maker_ask_risk,2,1,37539,37539,452,0.012040810890007725,0.089916492946250315,0.088525316014362074,52.223390846152377,0.092330403284280813
jul30,6,maker_ask_risk,2,2,12402,12402,206,0.016610224157393969,0.11358884211160894,0.11318812616700588,4.9696791449672375,0.0089328082737765609
jul30,6,maker_ask_risk,2,3,8891,8891,144,0.016196153413564278,0.10582629913801447,0.10689226235338865,0,0.00010806296458511615
jul30,6,maker_ask_risk,3,0,94,94,8,0.085106382978723402,0.63523596005570826,0.63671066908166873,0,0.0037780517222293876
jul30,6,maker_ask_risk,3,1,3966,3966,148,0.037317196167423093,0.23345994253631139,0.23594405101367474,0,0.02092617445945023
jul30,6,maker_ask_risk,3,2,4281,4281,151,0.035272132679280539,0.22608249315612813,0.22868547086129454,0,0.0048051610680132362
jul30,6,maker_ask_risk,3,3,6167,6167,227,0.036808821144802981,0.22952747774265078,0.23191850077021742,0,0.0023350100454041824
jul30,6,maker_ask_risk,4,0,0,0,0,,,,0,0.0080248516397323551
jul30,6,maker_ask_risk,4,1,0,0,0,,,,0,0
jul30,6,maker_ask_risk,4,2,3,3,2,0.66666666666666663,3.6896423735598964,3.8357901891872448,0,0
jul30,6,maker_ask_risk,4,3,107,107,8,0.07476635514018691,0.40020806044554735,0.40111537841162381,0,0
jul30,6,maker_ask_risk,5,0,0,0,0,,,,0,0.0088120702516068204
jul30,6,maker_ask_risk,5,1,0,0,0,,,,0,0.16680427074495133
jul30,6,maker_ask_risk,5,2,0,0,0,,,,0,0.121332487288559
jul30,6,maker_ask_risk,5,3,1,1,0,0,0.013932211897544709,0.010832436952789853,0.0030997749447548555,0.16227309720866681
jul30,6,maker_bid_risk,0,0,0,0,0,,,,0,0
jul30,6,maker_bid_risk,0,1,0,0,0,,,,0,0
jul30,6,maker_bid_risk,0,2,0,0,0,,,,0,0
jul30,6,maker_bid_risk,0,3,0,0,0,,,,0,0
jul30,6,maker_bid_risk,1,0,0,0,0,,,,0,0.041475559538064477
jul30,6,maker_bid_risk,1,1,1,1,0,0,0.014878590011819513,0.0053145678567603364,0.0095640221550591757,0.27618222222318556
jul30,6,maker_bid_risk,1,2,0,0,0,,,,0,0.049992731888893444
jul30,6,maker_bid_risk,1,3,0,0,0,,,,0,0.028189557611369848
jul30,6,maker_bid_risk,2,0,0,0,0,,,,0,0.0036974797872308157
jul30,6,maker_bid_risk,2,1,76,76,0,0,0.01653654024008009,0.0098335558633370866,0.50942681263246858,0.092330403284280813
jul30,6,maker_bid_risk,2,2,22,22,0,0,0.015566800920747409,0.0076367490940169617,0.17446114018806974,0.0089328082737765609
jul30,6,maker_bid_risk,2,3,13,13,0,0,0.013203935693226733,0.0060539872961888654,0.092949329161492303,0.00010806296458511615
jul30,6,maker_bid_risk,3,0,1390,1390,0,0,0.014884123126579411,0.012546241698867063,3.2496551845201704,0.0037780517222293876
jul30,6,maker_bid_risk,3,1,6534,6534,5,0.00076522803795531073,0.018930036895989103,0.01617530020521803,17.999449537498197,0.02092617445945023
jul30,6,maker_bid_risk,3,2,2663,2663,2,0.00075103266992114157,0.017586016844936839,0.016033965211413037,4.1331135000738897,0.0048051610680132362
jul30,6,maker_bid_risk,3,3,1691,1691,3,0.0017740981667652277,0.022542558869980422,0.021354837617346609,2.0084366382037766,0.0023350100454041824
jul30,6,maker_bid_risk,4,0,8815,8815,52,0.0058990357345433918,0.05500506599687284,0.054222025762942744,6.9024996620938506,0.0080248516397323551
jul30,6,maker_bid_risk,4,1,37650,37650,276,0.0073306772908366532,0.058576533431749116,0.058664434084126665,0,0
jul30,6,maker_bid_risk,4,2,10542,10542,122,0.011572756592676911,0.085773076545943849,0.089202453671916523,0,0
jul30,6,maker_bid_risk,4,3,6565,6565,58,0.0088347296268088352,0.063197149587167434,0.064457458805434548,0,0
jul30,6,maker_bid_risk,5,0,1993,1993,29,0.014550928248871048,0.12834723091345326,0.12454411086879509,7.5796182490037909,0.0088120702516068204
jul30,6,maker_bid_risk,5,1,21198,21198,516,0.024341919048966883,0.16308611442226309,0.1563177823221758,143.47510385765065,0.16680427074495133
jul30,6,maker_bid_risk,5,2,10953,10953,310,0.028302748105541859,0.18698577776589778,0.17745752225069789,104.36298265798433,0.121332487288559
jul30,6,maker_bid_risk,5,3,9844,9844,339,0.034437220642015438,0.21842078416087626,0.20424230239817567,139.57297447202495,0.16227309720866681
jul30,7,maker_ask_risk,0,0,0,0,0,,,,0,0
jul30,7,maker_ask_risk,0,1,0,0,0,,,,0,0
jul30,7,maker_ask_risk,0,2,0,0,0,,,,0,0
jul30,7,maker_ask_risk,0,3,0,0,0,,,,0,0
jul30,7,maker_ask_risk,1,0,6241,6241,10,0.0016023073225444641,0.019780064196020946,0.015299808562371035,27.961275409609062,0.064271219356023132
jul30,7,maker_ask_risk,1,1,24175,24175,97,0.0040124095139607036,0.038438591489881123,0.034604611354901123,92.686469763141531,0.21333659398018218
jul30,7,maker_ask_risk,1,2,6111,6111,34,0.0055637375225004093,0.047242582654562895,0.044696521555015391,15.55897937933479,0.036228048426633901
jul30,7,maker_ask_risk,1,3,3629,3629,8,0.0022044640396803529,0.020552459327830473,0.017129263094414506,12.422779131066552,0.028763260494586267
jul30,7,maker_ask_risk,2,0,6796,6796,61,0.0089758681577398469,0.06629517093888003,0.063789561201786762,17.028123773285948,0.039416347373718554
jul30,7,maker_ask_risk,2,1,33777,33777,326,0.0096515380288361898,0.068902880255443028,0.067602870156186809,43.910441122577645,0.10235354744173475
jul30,7,maker_ask_risk,2,2,11122,11122,138,0.012407840316489839,0.082480162975056892,0.082444853959640949,0.39270686945626565,0.0012264601565094781
jul30,7,maker_ask_risk,2,3,5892,5892,60,0.010183299389002037,0.070089558618900843,0.069236494806372006,5.0262519834199031,0.012194166250848001
jul30,7,maker_ask_risk,3,0,546,546,17,0.031135531135531136,0.18113302134668602,0.1888881786109714,0,0.0088126251199498427
jul30,7,maker_ask_risk,3,1,8272,8272,291,0.035178916827852999,0.21457069263877265,0.21973454361840811,0,0.013121010807904615
jul30,7,maker_ask_risk,3,2,6296,6296,224,0.035578144853875476,0.22137874844899319,0.22573023894342314,0,0.00061015297001120827
jul30,7,maker_ask_risk,3,3,6721,6721,190,0.028269602737687843,0.15769424556824174,0.16075261095679697,0,0.00073276895909360007
jul30,7,maker_ask_risk,4,0,0,0,0,,,,0,0.012779745409113162
jul30,7,maker_ask_risk,4,1,11,11,0,0,0.013452699833400283,0.012651334804066695,0.0088150153226694474,0.0035012850853586874
jul30,7,maker_ask_risk,4,2,30,30,3,0.10000000000000001,0.66043483473277886,0.67054418197027443,0,0.010394980420961233
jul30,7,maker_ask_risk,4,3,273,273,18,0.065934065934065936,0.5286610594657597,0.51939442565437821,2.5297910305071314,0.0094503154870306163
jul30,7,maker_ask_risk,5,0,0,0,0,,,,0,0.016846369289034917
jul30,7,maker_ask_risk,5,1,0,0,0,,,,0,0.21115552409514859
jul30,7,maker_ask_risk,5,2,0,0,0,,,,0,0.079771684907751078
jul30,7,maker_ask_risk,5,3,58,58,5,0.086206896551724144,0.45631617818685383,0.47804140642044596,0,0.13503389396840609
jul30,7,maker_bid_risk,0,0,0,0,0,,,,0,0
jul30,7,maker_bid_risk,0,1,0,0,0,,,,0,0
jul30,7,maker_bid_risk,0,2,0,0,0,,,,0,0
jul30,7,maker_bid_risk,0,3,0,0,0,,,,0,0
jul30,7,maker_bid_risk,1,0,0,0,0,,,,0,0.064271219356023132
jul30,7,maker_bid_risk,1,1,29,29,0,0,0.015700083643512948,0.0061985976937154767,0.27554309254412668,0.21333659398018218
jul30,7,maker_bid_risk,1,2,31,31,0,0,0.022632911746989608,0.0083646039363830735,0.44231754212880248,0.036228048426633901
jul30,7,maker_bid_risk,1,3,14,14,0,0,0.020641048215552332,0.0064583691236634877,0.19855750728644389,0.028763260494586267
jul30,7,maker_bid_risk,2,0,45,45,0,0,0.015985930576050158,0.010148643977205522,0.26267789694800869,0.039416347373718554
jul30,7,maker_bid_risk,2,1,154,154,0,0,0.019046835720732028,0.010254550716205731,1.3540118906970497,0.10235354744173475
jul30,7,maker_bid_risk,2,2,46,46,0,0,0.014993970058409103,0.0082910830666001935,0.30833280162320986,0.0012264601565094781
jul30,7,maker_bid_risk,2,3,96,96,0,0,0.015146521158410883,0.0087889705295095752,0.61032486037452571,0.012194166250848001
jul30,7,maker_bid_risk,3,0,3529,3529,5,0.0014168319637291016,0.027804108032500729,0.025426134147767825,8.3918698392224194,0.0088126251199498427
jul30,7,maker_bid_risk,3,1,11568,11568,35,0.0030255878284923929,0.032458218737977294,0.031378122492613951,12.494553366363192,0.013121010807904615
jul30,7,maker_bid_risk,3,2,2603,2603,5,0.0019208605455243949,0.020680980593384406,0.02045776835397823,0.58102145917426506,0.00061015297001120827
jul30,7,maker_bid_risk,3,3,1619,1619,0,0,0.012018694740760174,0.011587698325297524,0.6977831966340341,0.00073276895909360007
jul30,7,maker_bid_risk,4,0,8299,8299,70,0.0084347511748403426,0.061948850113134626,0.06048245879511039,12.169581548283119,0.012779745409113162
jul30,7,maker_bid_risk,4,1,35294,35294,255,0.0072250240834136111,0.053920799703510013,0.053826879405200284,3.3148230085439216,0.0035012850853586874
jul30,7,maker_bid_risk,4,2,8288,8288,76,0.0091698841698841706,0.071912807975208701,0.070718469628702749,9.8986762158411921,0.010394980420961233
jul30,7,maker_bid_risk,4,3,3818,3818,41,0.010738606600314301,0.073101964599386088,0.072195254534428543,3.4618190280079255,0.0094503154870306163
jul30,7,maker_bid_risk,5,0,2785,2785,83,0.029802513464991024,0.16355939333495104,0.15779923315945962,16.042046088743596,0.016846369289034917
jul30,7,maker_bid_risk,5,1,22742,22742,581,0.025547445255474453,0.15718747925480359,0.14834595310961007,201.07398759399013,0.21115552409514859
jul30,7,maker_bid_risk,5,2,10661,10661,242,0.022699559140793548,0.14931316678127876,0.14218784856116193,75.963017544665576,0.079771684907751078
jul30,7,maker_bid_risk,5,3,8329,8329,268,0.032176731900588305,0.19577168673163148,0.18033324821358729,128.58675441679003,0.13503389396840609
jul30,8,maker_ask_risk,0,0,0,0,0,,,,0,0
jul30,8,maker_ask_risk,0,1,0,0,0,,,,0,0
jul30,8,maker_ask_risk,0,2,0,0,0,,,,0,0
jul30,8,maker_ask_risk,0,3,0,0,0,,,,0,0
jul30,8,maker_ask_risk,1,0,10828,10828,31,0.0028629479128186182,0.02513669615358979,0.021807032080583738,36.053602582509505,0.11451288765878706
jul30,8,maker_ask_risk,1,1,44136,44136,271,0.0061401123799166213,0.046840736795086026,0.045589936493910382,55.20532209268859,0.17534227911066028
jul30,8,maker_ask_risk,1,2,11738,11738,61,0.0051967967285738628,0.048681573887504478,0.045496554452342221,37.385758129934672,0.11874405923719497
jul30,8,maker_ask_risk,1,3,5737,5737,34,0.0059264423914938118,0.05153619980336023,0.048722929311048421,16.139732814392836,0.051262766498513995
jul30,8,maker_ask_risk,2,0,2734,2734,33,0.012070226773957572,0.09111801300535935,0.093009136525872671,0,1.3658118036761103e-05
jul30,8,maker_ask_risk,2,1,15910,15910,381,0.02394720301697046,0.17187632087777235,0.17368936789706166,0,0.0003849619736922146
jul30,8,maker_ask_risk,2,2,7370,7370,161,0.021845318860244232,0.14726412643062919,0.14679424558614729,3.4630218238316228,0.011253083867120454
jul30,8,maker_ask_risk,2,3,5157,5157,104,0.020166763622261004,0.13228396526536512,0.13323689506518724,0,0.00036371106130353632
jul30,8,maker_ask_risk,3,0,449,449,16,0.035634743875278395,0.24917244035183955,0.25324450847073388,0,0.00065552270044022401
jul30,8,maker_ask_risk,3,1,5706,5706,209,0.036628110760602871,0.23806623952239675,0.24147821264992697,0,0.0020244553939914789
jul30,8,maker_ask_risk,3,2,4194,4194,160,0.038149737720553169,0.25254315237284797,0.25626476158686662,0,0
jul30,8,maker_ask_risk,3,3,5467,5467,164,0.029998170843241266,0.18995715091880053,0.19184399357862666,0,0
jul30,8,maker_ask_risk,4,0,0,0,0,,,,0,0
jul30,8,maker_ask_risk,4,1,33,33,0,0,0.013102908482382134,0.015527380622302439,0,0.017295543366580724
jul30,8,maker_ask_risk,4,2,47,47,4,0.085106382978723402,0.46655140262302969,0.45806551846607718,0.39883655537676871,0.0061665690407135838
jul30,8,maker_ask_risk,4,3,444,444,25,0.056306306306306307,0.44721613642377733,0.42745190253156096,8.7753198481440773,0.029597017323107738
jul30,8,maker_ask_risk,5,0,0,0,0,,,,0,0.0016201486171522194
jul30,8,maker_ask_risk,5,1,0,0,0,,,,0,0.14551777611097927
jul30,8,maker_ask_risk,5,2,0,0,0,,,,0,0.17294764957526085
jul30,8,maker_ask_risk,5,3,0,0,0,,,,0,0.15229791034646464
jul30,8,maker_bid_risk,0,0,0,0,0,,,,0,0
jul30,8,maker_bid_risk,0,1,0,0,0,,,,0,0
jul30,8,maker_bid_risk,0,2,0,0,0,,,,0,0
jul30,8,maker_bid_risk,0,3,0,0,0,,,,0,0
jul30,8,maker_bid_risk,1,0,0,0,0,,,,0,0.11451288765878706
jul30,8,maker_bid_risk,1,1,0,0,0,,,,0,0.17534227911066028
jul30,8,maker_bid_risk,1,2,0,0,0,,,,0,0.11874405923719497
jul30,8,maker_bid_risk,1,3,0,0,0,,,,0,0.051262766498513995
jul30,8,maker_bid_risk,2,0,7,7,0,0,0.0083606604499390884,0.0060023372256555584,0.016508262569984715,1.3658118036761103e-05
jul30,8,maker_bid_risk,2,1,222,222,0,0,0.0094102443777646268,0.0073143211821515078,0.4652949494261121,0.0003849619736922146
jul30,8,maker_bid_risk,2,2,101,101,0,0,0.011587079673541598,0.0085487726313302342,0.30686901126334776,0.011253083867120454
jul30,8,maker_bid_risk,2,3,145,145,0,0,0.013019081454174363,0.0099872921734034791,0.43960944571177796,0.00036371106130353632
jul30,8,maker_bid_risk,3,0,2239,2239,5,0.0022331397945511387,0.023210157615411946,0.022856287287647003,0.79231566386571384,0.00065552270044022401
jul30,8,maker_bid_risk,3,1,8210,8210,13,0.0015834348355663825,0.02389525840274451,0.023597217712021994,2.4469140708318622,0.0020244553939914789
jul30,8,maker_bid_risk,3,2,2697,2697,3,0.0011123470522803114,0.019547446343075942,0.019982298756624925,0,0
jul30,8,maker_bid_risk,3,3,1654,1654,0,0,0.0098526719824414636,0.011017184321474678,0,0
jul30,8,maker_bid_risk,4,0,5287,5287,20,0.0037828636277662192,0.037086507488156631,0.037591523070042383,0,0
jul30,8,maker_bid_risk,4,1,17807,17807,147,0.0082551805469759081,0.060616570515505529,0.059442608735404516,20.904737418258563,0.017295543366580724
jul30,8,maker_bid_risk,4,2,5059,5059,39,0.0077090334058114249,0.072212228586338051,0.071041588615017526,5.922267614910492,0.0061665690407135838
jul30,8,maker_bid_risk,4,3,2729,2729,17,0.0062293880542323198,0.059201600850695563,0.058437603208406554,2.0849495658067378,0.029597017323107738
jul30,8,maker_bid_risk,5,0,8712,8712,87,0.0099862258953168047,0.074583319848690294,0.074358545113909741,1.9582374894080949,0.0016201486171522194
jul30,8,maker_bid_risk,5,1,37534,37534,645,0.017184419459689883,0.11537538652356616,0.11068939276838495,175.88408960697234,0.14551777611097927
jul30,8,maker_bid_risk,5,2,14837,14837,414,0.027903214935633889,0.18637253157715566,0.17228356711493292,209.03796572599867,0.17294764957526085
jul30,8,maker_bid_risk,5,3,12710,12710,350,0.027537372147915028,0.17093366778903898,0.15645065546816175,184.07908659834979,0.15229791034646464
jul30,9,maker_ask_risk,0,0,0,0,0,,,,0,0
jul30,9,maker_ask_risk,0,1,0,0,0,,,,0,0
jul30,9,maker_ask_risk,0,2,0,0,0,,,,0,0
jul30,9,maker_ask_risk,0,3,0,0,0,,,,0,0
jul30,9,maker_ask_risk,1,0,14474,14474,113,0.0078071023904932981,0.056641378764682129,0.054679083413348262,28.402262915206457,0.17056436980385234
jul30,9,maker_ask_risk,1,1,40264,40264,410,0.010182793562487582,0.075489552796019682,0.074127855802560927,54.827367744622826,0.32925529403359077
jul30,9,maker_ask_risk,1,2,10262,10262,143,0.013934905476515299,0.099545176429403429,0.10043688864898651,0,0
jul30,9,maker_ask_risk,1,3,6035,6035,131,0.021706710853355425,0.1324574659418028,0.13815115834003364,0,0
jul30,9,maker_ask_risk,2,0,0,0,0,,,,0,0
jul30,9,maker_ask_risk,2,1,110,110,17,0.15454545454545454,1.1195086852527634,1.1765892255262178,0,0
jul30,9,maker_ask_risk,2,2,223,223,14,0.062780269058295965,0.36646618507717349,0.3989286555608671,0,0
jul30,9,maker_ask_risk,2,3,472,472,32,0.067796610169491525,0.3397648238602628,0.36271875618452792,0,0
jul30,9,maker_ask_risk,3,0,0,0,0,,,,0,0
jul30,9,maker_ask_risk,3,1,0,0,0,,,,0,0.00097809623748284515
jul30,9,maker_ask_risk,3,2,1,1,0,0,0.0090413944510075277,0.0064136509471524007,0.002627743503855127,0.00019769931929518176
jul30,9,maker_ask_risk,3,3,109,109,4,0.03669724770642202,0.33372395359649448,0.33347256174605383,0.027401711698019179,0.00016455575040878802
jul30,9,maker_ask_risk,4,0,0,0,0,,,,0,0
jul30,9,maker_ask_risk,4,1,0,0,0,,,,0,0
jul30,9,maker_ask_risk,4,2,0,0,0,,,,0,0
jul30,9,maker_ask_risk,4,3,0,0,0,,,,0,0
jul30,9,maker_ask_risk,5,0,0,0,0,,,,0,0.097041081701619153
jul30,9,maker_ask_risk,5,1,0,0,0,,,,0,0.071360543390655215
jul30,9,maker_ask_risk,5,2,0,0,0,,,,0,0.12651655780835094
jul30,9,maker_ask_risk,5,3,0,0,0,,,,0,0.20392180195474477
jul30,9,maker_bid_risk,0,0,0,0,0,,,,0,0
jul30,9,maker_bid_risk,0,1,0,0,0,,,,0,0
jul30,9,maker_bid_risk,0,2,0,0,0,,,,0,0
jul30,9,maker_bid_risk,0,3,0,0,0,,,,0,0
jul30,9,maker_bid_risk,1,0,0,0,0,,,,0,0.17056436980385234
jul30,9,maker_bid_risk,1,1,0,0,0,,,,0,0.32925529403359077
jul30,9,maker_bid_risk,1,2,0,0,0,,,,0,0
jul30,9,maker_bid_risk,1,3,0,0,0,,,,0,0
jul30,9,maker_bid_risk,2,0,0,0,0,,,,0,0
jul30,9,maker_bid_risk,2,1,0,0,0,,,,0,0
jul30,9,maker_bid_risk,2,2,0,0,0,,,,0,0
jul30,9,maker_bid_risk,2,3,0,0,0,,,,0,0
jul30,9,maker_bid_risk,3,0,39,39,0,0,0.019396340807690555,0.025280751571275413,0,0
jul30,9,maker_bid_risk,3,1,56,56,0,0,0.018082849814514294,0.013587910996916201,0.25171657378549317,0.00097809623748284515
jul30,9,maker_bid_risk,3,2,10,10,0,0,0.019252189166038474,0.014570440861627593,0.046817483044108786,0.00019769931929518176
jul30,9,maker_bid_risk,3,3,0,0,0,,,,0,0.00016455575040878802
jul30,9,maker_bid_risk,4,0,199,199,0,0,0.012213882048744407,0.014504588787245259,0,0
jul30,9,maker_bid_risk,4,1,489,489,0,0,0.013104211562550806,0.017197413460953458,0,0
jul30,9,maker_bid_risk,4,2,73,73,0,0,0.015375865913324932,0.017265020391881852,0,0
jul30,9,maker_bid_risk,4,3,42,42,0,0,0.013882738849163488,0.017581035419049155,0,0
jul30,9,maker_bid_risk,5,0,12669,12669,162,0.01278711816244376,0.093635199336355182,0.09166394112125141,24.973870327149797,0.097041081701619153
jul30,9,maker_bid_risk,5,1,41840,41840,617,0.014746653919694073,0.10248626418287107,0.10204733273658784,18.364891712490405,0.071360543390655215
jul30,9,maker_bid_risk,5,2,10592,10592,207,0.019543051359516617,0.12770164964280428,0.12462767968522237,32.559489790707772,0.12651655780835094
jul30,9,maker_bid_risk,5,3,5941,5941,127,0.021376872580373674,0.14534102904117566,0.13650749816815558,52.480006916612354,0.20392180195474477
aug04,1,maker_ask_risk,0,0,0,0,0,,,,0,0
aug04,1,maker_ask_risk,0,1,0,0,0,,,,0,0
aug04,1,maker_ask_risk,0,2,0,0,0,,,,0,0
aug04,1,maker_ask_risk,0,3,0,0,0,,,,0,0
aug04,1,maker_ask_risk,1,0,22992,22992,106,0.0046102992345163534,0.042536977177511384,0.037194750865105056,122.82846737484638,0.49681593119507106
aug04,1,maker_ask_risk,1,1,38975,38975,333,0.0085439384220654269,0.062967371182754819,0.064705558333020108,0,0.012485931683218729
aug04,1,maker_ask_risk,1,2,30225,30225,390,0.012903225806451613,0.086763465267145401,0.096688904914311508,0,0.1064367356494372
aug04,1,maker_ask_risk,1,3,23044,23044,377,0.016360006943239021,0.10738161305876343,0.12205525585069892,0,0.14418015148871366
aug04,1,maker_ask_risk,2,0,7,7,0,0,0.0093566489849523961,0.003630305105199373,0.040084407158271169,0.011586412972341167
aug04,1,maker_ask_risk,2,1,362,362,32,0.088397790055248615,0.61316205522532274,0.68995659062521197,0,0.020553518429727677
aug04,1,maker_ask_risk,2,2,903,903,70,0.077519379844961239,0.48136640117976059,0.52861859225325958,0,0.028816447762992178
aug04,1,maker_ask_risk,2,3,2181,2181,95,0.043558000917010543,0.29067326479119532,0.31779437695308727,0,0.053607700711410321
aug04,1,maker_ask_risk,3,0,0,0,0,,,,0,0.015948881052724295
aug04,1,maker_ask_risk,3,1,30,30,16,0.53333333333333333,3.56966239449233,3.7876927362888475,0,0.052927402326054973
aug04,1,maker_ask_risk,3,2,83,83,15,0.18072289156626506,1.0221413697963719,1.0643697925730129,0,0.0025647984851817521
aug04,1,maker_ask_risk,3,3,588,588,30,0.051020408163265307,0.38520836055582747,0.39808056519624541,0,0.047836486426342667
aug04,1,maker_ask_risk,4,0,0,0,0,,,,0,0
aug04,1,maker_ask_risk,4,1,0,0,0,,,,0,0
aug04,1,maker_ask_risk,4,2,18,18,0,0,0.012883357593542134,0.013099790160110878,0,0
aug04,1,maker_ask_risk,4,3,340,340,29,0.085294117647058826,0.53830095052698768,0.5350375640975249,1.1095513860173718,0.0044588507491867008
aug04,1,maker_ask_risk,5,0,0,0,0,,,,0,0
aug04,1,maker_ask_risk,5,1,0,0,0,,,,0,0
aug04,1,maker_ask_risk,5,2,5,5,0,0,0.030285714211821375,0.015413355822265402,0.074361791947779879,0.00029883080307560687
aug04,1,maker_ask_risk,5,3,197,197,25,0.12690355329949238,0.77156698342893792,0.76969508148432064,0.36876468308957477,0.0014819202645219381
aug04,1,maker_bid_risk,0,0,0,0,0,,,,0,0
aug04,1,maker_bid_risk,0,1,0,0,0,,,,0,0
aug04,1,maker_bid_risk,0,2,0,0,0,,,,0,0
aug04,1,maker_bid_risk,0,3,0,0,0,,,,0,0
aug04,1,maker_bid_risk,1,0,16,16,0,0,0.0071433159411306959,0.00332065064948181,0.061162644666382174,0.49681593119507106
aug04,1,maker_bid_risk,1,1,24,24,0,0,0.014436104602943737,0.0045438181110738565,0.23741487580487713,0.012485931683218729
aug04,1,maker_bid_risk,1,2,48,48,2,0.041666666666666664,0.1900943828439636,0.14793082192528703,2.0238509240964744,0.1064367356494372
aug04,1,maker_bid_risk,1,3,112,112,2,0.017857142857142856,0.11065856979963629,0.08618065449772061,2.7415265138145535,0.14418015148871366
aug04,1,maker_bid_risk,2,0,70,70,0,0,0.0080018806650736986,0.0048983383820691354,0.21724795981031936,0.011586412972341167
aug04,1,maker_bid_risk,2,1,89,89,0,0,0.0099151246368981635,0.0055239253929014751,0.39081673271570522,0.020553518429727677
aug04,1,maker_bid_risk,2,2,112,112,0,0,0.01007393644819571,0.0051816779759897413,0.54793294888706856,0.028816447762992178
aug04,1,maker_bid_risk,2,3,154,154,0,0,0.012911973865769219,0.006292957843759917,1.0193284673894325,0.053607700711410321
aug04,1,maker_bid_risk,3,0,133,133,0,0,0.010605856069842882,0.008325694871433165,0.30326143938849265,0.015948881052724295
aug04,1,maker_bid_risk,3,1,277,277,0,0,0.011636942087046923,0.0080037548224551787,1.0063928722919138,0.052927402326054973
aug04,1,maker_bid_risk,3,2,131,131,0,0,0.012323598704050155,0.011951319372244501,0.048768592466540694,0.0025647984851817521
aug04,1,maker_bid_risk,3,3,160,160,0,0,0.014432944357367691,0.0087479994069260218,0.90959119207066708,0.047836486426342667
aug04,1,maker_bid_risk,4,0,1011,1011,0,0,0.011464116718396334,0.011656253635918845,0,0
aug04,1,maker_bid_risk,4,1,1231,1231,0,0,0.011850910747494054,0.012015835663872413,0,0
aug04,1,maker_bid_risk,4,2,853,853,0,0,0.01220052169003411,0.014927394715599533,0,0
aug04,1,maker_bid_risk,4,3,393,393,0,0,0.012498228049771071,0.012843347178470533,0,0.0044588507491867008
aug04,1,maker_bid_risk,5,0,21636,21636,135,0.006239600665557404,0.051140179777876889,0.062829963512156056,0,0
aug04,1,maker_bid_risk,5,1,35511,35511,396,0.011151474191095717,0.078471836181738697,0.087613834011091213,0,0
aug04,1,maker_bid_risk,5,2,30932,30932,489,0.015808871072028968,0.10414523608260454,0.11222926330624798,0,0.00029883080307560687
aug04,1,maker_bid_risk,5,3,27057,27057,641,0.023690726983774994,0.1516963594526993,0.17075493989305585,0,0.0014819202645219381
aug04,2,maker_ask_risk,0,0,0,0,0,,,,0,0
aug04,2,maker_ask_risk,0,1,0,0,0,,,,0,0
aug04,2,maker_ask_risk,0,2,0,0,0,,,,0,0
aug04,2,maker_ask_risk,0,3,0,0,0,,,,0,0
aug04,2,maker_ask_risk,1,0,27847,27847,110,0.0039501562107228782,0.044752914118120254,0.032426023803584565,343.26691458887535,0.2586914062403981
aug04,2,maker_ask_risk,1,1,33123,33123,268,0.0080910545542372363,0.064129254354470894,0.058602618341505111,183.05876465746513,0.13882502807079405
aug04,2,maker_ask_risk,1,2,20925,20925,141,0.0067383512544802867,0.055149261309457541,0.049003174388564212,128.60686881969289,0.096647661120178766
aug04,2,maker_ask_risk,1,3,11811,11811,139,0.011768690204047074,0.085963182450420353,0.085793032128877442,2.0096454477431767,0.0015102422910046888
aug04,2,maker_ask_risk,2,0,1900,1900,47,0.024736842105263158,0.15265381954144566,0.15775409728022025,0,0.0046718267810677639
aug04,2,maker_ask_risk,2,1,6357,6357,167,0.026270253264118294,0.1749134348752012,0.18235980641994778,0,0.0046292561870690608
aug04,2,maker_ask_risk,2,2,7368,7368,254,0.034473398479913139,0.20204327633349561,0.21923961354525723,0,0.001707956905970072
aug04,2,maker_ask_risk,2,3,7632,7632,263,0.034460167714884693,0.2249739427142852,0.23975877915026736,0,0.00031586991768486932
aug04,2,maker_ask_risk,3,0,34,34,3,0.088235294117647065,0.42557383460017439,0.49854840340531958,0,0.020099477892425912
aug04,2,maker_ask_risk,3,1,172,172,10,0.058139534883720929,0.35784970418760736,0.36158994329372623,0,0.010334683485259358
aug04,2,maker_ask_risk,3,2,631,631,44,0.069730586370839939,0.48825556852812035,0.5060751045287406,0,0.0067798878567978775
aug04,2,maker_ask_risk,3,3,1722,1722,92,0.053426248548199766,0.36694372801807801,0.36800350382632385,0,0.0065024570900862576
aug04,2,maker_ask_risk,4,0,0,0,0,,,,0,0.040495270950290228
aug04,2,maker_ask_risk,4,1,0,0,0,,,,0,0.058957013872141015
aug04,2,maker_ask_risk,4,2,34,34,0,0,0.015951110378990642,0.015769858025009551,0.0061625800353570931,0.011671740199851266
