schema_version,session_id,segment_id,connection_epoch_id,evidence_label,formal_eligible,horizon_ms,primary_selection_eligible,segment_epoch_start_ns,segment_epoch_end_ns,first_grid_ts_ns,last_grid_ts_ns,nominal_calendar_grid_count,quality_eligible_grid_count,quality_eligible_calendar_exposure_fraction,fully_identified_binary_count,fully_identified_binary_endpoint_fraction,interval_likelihood_eligible_count,interval_likelihood_eligible_fraction,complete_60s_block_count,support_projection_row_count,support_projection_sha256
skhynix_stage_h0a_support_v1,jul30,segment_0003,segment_0003:epoch_0,historical_discovery_and_internal_validation,true,250,true,1785372891580402695,1785374691388767928,1785372891590000000,1785374691380000000,179980,179980,1.000000000000,179955,0.999861095677,179955,0.999861095677,29,179980,ccb624e34b80b38bb0092f53bbd99816a8f5891330028203eeda9480b0673f7e
skhynix_stage_h0a_support_v1,jul30,segment_0003,segment_0003:epoch_0,historical_discovery_and_internal_validation,true,500,true,1785372891580402695,1785374691388767928,1785372891590000000,1785374691380000000,179980,179980,1.000000000000,179930,0.999722191355,179930,0.999722191355,29,179980,72d33e9ca2d149a5a5c13fa007d2101e928a83f51cb3e49f17361e837aad40bb
skhynix_stage_h0a_support_v1,jul30,segment_0003,segment_0003:epoch_0,historical_discovery_and_internal_validation,true,1000,false,1785372891580402695,1785374691388767928,1785372891590000000,1785374691380000000,179980,179980,1.000000000000,179880,0.999444382709,179880,0.999444382709,29,179980,dd0d5112ad54c31a093747c8ca798641b978c0c0f921b97ec931e91b64067d25
skhynix_stage_h0a_support_v1,jul30,segment_0003,segment_0003:epoch_0,historical_discovery_and_internal_validation,true,2000,false,1785372891580402695,1785374691388767928,1785372891590000000,1785374691380000000,179980,179980,1.000000000000,179780,0.998888765418,179780,0.998888765418,29,179980,012159246899a693401bca0afa2e633d2f7a847c28d55dc2166f55b6b3e28857
skhynix_stage_h0a_support_v1,jul30,segment_0004,segment_0004:epoch_0,historical_discovery_and_internal_validation,true,50,true,1785374692822454489,1785376492582897890,1785374692830000000,1785376492580000000,179976,179976,1.000000000000,179971,0.999972218518,179971,0.999972218518,29,179976,3d5d8899280ce82af808d616664c776f88a17077ed2509f4b78b18705938d9dc
skhynix_stage_h0a_support_v1,jul30,segment_0004,segment_0004:epoch_0,historical_discovery_and_internal_validation,true,100,true,1785374692822454489,1785376492582897890,1785374692830000000,1785376492580000000,179976,179976,1.000000000000,179966,0.999944437036,179966,0.999944437036,29,179976,e4b3ac743250f290b7dd906aeb5c810133d0ce16f7a1508219b26f015159b652
skhynix_stage_h0a_support_v1,jul30,segment_0004,segment_0004:epoch_0,historical_discovery_and_internal_validation,true,250,true,1785374692822454489,1785376492582897890,1785374692830000000,1785376492580000000,179976,179976,1.000000000000,179951,0.999861092590,179951,0.999861092590,29,179976,f8db8846fe749cfa103a01dd18d76ff46259f4c462d0934b9853e6f5f44adcbf
skhynix_stage_h0a_support_v1,jul30,segment_0004,segment_0004:epoch_0,historical_discovery_and_internal_validation,true,500,true,1785374692822454489,1785376492582897890,1785374692830000000,1785376492580000000,179976,179976,1.000000000000,179926,0.999722185180,179926,0.999722185180,29,179976,a8829660f130fb7d03de2cf02f63160674ce111799a3877c97c2fbea0327e9ae
skhynix_stage_h0a_support_v1,jul30,segment_0004,segment_0004:epoch_0,historical_discovery_and_internal_validation,true,1000,false,1785374692822454489,1785376492582897890,1785374692830000000,1785376492580000000,179976,179976,1.000000000000,179876,0.999444370360,179876,0.999444370360,29,179976,30094a562f27bed56462c2ee66c9af69ca6dae9670adabc1dba5cf9f8c945b5c
skhynix_stage_h0a_support_v1,jul30,segment_0004,segment_0004:epoch_0,historical_discovery_and_internal_validation,true,2000,false,1785374692822454489,1785376492582897890,1785374692830000000,1785376492580000000,179976,179976,1.000000000000,179776,0.998888740721,179776,0.998888740721,29,179976,a9c9932eb8716cfa0e46ca9e3eecb0da598b0695b672c6a1a5a866918fa952a5
skhynix_stage_h0a_support_v1,jul30,segment_0005,segment_0005:epoch_0,historical_discovery_and_internal_validation,true,50,true,1785376493678510463,1785378293495648972,1785376493680000000,1785378293490000000,179982,179982,1.000000000000,179966,0.999911102221,179966,0.999911102221,29,179982,4331505dbe336044329d4be6cf3f6512bb4b9d3cc190b71dca6786ac6d80f363
skhynix_stage_h0a_support_v1,jul30,segment_0005,segment_0005:epoch_0,historical_discovery_and_internal_validation,true,100,true,1785376493678510463,1785378293495648972,1785376493680000000,1785378293490000000,179982,179982,1.000000000000,179961,0.999883321665,179961,0.999883321665,29,179982,95496cd9e42a291779936df3dc1bc1882944a89144ca2a2c195bd729233f25bb
skhynix_stage_h0a_support_v1,jul30,segment_0005,segment_0005:epoch_0,historical_discovery_and_internal_validation,true,250,true,1785376493678510463,1785378293495648972,1785376493680000000,1785378293490000000,179982,179982,1.000000000000,179946,0.999799979998,179946,0.999799979998,29,179982,1087f06b4864cb0278347c6698ab91103b1b843c66fa85ef3f5300fa266b00b6
skhynix_stage_h0a_support_v1,jul30,segment_0005,segment_0005:epoch_0,historical_discovery_and_internal_validation,true,500,true,1785376493678510463,1785378293495648972,1785376493680000000,1785378293490000000,179982,179982,1.000000000000,179921,0.999661077219,179921,0.999661077219,29,179982,2a9a621ce45eee45ed992bb07975ca5106d93476ab8e4fe955e5a98512aaac29
skhynix_stage_h0a_support_v1,jul30,segment_0005,segment_0005:epoch_0,historical_discovery_and_internal_validation,true,1000,false,1785376493678510463,1785378293495648972,1785376493680000000,1785378293490000000,179982,179982,1.000000000000,179871,0.999383271660,179871,0.999383271660,29,179982,34f4089276062ee87d308cd9de1cc18429218e298d72646b8140457b19f86a1d
skhynix_stage_h0a_support_v1,jul30,segment_0005,segment_0005:epoch_0,historical_discovery_and_internal_validation,true,2000,false,1785376493678510463,1785378293495648972,1785376493680000000,1785378293490000000,179982,179982,1.000000000000,179771,0.998827660544,179771,0.998827660544,29,179982,8bc1dd0305ce3218994a3caca260880954aee6a7860ffa9c99810aceab161f31
skhynix_stage_h0a_support_v1,jul30,segment_0006,segment_0006:epoch_0,historical_discovery_and_internal_validation,true,50,true,1785378294610778009,1785380094402449477,1785378294620000000,1785380094400000000,179979,179979,1.000000000000,179974,0.999972218981,179974,0.999972218981,29,179979,c65f1283003a4b1ce446853f9bc823bec4522c15ef2e6385a49a4f1527670a5f
skhynix_stage_h0a_support_v1,jul30,segment_0006,segment_0006:epoch_0,historical_discovery_and_internal_validation,true,100,true,1785378294610778009,1785380094402449477,1785378294620000000,1785380094400000000,179979,179979,1.000000000000,179969,0.999944437962,179969,0.999944437962,29,179979,dfc57325a7559d762ba6a98374b3b84f0fbb2beebdb3c1c16f8511a145747959
skhynix_stage_h0a_support_v1,jul30,segment_0006,segment_0006:epoch_0,historical_discovery_and_internal_validation,true,250,true,1785378294610778009,1785380094402449477,1785378294620000000,1785380094400000000,179979,179979,1.000000000000,179954,0.999861094906,179954,0.999861094906,29,179979,5a229e996c98141f601466d4b53700b0f8614a8c2aa6bbaab2e95020c4f72be3
skhynix_stage_h0a_support_v1,jul30,segment_0006,segment_0006:epoch_0,historical_discovery_and_internal_validation,true,500,true,1785378294610778009,1785380094402449477,1785378294620000000,1785380094400000000,179979,179979,1.000000000000,179929,0.999722189811,179929,0.999722189811,29,179979,aecb053088d893a0a5cc56df4e17fb8438ad843a3ac90a1e178e523a0f8ca62c
skhynix_stage_h0a_support_v1,jul30,segment_0006,segment_0006:epoch_0,historical_discovery_and_internal_validation,true,1000,false,1785378294610778009,1785380094402449477,1785378294620000000,1785380094400000000,179979,179979,1.000000000000,179879,0.999444379622,179879,0.999444379622,29,179979,b61b46016157d8ebd32139c24c4df893956fa6ab5ed19b2d1b4e605e43d6c392
skhynix_stage_h0a_support_v1,jul30,segment_0006,segment_0006:epoch_0,historical_discovery_and_internal_validation,true,2000,false,1785378294610778009,1785380094402449477,1785378294620000000,1785380094400000000,179979,179979,1.000000000000,179779,0.998888759244,179779,0.998888759244,29,179979,24421e9a536a669876f719fcdab3904b4eca1db81856a57bc70a5456acb3f841
skhynix_stage_h0a_support_v1,jul30,segment_0007,segment_0007:epoch_0,historical_discovery_and_internal_validation,true,50,true,1785380095482572554,1785381895322550321,1785380095490000000,1785381895320000000,179984,179984,1.000000000000,179977,0.999961107654,179977,0.999961107654,29,179984,b3b2bc47dc54850d3b3cb4311866b734b0a4bc49a7468443269beea124b6c0ef
skhynix_stage_h0a_support_v1,jul30,segment_0007,segment_0007:epoch_0,historical_discovery_and_internal_validation,true,100,true,1785380095482572554,1785381895322550321,1785380095490000000,1785381895320000000,179984,179984,1.000000000000,179972,0.999933327407,179972,0.999933327407,29,179984,dbf068a7912ab713275063760e382e9c73f04d538cc98652e76d93716a355657
skhynix_stage_h0a_support_v1,jul30,segment_0007,segment_0007:epoch_0,historical_discovery_and_internal_validation,true,250,true,1785380095482572554,1785381895322550321,1785380095490000000,1785381895320000000,179984,179984,1.000000000000,179957,0.999849986665,179957,0.999849986665,29,179984,dc8a32cb9b31cfcd8998f96d9f6bd09cb62b4d199053907bf31c114fcc7f5046
skhynix_stage_h0a_support_v1,jul30,segment_0007,segment_0007:epoch_0,historical_discovery_and_internal_validation,true,500,true,1785380095482572554,1785381895322550321,1785380095490000000,1785381895320000000,179984,179984,1.000000000000,179932,0.999711085430,179932,0.999711085430,29,179984,7be425a090a3dfbd8bf1ae654f07866394c6a259ae1cdb2d224c7829d2c81807
skhynix_stage_h0a_support_v1,jul30,segment_0007,segment_0007:epoch_0,historical_discovery_and_internal_validation,true,1000,false,1785380095482572554,1785381895322550321,1785380095490000000,1785381895320000000,179984,179984,1.000000000000,179882,0.999433282958,179882,0.999433282958,29,179984,57547a40e5dcbdf64056734a556fb1a24a907f9af41e356e983fb8d182ab1546
skhynix_stage_h0a_support_v1,jul30,segment_0007,segment_0007:epoch_0,historical_discovery_and_internal_validation,true,2000,false,1785380095482572554,1785381895322550321,1785380095490000000,1785381895320000000,179984,179984,1.000000000000,179782,0.998877678016,179782,0.998877678016,29,179984,ee5950b597133d965f4d4336114484b6488b8ad0249627c957aa8b0d8c6d9a95
skhynix_stage_h0a_support_v1,jul30,segment_0008,segment_0008:epoch_0,historical_discovery_and_internal_validation,true,50,true,1785381896442453495,1785383696230603929,1785381896450000000,1785383696230000000,179979,179979,1.000000000000,179971,0.999955550370,179971,0.999955550370,29,179979,930766f386b7b75ab2c5460b570b41faf821e11f8a8eb69feff8abeac29f6f29
skhynix_stage_h0a_support_v1,jul30,segment_0008,segment_0008:epoch_0,historical_discovery_and_internal_validation,true,100,true,1785381896442453495,1785383696230603929,1785381896450000000,1785383696230000000,179979,179979,1.000000000000,179966,0.999927769351,179966,0.999927769351,29,179979,90ba7757118f5747ed095d6cf25be7f2edd839fc66892ea015c5d4e1c99c5783
skhynix_stage_h0a_support_v1,jul30,segment_0008,segment_0008:epoch_0,historical_discovery_and_internal_validation,true,250,true,1785381896442453495,1785383696230603929,1785381896450000000,1785383696230000000,179979,179979,1.000000000000,179951,0.999844426294,179951,0.999844426294,29,179979,44e74d489597927690427e14e91149e9945619fe47d324edeb93d58d3f3c8941
skhynix_stage_h0a_support_v1,jul30,segment_0008,segment_0008:epoch_0,historical_discovery_and_internal_validation,true,500,true,1785381896442453495,1785383696230603929,1785381896450000000,1785383696230000000,179979,179979,1.000000000000,179926,0.999705521200,179926,0.999705521200,29,179979,c28d1fc02f92c2c450a30ab161ff9d4b84ef99fee6cce1530ca9db78df5991c5
skhynix_stage_h0a_support_v1,jul30,segment_0008,segment_0008:epoch_0,historical_discovery_and_internal_validation,true,1000,false,1785381896442453495,1785383696230603929,1785381896450000000,1785383696230000000,179979,179979,1.000000000000,179876,0.999427711011,179876,0.999427711011,29,179979,b59166e7d2368adc4e9fe2dfda29b47a49b7ee6c01c7513afc98c13f6f3134d0
skhynix_stage_h0a_support_v1,jul30,segment_0008,segment_0008:epoch_0,historical_discovery_and_internal_validation,true,2000,false,1785381896442453495,1785383696230603929,1785381896450000000,1785383696230000000,179979,179979,1.000000000000,179776,0.998872090633,179776,0.998872090633,29,179979,3e1f054621f0d485c7d5d3f8f3e3b187eee39b717e7f8761a110794d3bb80aae
