feature,horizon_ms,label,sample_count,eligible_sample_count,canonical_eligible_sample_count,canonical_independent_future_row_delta_count,majority_direction,direction_consistency_ratio,positive_sample_count,negative_sample_count,zero_sample_count,diagnostic_synthetic_sample_count,total_row_count,mean_high_minus_low_effect,std_high_minus_low_effect,mean_abs_corr,sample_effects,stability_verdict
binance_mid_move_ticks_from_prev,100,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,3,2,positive,1,3,0,0,0,9992,2.53592352,2.14082782,0.04062565,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:5.27250467|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:2.28926497|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.04600094,stable_across_samples
binance_mid_move_ticks_from_prev,100,hyperliquid_future_top5_imbalance_change,3,3,3,2,positive,1,3,0,0,0,9992,0.44400912,0.26870602,0.06105342,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:0.82346965|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.27193305|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.23662466,stable_across_samples
binance_mid_move_ticks_from_prev,100,basis_future_mid_response_ticks,3,3,3,2,positive,1,3,0,0,0,9992,37.00076281,6.21486695,0.0456757,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:32.07326007|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:45.76742179|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:33.16160658,stable_across_samples
binance_mid_move_ticks_from_prev,100,basis_future_microprice_response_ticks,3,3,3,2,positive,1,3,0,0,0,9992,35.95403564,6.17831201,0.04429139,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:31.65289014|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:44.69114158|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:31.51807519,stable_across_samples
binance_mid_move_ticks_from_prev,250,hyperliquid_future_mid_move_ticks,3,3,3,2,positive,1,3,0,0,0,9992,15.998734,5.9415234,0.02688229,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:22.98534799|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:8.46278317|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:16.54807084,stable_across_samples
binance_mid_move_ticks_from_prev,250,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,3,2,positive,1,3,0,0,0,9992,2.71309736,2.09541776,0.0392594,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:5.50764511|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:2.16966217|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.46198478,stable_across_samples
binance_mid_move_ticks_from_prev,250,hyperliquid_future_top5_imbalance_change,3,3,3,2,positive,1,3,0,0,0,9992,0.45245427,0.26231729,0.06174246,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:0.82327345|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.27628543|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.25780393,stable_across_samples
binance_mid_move_ticks_from_prev,250,basis_future_mid_response_ticks,3,3,3,2,positive,1,3,0,0,0,9992,36.96586001,7.64573026,0.0454802,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:27.07326007|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:45.69212513|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:38.13219481,stable_across_samples
binance_mid_move_ticks_from_prev,250,basis_future_microprice_response_ticks,3,3,3,2,positive,1,3,0,0,0,9992,35.9121036,7.34556923,0.0441153,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:26.64496891|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:44.61091902|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:36.48042288,stable_across_samples
binance_mid_move_ticks_from_prev,500,hyperliquid_future_mid_move_ticks,3,3,3,3,positive,1,3,0,0,0,9991,30.57434116,3.93895531,0.04907661,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:33.68131868|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:25.0167206|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:33.02498419,stable_across_samples
binance_mid_move_ticks_from_prev,500,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,3,3,positive,1,3,0,0,0,9991,3.7836926,2.20964711,0.03889095,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:6.90814737|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:2.26780513|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:2.17512532,stable_across_samples
binance_mid_move_ticks_from_prev,500,hyperliquid_future_top5_imbalance_change,3,3,3,3,positive,1,3,0,0,0,9991,0.60032775,0.2612496,0.07292264,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:0.96569461|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.46515562|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.37013302,stable_across_samples
binance_mid_move_ticks_from_prev,500,basis_future_mid_response_ticks,3,3,3,3,positive,1,3,0,0,0,9991,22.70102545,3.88533759,0.02406396,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:17.82417582|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:27.33171521|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:22.94718533,stable_across_samples
binance_mid_move_ticks_from_prev,500,basis_future_microprice_response_ticks,3,3,3,3,positive,1,3,0,0,0,9991,21.62998311,3.65392605,0.02283914,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:17.35088402|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:26.27826671|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:21.26079859,stable_across_samples
binance_mid_move_ticks_from_prev,1000,hyperliquid_future_mid_move_ticks,3,3,3,3,positive,1,3,0,0,0,9988,82.83682671,15.31470505,0.11312296,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:101.81318681|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:64.30798274|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:82.38931056,stable_across_samples
binance_mid_move_ticks_from_prev,1000,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,3,3,positive,1,3,0,0,0,9988,6.58781531,1.16699564,0.06746449,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:8.23181687|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:5.64026617|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:5.89136288,stable_across_samples
binance_mid_move_ticks_from_prev,1000,hyperliquid_future_top5_imbalance_change,3,3,3,3,positive,1,3,0,0,0,9988,0.79762533,0.23544428,0.09947638,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:1.13009701|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.61564292|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.64713606,stable_across_samples
binance_mid_move_ticks_from_prev,1000,basis_future_mid_response_ticks,3,3,3,3,negative,1,0,3,0,0,9988,-31.21937687,12.63087921,0.03181754,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-46.72344322|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-15.78446602|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-31.15022138,stable_across_samples
binance_mid_move_ticks_from_prev,1000,basis_future_microprice_response_ticks,3,3,3,3,negative,1,0,3,0,0,9988,-32.37507178,12.49603878,0.03280889,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-47.42038364|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-16.82400249|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-32.88082922,stable_across_samples
binance_mid_move_ticks_from_prev,5000,hyperliquid_future_mid_move_ticks,3,3,3,4,positive,1,3,0,0,0,9965,166.83054347,25.17253286,0.09284385,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:188.55311355|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:131.54422869|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:180.39428815,stable_across_samples
binance_mid_move_ticks_from_prev,5000,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,3,4,negative,1,0,3,0,0,9965,-1.94991478,0.44665193,0.01474207,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-1.70506096|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-2.57660539|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-1.56807801,stable_across_samples
binance_mid_move_ticks_from_prev,5000,hyperliquid_future_top5_imbalance_change,3,3,3,4,negative,1,0,3,0,0,9965,-0.23417823,0.05274799,0.02533978,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-0.17720304|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-0.3043659|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-0.22096574,stable_across_samples
binance_mid_move_ticks_from_prev,5000,basis_future_mid_response_ticks,3,3,3,4,negative,1,0,3,0,0,9965,-123.81015921,12.68711609,0.099616,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-133.37545788|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-132.17373247|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-105.8812873,stable_across_samples
binance_mid_move_ticks_from_prev,5000,basis_future_microprice_response_ticks,3,3,3,4,negative,1,0,3,0,0,9965,-125.03776542,12.31936562,0.10037722,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-134.18702519|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-133.30324606|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-107.62302501,stable_across_samples
binance_mid_move_ticks_from_prev,10000,hyperliquid_future_mid_move_ticks,3,3,3,5,positive,1,3,0,0,0,9936,195.51128653,59.6510787,0.07340665,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:227.91208791|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:111.8570658|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:246.76470588,stable_across_samples
binance_mid_move_ticks_from_prev,10000,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,3,5,negative,1,0,3,0,0,9936,-2.1945626,1.04612897,0.00876785,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-3.63469598|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-1.18108384|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-1.76790799,stable_across_samples
binance_mid_move_ticks_from_prev,10000,hyperliquid_future_top5_imbalance_change,3,3,3,5,negative,1,0,3,0,0,9936,-0.3295833,0.19393347,0.01047585,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-0.5874864|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-0.11982469|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-0.2814388,stable_across_samples
binance_mid_move_ticks_from_prev,10000,basis_future_mid_response_ticks,3,3,3,5,negative,1,0,3,0,0,9936,-132.13496423,23.6599598,0.09875224,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-164.97252747|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-110.15188781|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-121.28047741,stable_across_samples
binance_mid_move_ticks_from_prev,10000,basis_future_microprice_response_ticks,3,3,3,5,negative,1,0,3,0,0,9936,-133.35528079,23.47520091,0.09950667,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-165.84065044|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-111.1835863|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-123.04160561,stable_across_samples
binance_top5_bid_qty,100,hyperliquid_future_mid_move_ticks,3,3,3,2,positive,1,3,0,0,0,9993,15.27004706,3.83740105,0.08735295,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:11.43264601|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:19.10744811,stable_across_samples
binance_top5_bid_qty,100,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,3,2,positive,1,3,0,0,0,9993,3.48703379,0.2824591,0.06806405,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:3.2045747|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:3.76949289,stable_across_samples
binance_top5_bid_qty,100,hyperliquid_future_top5_imbalance_change,3,3,3,2,positive,1,3,0,0,0,9993,0.40396611,0.05841006,0.13660309,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.46237617|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.34555605,stable_across_samples
binance_top5_bid_qty,100,basis_future_mid_response_ticks,3,3,3,2,positive,1,3,0,0,0,9993,65.44035889,6.46953122,0.08101279,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:58.97082767|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:71.90989011,stable_across_samples
binance_top5_bid_qty,100,basis_future_microprice_response_ticks,3,3,3,2,positive,1,3,0,0,0,9993,64.5872805,6.40368229,0.07939524,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:58.18359821|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:70.99096278,stable_across_samples
binance_top5_bid_qty,250,hyperliquid_future_mid_move_ticks,3,3,3,2,positive,1,3,0,0,0,9993,15.6654148,3.35228972,0.08868993,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:12.31312508|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:19.01770452,stable_across_samples
binance_top5_bid_qty,250,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,3,2,positive,1,3,0,0,0,9993,3.56888182,0.30673958,0.07088167,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:3.26214224|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:3.8756214,stable_across_samples
binance_top5_bid_qty,250,hyperliquid_future_top5_imbalance_change,3,3,3,2,positive,1,3,0,0,0,9993,0.41113727,0.06057548,0.1396372,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.47171275|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.35056179,stable_across_samples
binance_top5_bid_qty,250,basis_future_mid_response_ticks,3,3,3,2,positive,1,3,0,0,0,9993,66.77516977,6.22702803,0.08072424,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:60.54814175|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:73.0021978,stable_across_samples
binance_top5_bid_qty,250,basis_future_microprice_response_ticks,3,3,3,2,positive,1,3,0,0,0,9993,65.91338759,6.16820612,0.07911727,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:59.74518147|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:72.08159371,stable_across_samples
binance_top5_bid_qty,500,hyperliquid_future_mid_move_ticks,3,3,3,3,positive,1,3,0,0,0,9992,29.13922501,5.94319258,0.11962811,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:23.19603243|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:35.08241758,stable_across_samples
binance_top5_bid_qty,500,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,3,3,positive,1,3,0,0,0,9992,4.81695635,0.55559732,0.08914716,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:4.26135904|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:5.37255367,stable_across_samples
binance_top5_bid_qty,500,hyperliquid_future_top5_imbalance_change,3,3,3,3,positive,1,3,0,0,0,9992,0.59232122,0.0731985,0.16439643,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.66551972|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.51912273,stable_across_samples
binance_top5_bid_qty,500,basis_future_mid_response_ticks,3,3,3,3,positive,1,3,0,0,0,9992,58.45577472,5.68995178,0.05477096,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:52.76582294|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:64.1457265,stable_across_samples
binance_top5_bid_qty,500,basis_future_microprice_response_ticks,3,3,3,3,positive,1,3,0,0,0,9992,57.55113595,5.64426499,0.05322443,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:51.90687096|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:63.19540093,stable_across_samples
binance_top5_bid_qty,1000,hyperliquid_future_mid_move_ticks,3,3,3,3,positive,1,3,0,0,0,9989,72.11457773,16.59303186,0.17501756,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:55.52154587|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:88.70760959,stable_across_samples
binance_top5_bid_qty,1000,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,3,3,positive,1,3,0,0,0,9989,5.90040153,0.05727913,0.09122638,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:5.8431224|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:5.95768065,stable_across_samples
binance_top5_bid_qty,1000,hyperliquid_future_top5_imbalance_change,3,3,3,3,positive,1,3,0,0,0,9989,0.77523536,0.04920565,0.15530561,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.82444101|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.72602971,stable_across_samples
binance_top5_bid_qty,1000,basis_future_mid_response_ticks,3,3,3,3,positive,0.66666667,2,1,0,0,9989,27.86058696,0.37841221,0.00773986,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:27.48217475|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:28.23899917,unstable_across_samples
binance_top5_bid_qty,1000,basis_future_microprice_response_ticks,3,3,3,3,positive,0.66666667,2,1,0,0,9989,26.92756835,0.30466631,0.00875937,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:26.62290204|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:27.23223466,unstable_across_samples
binance_top5_bid_qty,5000,hyperliquid_future_mid_move_ticks,3,3,3,4,positive,1,3,0,0,0,9966,171.99674901,47.29605496,0.14103046,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:124.70069404|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:219.29280397,stable_across_samples
binance_top5_bid_qty,5000,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,3,4,positive,0.66666667,2,1,0,0,9966,1.39894763,0.45078843,0.03222822,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.9481592|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:1.84973607,unstable_across_samples
binance_top5_bid_qty,5000,hyperliquid_future_top5_imbalance_change,3,3,3,4,negative,0.66666667,1,2,0,0,9966,0.0432436,0.09676483,0.02480267,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.14000843|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-0.05352123,unstable_across_samples
binance_top5_bid_qty,5000,basis_future_mid_response_ticks,3,3,3,4,negative,1,0,3,0,0,9966,-45.17659456,14.54631694,0.09301016,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-30.63027762|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-59.7229115,stable_across_samples
binance_top5_bid_qty,5000,basis_future_microprice_response_ticks,3,3,3,4,negative,1,0,3,0,0,9966,-46.24228277,14.62614381,0.09425401,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-31.61613895|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-60.86842658,stable_across_samples
binance_top5_bid_qty,10000,hyperliquid_future_mid_move_ticks,3,3,3,5,positive,1,3,0,0,0,9937,213.36625872,66.73034746,0.10532407,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:146.63591126|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:280.09660618,stable_across_samples
binance_top5_bid_qty,10000,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,3,5,negative,1,0,3,0,0,9937,-0.64263174,0.16449825,0.04392117,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-0.80712999|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-0.47813349,stable_across_samples
binance_top5_bid_qty,10000,hyperliquid_future_top5_imbalance_change,3,3,3,5,negative,1,0,3,0,0,9937,-0.1798376,0.09949965,0.05778196,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-0.08033795|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-0.27933725,stable_across_samples
binance_top5_bid_qty,10000,basis_future_mid_response_ticks,3,3,3,5,negative,1,0,3,0,0,9937,-55.40676873,9.45953672,0.1091912,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-45.94723201|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-64.86630544,stable_across_samples
binance_top5_bid_qty,10000,basis_future_microprice_response_ticks,3,3,3,5,negative,1,0,3,0,0,9937,-56.45847341,9.4850017,0.11050187,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-46.97347171|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-65.94347511,stable_across_samples
