feature,horizon_ms,label,sample_count,eligible_sample_count,canonical_eligible_sample_count,canonical_independent_future_row_delta_count,majority_direction,direction_consistency_ratio,positive_sample_count,negative_sample_count,zero_sample_count,diagnostic_synthetic_sample_count,total_row_count,mean_high_minus_low_effect,std_high_minus_low_effect,mean_abs_corr,sample_effects,stability_verdict
binance_microprice_minus_mid_ticks,250,basis_future_microprice_response_ticks,7,7,7,2,positive,1,7,0,0,0,23353,57.26772196,65.62299236,0.10759017,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:3.64804821|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:188.85160596|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:93.36921692|xemm_0609_normal_a_event:canonical_event_mode:positive:16.89075452|xemm_0609_normal_b_event:canonical_event_mode:positive:20.77144909|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:20.07525707,stable_across_samples
binance_microprice_minus_mid_ticks,500,hyperliquid_future_mid_move_ticks,7,7,7,2,positive,1,7,0,0,0,23351,18.93446232,12.48330516,0.1854977,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:15.93605327|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:45.375|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:5.22222222|xemm_0609_normal_a_event:canonical_event_mode:positive:16.18326459|xemm_0609_normal_b_event:canonical_event_mode:positive:13.57973806|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:17.31049576,stable_across_samples
binance_microprice_minus_mid_ticks,500,hyperliquid_future_microprice_minus_mid_change_ticks,7,7,7,2,positive,0.71428571,5,2,0,0,23351,0.80939397,1.61695899,0.10901559,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:1.34579392|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-1.62286529|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-1.21421538|xemm_0609_normal_a_event:canonical_event_mode:positive:2.27683847|xemm_0609_normal_b_event:canonical_event_mode:positive:1.6969323|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:2.37387979,unstable_across_samples
binance_microprice_minus_mid_ticks,500,hyperliquid_future_top5_imbalance_change,7,7,7,2,positive,1,7,0,0,0,23351,0.26261388,0.11054164,0.18531882,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:0.26027624|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.02902724|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.33446962|xemm_0609_normal_a_event:canonical_event_mode:positive:0.34416863|xemm_0609_normal_b_event:canonical_event_mode:positive:0.26185975|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:0.34588178,stable_across_samples
binance_microprice_minus_mid_ticks,500,basis_future_mid_response_ticks,7,7,7,2,positive,1,7,0,0,0,23351,59.96214323,65.0182471,0.08340229,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:4.60834412|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:178.6|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:117.65555556|xemm_0609_normal_a_event:canonical_event_mode:positive:16.55251747|xemm_0609_normal_b_event:canonical_event_mode:positive:22.58177667|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:19.77466559,stable_across_samples
binance_microprice_minus_mid_ticks,500,basis_future_microprice_response_ticks,7,7,7,2,positive,1,7,0,0,0,23351,55.39704221,59.34538802,0.07782732,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:4.38182212|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:165.98591378|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:104.10232078|xemm_0609_normal_a_event:canonical_event_mode:positive:16.19952952|xemm_0609_normal_b_event:canonical_event_mode:positive:22.2756652|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:19.43700187,stable_across_samples
binance_microprice_minus_mid_ticks,1000,hyperliquid_future_mid_move_ticks,7,7,7,3,positive,1,7,0,0,0,23342,25.82543817,8.57733235,0.23151342,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:29.48600954|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:7.625|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:34|xemm_0609_normal_a_event:canonical_event_mode:positive:26.98426798|xemm_0609_normal_b_event:canonical_event_mode:positive:25.68568377|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:31.17166773,stable_across_samples
binance_microprice_minus_mid_ticks,1000,hyperliquid_future_microprice_minus_mid_change_ticks,7,7,7,3,positive,1,7,0,0,0,23342,3.35481251,2.80495105,0.10047882,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:0.7979023|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:9.3959392|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:3.28753686|xemm_0609_normal_a_event:canonical_event_mode:positive:2.18660181|xemm_0609_normal_b_event:canonical_event_mode:positive:1.8590549|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:2.60183999,stable_across_samples
binance_microprice_minus_mid_ticks,1000,hyperliquid_future_top5_imbalance_change,7,7,7,3,positive,1,7,0,0,0,23342,0.47868099,0.38671463,0.15242155,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:0.22008138|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.32565091|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:1.33545143|xemm_0609_normal_a_event:canonical_event_mode:positive:0.35411169|xemm_0609_normal_b_event:canonical_event_mode:positive:0.26343563|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:0.3733549,stable_across_samples
binance_microprice_minus_mid_ticks,1000,basis_future_mid_response_ticks,7,7,7,3,positive,0.85714286,6,1,0,0,23342,63.66224053,74.65311767,0.05798488,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-2.25099971|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:191.425|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:142.3|xemm_0609_normal_a_event:canonical_event_mode:positive:14.98523116|xemm_0609_normal_b_event:canonical_event_mode:positive:18.92729631|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:16.58691543,stable_across_samples
binance_microprice_minus_mid_ticks,1000,basis_future_microprice_response_ticks,7,7,7,3,positive,0.71428571,5,2,0,0,23342,59.08420561,68.98749349,0.05546123,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-2.57644168|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:179.16413886|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:128.76980921|xemm_0609_normal_a_event:canonical_event_mode:positive:14.51255425|xemm_0609_normal_b_event:canonical_event_mode:positive:18.50151196|xemm_0609_active_a_event:canonical_event_mode:negative:|xemm_0609_active_b_event:canonical_event_mode:positive:16.13366108,unstable_across_samples
binance_microprice_minus_mid_ticks,5000,hyperliquid_future_mid_move_ticks,7,7,7,4,positive,1,7,0,0,0,23291,157.81257711,104.12458667,0.23128606,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:80.39278848|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:280.125|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:326.77777778|xemm_0609_normal_a_event:canonical_event_mode:positive:75.31851469|xemm_0609_normal_b_event:canonical_event_mode:positive:84.55787459|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:99.70350713,stable_across_samples
binance_microprice_minus_mid_ticks,5000,hyperliquid_future_microprice_minus_mid_change_ticks,7,7,7,4,negative,0.85714286,1,6,0,0,23291,-3.42983733,5.84163881,0.07378408,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-2.47380172|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:2.06967285|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-16.10235552|xemm_0609_normal_a_event:canonical_event_mode:negative:-1.63104471|xemm_0609_normal_b_event:canonical_event_mode:negative:-1.19506584|xemm_0609_active_a_event:canonical_event_mode:negative:|xemm_0609_active_b_event:canonical_event_mode:negative:-1.24642904,stable_across_samples
binance_microprice_minus_mid_ticks,5000,hyperliquid_future_top5_imbalance_change,7,7,7,4,negative,0.85714286,1,6,0,0,23291,-0.16747601,0.21928787,0.0835072,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-0.36879265|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.28791887|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-0.10078437|xemm_0609_normal_a_event:canonical_event_mode:negative:-0.29891655|xemm_0609_normal_b_event:canonical_event_mode:negative:-0.28408308|xemm_0609_active_a_event:canonical_event_mode:negative:|xemm_0609_active_b_event:canonical_event_mode:negative:-0.24019829,stable_across_samples
binance_microprice_minus_mid_ticks,5000,basis_future_mid_response_ticks,7,7,7,4,negative,1,0,7,0,0,23291,-26.58654718,33.0541892,0.07552258,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-21.99676033|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-99.725|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-7.92222222|xemm_0609_normal_a_event:canonical_event_mode:negative:-11.18677091|xemm_0609_normal_b_event:canonical_event_mode:negative:-7.75140892|xemm_0609_active_a_event:canonical_event_mode:negative:|xemm_0609_active_b_event:canonical_event_mode:negative:-10.93712069,stable_across_samples
binance_microprice_minus_mid_ticks,5000,basis_future_microprice_response_ticks,7,7,7,4,negative,1,0,7,0,0,23291,-31.23911825,36.22136069,0.08007713,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-22.63637912|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-111.39158247|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-21.38678245|xemm_0609_normal_a_event:canonical_event_mode:negative:-11.92924252|xemm_0609_normal_b_event:canonical_event_mode:negative:-8.43187043|xemm_0609_active_a_event:canonical_event_mode:negative:|xemm_0609_active_b_event:canonical_event_mode:negative:-11.65885248,stable_across_samples
binance_microprice_minus_mid_ticks,10000,hyperliquid_future_mid_move_ticks,7,7,7,3,positive,1,7,0,0,0,23224,149.12442204,70.64642082,0.17920708,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:95.55341728|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:246.375|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:251.55555556|xemm_0609_normal_a_event:canonical_event_mode:positive:99.56778285|xemm_0609_normal_b_event:canonical_event_mode:positive:98.76993734|xemm_0609_active_a_event:canonical_event_mode:positive:|xemm_0609_active_b_event:canonical_event_mode:positive:102.92483925,stable_across_samples
binance_microprice_minus_mid_ticks,10000,hyperliquid_future_microprice_minus_mid_change_ticks,7,7,7,3,negative,0.85714286,1,6,0,0,23224,-2.38288476,3.42435745,0.11107668,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-3.42235797|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:4.53203126|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-6.94523728|xemm_0609_normal_a_event:canonical_event_mode:negative:-2.65311714|xemm_0609_normal_b_event:canonical_event_mode:negative:-2.78407799|xemm_0609_active_a_event:canonical_event_mode:negative:|xemm_0609_active_b_event:canonical_event_mode:negative:-3.02454942,stable_across_samples
binance_microprice_minus_mid_ticks,10000,hyperliquid_future_top5_imbalance_change,7,7,7,3,negative,0.85714286,1,6,0,0,23224,-0.34609858,0.41545347,0.12677114,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-0.56848053|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.58090778|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:negative:-0.49444957|xemm_0609_normal_a_event:canonical_event_mode:negative:-0.50065001|xemm_0609_normal_b_event:canonical_event_mode:negative:-0.55769579|xemm_0609_active_a_event:canonical_event_mode:negative:|xemm_0609_active_b_event:canonical_event_mode:negative:-0.53622334,stable_across_samples
binance_microprice_minus_mid_ticks,10000,basis_future_mid_response_ticks,7,7,7,3,negative,0.85714286,1,6,0,0,23224,-20.90536823,37.26983182,0.11972775,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-31.90027613|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-66.325|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:56.52222222|xemm_0609_normal_a_event:canonical_event_mode:negative:-26.2709586|xemm_0609_normal_b_event:canonical_event_mode:negative:-30.17277489|xemm_0609_active_a_event:canonical_event_mode:negative:|xemm_0609_active_b_event:canonical_event_mode:negative:-27.28542198,stable_across_samples
binance_microprice_minus_mid_ticks,10000,basis_future_microprice_response_ticks,7,7,7,3,negative,0.85714286,1,6,0,0,23224,-25.65616395,35.39468311,0.1241729,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:negative:-32.64936497|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:negative:-78.08202304|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:42.7852104|xemm_0609_normal_a_event:canonical_event_mode:negative:-27.04917542|xemm_0609_normal_b_event:canonical_event_mode:negative:-30.89571183|xemm_0609_active_a_event:canonical_event_mode:negative:|xemm_0609_active_b_event:canonical_event_mode:negative:-28.04591884,stable_across_samples
binance_mid_move_ticks_from_prev,100,hyperliquid_future_mid_move_ticks,7,7,7,2,positive,1,7,0,0,0,23348,18.91281225,10.13730481,0.04487507,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:17.98534799|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:8.56634304|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:17.96963947|xemm_0609_normal_a_event:canonical_event_mode:positive:38.75|xemm_0609_normal_b_event:canonical_event_mode:positive:5.16666667|xemm_0609_active_a_event:canonical_event_mode:positive:24.13461538|xemm_0609_active_b_event:canonical_event_mode:positive:19.81707317,stable_across_samples
binance_mid_move_ticks_from_prev,100,hyperliquid_future_microprice_minus_mid_change_ticks,7,7,7,2,positive,1,7,0,0,0,23348,5.32720914,2.84370798,0.08564346,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:5.27250467|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:2.28926497|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.04600094|xemm_0609_normal_a_event:canonical_event_mode:positive:8.57809661|xemm_0609_normal_b_event:canonical_event_mode:positive:6.86095017|xemm_0609_active_a_event:canonical_event_mode:positive:7.36835633|xemm_0609_active_b_event:canonical_event_mode:positive:6.87529034,stable_across_samples
binance_mid_move_ticks_from_prev,100,hyperliquid_future_top5_imbalance_change,7,7,7,2,positive,1,7,0,0,0,23348,0.59719418,0.22710116,0.09587007,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:0.82346965|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.27193305|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.23662466|xemm_0609_normal_a_event:canonical_event_mode:positive:0.659316|xemm_0609_normal_b_event:canonical_event_mode:positive:0.62386415|xemm_0609_active_a_event:canonical_event_mode:positive:0.80149204|xemm_0609_active_b_event:canonical_event_mode:positive:0.76365974,stable_across_samples
binance_mid_move_ticks_from_prev,100,basis_future_mid_response_ticks,7,7,7,2,positive,1,7,0,0,0,23348,32.05445768,8.95339672,0.04565165,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:32.07326007|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:45.76742179|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:33.16160658|xemm_0609_normal_a_event:canonical_event_mode:positive:17.64583333|xemm_0609_normal_b_event:canonical_event_mode:positive:27.95|xemm_0609_active_a_event:canonical_event_mode:positive:42.27804487|xemm_0609_active_b_event:canonical_event_mode:positive:25.50503712,stable_across_samples
binance_mid_move_ticks_from_prev,100,basis_future_microprice_response_ticks,7,7,7,2,positive,1,7,0,0,0,23348,31.17892005,8.70802204,0.04431014,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:31.65289014|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:44.69114158|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:31.51807519|xemm_0609_normal_a_event:canonical_event_mode:positive:17.02504488|xemm_0609_normal_b_event:canonical_event_mode:positive:27.39159468|xemm_0609_active_a_event:canonical_event_mode:positive:40.94531774|xemm_0609_active_b_event:canonical_event_mode:positive:25.02837611,stable_across_samples
binance_mid_move_ticks_from_prev,250,hyperliquid_future_mid_move_ticks,7,7,7,2,positive,1,7,0,0,0,23348,19.54525614,10.47610357,0.04344287,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:22.98534799|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:8.46278317|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:16.54807084|xemm_0609_normal_a_event:canonical_event_mode:positive:39.45833333|xemm_0609_normal_b_event:canonical_event_mode:positive:5.16666667|xemm_0609_active_a_event:canonical_event_mode:positive:24.13461538|xemm_0609_active_b_event:canonical_event_mode:positive:20.06097561,stable_across_samples
binance_mid_move_ticks_from_prev,250,hyperliquid_future_microprice_minus_mid_change_ticks,7,7,7,2,positive,1,7,0,0,0,23348,5.56825784,2.89247468,0.08625012,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:5.50764511|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:2.16966217|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.46198478|xemm_0609_normal_a_event:canonical_event_mode:positive:9.02895857|xemm_0609_normal_b_event:canonical_event_mode:positive:6.9354105|xemm_0609_active_a_event:canonical_event_mode:positive:7.66753842|xemm_0609_active_b_event:canonical_event_mode:positive:7.20660533,stable_across_samples
binance_mid_move_ticks_from_prev,250,hyperliquid_future_top5_imbalance_change,7,7,7,2,positive,1,7,0,0,0,23348,0.62152846,0.23411662,0.09741816,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:0.82327345|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.27628543|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.25780393|xemm_0609_normal_a_event:canonical_event_mode:positive:0.71209126|xemm_0609_normal_b_event:canonical_event_mode:positive:0.63875622|xemm_0609_active_a_event:canonical_event_mode:positive:0.86132845|xemm_0609_active_b_event:canonical_event_mode:positive:0.78116045,stable_across_samples
binance_mid_move_ticks_from_prev,250,basis_future_mid_response_ticks,7,7,7,2,positive,1,7,0,0,0,23348,32.60594488,9.3109214,0.0457974,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:27.07326007|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:45.69212513|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:38.13219481|xemm_0609_normal_a_event:canonical_event_mode:positive:18.0875|xemm_0609_normal_b_event:canonical_event_mode:positive:27.95|xemm_0609_active_a_event:canonical_event_mode:positive:43.5088141|xemm_0609_active_b_event:canonical_event_mode:positive:27.79772004,stable_across_samples
binance_mid_move_ticks_from_prev,250,basis_future_microprice_response_ticks,7,7,7,2,positive,1,7,0,0,0,23348,31.71711272,8.99232889,0.0444659,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:26.64496891|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:44.61091902|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:36.48042288|xemm_0609_normal_a_event:canonical_event_mode:positive:17.42145727|xemm_0609_normal_b_event:canonical_event_mode:positive:27.3915707|xemm_0609_active_a_event:canonical_event_mode:positive:42.1539097|xemm_0609_active_b_event:canonical_event_mode:positive:27.31654055,stable_across_samples
binance_mid_move_ticks_from_prev,500,hyperliquid_future_mid_move_ticks,7,7,7,2,positive,1,7,0,0,0,23346,33.30103288,6.32045067,0.07375203,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:33.68131868|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:25.0167206|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:33.02498419|xemm_0609_normal_a_event:canonical_event_mode:positive:45.875|xemm_0609_normal_b_event:canonical_event_mode:positive:26.33333333|xemm_0609_active_a_event:canonical_event_mode:positive:35.22836538|xemm_0609_active_b_event:canonical_event_mode:positive:33.94750795,stable_across_samples
binance_mid_move_ticks_from_prev,500,hyperliquid_future_microprice_minus_mid_change_ticks,7,7,7,2,positive,1,7,0,0,0,23346,6.2535006,2.67321748,0.08829969,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:6.90814737|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:2.26780513|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:2.17512532|xemm_0609_normal_a_event:canonical_event_mode:positive:9.42203792|xemm_0609_normal_b_event:canonical_event_mode:positive:6.91517788|xemm_0609_active_a_event:canonical_event_mode:positive:8.35322686|xemm_0609_active_b_event:canonical_event_mode:positive:7.73298373,stable_across_samples
binance_mid_move_ticks_from_prev,500,hyperliquid_future_top5_imbalance_change,7,7,7,2,positive,1,7,0,0,0,23346,0.78555815,0.24776025,0.10879805,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:0.96569461|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.46515562|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.37013302|xemm_0609_normal_a_event:canonical_event_mode:positive:0.84706826|xemm_0609_normal_b_event:canonical_event_mode:positive:0.86801304|xemm_0609_active_a_event:canonical_event_mode:positive:1.10689745|xemm_0609_active_b_event:canonical_event_mode:positive:0.87594505,stable_across_samples
binance_mid_move_ticks_from_prev,500,basis_future_mid_response_ticks,7,7,7,2,positive,1,7,0,0,0,23346,17.70563581,8.74772371,0.01984845,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:17.82417582|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:27.33171521|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:22.94718533|xemm_0609_normal_a_event:canonical_event_mode:positive:6.42083333|xemm_0609_normal_b_event:canonical_event_mode:positive:7.55|xemm_0609_active_a_event:canonical_event_mode:positive:29.99358974|xemm_0609_active_b_event:canonical_event_mode:positive:11.87195122,stable_across_samples
binance_mid_move_ticks_from_prev,500,basis_future_microprice_response_ticks,7,7,7,2,positive,1,7,0,0,0,23346,16.77722949,8.45875843,0.01901963,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:17.35088402|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:26.27826671|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:21.26079859|xemm_0609_normal_a_event:canonical_event_mode:positive:5.72206301|xemm_0609_normal_b_event:canonical_event_mode:positive:6.86869266|xemm_0609_active_a_event:canonical_event_mode:positive:28.61830487|xemm_0609_active_b_event:canonical_event_mode:positive:11.34159656,stable_across_samples
binance_mid_move_ticks_from_prev,1000,hyperliquid_future_mid_move_ticks,7,7,7,3,positive,1,7,0,0,0,23337,74.03653094,15.67465589,0.11709315,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:101.81318681|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:64.30798274|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:82.38931056|xemm_0609_normal_a_event:canonical_event_mode:positive:82.83333333|xemm_0609_normal_b_event:canonical_event_mode:positive:49.16666667|xemm_0609_active_a_event:canonical_event_mode:positive:73.03685897|xemm_0609_active_b_event:canonical_event_mode:positive:64.70837752,stable_across_samples
binance_mid_move_ticks_from_prev,1000,hyperliquid_future_microprice_minus_mid_change_ticks,7,7,7,3,positive,1,7,0,0,0,23337,6.38486181,1.49418113,0.07880778,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:8.23181687|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:5.64026617|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:5.89136288|xemm_0609_normal_a_event:canonical_event_mode:positive:4.92117374|xemm_0609_normal_b_event:canonical_event_mode:positive:8.97992001|xemm_0609_active_a_event:canonical_event_mode:positive:6.23165752|xemm_0609_active_b_event:canonical_event_mode:positive:4.7978355,stable_across_samples
binance_mid_move_ticks_from_prev,1000,hyperliquid_future_top5_imbalance_change,7,7,7,3,positive,1,7,0,0,0,23337,0.81072144,0.196779,0.0993389,cross_exchange_public_sample_xemm_0603_quiet_a_event:canonical_event_mode:positive:1.13009701|cross_exchange_public_sample_xemm_0603_quiet_b_event:canonical_event_mode:positive:0.61564292|cross_exchange_public_sample_xemm_0603_quiet_c_event:canonical_event_mode:positive:0.64713606|xemm_0609_normal_a_event:canonical_event_mode:positive:0.63589435|xemm_0609_normal_b_event:canonical_event_mode:positive:0.79927456|xemm_0609_active_a_event:canonical_event_mode:positive:1.07858734|xemm_0609_active_b_event:canonical_event_mode:positive:0.76841782,stable_across_samples
