view_seq,view_ts,coin,session_id,connection_attempt,joined_raw_seq,joined_l2book_local_ts,joined_l2book_event_ts,join_age_ms,future_join,missing_join,reconnect_recovery_crossed,best_bid_px,best_ask_px,bid_topn_px,ask_topn_px,bid_topn_qty,ask_topn_qty,bid_topn_order_count,ask_topn_order_count,mid_px,spread_px,spread_ticks,book_freshness_bucket,market_view_quality
62,1780044708646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,102,1780044708626264559,1780044708335000000,19.890552,false,false,false,73670.0,73671.0,73670.0|73668.0|73667.0|73666.0|73665.0,73671.0|73672.0|73673.0|73674.0|73675.0,0.01|0.04542|0.22687|0.00017|0.05503,21.22747|3.76838|1.91063|5.30531|5.87354,1|2|2|1|4,49|14|7|6|15,73670.5,1,10,fresh,candidate_ready
63,1780044709146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,102,1780044708626264559,1780044708335000000,519.890552,false,false,false,73670.0,73671.0,73670.0|73668.0|73667.0|73666.0|73665.0,73671.0|73672.0|73673.0|73674.0|73675.0,0.01|0.04542|0.22687|0.00017|0.05503,21.22747|3.76838|1.91063|5.30531|5.87354,1|2|2|1|4,49|14|7|6|15,73670.5,1,10,warm,candidate_ready
64,1780044709646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,102,1780044708626264559,1780044708335000000,1019.890552,false,false,false,73670.0,73671.0,73670.0|73668.0|73667.0|73666.0|73665.0,73671.0|73672.0|73673.0|73674.0|73675.0,0.01|0.04542|0.22687|0.00017|0.05503,21.22747|3.76838|1.91063|5.30531|5.87354,1|2|2|1|4,49|14|7|6|15,73670.5,1,10,stale,watch_only
65,1780044710146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,105,1780044709774906614,1780044709438000000,371.248497,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,0.56708|2.0002|0.38158|1.54966|2.20381,15.63787|15.37078|12.12941|9.517|12.04199,2|7|5|6|7,48|71|61|61|69,73661.5,1,10,warm,candidate_ready
66,1780044710646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,106,1780044710277450287,1780044709977000000,368.704824,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,4.98975|1.77445|0.35869|0.55795|2.2835,14.19547|2.62055|1.32041|2.3474|2.39009,20|6|4|5|6,27|9|8|6|10,73661.5,1,10,warm,candidate_ready
67,1780044711146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,107,1780044710892799814,1780044710543000000,253.355297,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,5.84356|1.77378|0.35869|0.55795|0.65268,8.4874|1.91388|1.02232|0.67974|1.47427,28|6|4|5|5,18|4|3|2|3,73661.5,1,10,warm,candidate_ready
68,1780044711646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,109,1780044711446156692,1780044711079000000,199.998419,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,5.30687|1.09431|1.03817|0.10717|0.42684,8.54545|1.23736|1.02232|0.67975|1.47427,25|5|5|4|4,19|3|3|2|3,73661.5,1,10,fresh,candidate_ready
69,1780044712146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,110,1780044711923313780,1780044711623000000,222.841331,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,4.15225|0.01677|0.35869|1.52075|0.38678,8.54545|1.91682|1.02232|0.0003|1.47427,18|4|4|6|3,19|4|3|1|3,73661.5,1,10,fresh,candidate_ready
70,1780044712646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,112,1780044712473920057,1780044712156000000,172.235054,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,5.95865|0.31677|0.68565|0.35074|0.03425,8.6133|1.23736|1.01973|0.67975|2.85898,27|5|4|4|2,20|3|2|2|4,73661.5,1,10,fresh,candidate_ready
71,1780044713146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,113,1780044713000793647,1780044712714000000,145.361464,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,0.78814|0.01677|0.00347|0.68008|0.00017,14.96026|1.23836|1.01973|2.30986|2.86098,11|4|3|4|1,39|4|2|3|5,73661.5,1,10,fresh,candidate_ready
72,1780044713646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,114,1780044713592641504,1780044713247000000,53.513607,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,1.12753|0.01677|0.00017|0.36876|0.85502,15.31993|2.17732|1.02232|2.30986|2.95898,12|4|1|6|3,42|5|3|3|6,73661.5,1,10,fresh,candidate_ready
73,1780044714146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,114,1780044713592641504,1780044713247000000,553.513607,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,1.12753|0.01677|0.00017|0.36876|0.85502,15.31993|2.17732|1.02232|2.30986|2.95898,12|4|1|6|3,42|5|3|3|6,73661.5,1,10,warm,candidate_ready
74,1780044714646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,114,1780044713592641504,1780044713247000000,1053.513607,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,1.12753|0.01677|0.00017|0.36876|0.85502,15.31993|2.17732|1.02232|2.30986|2.95898,12|4|1|6|3,42|5|3|3|6,73661.5,1,10,stale,watch_only
75,1780044715146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,116,1780044714881896647,1780044714324000000,264.258464,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,1.12753|0.01677|0.00017|0.41383|0.90551,13.53869|3.53486|1.02232|2.14694|3.00646,12|4|1|7|3,40|6|3|3|7,73661.5,1,10,warm,candidate_ready
76,1780044715646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,117,1780044715198653662,1780044714834000000,447.501449,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,1.12753|0.01677|0.00017|0.41383|0.90551,13.53869|3.53486|1.02232|2.14694|2.95898,12|4|1|7|3,40|6|3|3|6,73661.5,1,10,warm,candidate_ready
77,1780044716146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,119,1780044715768747238,1780044715375000000,377.407873,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,1.12753|0.01677|0.00017|0.36876|0.90551,12.60324|3.53486|1.02232|3.50585|2.95898,12|4|1|6|3,40|6|3|4|6,73661.5,1,10,warm,candidate_ready
78,1780044716646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,122,1780044716254565443,1780044715925000000,391.589668,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,1.04253|0.06184|0.00017|0.36876|0.90551,13.96218|3.53486|1.02232|2.19442|2.95898,5|5|1|6|3,41|6|3|4|6,73661.5,1,10,warm,candidate_ready
79,1780044717146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,123,1780044716772404546,1780044716462000000,373.750565,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,3.21984|0.06234|0.00017|0.36876|0.90551,13.96218|3.53486|1.02232|2.14694|3.00646,7|6|1|6|3,41|6|3|3|7,73661.5,1,10,warm,candidate_ready
80,1780044717646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,124,1780044717274462530,1780044716982000000,371.692581,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,4.49928|0.06184|0.00017|0.36876|0.90551,14.41916|3.53486|1.02232|2.14694|3.00646,13|5|1|6|3,44|6|3|3|7,73661.5,1,10,warm,candidate_ready
81,1780044718146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,126,1780044717771693946,1780044717539000000,374.461165,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,3.99192|0.06184|0.00017|0.36876|0.90551,13.66901|3.53486|1.02232|2.14694|3.00646,9|5|1|6|3,41|6|3|3|7,73661.5,1,10,warm,candidate_ready
82,1780044718646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,127,1780044718425341997,1780044718085000000,220.813114,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,4.52993|0.06184|0.00017|0.36876|0.90551,13.66901|3.53486|1.02232|2.46547|2.95898,13|5|1|6|3,41|6|3|4|6,73661.5,1,10,fresh,candidate_ready
83,1780044719146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,129,1780044718954485060,1780044718633000000,191.670051,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,2.53041|0.06184|0.00017|0.36876|0.90551,13.66898|3.53486|1.02232|2.46547|2.95898,7|5|1|6|3,41|6|3|4|6,73661.5,1,10,fresh,candidate_ready
84,1780044719646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,129,1780044718954485060,1780044718633000000,691.670051,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,2.53041|0.06184|0.00017|0.36876|0.90551,13.66898|3.53486|1.02232|2.46547|2.95898,7|5|1|6|3,41|6|3|4|6,73661.5,1,10,warm,candidate_ready
85,1780044720146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,131,1780044720090673851,1780044719724000000,55.481260,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,3.76425|0.92456|0.00017|0.74825|0.22601,10.97531|2.85677|1.02232|1.78601|3.01477,8|9|1|6|2,35|6|3|3|7,73661.5,1,10,fresh,candidate_ready
86,1780044720646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,131,1780044720090673851,1780044719724000000,555.481260,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,3.76425|0.92456|0.00017|0.74825|0.22601,10.97531|2.85677|1.02232|1.78601|3.01477,8|9|1|6|2,35|6|3|3|7,73661.5,1,10,warm,candidate_ready
87,1780044721146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,134,1780044721132493571,1780044720770000000,13.661540,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,15.17623|3.32321|5.6867|0.35484|0.79852,0.00695|0.00017|0.0029|0.00017|0.00037,40|11|6|6|3,2|1|3|1|2,73661.5,1,10,fresh,candidate_ready
88,1780044721646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,134,1780044721132493571,1780044720770000000,513.661540,false,false,false,73661.0,73662.0,73661.0|73660.0|73659.0|73658.0|73657.0,73662.0|73663.0|73664.0|73665.0|73666.0,15.17623|3.32321|5.6867|0.35484|0.79852,0.00695|0.00017|0.0029|0.00017|0.00037,40|11|6|6|3,2|1|3|1|2,73661.5,1,10,warm,candidate_ready
89,1780044722146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,138,1780044721677189418,1780044721303000000,468.965693,false,false,false,73664.0,73665.0,73664.0|73663.0|73662.0|73661.0|73660.0,73665.0|73666.0|73667.0|73668.0|73669.0,0.2596|18.17863|15.49731|15.67966|17.93541,0.00017|0.00037|0.00038|0.00037|0.00358,2|136|130|46|13,1|2|2|2|4,73664.5,1,10,warm,candidate_ready
90,1780044722646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,139,1780044722158728794,1780044721807000000,487.426317,false,false,false,73664.0,73665.0,73664.0|73663.0|73662.0|73661.0|73660.0,73665.0|73666.0|73667.0|73668.0|73669.0,39.76429|10.60654|6.63832|4.24385|17.83503,0.00017|0.00037|0.00038|0.00051|0.00358,209|34|28|21|10,1|2|2|3|4,73664.5,1,10,warm,candidate_ready
91,1780044723146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,140,1780044722668607241,1780044722334000000,477.547870,false,false,false,73664.0,73665.0,73664.0|73663.0|73662.0|73661.0|73660.0,73665.0|73666.0|73667.0|73668.0|73669.0,32.64577|13.22656|2.22062|3.96892|17.90756,0.00017|0.00051|0.00038|0.00051|0.00358,108|17|10|17|10,1|3|2|3|4,73664.5,1,10,warm,candidate_ready
92,1780044723646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,142,1780044723187112331,1780044722873000000,459.042780,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,11.05094|9.96294|11.13807|6.7838|9.66037,1.02003|0.32189|0.48591|1.51876|1.41858,81|70|86|67|70,4|5|3|6|5,73673.5,1,10,warm,candidate_ready
93,1780044724146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,143,1780044723721263219,1780044723414000000,424.891892,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,13.39369|1.47053|5.11954|0.45283|2.67405,3.09901|0.22303|0.49948|1.51869|1.56858,59|6|4|2|2,8|5|4|6|6,73673.5,1,10,warm,candidate_ready
94,1780044724646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,143,1780044723721263219,1780044723414000000,924.891892,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,13.39369|1.47053|5.11954|0.45283|2.67405,3.09901|0.22303|0.49948|1.51869|1.56858,59|6|4|2|2,8|5|4|6|6,73673.5,1,10,warm,candidate_ready
95,1780044725146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,145,1780044725038821982,1780044724475000000,107.333129,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,12.25894|3.27077|3.06927|0.45283|1.39527,3.09901|0.22303|0.00923|1.03382|0.17731,48|8|6|2|5,8|5|4|4|4,73673.5,1,10,fresh,candidate_ready
96,1780044725646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,147,1780044725476832585,1780044725012000000,169.322526,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,12.26094|2.20378|2.98927|1.47191|2.71407,3.23338|0.22303|0.00923|1.03403|0.17731,49|7|2|3|4,7|5|4|5|4,73673.5,1,10,fresh,candidate_ready
97,1780044726146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,149,1780044725896555752,1780044725573000000,249.599359,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,11.65868|2.20378|1.63065|2.83068|2.67407,3.24033|0.22303|0.62827|1.03403|0.17731,48|7|2|4|2,9|5|6|5|4,73673.5,1,10,fresh,candidate_ready
98,1780044726646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,150,1780044726419263654,1780044726107000000,226.891457,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,11.65868|2.20378|1.63065|2.83089|2.67407,3.09782|0.22303|0.62827|1.03403|0.17731,48|7|2|5|2,7|5|6|5|4,73673.5,1,10,fresh,candidate_ready
99,1780044727146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,151,1780044726966204305,1780044726634000000,179.950806,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,11.65668|2.20378|1.63065|2.83089|2.67407,2.63872|0.22303|0.62827|1.03403|0.17731,47|7|2|5|2,9|5|6|5|4,73673.5,1,10,fresh,candidate_ready
100,1780044727646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,152,1780044727483096765,1780044727180000000,163.058346,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,11.65668|2.20378|1.63065|2.83089|2.67407,2.21503|0.22303|0.62827|1.03403|0.17731,47|7|2|5|2,8|5|6|5|4,73673.5,1,10,fresh,candidate_ready
101,1780044728146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,153,1780044728023534201,1780044727744000000,122.620910,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,11.65871|2.20378|1.63065|2.83089|2.67407,2.21503|0.22303|0.62827|1.03403|0.17731,48|7|2|5|2,8|5|6|5|4,73673.5,1,10,fresh,candidate_ready
102,1780044728646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,156,1780044728604478885,1780044728291000000,41.676226,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,10.1324|2.63062|1.63065|2.83089|2.67407,2.21503|0.22303|0.62827|1.03403|0.17731,46|8|2|5|2,8|5|6|5|4,73673.5,1,10,fresh,candidate_ready
103,1780044729146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,156,1780044728604478885,1780044728291000000,541.676226,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,10.1324|2.63062|1.63065|2.83089|2.67407,2.21503|0.22303|0.62827|1.03403|0.17731,46|8|2|5|2,8|5|6|5|4,73673.5,1,10,warm,candidate_ready
104,1780044729646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,157,1780044729519801839,1780044728827000000,126.353272,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,10.1304|2.63062|0.00014|4.46141|2.67407,2.21503|0.22303|0.01182|1.03403|0.17731,45|8|1|6|2,8|5|5|5|4,73673.5,1,10,fresh,candidate_ready
105,1780044730146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,158,1780044730066966728,1780044729339000000,79.188383,false,false,false,73673.0,73674.0,73673.0|73672.0|73670.0|73669.0|73668.0,73674.0|73675.0|73676.0|73677.0|73678.0,10.1304|2.63062|4.46141|2.67407|1.57102,2.21503|0.22303|0.01182|1.03403|0.17731,45|8|6|2|5,8|5|5|5|4,73673.5,1,10,fresh,candidate_ready
106,1780044730646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,159,1780044730301265603,1780044729878000000,344.889508,false,false,false,73673.0,73674.0,73673.0|73672.0|73670.0|73669.0|73668.0,73674.0|73675.0|73676.0|73677.0|73678.0,10.1324|2.63062|4.46141|2.67407|1.57102,2.21503|0.22303|0.68036|1.03403|0.17731,46|8|6|2|5,8|5|6|5|4,73673.5,1,10,warm,candidate_ready
107,1780044731146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,161,1780044730697834791,1780044730418000000,448.320320,false,false,false,73673.0,73674.0,73673.0|73672.0|73670.0|73669.0|73668.0,73674.0|73675.0|73676.0|73677.0|73678.0,10.13224|2.63062|4.46155|2.67407|1.57102,2.21465|0.22303|0.68036|1.03403|0.17731,46|8|7|2|5,8|5|6|5|4,73673.5,1,10,warm,candidate_ready
108,1780044731646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,162,1780044731240271742,1780044730953000000,405.883369,false,false,false,73673.0,73674.0,73673.0|73672.0|73670.0|73669.0|73668.0,73674.0|73675.0|73676.0|73677.0|73678.0,10.12821|2.63062|4.46154|2.67407|1.57102,2.21465|0.22303|0.65565|1.03403|0.17731,44|8|7|2|5,8|5|6|5|4,73673.5,1,10,warm,candidate_ready
109,1780044732146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,164,1780044731794951968,1780044731489000000,351.203143,false,false,false,73673.0,73674.0,73673.0|73672.0|73670.0|73669.0|73668.0,73674.0|73675.0|73676.0|73677.0|73678.0,10.12795|2.63062|4.46154|2.67407|1.57102,2.21465|0.22303|0.65565|1.03403|0.17731,45|8|7|2|5,8|5|6|5|4,73673.5,1,10,warm,candidate_ready
110,1780044732646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,166,1780044732404690472,1780044732078000000,241.464639,false,false,false,73673.0,73674.0,73673.0|73672.0|73670.0|73669.0|73668.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.68317|2.63062|4.46154|2.67407|1.57102,2.35038|0.18031|0.65565|1.03403|0.17731,40|8|7|2|5,9|4|6|5|4,73673.5,1,10,fresh,candidate_ready
111,1780044733146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,168,1780044732874880078,1780044732562000000,271.275033,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.68071|2.63062|2.98924|1.47225|2.67407,2.21465|0.18031|0.65565|1.03403|0.17731,40|8|2|5|2,8|4|6|5|4,73673.5,1,10,warm,candidate_ready
112,1780044733646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,169,1780044733349239357,1780044733089000000,296.915754,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.68071|2.63062|1.63049|2.83102|2.67407,2.21465|0.18031|0.65565|1.03403|0.17731,40|8|1|6|2,8|4|6|5|4,73673.5,1,10,warm,candidate_ready
113,1780044734146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,170,1780044733956688093,1780044733638000000,189.467018,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.68071|2.63062|1.63063|2.83102|2.67407,2.21465|0.18031|0.65565|1.03403|0.17731,40|8|2|6|2,8|4|6|5|4,73673.5,1,10,fresh,candidate_ready
114,1780044734646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,170,1780044733956688093,1780044733638000000,689.467018,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.68071|2.63062|1.63063|2.83102|2.67407,2.21465|0.18031|0.65565|1.03403|0.17731,40|8|2|6|2,8|4|6|5|4,73673.5,1,10,warm,candidate_ready
115,1780044735146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,172,1780044734974753405,1780044734677000000,171.401706,false,false,false,73673.0,73674.0,73673.0|73672.0|73670.0|73669.0|73668.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.67868|2.63062|4.4614|2.67407|1.57102,2.09254|0.18031|0.65565|1.03403|0.17731,39|8|6|2|5,7|4|6|5|4,73673.5,1,10,fresh,candidate_ready
116,1780044735646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,173,1780044735523336324,1780044735202000000,122.818787,false,false,false,73673.0,73674.0,73673.0|73672.0|73670.0|73669.0|73668.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.67868|2.63062|4.46154|2.67407|1.57102,2.09254|0.18031|0.65565|1.03403|0.17731,39|8|7|2|5,7|4|6|5|4,73673.5,1,10,fresh,candidate_ready
117,1780044736146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,174,1780044736046929161,1780044735765000000,99.225950,false,false,false,73673.0,73674.0,73673.0|73672.0|73670.0|73669.0|73668.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.68071|2.63062|4.46154|2.67407|1.57102,2.09662|0.18031|0.65565|1.03403|0.17731,40|8|7|2|5,8|4|6|5|4,73673.5,1,10,fresh,candidate_ready
118,1780044736646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,176,1780044736597517436,1780044736292000000,48.637675,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.68071|2.63062|1.6305|2.83102|2.67407,2.09562|0.18031|0.01182|1.03403|0.17731,40|8|1|6|2,8|4|5|5|4,73673.5,1,10,fresh,candidate_ready
119,1780044737146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,176,1780044736597517436,1780044736292000000,548.637675,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.68071|2.63062|1.6305|2.83102|2.67407,2.09562|0.18031|0.01182|1.03403|0.17731,40|8|1|6|2,8|4|5|5|4,73673.5,1,10,warm,candidate_ready
120,1780044737646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,177,1780044737187282443,1780044736842000000,458.872668,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.68071|2.63062|1.63063|2.83102|2.67407,2.09154|0.18031|0.64392|1.03403|0.17731,40|8|2|6|2,7|4|6|5|4,73673.5,1,10,warm,candidate_ready
121,1780044738146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,178,1780044737708201280,1780044737388000000,437.953831,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.68071|2.63062|0.00014|4.4614|2.67407,2.09154|0.18031|0.01182|1.03403|0.17731,40|8|1|6|2,7|4|5|5|4,73673.5,1,10,warm,candidate_ready
122,1780044738646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,180,1780044738216741791,1780044737922000000,429.413320,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.68071|2.63062|1.6305|2.83088|2.67407,2.22721|0.18031|0.01182|1.03403|0.17731,40|8|1|5|2,9|4|5|5|4,73673.5,1,10,warm,candidate_ready
123,1780044739146155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,181,1780044738760736191,1780044738457000000,385.418920,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.68071|2.63062|0.00014|4.46154|1.3588,2.23399|0.18031|0.01182|1.03403|0.17731,40|8|1|7|1,10|4|5|5|4,73673.5,1,10,warm,candidate_ready
124,1780044739646155111,BTC,hl-66959ecb09e941cab61b020ac1e06419,1,181,1780044738760736191,1780044738457000000,885.418920,false,false,false,73673.0,73674.0,73673.0|73672.0|73671.0|73670.0|73669.0,73674.0|73675.0|73676.0|73677.0|73678.0,8.68071|2.63062|0.00014|4.46154|1.3588,2.23399|0.18031|0.01182|1.03403|0.17731,40|8|1|7|1,10|4|5|5|4,73673.5,1,10,warm,candidate_ready
