event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,bbo_history_count,bbo_history_span_ms,last_l2_age_ms,same_touch_bbo_count,bbo_history_status,freshness_source,touch_stability_ms,last_touch_change_ms,previous_top_qty,current_top_qty,reset_qty_delta,previous_order_count,current_order_count,reset_order_count_delta,top_reset_status,top_reset_reason,fresh_touch_evidence_status,fresh_touch_evidence_reason,fresh_touch_block_reason,queue_reset_block_reason,local_receive_ordering_status,exchange_time_ordering_status,inference_scope
1042,trades,1784189067349,1784189067541083040,0.192589,buy,64169,64169,64170,1,0.005,3.7407,14,748.14,44,0.08068,0.07812,0.1588,3.7457,0.04239527992097605254024614892,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,112,59603,270,1,same_touch_stable_enough,real_bbo_history_touch_stability,270,1784189067079,,3.7407,,,14,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1043,l2Book,1784189067616,1784189067880522669,0.265063,buy,64169,64169,64170,1,0.005,1.87561,6,375.122,44,0.08068,0.07812,0.1588,1.88061,0.08444068679843242352215504544,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,112,59522,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,537,1784189067079,3.7407,1.87561,-1.86509,14,6,-8,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1044,trades,1784189067882,1784189068088121465,0.20664,buy,64169,64169,64170,1,0.005,1.87561,6,375.122,45,0.08169,0.07812,0.15981,1.88061,0.08497774658222597986823424314,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,112,59522,266,2,same_touch_stable_enough,real_bbo_history_touch_stability,803,1784189067079,3.7407,1.87561,-1.86509,14,6,-8,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1045,trades,1784189068082,1784189068557525067,0.476015,buy,64169,64169,64170,1,0.005,1.87561,6,375.122,45,0.08169,0.07793,0.15962,1.88061,0.08487671553378956827837776041,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,112,59522,466,2,same_touch_stable_enough,real_bbo_history_touch_stability,1003,1784189067079,3.7407,1.87561,-1.86509,14,6,-8,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1046,l2Book,1784189068148,1784189068558226304,0.410542,buy,64169,64169,64170,1,0.005,3.97118,12,794.236,45,0.08169,0.07793,0.15962,3.97618,0.04014405786458359531007147564,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,112,59570,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1069,1784189067079,3.7407,3.97118,0.23048,14,12,-2,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1047,trades,1784189068148,1784189068558671867,0.410992,buy,64169,64169,64170,1,0.005,3.97118,12,794.236,46,0.15961,0.07793,0.23754,3.97618,0.05974075620318999642873310564,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,112,59570,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1069,1784189067079,3.7407,3.97118,0.23048,14,12,-2,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1048,trades,1784189068618,1784189068826001603,0.208528,buy,64169,64169,64170,1,0.005,3.97118,12,794.236,43,0.15961,0,0.15961,3.97618,0.04014154288789742919083140099,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59034,470,3,same_touch_stable_enough,real_bbo_history_touch_stability,1539,1784189067079,3.7407,3.97118,0.23048,14,12,-2,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1049,l2Book,1784189068684,1784189068992358095,0.308879,buy,64169,64169,64170,1,0.005,3.97118,12,794.236,43,0.15961,0,0.15961,3.97618,0.04014154288789742919083140099,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59570,0,4,same_touch_stable_enough,real_bbo_history_touch_stability,1605,1784189067079,3.97118,3.97118,0,14,12,-2,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1050,trades,1784189068953,1784189069171071637,0.218625,buy,64169,64169,64170,1,0.005,3.97118,12,794.236,45,0.23753,0,0.23753,3.97618,0.059738241226503830309493031,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59570,269,4,same_touch_stable_enough,real_bbo_history_touch_stability,1874,1784189067079,3.97118,3.97118,0,14,12,-2,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1051,trades,1784189069016,1784189069223670933,0.208181,buy,64169,64169,64170,1,0.005,3.97118,12,794.236,45,0.24169,0,0.24169,3.97618,0.06078447152794893591336408311,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59570,332,4,same_touch_stable_enough,real_bbo_history_touch_stability,1937,1784189067079,3.97118,3.97118,0,14,12,-2,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1052,trades,1784189069086,1784189069316574842,0.231091,buy,64169,64169,64170,1,0.005,3.97118,12,794.236,46,0.24169,0,0.24169,3.97618,0.06078447152794893591336408311,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59570,402,4,same_touch_stable_enough,real_bbo_history_touch_stability,2007,1784189067079,3.97118,3.97118,0,14,12,-2,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1053,l2Book,1784189069203,1784189069441153405,0.238667,buy,64169,64169,64170,1,0.005,6.78549,24,1357.098,46,0.24169,0,0.24169,6.79049,0.03559242411077845634114769332,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59535,0,5,same_touch_stable_enough,real_bbo_history_touch_stability,2124,1784189067079,3.97118,6.78549,2.81431,14,24,10,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1054,trades,1784189069555,1784189069747868245,0.193415,buy,64169,64169,64170,1,0.005,6.78549,24,1357.098,47,0.24169,0,0.24169,6.79049,0.03559242411077845634114769332,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59535,352,5,same_touch_stable_enough,real_bbo_history_touch_stability,2476,1784189067079,3.97118,6.78549,2.81431,14,24,10,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1055,l2Book,1784189069754,1784189069997319348,0.243812,buy,64169,64169,64170,1,0.005,7.0057,26,1401.14,16,0.24169,0,0.24169,7.0107,0.03447444620366011953157316673,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59550,0,6,same_touch_stable_enough,real_bbo_history_touch_stability,2675,1784189067079,6.78549,7.0057,0.22021,24,26,2,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1056,trades,1784189069754,1784189069997992259,0.244289,buy,64169,64169,64170,1,0.005,7.0057,26,1401.14,17,0.3196,0,0.3196,7.0107,0.04558745916955510861968134423,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59550,0,6,same_touch_stable_enough,real_bbo_history_touch_stability,2675,1784189067079,6.78549,7.0057,0.22021,24,26,2,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1057,l2Book,1784189070293,1784189070557120059,0.264624,buy,64169,64169,64170,1,0.005,7.98829,30,1597.658,14,0.3196,0,0.3196,7.99329,0.03998353619098018462985829364,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59540,0,7,same_touch_stable_enough,real_bbo_history_touch_stability,3214,1784189067079,7.0057,7.98829,0.98259,26,30,4,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1058,trades,1784189070493,1784189070695574719,0.203065,buy,64169,64169,64170,1,0.005,7.98829,30,1597.658,12,0.31683,0,0.31683,7.99329,0.03963699553000078816107009754,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59540,200,7,same_touch_stable_enough,real_bbo_history_touch_stability,3414,1784189067079,7.0057,7.98829,0.98259,26,30,4,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1059,l2Book,1784189070811,1784189071043002987,0.232573,buy,64169,64169,64170,1,0.005,7.34118,31,1468.236,12,0.31683,0,0.31683,7.34618,0.04312853755285059718111998345,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59521,0,8,same_touch_stable_enough,real_bbo_history_touch_stability,3732,1784189067079,7.98829,7.34118,-0.64711,30,31,1,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1060,trades,1784189070897,1784189071113711833,0.217205,buy,64169,64169,64170,1,0.005,7.34118,31,1468.236,12,0.31582,0,0.31582,7.34618,0.04299105113133628634201721167,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59521,86,8,same_touch_stable_enough,real_bbo_history_touch_stability,3818,1784189067079,7.98829,7.34118,-0.64711,30,31,1,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1061,trades,1784189071292,1784189071495325798,0.203825,buy,64169,64169,64170,1,0.005,7.34118,31,1468.236,11,0.2379,0,0.2379,7.34618,0.03238417789926192932925683825,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,58988,481,8,same_touch_stable_enough,real_bbo_history_touch_stability,4213,1784189067079,7.98829,7.34118,-0.64711,30,31,1,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1062,l2Book,1784189071362,1784189071636839732,0.275367,buy,64169,64169,64170,1,0.005,5.76667,25,1153.334,11,0.2379,0,0.2379,5.77167,0.04121857278742547650853219259,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59539,0,9,same_touch_stable_enough,real_bbo_history_touch_stability,4283,1784189067079,7.98829,5.76667,-2.22162,31,25,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1063,trades,1784189071362,1784189071637579986,0.275865,buy,64169,64169,64170,1,0.005,5.76667,25,1153.334,12,0.31582,0,0.31582,5.77167,0.05471899814091935263104092923,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59539,0,9,same_touch_stable_enough,real_bbo_history_touch_stability,4283,1784189067079,7.98829,5.76667,-2.22162,31,25,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1064,l2Book,1784189071904,1784189072149044890,0.245567,buy,64169,64169,64170,1,0.005,6.54623,25,1309.246,11,0.31582,0,0.31582,6.55123,0.04820774114173979542772883871,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59542,0,10,same_touch_stable_enough,real_bbo_history_touch_stability,4825,1784189067079,7.98829,6.54623,-1.44206,31,25,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1065,trades,1784189072169,1784189072381670352,0.213159,buy,64169,64169,64170,1,0.005,6.54623,25,1309.246,7,0.31167,0,0.31167,6.55123,0.04757427231222228497549315167,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59542,265,10,same_touch_stable_enough,real_bbo_history_touch_stability,5090,1784189067079,7.98829,6.54623,-1.44206,31,25,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1066,l2Book,1784189072437,1784189072693443163,0.25694,buy,64169,64169,64170,1,0.005,6.98422,28,1396.844,7,0.31167,0,0.31167,6.98922,0.04459295887094697262355455974,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59540,0,11,same_touch_stable_enough,real_bbo_history_touch_stability,5358,1784189067079,7.98829,6.98422,-1.00407,31,28,-3,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1067,l2Book,1784189072974,1784189073468693253,0.495165,buy,64169,64169,64170,1,0.005,6.41046,26,1282.092,5,0.23376,0,0.23376,6.41546,0.0364369819155602248318904646,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59540,0,12,same_touch_stable_enough,real_bbo_history_touch_stability,5895,1784189067079,7.98829,6.41046,-1.57783,31,26,-5,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1068,trades,1784189072974,1784189073469354868,0.495662,buy,64169,64169,64170,1,0.005,6.41046,26,1282.092,6,0.31167,0,0.31167,6.41546,0.04858108381939876485863835173,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59540,0,12,same_touch_stable_enough,real_bbo_history_touch_stability,5895,1784189067079,7.98829,6.41046,-1.57783,31,26,-5,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1069,l2Book,1784189073508,1784189073752655952,0.245154,buy,64169,64169,64170,1,0.005,6.41046,26,1282.092,5,0.23376,0,0.23376,6.41546,0.0364369819155602248318904646,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59540,0,13,same_touch_stable_enough,real_bbo_history_touch_stability,6429,1784189067079,7.98829,6.41046,-1.57783,31,26,-5,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1070,trades,1784189073913,1784189074116378321,0.203858,buy,64169,64169,64170,1,0.005,6.41046,26,1282.092,5,0.31168,0,0.31168,6.41546,0.0485826425540802997758539528,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59540,405,13,same_touch_stable_enough,real_bbo_history_touch_stability,6834,1784189067079,7.98829,6.41046,-1.57783,31,26,-5,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1071,l2Book,1784189074046,1784189074338230312,0.292724,buy,64169,64169,64170,1,0.005,5.7566,25,1151.32,5,0.31168,0,0.31168,5.7616,0.05409608442099416828658705915,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59545,0,14,same_touch_stable_enough,real_bbo_history_touch_stability,6967,1784189067079,7.98829,5.7566,-2.23169,31,25,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1072,trades,1784189074046,1784189074338951852,0.293257,buy,64169,64169,64170,1,0.005,5.7566,25,1151.32,6,0.31168,0,0.31168,5.7616,0.05409608442099416828658705915,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59545,0,14,same_touch_stable_enough,real_bbo_history_touch_stability,6967,1784189067079,7.98829,5.7566,-2.23169,31,25,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1073,l2Book,1784189074565,1784189074773470760,0.208969,buy,64169,64169,64170,1,0.005,6.10697,27,1221.394,4,0.23376,0,0.23376,6.11197,0.03824626102549587121664536966,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59554,0,15,same_touch_stable_enough,real_bbo_history_touch_stability,7486,1784189067079,7.98829,6.10697,-1.88132,31,27,-4,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1074,trades,1784189074668,1784189074893146863,0.225637,buy,64169,64169,64170,1,0.005,6.10697,27,1221.394,5,0.31168,0,0.31168,6.11197,0.05099501470066116162219382621,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59554,103,15,same_touch_stable_enough,real_bbo_history_touch_stability,7589,1784189067079,7.98829,6.10697,-1.88132,31,27,-4,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1075,l2Book,1784189075071,1784189075367077209,0.296617,buy,64169,64169,64170,1,0.005,5.52173,22,1104.346,5,0.31168,0,0.31168,5.52673,0.05639501115487820103388441266,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59506,0,16,same_touch_stable_enough,real_bbo_history_touch_stability,7992,1784189067079,7.98829,5.52173,-2.46656,31,22,-9,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1076,trades,1784189075071,1784189075367822508,0.297122,buy,64169,64169,64170,1,0.005,5.52173,22,1104.346,6,0.31231,0,0.31231,5.52673,0.05650900261094716043664155839,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59506,0,16,same_touch_stable_enough,real_bbo_history_touch_stability,7992,1784189067079,7.98829,5.52173,-2.46656,31,22,-9,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1077,trades,1784189075251,1784189075464535461,0.214036,buy,64169,64169,64170,1,0.005,5.52173,22,1104.346,6,0.23438,0,0.23438,5.52673,0.04240844043403603939399970688,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59506,180,16,same_touch_stable_enough,real_bbo_history_touch_stability,8172,1784189067079,7.98829,5.52173,-2.46656,31,22,-9,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1078,trades,1784189075454,1784189075654413007,0.200926,buy,64169,64169,64170,1,0.005,5.52173,22,1104.346,7,0.3123,0,0.3123,5.52673,0.05650719322275558965247081004,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59506,383,16,same_touch_stable_enough,real_bbo_history_touch_stability,8375,1784189067079,7.98829,5.52173,-2.46656,31,22,-9,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1079,l2Book,1784189075578,1784189075793852680,0.21639,buy,64169,64169,64170,1,0.005,4.19788,20,839.576,7,0.3123,0,0.3123,4.20288,0.07430619004111466423024211969,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59468,0,17,same_touch_stable_enough,real_bbo_history_touch_stability,8499,1784189067079,7.98829,4.19788,-3.79041,31,20,-11,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1080,trades,1784189075657,1784189075852101564,0.195616,buy,64169,64169,64170,1,0.005,4.19788,20,839.576,8,0.31426,0,0.31426,4.20288,0.07477253692705954012486675803,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59468,79,17,same_touch_stable_enough,real_bbo_history_touch_stability,8578,1784189067079,7.98829,4.19788,-3.79041,31,20,-11,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1081,l2Book,1784189076122,1784189076366088206,0.244569,buy,64169,64169,64170,1,0.005,5.2295,21,1045.9,7,0.23635,0,0.23635,5.2345,0.0451523545706371191135734072,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59451,0,18,same_touch_stable_enough,real_bbo_history_touch_stability,9043,1784189067079,7.98829,5.2295,-2.75879,31,21,-10,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1082,l2Book,1784189076711,1784189076960542396,0.250072,buy,64168,64168,64169,1,0.005,0.00016,1,0.032,7,0,0,0,0.00516,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,112,59504,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784189076711,,0.00016,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1083,l2Book,1784189077268,1784189077555506942,0.288003,buy,64164,64164,64165,1,0.005,0.00873,2,1.746,5,0,0,0,0.01373,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,112,59518,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784189077268,,0.00873,,,2,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1084,trades,1784189077533,1784189077748026687,0.215546,buy,64164,64164,64165,1,0.005,0.00873,2,1.746,6,0.00035,0,0.00035,0.01373,0.02549162418062636562272396213,touched_quote_without_depletion,,8e-05,False,missing_same_side_strict_through_support,112,59518,265,1,same_touch_stable_enough,real_bbo_history_touch_stability,265,1784189077268,,0.00873,,,2,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1085,trades,1784189077602,1784189077797755562,0.196238,buy,64164,64164,64165,1,0.005,0.00873,2,1.746,8,0.00035,0,0.00035,0.01373,0.02549162418062636562272396213,touched_quote_without_depletion,,8e-05,False,missing_same_side_strict_through_support,112,59518,334,1,same_touch_stable_enough,real_bbo_history_touch_stability,334,1784189077268,,0.00873,,,2,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1086,trades,1784189077736,1784189077928782669,0.193279,buy,64164,64164,64165,1,0.005,0.00873,2,1.746,10,0.03151,0,0.03151,0.01373,2.294974508375819373634377276,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support,112,59518,468,1,same_touch_stable_enough,real_bbo_history_touch_stability,468,1784189077268,,0.00873,,,2,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
