attempt,event_sequence,phase,source_channel,source_event_exchange_time_ms,side,limit_px,current_bid,current_ask,status,reason,touch_stability_ms,min_stable_ms,bbo_lookback_ms,recent_bbo_count,last_adverse_bbo_ms,elapsed_since_adverse_bbo_ms,bbo_down_count,bbo_up_count,bbo_flat_count,bbo_mixed_count,adverse_trade_qty_btc,favorable_trade_qty_btc,fill_support_touch_qty_btc,fill_support_visible_queue_depletion_qty_btc,adverse_strict_through_qty_btc,adverse_bbo_move,neutral_or_opposite_flow_qty_btc,adverse_flow_ratio,adverse_flow_status,current_cross_risk,inference_scope
2,3666,pre_open_orders_public_gate,trades,1784189725040,buy,63936.0,63936.0,63937.0,block,adverse_trade_pressure_with_recent_adverse_bbo,265,250,750,1,1784189724775,265,1,0,0,0,0.20485,0.00047,0.00047,0.00047,0.20485,True,0.30691,435.8510638297872,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3667,pre_open_orders_public_gate,trades,1784189725108,buy,63936.0,63936.0,63937.0,block,adverse_trade_pressure_with_recent_adverse_bbo,333,250,750,1,1784189724775,333,1,0,0,0,0.20485,0.00047,0.00047,0.00047,0.20485,True,0.30722,435.8510638297872,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3679,pre_open_orders_public_gate,trades,1784189727051,buy,63930.0,63930.0,63931.0,pass,,671,250,750,2,1784189726380,671,1,0,1,0,0.07766,0.04898,0.04898,0.04898,0.07766,True,0.46727,1.5855451204573294,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3679,post_open_orders_pre_submit_gate,trades,1784189727051,buy,63929.0,63929.0,63930.0,pass,,671,250,750,2,1784189726380,671,1,0,1,0,0,0.07766,0.07766,0.07766,0,True,0.51625,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3729,pre_open_orders_public_gate,trades,1784189736209,buy,63914.0,63914.0,63917.0,block,adverse_trade_pressure_with_recent_adverse_bbo,279,250,750,1,1784189735930,279,1,0,0,0,7.93771,0.263,0.263,0.263,7.93771,True,4.89637,30.181406844106466,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3792,pre_open_orders_public_gate,trades,1784189749441,buy,63904.0,63904.0,63905.0,block,adverse_trade_pressure_with_recent_adverse_bbo,417,250,750,1,1784189749024,417,1,0,0,0,0.07577,0.00031,0.00031,0.00031,0.07577,True,0.11266,244.41935483870967,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3842,pre_open_orders_public_gate,trades,1784189758551,buy,63899.0,63899.0,63900.0,pass,,354,250,750,1,1784189758197,354,1,0,0,0,0.04617,0.12,0.12,0.12,0.04617,True,0.33277,0.38475,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3842,post_open_orders_pre_submit_gate,trades,1784189758551,buy,63896.0,63896.0,63897.0,pass,,354,250,750,1,1784189758197,354,1,0,0,0,0,0,0,0,0,True,0.49894,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3844,pre_open_orders_public_gate,trades,1784189759078,buy,63896.0,63896.0,63897.0,pass,,334,250,750,1,1784189758744,334,1,0,0,0,0.06193,0.04304,0.04304,0.04304,0.06193,True,0.16586,1.4388940520446096,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3844,post_open_orders_pre_submit_gate,trades,1784189759078,buy,63894.0,63894.0,63895.0,pass,,334,250,750,1,1784189758744,334,1,0,0,0,0,0.05899,0.05899,0.05899,0,True,0.21184,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3861,pre_open_orders_public_gate,trades,1784189761896,buy,63898.0,63898.0,63899.0,block,adverse_trade_pressure_with_recent_adverse_bbo,397,250,750,1,1784189761499,397,1,0,0,0,1.07036,0.12586,0.12586,0.12586,1.07036,True,0.205,8.504369934848244,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3864,pre_open_orders_public_gate,trades,1784189762294,buy,63889.0,63889.0,63890.0,pass,,265,250,750,1,1784189762029,265,1,0,0,0,0.13286,0.12,0.12,0.12,0.13286,True,1.22887,1.1071666666666666,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3864,post_open_orders_pre_submit_gate,trades,1784189762294,buy,63887.0,63887.0,63888.0,pass,,265,250,750,1,1784189762029,265,1,0,0,0,0,0.01978,0.01978,0.01978,0,True,1.46195,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3915,pre_open_orders_public_gate,trades,1784189776806,buy,63893.0,63893.0,63894.0,block,adverse_trade_pressure_with_recent_adverse_bbo,292,250,750,1,1784189776514,292,1,0,0,0,0.01405,0,0,0,0.01405,True,0.20562,inf,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3916,pre_open_orders_public_gate,trades,1784189777008,buy,63893.0,63893.0,63894.0,block,adverse_trade_pressure_with_recent_adverse_bbo,494,250,750,1,1784189776514,494,1,0,0,0,0.0159,0,0,0,0.0159,True,0.20562,inf,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3960,pre_open_orders_public_gate,l2Book,1784189787333,buy,63884.0,63884.0,63885.0,pass,,531,250,750,2,,,0,0,2,0,0,0.00596,0.00596,0.00596,0,False,0.30499,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3960,post_open_orders_pre_submit_gate,l2Book,1784189787333,buy,63875.0,63875.0,63876.0,pass,,531,250,750,2,,,0,0,2,0,0,0,0,0,0,False,0.31095,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,4045,pre_open_orders_public_gate,l2Book,1784189805690,buy,63931.0,63931.0,63932.0,pass,,596,250,750,2,,,0,0,2,0,0,0.07936,0.07936,0.07936,0,False,0.00626,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,4045,post_open_orders_pre_submit_gate,l2Book,1784189805690,buy,63907.0,63907.0,63908.0,pass,,596,250,750,2,,,0,0,2,0,0,0,0,0,0,False,0.08562,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,4124,pre_open_orders_public_gate,trades,1784189822671,buy,63915.0,63915.0,63916.0,pass,,296,250,750,1,1784189822375,296,1,0,0,0,0.00207,0,0,0,0.00207,True,0.07885,inf,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,4124,post_open_orders_pre_submit_gate,trades,1784189822671,buy,63913.0,63913.0,63914.0,pass,,296,250,750,1,1784189822375,296,1,0,0,0,0,0.00191,0.00191,0.00191,0,True,0.07901,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
