attempt,phase,event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,start_unix_seconds,end_unix_seconds,elapsed_seconds,current_bid,current_ask,candidate_age_seconds_at_phase_end,public_state_seq,l2_state_seq,state_observed_after_open_orders_end
2,trigger_to_open_orders_start,4045,l2Book,1784189805690,1784189805997977257,1784189805.9979773,1784189805.9986565,0.000679,,,0.308656,4116,4116,
2,open_orders_elapsed,4045,l2Book,1784189805690,1784189805997977257,1784189805.9986565,1784189806.0142093,0.015553,63931.0,63932.0,0.324209,4116,4116,
2,open_orders_end_to_public_state,4045,l2Book,1784189805690,1784189805997977257,1784189806.0142093,1784189806.596538,0.582329,63907.0,63908.0,0.906538,4120,4120,True
2,open_orders_end_to_reprice,4045,l2Book,1784189805690,1784189805997977257,1784189806.0142093,1784189806.596651,0.582442,63907.0,63908.0,0.906651,4120,4120,True
2,trigger_to_open_orders_start,4124,trades,1784189822671,1784189822881353940,1784189822.881354,1784189822.8820367,0.000683,,,0.211037,4199,4198,
2,open_orders_elapsed,4124,trades,1784189822671,1784189822881353940,1784189822.8820367,1784189822.897051,0.015014,63915.0,63916.0,0.226051,4199,4198,
2,open_orders_end_to_public_state,4124,trades,1784189822671,1784189822881353940,1784189822.897051,1784189823.1464517,0.249401,63913.0,63914.0,0.475452,4201,4201,True
2,open_orders_end_to_reprice,4124,trades,1784189822671,1784189822881353940,1784189822.897051,1784189823.1465821,0.249531,63913.0,63914.0,0.475582,4201,4201,True
2,reprice_to_order_submit,4124,trades,1784189822671,1784189822881353940,1784189823.1465821,1784189823.159685,0.013103,63913.0,63914.0,0.488685,4201,4201,True
2,exchange_order_response,4124,trades,1784189822671,1784189822881353940,1784189823.159685,1784189823.5420978,0.382413,63913.0,63914.0,0.871098,4201,4201,True
