event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,bbo_history_count,bbo_history_span_ms,last_l2_age_ms,same_touch_bbo_count,bbo_history_status,freshness_source,touch_stability_ms,last_touch_change_ms,previous_top_qty,current_top_qty,reset_qty_delta,previous_order_count,current_order_count,reset_order_count_delta,top_reset_status,top_reset_reason,fresh_touch_evidence_status,fresh_touch_evidence_reason,fresh_touch_block_reason,queue_reset_block_reason,local_receive_ordering_status,exchange_time_ordering_status,inference_scope
43,l2Book,1784122230247,1784122230544633411,0.297861,buy,65331,65331,65332,1,0.005,11.31187,65,2262.374,28,0,0.24408,0.24408,11.31687,0.02156780099091003077706114853,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,20,10249,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122230247,,11.31187,,,65,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
44,l2Book,1784122230832,1784122231104317522,0.272563,buy,65331,65331,65335,4,0.005,0.28751,3,57.502,28,0,0.24408,0.24408,0.29251,0.8344330108372363338005538272,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,21,10834,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122230832,,0.28751,,,3,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
45,trades,1784122230984,1784122231247868921,0.264095,buy,65331,65331,65335,4,0.005,0.28751,3,57.502,28,0,0.24408,0.24408,0.29251,0.8344330108372363338005538272,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,21,10834,152,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,152,1784122230832,,0.28751,,,3,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
46,l2Book,1784122231305,1784122231613432569,0.308664,buy,65327,65327,65328,1,0.005,0.15,1,30,27,0,0.24408,0.24408,0.155,1.574709677419354838709677419,depleted_top_plus_order_proxy,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,22,11307,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122231305,,0.15,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
47,trades,1784122231665,1784122231999072808,0.334316,buy,65327,65327,65328,1,0.005,0.15,1,30,29,0,0.17323,0.17323,0.155,1.117612903225806451612903226,depleted_top_plus_order_proxy,quality_b,0.002,True,,22,11307,360,1,same_touch_stable_enough,real_bbo_history_touch_stability,360,1784122231305,,0.15,,,1,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
48,l2Book,1784122231866,1784122232206125921,0.340353,buy,65311,65311,65312,1,0.005,0.01026,1,2.052,29,0,0,0,0.01526,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,23,11868,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122231866,,0.01026,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
49,trades,1784122231866,1784122232206663847,0.34077,buy,65311,65311,65312,1,0.005,0.01026,1,2.052,34,0.00074,0,0.00074,0.01526,0.04849279161205766710353866317,touched_quote_without_depletion,,0.00018,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,23,11868,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122231866,,0.01026,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
50,trades,1784122231975,1784122232295378169,0.320607,buy,65311,65311,65312,1,0.005,0.01026,1,2.052,35,0.00074,0,0.00074,0.01526,0.04849279161205766710353866317,touched_quote_without_depletion,,0.00018,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,23,11868,109,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,109,1784122231866,,0.01026,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
51,l2Book,1784122232464,1784122232747679520,0.283914,buy,65311,65311,65312,1,0.005,0.01026,1,2.052,28,0.00074,0,0.00074,0.01526,0.04849279161205766710353866317,touched_quote_without_depletion,,0.00018,False,missing_same_side_strict_through_support,24,12466,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,598,1784122231866,0.01026,0.01026,0,1,1,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
52,trades,1784122232603,1784122232894342555,0.291572,buy,65311,65311,65312,1,0.005,0.01026,1,2.052,31,0.011,0.02251,0.03351,0.01526,2.195937090432503276539973788,depleted_top_plus_order_proxy,quality_a,0.005,True,,24,12466,139,2,same_touch_stable_enough,real_bbo_history_touch_stability,737,1784122231866,0.01026,0.01026,0,1,1,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
53,l2Book,1784122232935,1784122233215125366,0.280411,buy,65309,65309,65310,1,0.005,0.00046,2,0.092,31,0,0,0,0.00546,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,25,12937,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122232935,,0.00046,,,2,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
54,trades,1784122232935,1784122233215695978,0.28081,buy,65309,65309,65310,1,0.005,0.00046,2,0.092,35,0,0,0,0.00546,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,25,12937,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122232935,,0.00046,,,2,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
55,trades,1784122233061,1784122233357797841,0.297028,buy,65309,65309,65310,1,0.005,0.00046,2,0.092,24,0,0,0,0.00546,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,25,12937,126,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,126,1784122232935,,0.00046,,,2,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
56,trades,1784122233143,1784122233434222958,0.291446,buy,65309,65309,65310,1,0.005,0.00046,2,0.092,26,0,0,0,0.00546,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,25,12937,208,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,208,1784122232935,,0.00046,,,2,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
57,l2Book,1784122233464,1784122233757847039,0.294089,buy,65307,65307,65310,3,0.005,0.00344,1,0.688,26,0,0,0,0.00844,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,26,13466,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122233464,,0.00344,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
58,trades,1784122233464,1784122233758305469,0.294411,buy,65307,65307,65310,3,0.005,0.00344,1,0.688,27,0,0,0,0.00844,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,26,13466,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122233464,,0.00344,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
59,trades,1784122233934,1784122234296305309,0.362531,buy,65307,65307,65310,3,0.005,0.00344,1,0.688,28,0.00306,0,0.00306,0.00844,0.3625592417061611374407582938,touched_quote_without_depletion,,0.00076,False,missing_same_side_strict_through_support,26,13466,470,1,same_touch_stable_enough,real_bbo_history_touch_stability,470,1784122233464,,0.00344,,,1,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
60,l2Book,1784122234002,1784122234363058648,0.361338,buy,65305,65305,65306,1,0.005,0.0171,1,3.42,25,0,0,0,0.0221,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,27,14004,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122234002,,0.0171,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
61,trades,1784122234002,1784122234363616182,0.361738,buy,65305,65305,65306,1,0.005,0.0171,1,3.42,28,0.00204,0,0.00204,0.0221,0.09230769230769230769230769231,touched_quote_without_depletion,,0.00051,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,27,14004,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122234002,,0.0171,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
62,trades,1784122234408,1784122234639350625,0.231578,buy,65305,65305,65306,1,0.005,0.0171,1,3.42,29,0.00361,0,0.00361,0.0221,0.1633484162895927601809954751,touched_quote_without_depletion,,0.0009,False,missing_same_side_strict_through_support,27,14004,406,1,same_touch_stable_enough,real_bbo_history_touch_stability,406,1784122234002,,0.0171,,,1,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
63,l2Book,1784122234542,1784122234872355242,0.330602,buy,65305,65305,65306,1,0.005,0.01553,1,3.106,29,0.00361,0,0.00361,0.02053,0.1758402338041889917194349732,touched_quote_without_depletion,,0.0009,False,missing_same_side_strict_through_support,28,14544,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,540,1784122234002,0.0171,0.01553,-0.00157,1,1,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
64,trades,1784122234670,1784122234954633750,0.284904,buy,65305,65305,65306,1,0.005,0.01553,1,3.106,23,0.00361,0,0.00361,0.02053,0.1758402338041889917194349732,touched_quote_without_depletion,,0.0009,False,missing_same_side_strict_through_support,28,14544,128,2,same_touch_stable_enough,real_bbo_history_touch_stability,668,1784122234002,0.0171,0.01553,-0.00157,1,1,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
65,trades,1784122234944,1784122235248435953,0.304671,buy,65305,65305,65306,1,0.005,0.01553,1,3.106,22,1.02245,0,1.02245,0.02053,49.80272771553823672674135412,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support,28,14544,402,2,same_touch_stable_enough,real_bbo_history_touch_stability,942,1784122234002,0.0171,0.01553,-0.00157,1,1,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
66,l2Book,1784122235076,1784122235365224538,0.289474,buy,65305,65305,65306,1,0.005,4.73106,19,946.212,21,1.02245,0,1.02245,4.73606,0.2158862007660375924291499685,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,29,15078,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1074,1784122234002,0.0171,4.73106,4.71396,1,19,18,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
67,trades,1784122235356,1784122235613735588,0.257997,buy,65305,65305,65306,1,0.005,4.73106,19,946.212,23,1.02696,0,1.02696,4.73606,0.2168384691072325941816615499,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,29,15078,280,3,same_touch_stable_enough,real_bbo_history_touch_stability,1354,1784122234002,0.0171,4.73106,4.71396,1,19,18,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
68,l2Book,1784122235610,1784122235887941642,0.278195,buy,65305,65305,65306,1,0.005,6.27491,23,1254.982,20,1.02696,0,1.02696,6.27991,0.1635310060176021630883245142,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,30,15612,0,4,same_touch_stable_enough,real_bbo_history_touch_stability,1608,1784122234002,4.73106,6.27491,1.54385,19,23,4,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
69,trades,1784122235610,1784122235888430034,0.278555,buy,65305,65305,65306,1,0.005,6.27491,23,1254.982,22,1.02696,0,1.02696,6.27991,0.1635310060176021630883245142,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,30,15612,0,4,same_touch_stable_enough,real_bbo_history_touch_stability,1608,1784122234002,4.73106,6.27491,1.54385,19,23,4,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
70,trades,1784122235956,1784122236195279715,0.239523,buy,65305,65305,65306,1,0.005,6.27491,23,1254.982,19,1.02696,0,1.02696,6.27991,0.1635310060176021630883245142,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,30,15612,346,4,same_touch_stable_enough,real_bbo_history_touch_stability,1954,1784122234002,4.73106,6.27491,1.54385,19,23,4,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
71,trades,1784122236019,1784122236316712573,0.29797,buy,65305,65305,65306,1,0.005,6.27491,23,1254.982,21,1.02714,0,1.02714,6.27991,0.1635596688487573866504456274,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,30,15612,409,4,same_touch_stable_enough,real_bbo_history_touch_stability,2017,1784122234002,4.73106,6.27491,1.54385,19,23,4,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
72,l2Book,1784122236153,1784122236437679400,0.284951,buy,65305,65305,65306,1,0.005,5.26881,17,1053.762,18,1.02714,0,1.02714,5.27381,0.1947624203374789762998666998,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,31,16155,0,5,same_touch_stable_enough,real_bbo_history_touch_stability,2151,1784122234002,6.27491,5.26881,-1.0061,23,17,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
73,l2Book,1784122236756,1784122237059482455,0.303762,buy,65306,65306,65309,3,0.005,21.20503,94,4241.006,17,0,1.02714,1.02714,21.21003,0.04842708850482531142105881038,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,32,16758,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122236756,,21.20503,,,94,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
74,trades,1784122236756,1784122237060000508,0.304124,buy,65306,65306,65309,3,0.005,21.20503,94,4241.006,19,0,1.02714,1.02714,21.21003,0.04842708850482531142105881038,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,32,16758,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122236756,,21.20503,,,94,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
75,trades,1784122236820,1784122237116876578,0.297142,buy,65306,65306,65309,3,0.005,21.20503,94,4241.006,20,0,1.02714,1.02714,21.21003,0.04842708850482531142105881038,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,32,16758,64,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,64,1784122236756,,21.20503,,,94,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
76,trades,1784122237021,1784122237339481906,0.318727,buy,65306,65306,65309,3,0.005,21.20503,94,4241.006,17,0,1.0251,1.0251,21.21003,0.04833090759419010722757110669,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,32,16758,265,1,same_touch_stable_enough,real_bbo_history_touch_stability,265,1784122236756,,21.20503,,,94,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
77,l2Book,1784122237282,1784122237588187294,0.306441,buy,65308,65308,65309,1,0.005,31.69791,158,6339.582,17,0.00017,1.0251,1.02527,31.70291,0.03233993346352117203121101501,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,33,17284,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122237282,,31.69791,,,158,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
78,trades,1784122237624,1784122237877479206,0.253734,buy,65308,65308,65309,1,0.005,31.69791,158,6339.582,17,0.00017,1.02353,1.0237,31.70291,0.03229041119569149961312699686,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,33,17284,342,1,same_touch_stable_enough,real_bbo_history_touch_stability,342,1784122237282,,31.69791,,,158,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
79,trades,1784122237758,1784122238024154951,0.266405,buy,65308,65308,65309,1,0.005,31.69791,158,6339.582,21,0.25393,1.02353,1.27746,31.70291,0.04029472373356262879338205862,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,33,17284,476,1,same_touch_stable_enough,real_bbo_history_touch_stability,476,1784122237282,,31.69791,,,158,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
80,l2Book,1784122237827,1784122238100154583,0.273437,buy,65308,65308,65309,1,0.005,21.51023,111,4302.046,21,0.25393,1.02353,1.27746,21.51523,0.05937468481629059972865732786,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,34,17829,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,545,1784122237282,31.69791,21.51023,-10.18768,158,111,-47,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
81,trades,1784122238040,1784122238316911305,0.27721,buy,65308,65308,65309,1,0.005,21.51023,111,4302.046,18,0.25393,0.00469,0.25862,21.51523,0.0120203223484015741407365852,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,34,17829,213,2,same_touch_stable_enough,real_bbo_history_touch_stability,758,1784122237282,31.69791,21.51023,-10.18768,158,111,-47,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
82,l2Book,1784122238369,1784122238699134074,0.330422,buy,65308,65308,65309,1,0.005,3.0555,10,611.1,16,0.25393,0.00018,0.25411,3.0605,0.08302891684365299787616402549,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,35,18371,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1087,1784122237282,31.69791,3.0555,-28.64241,158,10,-148,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
83,trades,1784122238435,1784122238763129475,0.328416,buy,65308,65308,65309,1,0.005,3.0555,10,611.1,17,0.25393,0.00018,0.25411,3.0605,0.08302891684365299787616402549,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,35,18371,66,3,same_touch_stable_enough,real_bbo_history_touch_stability,1153,1784122237282,31.69791,3.0555,-28.64241,158,10,-148,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
84,trades,1784122238500,1784122238763628172,0.263745,buy,65308,65308,65309,1,0.005,3.0555,10,611.1,18,0.25393,0.00018,0.25411,3.0605,0.08302891684365299787616402549,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,35,18371,131,3,same_touch_stable_enough,real_bbo_history_touch_stability,1218,1784122237282,31.69791,3.0555,-28.64241,158,10,-148,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
85,trades,1784122238768,1784122239289299841,0.521568,buy,65308,65308,65309,1,0.005,3.0555,10,611.1,19,0.25393,0.00018,0.25411,3.0605,0.08302891684365299787616402549,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,35,18371,399,3,same_touch_stable_enough,real_bbo_history_touch_stability,1486,1784122237282,31.69791,3.0555,-28.64241,158,10,-148,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
