event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,bbo_history_count,bbo_history_span_ms,last_l2_age_ms,same_touch_bbo_count,bbo_history_status,freshness_source,touch_stability_ms,last_touch_change_ms,previous_top_qty,current_top_qty,reset_qty_delta,previous_order_count,current_order_count,reset_order_count_delta,top_reset_status,top_reset_reason,fresh_touch_evidence_status,fresh_touch_evidence_reason,fresh_touch_block_reason,queue_reset_block_reason,local_receive_ordering_status,exchange_time_ordering_status,inference_scope
240,trades,1784121727314,1784121727560432727,0.246732,buy,65544,65544,65545,1,0.005,43.2453,104,8649.06,35,0.3353,2.64916,2.98446,43.2503,0.06900437684825307570120900895,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,102,54471,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,567,1784121726747,11.51619,43.2453,31.72911,29,104,75,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
241,trades,1784121727391,1784121727601990694,0.211492,buy,65544,65544,65545,1,0.005,43.2453,104,8649.06,36,0.36803,2.64916,3.01719,43.2503,0.06976113460484667158378092175,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,102,54471,77,2,same_touch_stable_enough,real_bbo_history_touch_stability,644,1784121726747,11.51619,43.2453,31.72911,29,104,75,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
242,trades,1784121727525,1784121727738268230,0.213764,buy,65544,65544,65545,1,0.005,43.2453,104,8649.06,37,0.36824,2.64916,3.0174,43.2503,0.06976599006249667632363243723,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,102,54471,211,2,same_touch_stable_enough,real_bbo_history_touch_stability,778,1784121726747,11.51619,43.2453,31.72911,29,104,75,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
243,trades,1784121727592,1784121727791437149,0.199925,buy,65544,65544,65545,1,0.005,43.2453,104,8649.06,38,0.36844,2.64916,3.0176,43.2503,0.06977061430787763321872911864,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,102,54471,278,2,same_touch_stable_enough,real_bbo_history_touch_stability,845,1784121726747,11.51619,43.2453,31.72911,29,104,75,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
244,trades,1784121727728,1784121727968821819,0.241299,buy,65544,65544,65545,1,0.005,43.2453,104,8649.06,40,0.36886,2.64916,3.01802,43.2503,0.0697803252231776426984321496,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,102,54471,414,2,same_touch_stable_enough,real_bbo_history_touch_stability,981,1784121726747,11.51619,43.2453,31.72911,29,104,75,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
245,trades,1784121727795,1784121728001400769,0.206878,buy,65544,65544,65545,1,0.005,43.2453,104,8649.06,40,0.36907,2.64838,3.01745,43.2503,0.06976714612384191554740660758,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,102,54471,481,2,same_touch_stable_enough,real_bbo_history_touch_stability,1048,1784121726747,11.51619,43.2453,31.72911,29,104,75,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
246,l2Book,1784121727863,1784121728100056560,0.237544,buy,65544,65544,65545,1,0.005,43.02288,103,8604.576,40,0.36907,2.64838,3.01745,43.02788,0.07012778691397298681691963443,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,103,55020,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1116,1784121726747,43.2453,43.02288,-0.22242,104,103,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
247,trades,1784121727863,1784121728100749830,0.238058,buy,65544,65544,65545,1,0.005,43.02288,103,8604.576,41,0.36927,2.64838,3.01765,43.02788,0.07013243506303354941028932869,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,103,55020,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1116,1784121726747,43.2453,43.02288,-0.22242,104,103,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
248,trades,1784121727926,1784121728149403076,0.223893,buy,65544,65544,65545,1,0.005,43.02288,103,8604.576,43,0.36968,2.64838,3.01806,43.02788,0.07014196376860770272669720191,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,103,55020,63,3,same_touch_stable_enough,real_bbo_history_touch_stability,1179,1784121726747,43.2453,43.02288,-0.22242,104,103,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
249,trades,1784121728065,1784121728327266143,0.262774,buy,65544,65544,65545,1,0.005,43.02288,103,8604.576,47,0.3701,2.64838,3.01848,43.02788,0.07015172488163488417277355984,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,103,55020,202,3,same_touch_stable_enough,real_bbo_history_touch_stability,1318,1784121726747,43.2453,43.02288,-0.22242,104,103,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
250,trades,1784121728139,1784121728368361938,0.229888,buy,65544,65544,65545,1,0.005,43.02288,103,8604.576,49,0.37051,2.64838,3.01889,43.02788,0.07016125358720903748918143306,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,103,55020,276,3,same_touch_stable_enough,real_bbo_history_touch_stability,1392,1784121726747,43.2453,43.02288,-0.22242,104,103,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
251,trades,1784121728263,1784121728464970921,0.202453,buy,65544,65544,65545,1,0.005,43.02288,103,8604.576,51,0.37091,2.64838,3.01929,43.02788,0.07017054988533016267592082157,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,103,55020,400,3,same_touch_stable_enough,real_bbo_history_touch_stability,1516,1784121726747,43.2453,43.02288,-0.22242,104,103,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
252,l2Book,1784121728400,1784121728622367177,0.222913,buy,65544,65544,65545,1,0.005,55.03311,117,11006.622,51,0.37091,2.64838,3.01929,55.03811,0.05485817009341345478614727141,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,104,55557,0,4,same_touch_stable_enough,real_bbo_history_touch_stability,1653,1784121726747,43.2453,55.03311,11.78781,104,117,13,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
253,trades,1784121728469,1784121728704643043,0.236141,buy,65544,65544,65545,1,0.005,55.03311,117,11006.622,59,0.3732,2.64838,3.02158,55.03811,0.05489977762681167649107136855,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,104,55557,69,4,same_touch_stable_enough,real_bbo_history_touch_stability,1722,1784121726747,43.2453,55.03311,11.78781,104,117,13,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
254,trades,1784121728550,1784121728779664146,0.23017,buy,65544,65544,65545,1,0.005,55.03311,117,11006.622,62,0.3732,2.64838,3.02158,55.03811,0.05489977762681167649107136855,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,104,55557,150,4,same_touch_stable_enough,real_bbo_history_touch_stability,1803,1784121726747,43.2453,55.03311,11.78781,104,117,13,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
255,trades,1784121728617,1784121728821210286,0.204704,buy,65544,65544,65545,1,0.005,55.03311,117,11006.622,64,0.3732,2.64838,3.02158,55.03811,0.05489977762681167649107136855,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,104,55557,217,4,same_touch_stable_enough,real_bbo_history_touch_stability,1870,1784121726747,43.2453,55.03311,11.78781,104,117,13,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
256,trades,1784121728751,1784121728966167305,0.21566,buy,65544,65544,65545,1,0.005,55.03311,117,11006.622,66,0.3732,2.63313,3.00633,55.03811,0.05462269689129950138186067799,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,104,55557,351,4,same_touch_stable_enough,real_bbo_history_touch_stability,2004,1784121726747,43.2453,55.03311,11.78781,104,117,13,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
257,l2Book,1784121728955,1784121729218744624,0.264314,buy,65552,65552,65555,3,0.005,34.38599,99,6877.198,65,0.00124,2.98048,2.98172,34.39099,0.08670061548097335959214899019,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,105,56112,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784121728955,,34.38599,,,99,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
258,trades,1784121728955,1784121729219669197,0.264985,buy,65552,65552,65555,3,0.005,34.38599,99,6877.198,71,0.03877,2.98048,3.01925,34.39099,0.08779188967808138119897100956,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,105,56112,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784121728955,,34.38599,,,99,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
259,trades,1784121729153,1784121729369915928,0.217437,buy,65552,65552,65555,3,0.005,34.38599,99,6877.198,78,0.03877,2.98048,3.01925,34.39099,0.08779188967808138119897100956,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,105,56112,198,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,198,1784121728955,,34.38599,,,99,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
260,trades,1784121729218,1784121729436312843,0.218812,buy,65552,65552,65555,3,0.005,34.38599,99,6877.198,81,0.03877,2.98048,3.01925,34.39099,0.08779188967808138119897100956,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,105,56112,263,1,same_touch_stable_enough,real_bbo_history_touch_stability,263,1784121728955,,34.38599,,,99,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
261,trades,1784121729372,1784121729591588791,0.220093,buy,65552,65552,65555,3,0.005,34.38599,99,6877.198,83,0.03877,2.98048,3.01925,34.39099,0.08779188967808138119897100956,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,105,56112,417,1,same_touch_stable_enough,real_bbo_history_touch_stability,417,1784121728955,,34.38599,,,99,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
262,trades,1784121729439,1784121729647800325,0.209337,buy,65552,65552,65555,3,0.005,34.38599,99,6877.198,85,0.03877,2.98048,3.01925,34.39099,0.08779188967808138119897100956,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,105,56112,484,1,same_touch_stable_enough,real_bbo_history_touch_stability,484,1784121728955,,34.38599,,,99,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
263,l2Book,1784121729575,1784121729847108204,0.272644,buy,65563,65563,65564,1,0.005,1.10193,7,220.386,85,0.00083,3.02008,3.02091,1.10693,2.729088560252229138247224305,depleted_top_plus_order_proxy,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,106,56732,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784121729575,,1.10193,,,7,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
264,trades,1784121729575,1784121729847902372,0.273224,buy,65563,65563,65564,1,0.005,1.10193,7,220.386,88,0.04152,3.02008,3.0616,1.10693,2.76584788559348829645957739,depleted_top_plus_order_proxy,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,106,56732,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784121729575,,1.10193,,,7,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
265,trades,1784121729773,1784121730273649306,0.50116,buy,65563,65563,65564,1,0.005,1.10193,7,220.386,71,0.04192,0.4128,0.45472,1.10693,0.4107938171338747707623788315,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,106,56732,198,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,198,1784121729575,,1.10193,,,7,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
266,trades,1784121729885,1784121730274473488,0.389783,buy,65563,65563,65564,1,0.005,1.10193,7,220.386,76,0.04762,0.4128,0.46042,1.10693,0.4159431942399248371622415148,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,106,56732,310,1,same_touch_stable_enough,real_bbo_history_touch_stability,310,1784121729575,,1.10193,,,7,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
267,trades,1784121729948,1784121730274947628,0.327267,buy,65563,65563,65564,1,0.005,1.10193,7,220.386,77,0.0493,0.40298,0.45228,1.10693,0.4085895223726884265491042794,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,106,56732,373,1,same_touch_stable_enough,real_bbo_history_touch_stability,373,1784121729575,,1.10193,,,7,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
268,trades,1784121730021,1784121730275429661,0.254711,buy,65563,65563,65564,1,0.005,1.10193,7,220.386,79,0.04972,0.40298,0.4527,1.10693,0.4089689501594500103890941613,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,106,56732,446,1,same_touch_stable_enough,real_bbo_history_touch_stability,446,1784121729575,,1.10193,,,7,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
269,l2Book,1784121730087,1784121730418572202,0.332149,buy,65563,65563,65564,1,0.005,3.92303,12,784.606,77,0.04972,0.40043,0.45015,3.92803,0.1145994302487506459981211956,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,107,57244,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,512,1784121729575,1.10193,3.92303,2.8211,7,12,5,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
270,trades,1784121730144,1784121730419411835,0.275732,buy,65563,65563,65564,1,0.005,3.92303,12,784.606,77,0.05014,0.39991,0.45005,3.92803,0.1145739721947133804986214464,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,107,57244,57,2,same_touch_stable_enough,real_bbo_history_touch_stability,569,1784121729575,1.10193,3.92303,2.8211,7,12,5,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
271,trades,1784121730225,1784121730420083859,0.195408,buy,65563,65563,65564,1,0.005,3.92303,12,784.606,83,0.73035,0.39991,1.13026,3.92803,0.2877422015615970346458657393,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,107,57244,138,2,same_touch_stable_enough,real_bbo_history_touch_stability,650,1784121729575,1.10193,3.92303,2.8211,7,12,5,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
272,trades,1784121730290,1784121730542221894,0.252768,buy,65563,65563,65564,1,0.005,3.92303,12,784.606,83,0.73053,0.39971,1.13024,3.92803,0.2877371099507895815459657895,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,107,57244,203,2,same_touch_stable_enough,real_bbo_history_touch_stability,715,1784121729575,1.10193,3.92303,2.8211,7,12,5,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
273,trades,1784121730350,1784121730573077075,0.2236,buy,65563,65563,65564,1,0.005,3.92303,12,784.606,80,0.73073,0.0775,0.80823,3.92803,0.2057596301453909466068232676,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,107,57244,263,2,same_touch_stable_enough,real_bbo_history_touch_stability,775,1784121729575,1.10193,3.92303,2.8211,7,12,5,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
274,trades,1784121730427,1784121730616132152,0.189659,buy,65563,65563,65564,1,0.005,3.92303,12,784.606,80,0.73094,0.04477,0.77571,3.92803,0.1974806709724722061695048154,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,107,57244,340,2,same_touch_stable_enough,real_bbo_history_touch_stability,852,1784121729575,1.10193,3.92303,2.8211,7,12,5,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
275,trades,1784121730493,1784121730685802050,0.193425,buy,65563,65563,65564,1,0.005,3.92303,12,784.606,82,0.73136,0.04477,0.77613,3.92803,0.1975875947994287212674037622,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,107,57244,406,2,same_touch_stable_enough,real_bbo_history_touch_stability,918,1784121729575,1.10193,3.92303,2.8211,7,12,5,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
276,trades,1784121730548,1784121730761457589,0.213988,buy,65563,65563,65564,1,0.005,3.92303,12,784.606,82,0.73236,0.04456,0.77692,3.92803,0.1977887134263231187134517812,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,107,57244,461,2,same_touch_stable_enough,real_bbo_history_touch_stability,973,1784121729575,1.10193,3.92303,2.8211,7,12,5,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
277,l2Book,1784121730627,1784121730858879760,0.232443,buy,65563,65563,65564,1,0.005,3.48306,7,696.612,81,0.73236,0.04436,0.77672,3.48806,0.2226796557398668600884159103,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,108,57784,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1052,1784121729575,3.92303,3.48306,-0.43997,12,7,-5,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
278,trades,1784121730627,1784121730859689036,0.233027,buy,65563,65563,65564,1,0.005,3.48306,7,696.612,83,0.73278,0.04436,0.77714,3.48806,0.2228000665126173288303526889,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,108,57784,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1052,1784121729575,3.92303,3.48306,-0.43997,12,7,-5,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
279,trades,1784121730752,1784121730965339536,0.213874,buy,65563,65563,65564,1,0.005,3.48306,7,696.612,83,0.73319,0.04394,0.77713,3.48806,0.2227971995894566033841160989,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,108,57784,125,3,same_touch_stable_enough,real_bbo_history_touch_stability,1177,1784121729575,3.92303,3.48306,-0.43997,12,7,-5,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
280,trades,1784121730829,1784121731015879982,0.187413,buy,65563,65563,65564,1,0.005,3.48306,7,696.612,84,0.7336,0.04373,0.77733,3.48806,0.2228545380526711123088478983,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,108,57784,202,3,same_touch_stable_enough,real_bbo_history_touch_stability,1254,1784121729575,3.92303,3.48306,-0.43997,12,7,-5,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
281,trades,1784121730954,1784121731158787557,0.205363,buy,65563,65563,65564,1,0.005,3.48306,7,696.612,84,0.73556,0.04312,0.77868,3.48806,0.2232415726793690475507875438,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,108,57784,327,3,same_touch_stable_enough,real_bbo_history_touch_stability,1379,1784121729575,3.92303,3.48306,-0.43997,12,7,-5,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
282,trades,1784121731030,1784121731321722015,0.29225,buy,65563,65563,65564,1,0.005,3.48306,7,696.612,86,0.73615,0.04312,0.77927,3.48806,0.2234107211458518488787463518,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,108,57784,403,3,same_touch_stable_enough,real_bbo_history_touch_stability,1455,1784121729575,3.92303,3.48306,-0.43997,12,7,-5,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
