inventory_bucket,side_class,quote_distance_bucket,fair_or_reservation_edge_bucket,latency_stale_bucket,post_only_safety_bucket,reject_throttle_churn_bucket,fill_after_cancel_bucket,bucket_level,scope,sample_count,fill_sample_count,rows,fills,fill_rate,clean_only_fill_mass,side_adjusted_markout_5000ms_mean,spread_capture_ticks_mean,fee_adjusted_spread_capture_ticks_mean,fill_after_cancel_rate,inventory_increasing_fill_rate,inventory_reducing_fill_rate,post_only_risk_rows,post_only_risk_rate,reject_throttle_churn_rows,reject_throttle_churn_rate,verdict,verdict_reason,rejection_reasons
large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,4,0,20,0,0.0,0,,,,,,,0,0.0,20,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,1,533,2,0.00375234521575985,2,-65.5000000000291,15.499999999883585,15.499999999883585,0.5,0.0,0.0,0,0.0,533,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,4,1,8,1,0.125,1,-220.5000000000291,38.50000000005821,38.50000000005821,1.0,1.0,0.0,0,0.0,8,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,5,1583,19,0.012002526847757423,19,-22.382352941195304,32.13157894733166,32.13157894733166,0.6842105263157895,0.5789473684210527,0.0,0,0.0,1583,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,14,0,0.0,0,,,,,,,0,0.0,14,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_strong_favorable,fresh_low_latency,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,0,11,0,0.0,0,,,,,,,0,0.0,11,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,cancel_readd_pressure,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,4,0,6,0,0.0,0,,,,,,,0,0.0,6,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,7,442,35,0.07918552036199095,35,-68.82352941176043,-1.7571428571370364,-1.7571428571370364,0.6,0.42857142857142855,0.0,0,0.0,442,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,6,0,0.0,0,,,,,,,0,0.0,6,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_high,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,1,3,1,0.3333333333333333,1,-291.4999999999418,34.499999999970896,34.499999999970896,1.0,1.0,0.0,0,0.0,3,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,0,17,0,0.0,0,,,,,,,0,0.0,17,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,5,53,8,0.1509433962264151,8,-70.83333333333333,0.49999999999272404,0.49999999999272404,0.0,0.625,0.0,0,0.0,53,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_high,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,6,0,21,0,0.0,0,,,,,,,0,0.0,21,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_high,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,4,125,6,0.048,6,-40.24999999997817,0.5000000000048507,0.5000000000048507,0.5,0.16666666666666666,0.0,0,0.0,125,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,4,0,15,0,0.0,0,,,,,,,0,0.0,15,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,5,71,6,0.08450704225352113,6,-56.5,0.49999999998059746,0.49999999998059746,0.6666666666666666,0.5,0.0,0,0.0,71,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,3,0,3,0,0.0,0,,,,,,,0,0.0,3,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,4,469,44,0.09381663113006397,44,-138.82432432432276,2.0227272727193353,2.0227272727193353,0.45454545454545453,0.5227272727272727,0.0,0,0.0,469,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_fill_but_poor_markout|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,1,4,1,0.25,1,-209.4999999999709,0.5000000000291038,0.5000000000291038,0.0,0.0,0.0,0,0.0,4,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,fresh_low_latency,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,0,4,0,0.0,0,,,,,,,0,0.0,4,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,fresh_low_latency,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_high,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,3,0,3,0,0.0,0,,,,,,,0,0.0,3,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,add_side,touch,edge_weak_or_neutral,stale_latency_medium,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,0,10,0,0.0,0,,,,,,,0,0.0,10,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_adverse,fresh_low_latency,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_adverse,stale_latency_medium,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,2,0,0.0,0,,,,,,,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,clamped,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,0,6,0,0.0,0,,,,,,,0,0.0,6,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,0,26,0,0.0,0,,,,,,,0,0.0,26,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,clamped,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,3,1,3,1,0.3333333333333333,1,-220.5000000000291,16.50000000008731,16.50000000008731,1.0,0.0,1.0,0,0.0,3,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,0,24,0,0.0,0,,,,,,,0,0.0,24,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,cancel_readd_pressure,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,0,2,0,0.0,0,,,,,,,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,4,176,4,0.022727272727272728,4,-79.00000000001455,13.250000000007276,13.250000000007276,1.0,0.0,0.75,0,0.0,176,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,4,2252,29,0.012877442273534635,29,-68.80769230769008,31.75925925925926,31.75925925925926,0.6206896551724138,0.0,0.4482758620689655,0,0.0,2252,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,1,19,2,0.10526315789473684,2,-276.0000000000582,25.999999999985448,25.999999999985448,0.5,0.0,1.0,0,0.0,19,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,1,5,1,0.2,1,223.4999999999127,40.500000000029104,40.500000000029104,1.0,0.0,0.0,0,0.0,5,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,churn_normal,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,6,2,97,2,0.020618556701030927,2,,23.000000000029104,23.000000000029104,0.5,0.0,0.5,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold,high_spread_but_too_low_fill
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,0,328,0,0.0,0,,,,,,,0,0.0,328,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,5,646,8,0.01238390092879257,8,-74.64285714285714,30.749999999970896,30.749999999970896,0.625,0.0,0.25,0,0.0,646,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,0,306,0,0.0,0,,,,,,,0,0.0,306,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,4,661,7,0.01059001512859304,7,-111.16666666671033,30.21428571425661,30.21428571425661,0.5714285714285714,0.0,0.2857142857142857,0,0.0,661,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,6,1,58,1,0.017241379310344827,1,-152.5,28.49999999991269,28.49999999991269,1.0,0.0,1.0,0,0.0,58,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,0,58,0,0.0,0,,,,,,,0,0.0,58,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,clamped,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,6,1,37,1,0.02702702702702703,1,609.4999999999709,80.5000000000291,80.5000000000291,1.0,0.0,1.0,0,0.0,37,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,5,1104,13,0.01177536231884058,13,-50.50000000001455,39.54166666666424,39.54166666666424,0.6923076923076923,0.0,0.38461538461538464,0,0.0,1104,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_spread_but_too_low_fill|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,0,25,0,0.0,0,,,,,,,0,0.0,25,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,6,2565,41,0.015984405458089667,41,-54.44736842105876,30.634146341471933,30.634146341471933,0.7560975609756098,0.0,0.4634146341463415,0,0.0,2565,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_fill_but_poor_markout|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,16,0,0.0,0,,,,,,,0,0.0,16,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,fresh_low_latency,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,0,18,0,0.0,0,,,,,,,0,0.0,18,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,fresh_low_latency,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,0,1,0,0.0,0,,,,,,,0,0.0,1,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,fresh_low_latency,guarded_depth_fallback,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,5,0,6,0,0.0,0,,,,,,,0,0.0,6,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,cancel_readd_pressure,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,2,0,2,0,0.0,0,,,,,,,0,0.0,2,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,1,63,1,0.015873015873015872,1,-151.5000000000873,0.5000000000291038,0.5000000000291038,1.0,0.0,0.0,0,0.0,63,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,7,6,991,83,0.08375378405650857,83,-85.51923076923674,1.831325301207975,1.831325301207975,0.43373493975903615,0.0,0.5180722891566265,0,0.0,991,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|high_fill_but_poor_markout|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,reject_throttle_or_drop,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,1,1,8,1,0.125,1,-361.4999999999418,0.5000000000291038,0.5000000000291038,0.0,0.0,1.0,0,0.0,8,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_high,clamped,recent_reject_or_throttle,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,3,0,14,0,0.0,0,,,,,,,0,0.0,14,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
large_skew_or_low_score,reduce_side,touch,edge_strong_favorable,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,all_fill_after_cancel_outcomes,decision_visible_trigger,clean_only,6,1,21,1,0.047619047619047616,1,-86.49999999994179,0.4999999998835847,0.4999999998835847,1.0,0.0,0.0,0,0.0,21,1.0,reject_quality_negative,bucket overlaps post-only or reject/throttle/churn risk,bucket overlaps post-only or reject/throttle/churn risk|unsafe_reject_throttle_churn_context
