event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,bbo_history_count,bbo_history_span_ms,last_l2_age_ms,same_touch_bbo_count,bbo_history_status,freshness_source,touch_stability_ms,last_touch_change_ms,previous_top_qty,current_top_qty,reset_qty_delta,previous_order_count,current_order_count,reset_order_count_delta,top_reset_status,top_reset_reason,fresh_touch_evidence_status,fresh_touch_evidence_reason,fresh_touch_block_reason,queue_reset_block_reason,local_receive_ordering_status,exchange_time_ordering_status,inference_scope
350,l2Book,1784017324833,1784017325048698183,0.216174,buy,62560,62560,62561,1,0.005,0.0527,1,10.54,4,0.00145,0,0.00145,0.0577,0.02512998266897746967071057192,touched_quote_without_depletion,,0.00036,False,missing_same_side_strict_through_support,110,59563,0,63,same_touch_stable_enough,real_bbo_history_touch_stability,33768,1784017291065,1.00275,0.0527,-0.95005,2,1,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
351,trades,1784017325169,1784017325358937155,0.190423,buy,62560,62560,62561,1,0.005,0.0527,1,10.54,3,0,0,0,0.0577,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,110,59563,336,63,same_touch_stable_enough,real_bbo_history_touch_stability,34104,1784017291065,1.00275,0.0527,-0.95005,2,1,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
352,l2Book,1784017325370,1784017325726178038,0.356643,buy,62560,62560,62561,1,0.005,0.0527,1,10.54,3,0,0,0,0.0577,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,110,59497,0,64,same_touch_stable_enough,real_bbo_history_touch_stability,34305,1784017291065,1.00275,0.0527,-0.95005,2,1,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
353,l2Book,1784017325910,1784017326133933791,0.22445,buy,62560,62560,62561,1,0.005,0.0527,1,10.54,3,0,0,0,0.0577,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,110,59503,0,65,same_touch_stable_enough,real_bbo_history_touch_stability,34845,1784017291065,1.00275,0.0527,-0.95005,2,1,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
354,l2Book,1784017326446,1784017326662483629,0.216966,buy,62560,62560,62561,1,0.005,0.0527,1,10.54,3,0,0,0,0.0577,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,110,59492,0,66,same_touch_stable_enough,real_bbo_history_touch_stability,35381,1784017291065,1.00275,0.0527,-0.95005,2,1,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
355,l2Book,1784017326981,1784017327204066668,0.223547,buy,62560,62560,62561,1,0.005,0.0527,1,10.54,2,0,0,0,0.0577,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,110,59496,0,67,same_touch_stable_enough,real_bbo_history_touch_stability,35916,1784017291065,1.00275,0.0527,-0.95005,2,1,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
356,l2Book,1784017327496,1784017327710948452,0.215488,buy,62560,62560,62561,1,0.005,0.0527,1,10.54,1,0,0,0,0.0577,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,110,59407,0,68,same_touch_stable_enough,real_bbo_history_touch_stability,36431,1784017291065,1.00275,0.0527,-0.95005,2,1,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
357,l2Book,1784017328046,1784017328301409690,0.255933,buy,62560,62560,62561,1,0.005,0.05142,1,10.284,1,0,0,0,0.05642,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,111,59957,0,69,same_touch_stable_enough,real_bbo_history_touch_stability,36981,1784017291065,1.00275,0.05142,-0.95133,2,1,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
358,trades,1784017328046,1784017328302176064,0.256488,buy,62560,62560,62561,1,0.005,0.05142,1,10.284,3,0.00128,0,0.00128,0.05642,0.02268699042892591279688053882,touched_quote_without_depletion,,0.00032,False,missing_same_side_strict_through_support,111,59957,0,69,same_touch_stable_enough,real_bbo_history_touch_stability,36981,1784017291065,1.00275,0.05142,-0.95133,2,1,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
359,trades,1784017328392,1784017328573772638,0.182282,buy,62560,62560,62561,1,0.005,0.05142,1,10.284,3,0.00128,0,0.00128,0.05642,0.02268699042892591279688053882,touched_quote_without_depletion,,0.00032,False,missing_same_side_strict_through_support,110,59354,346,69,same_touch_stable_enough,real_bbo_history_touch_stability,37327,1784017291065,1.00275,0.05142,-0.95133,2,1,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
360,l2Book,1784017328588,1784017328818574350,0.231071,buy,62560,62560,62561,1,0.005,0.05142,1,10.284,3,0.00128,0,0.00128,0.05642,0.02268699042892591279688053882,touched_quote_without_depletion,,0.00032,False,missing_same_side_strict_through_support,111,59896,0,70,same_touch_stable_enough,real_bbo_history_touch_stability,37523,1784017291065,1.00275,0.05142,-0.95133,2,1,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
361,l2Book,1784017329123,1784017329338011256,0.215542,buy,62560,62560,62561,1,0.005,0.05142,1,10.284,3,0.00128,0,0.00128,0.05642,0.02268699042892591279688053882,touched_quote_without_depletion,,0.00032,False,missing_same_side_strict_through_support,111,59828,0,71,same_touch_stable_enough,real_bbo_history_touch_stability,38058,1784017291065,1.00275,0.05142,-0.95133,2,1,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
362,l2Book,1784017329652,1784017329873133250,0.221618,buy,62560,62560,62561,1,0.005,4.57859,25,915.718,3,0.00128,0,0.00128,4.58359,0.0002792570888757502307143527235,touched_quote_without_depletion,,0.00032,False,missing_same_side_strict_through_support,111,59807,0,72,same_touch_stable_enough,real_bbo_history_touch_stability,38587,1784017291065,1.00275,4.57859,3.57584,2,25,23,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
363,l2Book,1784017330201,1784017330429482854,0.22903,buy,62560,62560,62561,1,0.005,5.09788,28,1019.576,3,0.00128,0,0.00128,5.10288,0.0002508387420437086508011162324,touched_quote_without_depletion,,0.00032,False,missing_same_side_strict_through_support,111,59849,0,73,same_touch_stable_enough,real_bbo_history_touch_stability,39136,1784017291065,4.57859,5.09788,0.51929,25,28,3,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
364,l2Book,1784017330752,1784017330966869705,0.215381,buy,62560,62560,62561,1,0.005,4.89818,27,979.636,3,0.00128,0,0.00128,4.90318,0.0002610550703828943665131608466,touched_quote_without_depletion,,0.00032,False,missing_same_side_strict_through_support,111,59897,0,74,same_touch_stable_enough,real_bbo_history_touch_stability,39687,1784017291065,5.09788,4.89818,-0.1997,28,27,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
365,l2Book,1784017331281,1784017331494783318,0.214291,buy,62560,62560,62561,1,0.005,5.09788,28,1019.576,1,0,0,0,5.10288,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,111,59914,0,75,same_touch_stable_enough,real_bbo_history_touch_stability,40216,1784017291065,5.09788,5.09788,0,28,28,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
366,trades,1784017331624,1784017331809091086,0.18562,buy,62560,62560,62561,1,0.005,5.09788,28,1019.576,1,0,0,0,5.10288,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,110,59371,343,75,same_touch_stable_enough,real_bbo_history_touch_stability,40559,1784017291065,5.09788,5.09788,0,28,28,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
367,l2Book,1784017331826,1784017332044015738,0.218517,buy,62560,62560,62561,1,0.005,4.89818,27,979.636,1,0,0,0,4.90318,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,111,59916,0,76,same_touch_stable_enough,real_bbo_history_touch_stability,40761,1784017291065,5.09788,4.89818,-0.1997,28,27,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
368,l2Book,1784017332356,1784017332572319081,0.216797,buy,62560,62560,62561,1,0.005,6.02346,28,1204.692,1,0,0,0,6.02846,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,111,59895,0,77,same_touch_stable_enough,real_bbo_history_touch_stability,41291,1784017291065,5.09788,6.02346,0.92558,28,28,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
369,trades,1784017332563,1784017332746142942,0.183634,buy,62560,62560,62561,1,0.005,6.02346,28,1204.692,2,0.0006,0,0.0006,6.02846,0.00009952790596603444329065797899,touched_quote_without_depletion,,0.00015,False,missing_same_side_strict_through_support,110,59369,207,77,same_touch_stable_enough,real_bbo_history_touch_stability,41498,1784017291065,5.09788,6.02346,0.92558,28,28,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
370,l2Book,1784017332890,1784017333111786062,0.222299,buy,62560,62560,62561,1,0.005,6.35206,32,1270.412,2,0.0006,0,0.0006,6.35706,0.00009438325263565232985059131108,touched_quote_without_depletion,,0.00015,False,missing_same_side_strict_through_support,111,59903,0,78,same_touch_stable_enough,real_bbo_history_touch_stability,41825,1784017291065,6.02346,6.35206,0.3286,28,32,4,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
371,l2Book,1784017333438,1784017333663226960,0.225712,buy,62560,62560,62561,1,0.005,6.55376,34,1310.752,2,0.0006,0,0.0006,6.55876,0.00009148070671895297281803267691,touched_quote_without_depletion,,0.00015,False,missing_same_side_strict_through_support,111,59918,0,79,same_touch_stable_enough,real_bbo_history_touch_stability,42373,1784017291065,6.35206,6.55376,0.2017,32,34,2,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
372,l2Book,1784017333973,1784017334219400354,0.246896,buy,62560,62560,62561,1,0.005,5.82667,30,1165.334,2,0.0006,0,0.0006,5.83167,0.0001028864802020690471168636085,touched_quote_without_depletion,,0.00015,False,missing_same_side_strict_through_support,111,59904,0,80,same_touch_stable_enough,real_bbo_history_touch_stability,42908,1784017291065,6.55376,5.82667,-0.72709,34,30,-4,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
373,trades,1784017333973,1784017334220108009,0.247427,buy,62560,62560,62561,1,0.005,5.82667,30,1165.334,3,0.0087,0,0.0087,5.83167,0.001491853962930001183194522324,touched_quote_without_depletion,,0.00217,False,missing_same_side_strict_through_support,111,59904,0,80,same_touch_stable_enough,real_bbo_history_touch_stability,42908,1784017291065,6.55376,5.82667,-0.72709,34,30,-4,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
374,l2Book,1784017334506,1784017334716551416,0.211037,buy,62560,62560,62561,1,0.005,5.81167,29,1162.334,3,0.0087,0,0.0087,5.81667,0.001495701148595330317862282027,touched_quote_without_depletion,,0.00217,False,missing_same_side_strict_through_support,111,59900,0,81,same_touch_stable_enough,real_bbo_history_touch_stability,43441,1784017291065,6.55376,5.81167,-0.74209,34,29,-5,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
375,l2Book,1784017335046,1784017335319359097,0.273863,buy,62560,62560,62561,1,0.005,6.53666,34,1307.332,2,0.0087,0,0.0087,6.54166,0.001329937661082966708755881535,touched_quote_without_depletion,,0.00217,False,missing_same_side_strict_through_support,111,59917,0,82,same_touch_stable_enough,real_bbo_history_touch_stability,43981,1784017291065,6.55376,6.53666,-0.0171,34,34,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
376,trades,1784017335046,1784017335320076390,0.274385,buy,62560,62560,62561,1,0.005,6.53666,34,1307.332,3,0.0087,0,0.0087,6.54166,0.001329937661082966708755881535,touched_quote_without_depletion,,0.00217,False,missing_same_side_strict_through_support,111,59917,0,82,same_touch_stable_enough,real_bbo_history_touch_stability,43981,1784017291065,6.55376,6.53666,-0.0171,34,34,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
377,l2Book,1784017335592,1784017335907391580,0.315919,buy,62560,62560,62561,1,0.005,6.53666,34,1307.332,2,0.0081,0,0.0081,6.54166,0.001238217822387589694358924187,touched_quote_without_depletion,,0.00202,False,missing_same_side_strict_through_support,111,59900,0,83,same_touch_stable_enough,real_bbo_history_touch_stability,44527,1784017291065,6.55376,6.53666,-0.0171,34,34,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
378,trades,1784017335857,1784017336045077726,0.188598,buy,62560,62560,62561,1,0.005,6.53666,34,1307.332,3,0.00829,0,0.00829,6.54166,0.001267262437974459082251294014,touched_quote_without_depletion,,0.00207,False,missing_same_side_strict_through_support,110,59290,265,83,same_touch_stable_enough,real_bbo_history_touch_stability,44792,1784017291065,6.55376,6.53666,-0.0171,34,34,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
379,l2Book,1784017336124,1784017336330306608,0.206793,buy,62560,62560,62561,1,0.005,6.53647,34,1307.294,3,0.00829,0,0.00829,6.54147,0.001267299246193898313376045445,touched_quote_without_depletion,,0.00207,False,missing_same_side_strict_through_support,111,59822,0,84,same_touch_stable_enough,real_bbo_history_touch_stability,45059,1784017291065,6.55376,6.53647,-0.01729,34,34,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
380,l2Book,1784017336660,1784017336882867260,0.223391,buy,62560,62560,62561,1,0.005,6.53647,34,1307.294,3,0.00829,0,0.00829,6.54147,0.001267299246193898313376045445,touched_quote_without_depletion,,0.00207,False,missing_same_side_strict_through_support,111,59758,0,85,same_touch_stable_enough,real_bbo_history_touch_stability,45595,1784017291065,6.55376,6.53647,-0.01729,34,34,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
381,l2Book,1784017337200,1784017337422730453,0.223261,buy,62560,62560,62561,1,0.005,7.016,35,1403.2,2,0.00019,0,0.00019,7.021,0.0000270616721264777097279589802,touched_quote_without_depletion,,4e-05,False,missing_same_side_strict_through_support,111,59692,0,86,same_touch_stable_enough,real_bbo_history_touch_stability,46135,1784017291065,6.55376,7.016,0.46224,34,35,1,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
382,l2Book,1784017337735,1784017337951442652,0.216953,buy,62560,62560,62561,1,0.005,7.80207,52,1560.414,2,0.00019,0,0.00019,7.80707,0.00002433691512949160184294492044,touched_quote_without_depletion,,4e-05,False,missing_same_side_strict_through_support,111,59693,0,87,same_touch_stable_enough,real_bbo_history_touch_stability,46670,1784017291065,7.016,7.80207,0.78607,35,52,17,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
383,l2Book,1784017338341,1784017338565425093,0.224986,buy,62560,62560,62561,1,0.005,7.67383,51,1534.766,1,0.00019,0,0.00019,7.67883,0.00002474335282849079872845212096,touched_quote_without_depletion,,4e-05,False,missing_same_side_strict_through_support,111,59755,0,88,same_touch_stable_enough,real_bbo_history_touch_stability,47276,1784017291065,7.80207,7.67383,-0.12824,52,51,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
384,trades,1784017338341,1784017338566190148,0.225495,buy,62560,62560,62561,1,0.005,7.67383,51,1534.766,2,0.00059,0,0.00059,7.67883,0.0000768346219411030065778250072,touched_quote_without_depletion,,0.00014,False,missing_same_side_strict_through_support,111,59755,0,88,same_touch_stable_enough,real_bbo_history_touch_stability,47276,1784017291065,7.80207,7.67383,-0.12824,52,51,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
385,l2Book,1784017338871,1784017339078893573,0.208389,buy,62560,62560,62561,1,0.005,10.39491,53,2078.982,1,0.0004,0,0.0004,10.39991,0.00003846187130465552105739376591,touched_quote_without_depletion,,0.0001,False,missing_same_side_strict_through_support,111,59745,0,89,same_touch_stable_enough,real_bbo_history_touch_stability,47806,1784017291065,7.80207,10.39491,2.59284,52,53,1,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
386,l2Book,1784017339413,1784017339673435975,0.260968,buy,62560,62560,62561,1,0.005,11.59541,54,2319.082,1,0.0004,0,0.0004,11.60041,0.00003448153987660780955155895352,touched_quote_without_depletion,,0.0001,False,missing_same_side_strict_through_support,111,59752,0,90,same_touch_stable_enough,real_bbo_history_touch_stability,48348,1784017291065,10.39491,11.59541,1.2005,53,54,1,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
387,l2Book,1784017339958,1784017340200027486,0.242522,buy,62560,62560,62561,1,0.005,11.59541,54,2319.082,1,0.0004,0,0.0004,11.60041,0.00003448153987660780955155895352,touched_quote_without_depletion,,0.0001,False,missing_same_side_strict_through_support,111,59758,0,91,same_touch_stable_enough,real_bbo_history_touch_stability,48893,1784017291065,11.59541,11.59541,0,54,54,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
388,trades,1784017340216,1784017340400834327,0.185334,buy,62560,62560,62561,1,0.005,11.59541,54,2319.082,2,0.0004,0,0.0004,11.60041,0.00003448153987660780955155895352,touched_quote_without_depletion,,0.0001,False,missing_same_side_strict_through_support,110,59204,258,91,same_touch_stable_enough,real_bbo_history_touch_stability,49151,1784017291065,11.59541,11.59541,0,54,54,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
389,l2Book,1784017340472,1784017340834349198,0.362862,buy,62560,62560,62561,1,0.005,11.59542,54,2319.084,2,0.0004,0,0.0004,11.60042,0.00003448151015221862656696912698,touched_quote_without_depletion,,0.0001,False,missing_same_side_strict_through_support,111,59718,0,92,same_touch_stable_enough,real_bbo_history_touch_stability,49407,1784017291065,11.59541,11.59542,0.00001,54,54,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
390,l2Book,1784017341017,1784017341286461127,0.26993,buy,62560,62560,62561,1,0.005,8.47413,52,1694.826,2,0.0004,0,0.0004,8.47913,0.00004717465117293873310115542514,touched_quote_without_depletion,,0.0001,False,missing_same_side_strict_through_support,111,59731,0,93,same_touch_stable_enough,real_bbo_history_touch_stability,49952,1784017291065,11.59542,8.47413,-3.12129,54,52,-2,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
391,l2Book,1784017341566,1784017341815457471,0.249954,buy,62560,62560,62561,1,0.005,19.34245,61,3868.49,1,0,0,0,19.34745,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,111,59752,0,94,same_touch_stable_enough,real_bbo_history_touch_stability,50501,1784017291065,11.59542,19.34245,7.74703,54,61,7,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
392,trades,1784017341566,1784017341816138461,0.250447,buy,62560,62560,62561,1,0.005,19.34245,61,3868.49,2,0,0,0,19.34745,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,111,59752,0,94,same_touch_stable_enough,real_bbo_history_touch_stability,50501,1784017291065,11.59542,19.34245,7.74703,54,61,7,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
393,trades,1784017341633,1784017341869055402,0.236571,buy,62560,62560,62561,1,0.005,19.34245,61,3868.49,3,0,0,0,19.34745,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,111,59752,67,94,same_touch_stable_enough,real_bbo_history_touch_stability,50568,1784017291065,11.59542,19.34245,7.74703,54,61,7,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
394,trades,1784017341973,1784017342198932900,0.226424,buy,62560,62560,62561,1,0.005,19.34245,61,3868.49,6,0,0,0,19.34745,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,110,59200,407,94,same_touch_stable_enough,real_bbo_history_touch_stability,50908,1784017291065,11.59542,19.34245,7.74703,54,61,7,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
395,l2Book,1784017342089,1784017342362862942,0.274409,buy,62566,62566,62567,1,0.005,7.49,113,1498,6,0,0.01743,0.01743,7.495,0.002325550366911274182788525684,strict_trade_through_seen_but_visible_top_not_depleted,,0.00435,False,missing_touch_freshness_or_queue_reset_evidence,111,59723,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784017342089,,7.49,,,113,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
