schema_version,task_id,sample_sequence,collection_window_id,batch_id,attempt_id,host_identity_token,boot_id,process_identity_token,runtime_identity_sha256,market_role,dex,asset,side,order_reference_token,post_only,quote_distance_ticks,tick_size,quote_distance_price,quote_distance_one_way_bps,order_size,order_notional_usdc,submit_status,resting_status,cancel_response_class,terminal_class,fill_race_class,filled_quantity,fill_vwap,flatten_status,flattened_quantity,flatten_vwap,realized_flatten_slippage_loss_usdc,flatten_fee_usdc,final_open_orders_count,position_delta,safety_status,primary_latency_eligible,primary_exclusion_reason
skhynix_c6in_latency_v2,0822T002,39,w1,batch-04,0822T002-attempt-039,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_fc292cbaaeb4df229002a9aed6c463f56bd8fca7cc2ee429790fa2ed377efd85,true,10,0.1,1.0,7.963685593692761,0.008,10.0368,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,40,w1,batch-04,0822T002-attempt-040,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_579b6903bd1671675b6a924947ad3c692d92ff1cbcf8a6fa350846f9b6709cb2,true,10,0.1,1.0,7.963685593692761,0.008,10.0544,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,41,w2,batch-05,0822T002-attempt-041,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_2e08e95c402c2b69c317cfc4087220d241ea158031acc6639c646b20733e8e35,true,10,0.1,1.0,7.968444957966453,0.008,10.0312,accepted,confirmed,normal_retry_error,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,42,w2,batch-05,0822T002-attempt-042,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_a6eacaf6ce9569224e74ef571735ecd4eeddd0b69076341ee70a09bc86370fe6,true,10,0.1,1.0,7.968127490039841,0.008,10.0488,accepted,confirmed,normal_retry_error,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,43,w2,batch-05,0822T002-attempt-043,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_51e592861de29ac19ac00de259afcf3829580c70c83b61577f305b4c1a8468ab,true,10,0.1,1.0,7.96781004740847,0.008,10.0320,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,44,w2,batch-05,0822T002-attempt-044,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_857d9a57e53bc94a46409be229e8c2eff502fb952f3dbcafa65c48aaa532e0c4,true,10,0.1,1.0,7.96781004740847,0.008,10.0488,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,45,w2,batch-05,0822T002-attempt-045,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_86ee26a81f9c7508b197378b2ec15d593bab6c1f447d8249c8a520d6685b6bf0,true,10,0.1,1.0,7.96781004740847,0.008,10.0320,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,46,w2,batch-05,0822T002-attempt-046,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_9cb0b5decd231ee0b7862ce7561eb3de642d72a28be040e316739eb353d7c6e9,true,10,0.1,1.0,7.96781004740847,0.008,10.0488,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,47,w2,batch-05,0822T002-attempt-047,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_3534b8a98d67fa0896811456fdf5445ab48f14315151ced4b379c17a53c5f2ac,true,10,0.1,1.0,7.968444957966453,0.008,10.0312,accepted,confirmed,normal_retry_error,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,48,w2,batch-05,0822T002-attempt-048,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_ff5aa35ecdfafe9322bde71836440488726f884b982708dfbbb8d2f33182d7f9,true,10,0.1,1.0,7.967175238019359,0.008,10.0496,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,49,w2,batch-05,0822T002-attempt-049,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_fdd628ce5462d0d67428b6d012eab00330f7ab67da6e0031247103c485f3579e,true,10,0.1,1.0,7.967175238019359,0.008,10.0328,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,50,w2,batch-05,0822T002-attempt-050,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_e7c82079bc00fea5775fde9351e8489b3a0fb43313f17ea14d9918f9cddc60ff,true,10,0.1,1.0,7.967175238019359,0.008,10.0496,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,51,w2,batch-06,0822T002-attempt-051,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_a4c5400ec1f682b65becc2d4794764d942a535d9560a59adf792271a6f4de44e,true,10,0.1,1.0,7.966540529774945,0.008,10.0336,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,52,w2,batch-06,0822T002-attempt-052,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_4a776f715036498d888adb419d0faa66f059774cd3baf3c90aae69feace22dc2,true,10,0.1,1.0,7.96241738991958,0.008,10.0560,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,53,w2,batch-06,0822T002-attempt-053,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_dcb4b2d7ff3c22396febb2f4d330a5a06485a3dd2e166e2caa1708e9ed0f3355,true,10,0.1,1.0,7.962734402993989,0.008,10.0384,accepted,confirmed,normal_retry_error,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,54,w2,batch-06,0822T002-attempt-054,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_87fff3e0611086285f61a6823095aa1276ce717997093085131e7413609afca8,true,10,0.1,1.0,7.962100402086071,0.008,10.0560,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,55,w2,batch-06,0822T002-attempt-055,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_3d1d6f2ebdd8b822d51173c17dfa1f0011e8fcfa6f594f090b2b0f72cd07cf4f,true,10,0.1,1.0,7.963368504877563,0.008,10.0376,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,56,w2,batch-06,0822T002-attempt-056,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_914977b6ee93cef8a9ef0d68aca4f33213d555d86136169c4590605d4ed6e054,true,10,0.1,1.0,7.962100402086071,0.008,10.0560,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,57,w2,batch-06,0822T002-attempt-057,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_fefc50777fd809a13bc68ad479a1b238bc61b923c0d0854ab157f78f12674cc5,true,10,0.1,1.0,7.961466502129692,0.008,10.0400,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,58,w2,batch-06,0822T002-attempt-058,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_ee9ab2ade1a0da8ea77d9e7d808d8f4a0e04b2cfea9ee5d1d643fe80cfea4190,true,10,0.1,1.0,7.961466502129692,0.008,10.0568,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,59,w2,batch-06,0822T002-attempt-059,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_a11868216066108a47074927b8dea419c41f961c835de25b254a1777c72dd9dc,true,10,0.1,1.0,7.961466502129692,0.008,10.0400,accepted,confirmed,normal_retry_error,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,60,w2,batch-06,0822T002-attempt-060,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_f2691d8173a945f67bee3d04203d5cb852e3637f6177a2eb44884a8d4d397d38,true,10,0.1,1.0,7.960199004975124,0.008,10.0584,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,61,w2,batch-07,0822T002-attempt-061,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_f5a99e1b354c719f1cc7087dd8dd97e346dc780eb49db8a902989e0f84c9eacf,true,10,0.1,1.0,7.960832703100744,0.008,10.0408,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,62,w2,batch-07,0822T002-attempt-062,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_f26c61832f6c36968aba6a00feb16b4d9822596ba6bb1a23295c237b2c66a8ec,true,10,0.1,1.0,7.96241738991958,0.008,10.0560,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,63,w2,batch-07,0822T002-attempt-063,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_300eddc9799489ed201682363d5224a18fbc229adb56c01daff788aa24d9e809,true,10,0.1,1.0,7.962734402993989,0.008,10.0384,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,64,w2,batch-07,0822T002-attempt-064,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_6ea02d3191907d80c2cb7cbb13a4e4256803b15fa8b3944c23c6b504a35b7c74,true,10,0.1,1.0,7.963368504877563,0.008,10.0544,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,65,w2,batch-07,0822T002-attempt-065,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_aa859d51731cba3cd38de2492f6ffe9aa54fcd87cfb98f2ff71389c588aa341c,true,10,0.1,1.0,7.966223213574445,0.008,10.0336,accepted,confirmed,normal_retry_error,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,66,w2,batch-07,0822T002-attempt-066,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_11814b1aefb444f6faf44994defa3d3fcb44c6ecaab45ab952029ed3fee8400f,true,10,0.1,1.0,7.966223213574445,0.008,10.0512,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,67,w2,batch-07,0822T002-attempt-067,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_227390dd41edc7fb5291ffe367dbd292c8e1ebae4640c5618fa112fa740ff8c6,true,10,0.1,1.0,7.967175238019359,0.008,10.0328,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,68,w2,batch-07,0822T002-attempt-068,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_b44de50c2f30b7fe203a6092c99a95ce8365bdc94e12f99f69bf252e1c8f5eea,true,10,0.1,1.0,7.966540529774945,0.008,10.0504,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,69,w2,batch-07,0822T002-attempt-069,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_3e4745f07318d34c670bd5dafae1543b71387e2c91ea63be9bed17938d8b2afc,true,10,0.1,1.0,7.968127490039841,0.008,10.0312,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,70,w2,batch-07,0822T002-attempt-070,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_d3778f7005919fbb5532bdcf201c7b3718c653ba71d2c17419abb43916b2b156,true,10,0.1,1.0,7.96781004740847,0.008,10.0488,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,71,w2,batch-08,0822T002-attempt-071,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_cc58d66e6f7180c4899d5654f2629d2b4b2515bdf2e074877906db320c6fff5c,true,10,0.1,1.0,7.967175238019359,0.008,10.0328,accepted,confirmed,normal_retry_error,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,72,w2,batch-08,0822T002-attempt-072,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_87fd25d8dc20b7dcc1468fb983011c6ba6581f9e2fe8c27dd2107f9530885cb8,true,10,0.1,1.0,7.965905922651054,0.008,10.0512,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,73,w2,batch-08,0822T002-attempt-073,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_203bb84b6955104ea0579d45ee3b3f34c426cebf744062998fe60ce378336bde,true,10,0.1,1.0,7.965905922651054,0.008,10.0344,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,74,w2,batch-08,0822T002-attempt-074,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_278e7d983774287e0c3c9c861093af1d56272920fd2ada0684a13a17ebeff987,true,10,0.1,1.0,7.965905922651054,0.008,10.0512,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,75,w2,batch-08,0822T002-attempt-075,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_482d99c00ed9b19931690292863a506edb75cf8e8ea9ff494d8dff5d4074f884,true,10,0.1,1.0,7.96781004740847,0.008,10.0320,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,76,w2,batch-08,0822T002-attempt-076,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,sell,order_ref_sha256_d9d4ad04c70b32c840cf52afa0ab3c46c96466c4b3adc65714cfe65b5e677d4f,true,10,0.1,1.0,7.967175238019359,0.008,10.0496,accepted,confirmed,normal,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
skhynix_c6in_latency_v2,0822T002,77,w2,batch-08,0822T002-attempt-077,03134bf1de24f5ee48aaa914532a81e3b381399184376ba58664719bd50438f1,7b6bfcb3-5979-4c77-80d2-de3890fc78f2,59e5f506d6504040c6c0f8833fef5f7fb00f2af42c5cff0d52a4e5e225f09de3,7240a8bb3fbd77bd0832f2cb1240ddd0480fb56efd03f43620af0ba429c50363,target,xyz,xyz:SKHX,buy,order_ref_sha256_b9cf0f0ca8e83664bac8cbf6e23d46459a2f98c32b3f24fd46d7c651f0e9c3ba,true,10,0.1,1.0,7.970667941973537,0.008,10.0280,accepted,confirmed,normal_retry_error,cancel_confirmed,no_fill,,,not_required,,,,,0,0,reconciled,true,
