entry_id,entry_type,reversal_indicator_R,capture_id,research_date,role,side,decision_index,decision_ts_ns,cross_ts_ns,detection_delay_ms,obi_bin,risk_set_key,primary_common_support,current_obi,current_l1_obi,current_l1_l3_obi,level_imbalance_dispersion,log_total_depth,bid_depth_concentration,ask_depth_concentration,spread_ticks,signed_book_flow,signed_trade_flow,trailing_midpoint_1s_ticks,trailing_midpoint_5s_ticks,trailing_abs_midpoint_5s_ticks,source_age_ms,no_new_information,depth_update_count,utc_time_sin,utc_time_cos
rev_000620,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,9412,1785806064000000000,1785806061900000000,2100,3,2026-08-04|1|3,true,0.6590909161428596,0.8983050925691941,0.6638078992673349,0.3848807231803151,2.0844291047907904,0.4794520437717438,0.125,6.0,-1.0,0.0,12.5,-24.0,292.0,30.20562877048354,0.0,3.0000000152372346,0.31895930929807,0.9477684100095857
rev_000621,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,9452,1785806068000000000,1785806064700000000,3300,7,2026-08-04|-1|7,true,-0.8875147125495179,-0.5438596524455215,-0.9783415817794029,0.8410251955695701,3.5542044461351487,0.13612565398216248,0.02745709754526615,1.0,0.0,0.0,17.0,51.0,207.0,44.333213133722204,0.0,2.000000059502263,0.3192349904546772,0.9476755884106133
rev_000622,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,9823,1785806105100000000,1785806103800000000,1300,7,2026-08-04|1|7,true,0.8573248349347434,0.9656862737591356,0.859813077612975,0.1717389706598479,2.1804174480235585,0.5500686168670654,0.125,1.0,0.0,1.0,16.5,182.0,379.0,20.260779199546654,0.0,3.0000000152372346,0.3217837575578052,0.9468131882118983
rev_000623,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,9838,1785806106600000000,1785806105700000000,900,8,2026-08-04|-1|8,true,-0.9259572688629301,-0.851024213959302,-0.7841726688575754,0.3290272963599963,3.8768102493472125,0.22857142984867096,0.10918277502059937,9.0,-0.008458646070692412,-1.0,47.0,311.0,406.0,11.67125403447288,0.0,4.000000150353914,0.32185261090493333,0.9467897849331063
rev_000624,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,9922,1785806115000000000,1785806113500000000,1500,2,2026-08-04|1|2,true,0.6330868907770071,-0.7352941181971503,0.6205962073445194,0.6260257825265088,3.1197182907269556,0.005093378480523825,0.14861461520195007,1.0,0.9643734614229791,1.0,41.5,144.0,307.0,1.0786070390183335,0.0,4.000000150353914,0.32247221439015006,0.9465789301195717
rev_000625,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,11186,1785806241400000000,1785806240400000000,1000,7,2026-08-04|-1|7,true,-0.870892923637388,-0.34177215021128265,-0.8972292191707979,0.4061520689794171,3.2910104024691904,0.31137725710868835,0.04380165413022041,4.0,0.0,0.0,-20.5,3.0,143.0,26.09586186953593,0.0,2.000000059502263,0.33113203815651027,0.9435844282873237
rev_000626,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,11413,1785806264100000000,1785806263200000000,900,2,2026-08-04|1|2,true,0.6382636621378491,0.03305783160866246,0.34453780870659967,0.36442336092359656,2.5982353193552816,0.1226692870259285,0.5199999809265137,7.0,0.8627655969739774,1.0,64.0,18.0,355.0,26.094925162978786,0.0,3.0000000152372346,0.332709820339177,0.94302925482186
rev_000627,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,11462,1785806269000000000,1785806267500000000,1500,5,2026-08-04|-1|5,true,-0.7812097764019272,-0.9371980656845472,-0.8020477752497189,0.3247978116010736,2.1713367916084025,0.15294118225574493,0.5794797539710999,1.0,0.07096773529607404,0.0,-12.0,22.0,291.0,16.283782578000817,0.0,4.000000150353914,0.333052693450754,0.9429082157798807
rev_000628,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,11536,1785806276400000000,1785806275400000000,1000,2,2026-08-04|1|2,true,0.640740751864261,0.3061224468685418,0.6848485036440592,0.34523348326785064,2.4680995471526135,0.03611738234758377,0.08762886375188828,1.0,-1.0,-0.9451577741202267,-19.0,24.0,198.0,23.83928379764168,0.0,2.000000059502263,0.333532641820188,0.9427385516888795
rev_000629,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,13343,1785806457100000000,1785806455200000000,1900,2,2026-08-04|-1|2,true,-0.6405919764846735,0.24031009624615787,-0.5121951370994777,0.6118565696604138,2.7206373254132687,0.3137255012989044,0.04209621995687485,2.0,-1.0,-1.0,9.0,9.5,265.5,44.996491447375135,0.0,2.000000059502263,0.34591236724432217,0.9382668246226279
rev_000630,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,13830,1785806505800000000,1785806504900000000,900,7,2026-08-04|1|7,true,0.8698924698132681,0.8964143414629189,0.9386973167730437,0.6361516839487608,2.9755295573224436,0.27372053265571594,0.21487602591514587,5.0,0.8404710954586401,0.0,36.5,23.0,325.0,16.254763744697044,0.0,4.000000150353914,0.34918542224703286,0.9370536488857836
rev_000631,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,14290,1785806551800000000,1785806550800000000,1000,1,2026-08-04|-1|1,true,-0.5500650109738718,-0.8924731186038618,-0.7101449221495826,0.8017411705035628,2.1621728980236172,0.028901733458042145,0.14765100181102753,1.0,-0.6993463947017322,0.0,-22.5,10.0,256.0,38.23764926802569,0.0,3.0000000152372346,0.3523181079893654,0.9358803079362199
rev_000632,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,14444,1785806567200000000,1785806566200000000,1000,5,2026-08-04|1|5,true,0.769322233094722,0.9051383447832531,0.9342915814237231,0.25349805754598964,2.241772960647032,0.323924720287323,0.12371134012937546,1.0,0.0,0.0,4.5,17.5,201.5,10.10288633645892,0.0,3.0000000152372346,0.353406815435033,0.9354697337723271
rev_000633,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,14479,1785806570700000000,1785806569800000000,900,6,2026-08-04|-1|6,true,-0.8032602529284905,-0.5928143707516782,-0.7588028128190354,0.34746956585516225,2.933324806791186,0.19428572058677673,0.0829177051782608,4.0,1.0,-1.0,-51.5,46.0,308.0,26.20012215153444,0.0,3.0000000152372346,0.35361089485929376,0.9353926101038053
rev_000634,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,14490,1785806571800000000,1785806570900000000,900,1,2026-08-04|1|1,true,0.5988372184561619,0.8367346929002746,0.7346938697657645,0.4155813328311253,2.4265710638451647,0.05454545468091965,0.019323671236634254,6.0,-1.0,-1.0,11.0,28.5,265.5,3.849484075164012,0.0,4.000000150353914,0.35367891759438685,0.9353668923204749
rev_000635,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,15041,1785806626900000000,1785806625200000000,1700,8,2026-08-04|-1|8,true,-0.9202492147370931,-0.2911392425745874,-0.8953771254450573,0.26401944355212503,2.836150128900341,0.4375,0.03309539332985878,1.0,-0.889147647945736,-1.0,-55.5,-181.5,601.5,14.115045111715109,0.0,4.000000150353914,0.3574172775945155,0.933944800123072
rev_000636,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,15116,1785806634400000000,1785806632100000000,2300,5,2026-08-04|1|5,true,0.7736263768964482,0.8336714012803679,0.8603026804668367,0.8426491924496063,2.3125354144202586,0.5600991249084473,0.3980582654476166,1.0,0.0,0.0,1.0,25.0,261.0,66.15629520210595,0.0,2.000000059502263,0.3579605641372627,0.9337367051383022
rev_000637,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,15154,1785806638200000000,1785806635800000000,2400,8,2026-08-04|-1|8,true,-0.9003931903097347,-0.9416058440596936,-0.9101862048359592,0.35084146545297906,2.7887081460118806,0.31578946113586426,0.5503448247909546,1.0,-0.8994974904940628,-0.8208955167478129,-47.0,-77.0,225.0,21.674697965332236,0.0,3.0000000152372346,0.35823216198636887,0.9336325391279869
rev_000638,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,15713,1785806694100000000,1785806693200000000,900,6,2026-08-04|1|6,true,0.8313998345675209,0.266666698283213,0.8736059391505981,0.2676933806190076,2.634044722193526,0.08023648709058762,0.5045871734619141,1.0,-1.0,0.0,27.0,-51.0,368.0,2.290067869488143,0.0,3.0000000152372346,0.36203133864572523,0.9321659239847723
rev_000639,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,16923,1785806815100000000,1785806812800000000,2300,8,2026-08-04|-1|8,true,-0.9094076613955613,-0.6605744037728662,-0.9358717411259306,0.5640758770976132,3.289520609025414,0.5555555820465088,0.12895376980304718,5.0,0.0,0.0,0.0,-8.0,193.0,26.321317421260513,0.0,3.0000000152372346,0.3702196883373471,0.928944229955382
rev_000640,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,17768,1785806899600000000,1785806898100000000,1500,8,2026-08-04|1|8,true,0.9264705871645095,0.5333333439327727,0.9306358370019749,0.15425651864811998,2.6810215083694966,0.017557252198457718,0.14000000059604645,1.0,0.9082321218609516,1.0,53.0,73.0,203.0,3.6998037697223047,0.0,4.000000150353914,0.37588734295888926,0.926665368621978
rev_000641,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,18037,1785806926500000000,1785806925300000000,1200,1,2026-08-04|-1|1,true,-0.5803876926824485,-0.1978022288220393,-0.658792657533187,0.6162200290326424,2.2793164539350315,0.39673912525177,0.15728715062141418,1.0,0.44891644612425674,0.0,-32.0,-60.0,282.0,15.811969493934583,0.0,4.000000150353914,0.3777061204045864,0.9259255297316928
rev_000642,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,19054,1785807028200000000,1785807027300000000,900,6,2026-08-04|1|6,true,0.8128534700090498,0.89999999750246,0.650887568862129,0.11667441620413434,3.01798289363304,0.021554168313741684,0.010989011265337467,1.0,-0.007846592129881765,0.2857142444171122,-0.5,37.5,254.5,8.34010321189568,0.0,4.000000150353914,0.38456385736353754,0.9230983910773958
rev_000643,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,21542,1785807277000000000,1785807276000000000,1000,5,2026-08-04|-1|5,true,-0.784735266950187,0.5338346037698845,-0.8136701511826551,0.6451847781674375,4.252914137272728,0.13672922551631927,0.005012126173824072,1.0,-0.32363637329091954,0.0,33.0,96.5,188.5,8.009184632486466,0.0,4.000000150353914,0.4012151706375868,0.9159838354743233
rev_000644,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,21730,1785807295800000000,1785807294100000000,1700,8,2026-08-04|1|8,true,0.9276485830651436,0.30666666010913657,0.6408668801382466,0.23409142248729056,3.187178792137431,0.02189454808831215,0.3095238208770752,1.0,1.0,0.0,10.0,37.5,142.5,10.314207604100298,0.0,4.000000150353914,0.4024138465963483,0.915457861437396
rev_000645,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,21980,1785807320800000000,1785807316300000000,4500,5,2026-08-04|-1|5,true,-0.7568389121096673,-0.5393258502968742,-0.8371257556738242,0.522454588144955,2.386006716263165,0.34166666865348816,0.1580161452293396,1.0,1.0,0.0,-39.0,-32.0,195.0,4.258300108593277,0.0,4.000000150353914,0.4040775299871917,0.9147247398859671
rev_000646,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,22406,1785807363400000000,1785807361400000000,2000,0,2026-08-04|1|0,true,0.5486381246691947,0.6226415060857752,0.5578947292730984,0.32808703863281824,1.2725656085251735,0.43216079473495483,0.3448275923728943,1.0,-0.14699788750279588,-1.0,-3.0,27.5,231.5,22.073796527476286,0.0,3.0000000152372346,0.40693593809588585,0.9134566997324073
rev_000647,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,22753,1785807398100000000,1785807397200000000,900,5,2026-08-04|-1|5,true,-0.7559322067419203,-0.8913043441728558,-0.5788207075323571,0.43363454817523783,2.9285235196845907,0.023148147389292717,0.055984556674957275,1.0,-1.0,0.0,4.5,18.0,164.0,24.28161032192364,0.0,3.0000000152372346,0.4092596130395055,0.9124179794013018
rev_000648,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,23024,1785807425200000000,1785807424000000000,1200,6,2026-08-04|1|6,true,0.8011512248348368,0.8412698310778829,0.9412244870174711,0.19289518839840608,3.001217203979945,0.1348053514957428,0.10526315867900848,3.0,0.9824780996651192,1.0,6.5,-12.0,347.0,14.263452488265283,0.0,4.000000150353914,0.4110503514895871,0.9116126417181186
rev_000649,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,23486,1785807471400000000,1785807470500000000,900,3,2026-08-04|-1|3,true,-0.6959152783756735,0.1714285529805656,-0.7619047585905414,0.500300525516972,2.6546494342774785,0.20398010313510895,0.025869758799672127,1.0,-0.9793281639419584,0.0,-25.5,-72.0,370.0,22.200594739472407,0.0,3.0000000152372346,0.414097585618963,0.9102324920505451
rev_000650,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,23557,1785807478500000000,1785807477600000000,900,5,2026-08-04|1|5,true,0.7650714700285436,-0.13043478726699886,0.2711864514566128,0.5697408943604753,2.838493476144922,0.035211268812417984,0.34391534328460693,4.0,0.024425295228395746,-1.0,13.5,-72.5,271.5,6.198566866679559,0.0,4.000000150353914,0.4145608897684776,0.910021575938927
rev_000651,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,23754,1785807498200000000,1785807496800000000,1400,5,2026-08-04|-1|5,true,-0.7643835505934365,-0.9837398367838165,-0.8125959965835428,0.33229253539663933,2.1162554949964565,0.03488372266292572,0.5683229565620422,3.0,-0.04663209443751344,-1.0,10.5,-139.0,281.0,16.062186682635662,0.0,4.000000150353914,0.415884023551474,0.9094176592493886
rev_000652,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,23860,1785807508800000000,1785807507800000000,1000,5,2026-08-04|1|5,true,0.7623762444656326,-0.5000000101248769,0.8800557902480411,0.5476531001636533,2.3115448731571258,0.008739076554775238,0.1944444477558136,1.0,0.7571189420554278,1.0,53.0,-33.0,245.0,4.268273775761556,0.0,4.000000150353914,0.4165452607076888,0.9091149794068755
rev_000653,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,24357,1785807558500000000,1785807557400000000,1100,1,2026-08-04|-1|1,true,-0.5871254216660964,-0.43023257294238826,-0.5989011087311812,0.36150103236608777,2.3035846027386557,0.2634408473968506,0.17202797532081604,1.0,1.0,0.0,-11.5,-43.0,180.0,18.327353785845606,0.0,2.000000059502263,0.41984813515162717,0.9075943716273812
rev_000654,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,25258,1785807648600000000,1785807647400000000,1200,5,2026-08-04|1|5,true,0.7558569625271143,0.35483868567518934,0.6289978557793037,0.4901338733732843,2.8460714899100115,0.029494382441043854,0.10101009905338287,5.0,1.0,1.0,-1.0,29.0,238.0,2.143461895322067,0.0,4.000000150353914,0.42577929156507266,0.9048270524660196
rev_000655,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,25341,1785807656900000000,1785807655100000000,1800,5,2026-08-04|-1|5,true,-0.7983333294706184,-0.6202531614264863,-0.719934105117748,0.28750051396276466,2.564949334375764,0.12396693974733353,0.05931418016552925,1.0,0.0,0.0,-20.5,-21.0,303.0,114.29798718686358,1.0,0.0,0.42630562652082954,0.9045791910035754
rev_000656,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,25418,1785807664600000000,1785807660600000000,4000,6,2026-08-04|1|6,true,0.8033431601317685,0.8891820499331876,0.6739130205808461,0.5052505394370067,2.4132316083249457,0.39040347933769226,0.20999999344348907,1.0,0.0,0.0,9.0,56.0,154.0,22.404355873325517,0.0,3.0000000152372346,0.42683181718756824,0.9043310233738298
rev_000657,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,26383,1785807761100000000,1785807759800000000,1300,1,2026-08-04|-1|1,true,-0.5687732266550294,-0.5384615332475663,-0.5714285613158219,0.1887641203681383,1.305626453028939,0.2586206793785095,0.2369668185710907,1.0,1.0,-1.0,-14.0,35.0,268.0,26.294304572743155,0.0,3.0000000152372346,0.43320033122788704,0.9012976606116588
rev_000658,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,27344,1785807857200000000,1785807856300000000,900,4,2026-08-04|1|4,true,0.7346379749249797,0.893271470525595,0.738406668827817,0.6146064821540057,3.2790297868819156,0.9205776453018188,0.33923304080963135,2.0,-1.0,-1.0,12.5,35.00000000002274,205.00000000002274,22.24048310755519,0.0,3.0000000152372346,0.43948196801606604,0.8982514123499754
rev_000659,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,28126,1785807935400000000,1785807934300000000,1100,4,2026-08-04|-1|4,true,-0.720481933761527,-0.9733009737824193,-0.9294117713390349,0.600646207183294,3.0796138323246396,0.07586207240819931,0.9109243750572205,1.0,1.0,0.0,-51.5,-70.0,251.0,34.34106474936691,0.0,3.0000000152372346,0.4445700400119048,0.8957440926535957
rev_000660,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,29399,1785808062700000000,1785808061300000000,1400,4,2026-08-04|1|4,true,0.747560187443458,0.5263157897018831,0.7320419805369118,0.7063478425305649,2.7954504239949496,0.1295606791973114,0.27835050225257874,2.0,-0.19257542174023284,-1.0,6.5,14.0,193.0,22.160382777270836,0.0,3.0000000152372346,0.45282378630966347,0.8916000328354526
rev_000661,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,29494,1785808072200000000,1785808071200000000,1000,7,2026-08-04|-1|7,true,-0.8832109770125927,-0.2923976695370719,0.2487309488883587,0.7532829486588272,5.344294057021078,0.0994248166680336,0.011261720210313797,4.0,-0.6073619496771507,1.0,-2.5,53.5,143.5,18.269007980351798,0.0,4.000000150353914,0.45347205635565424,0.891270494353187
rev_000662,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,30659,1785808188700000000,1785808187800000000,900,1,2026-08-04|1|1,true,0.5552807920088122,0.9877333317715828,0.7414205704289251,0.6536525118746466,4.053869654174716,0.8464683294296265,0.018268467858433723,4.0,-1.0,0.0,10.5,0.0,195.0,10.288376038834304,0.0,2.000000059502263,0.46097437453546236,0.8874134470592833
rev_000663,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,32277,1785808350500000000,1785808349000000000,1500,5,2026-08-04|-1|5,true,-0.7730358905957454,-0.6805555581777036,-0.7698630064557812,0.13258633831368702,2.4256872887896908,0.19658119976520538,0.13238511979579926,10.0,0.015916041310920673,0.9885057486023637,-13.5,-28.5,354.5,16.134966439768917,0.0,4.000000150353914,0.47139673682599764,0.881921264348355
rev_000664,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,32542,1785808377000000000,1785808375400000000,1600,8,2026-08-04|1|8,true,0.9220880447214092,0.8857142790845386,0.9715956576994295,0.7156267299615953,3.283539408165878,0.04012971371412277,0.05999999865889549,3.0,0.0,-1.0,70.0,-13.5,406.5,24.293885506016604,0.0,3.0000000152372346,0.4731274753755447,0.8809939795735061
rev_000665,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,33048,1785808427600000000,1785808426700000000,900,3,2026-08-04|-1|3,true,-0.6567317719982712,0.19999998125451918,-0.6043068876773696,0.4085068666174835,2.373043583280254,0.5209580659866333,0.07196030020713806,1.0,-0.9963008632524234,-0.9988789237219456,13.0,51.0,183.0,16.24850359136657,0.0,4.000000150353914,0.4763277251607845,0.8792678194060967
rev_000666,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,33359,1785808458700000000,1785808457600000000,1100,5,2026-08-04|1|5,true,0.7860151640847569,-0.15254240102000055,0.8621973900492166,0.5433661720247227,2.554899037787306,0.02358490601181984,0.26771652698516846,1.0,1.0,1.0,24.0,99.5,265.5,20.182688562545913,0.0,3.0000000152372346,0.47830872004223446,0.8781917605691592
rev_000667,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,36756,1785808798400000000,1785808796900000000,1500,4,2026-08-04|-1|4,true,-0.7288135528511661,0.0357142454276566,-0.40711461806175286,0.40038168714702604,2.549445138448429,0.543749988079071,0.07941176742315292,6.0,-1.0,0.0,-44.5,-8.0,198.0,3.708654120019935,0.0,3.0000000152372346,0.4998740364227643,0.8660981166764035
rev_000668,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,37533,1785808876100000000,1785808875100000000,1000,6,2026-08-04|1|6,true,0.8057142844225769,0.4736841972412206,0.7445972396464989,0.15466783594512898,2.917770728362304,0.11518987268209457,0.38235294818878174,10.0,0.8796992406694372,1.0,31.5,-18.0,432.0,8.077965688173895,0.0,4.000000150353914,0.5047787540510213,0.8632487529436104
rev_000669,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,38251,1785808947900000000,1785808946100000000,1800,4,2026-08-04|-1|4,true,-0.7227949672047358,0.8888888903980665,-0.40322582307810273,0.6793861172895139,2.915606246451308,0.07024793326854706,0.0006648935959674418,3.0,-0.758349704653764,-0.6422764165209345,-71.0,-83.0,502.0,3.240459983646396,0.0,4.000000150353914,0.5092291884143628,0.8606309509115097
rev_000670,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,38919,1785809014700000000,1785809013800000000,900,3,2026-08-04|1|3,true,0.6542842942604516,-0.42131979906257633,0.7180544199541028,0.5992249583353781,3.053529399425516,0.0341317355632782,0.40114614367485046,1.0,0.5661156898133509,0.0,51.5,6.5,380.5,10.046500445861286,0.0,4.000000150353914,0.5134164461452151,0.8581395881950776
rev_000671,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,39093,1785809032100000000,1785809030500000000,1600,4,2026-08-04|-1|4,true,-0.7288135637905464,-0.6814921139722331,-0.6498237401287428,0.6983853761997779,2.637627759408328,0.6306818127632141,0.5222816467285156,1.0,1.0,1.0,-23.0,-34.5,311.5,20.19505036610344,0.0,3.0000000152372346,0.5145393080560594,0.8574667926311733
rev_000672,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,39691,1785809091900000000,1785809091000000000,900,0,2026-08-04|1|0,true,0.5304147461054886,0.6265402765693977,0.6518184398681672,0.8047429312978625,4.475061525715606,0.12917795777320862,0.09666339308023453,8.0,0.7250187761041662,0.0,39.5,8.0,254.0,8.224513596767318,0.0,4.000000150353914,0.518213608576567,0.855251223843645
rev_000673,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,39768,1785809099600000000,1785809098600000000,1000,4,2026-08-04|-1|4,true,-0.7219972949762304,-0.900709222906697,-0.7824675308070523,0.420286964754494,2.1294214587715232,0.06796116381883621,0.21003134548664093,5.0,0.7521685324508084,1.0,-3.5,21.5,175.5,4.240759155591329,0.0,4.000000150353914,0.5187110858431541,0.8549495946682565
rev_000674,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,40783,1785809201100000000,1785809200000000000,1100,9,2026-08-04|1|9,true,0.9516995993118964,0.4251700532930055,0.9540767935695381,0.21821906746480524,4.971686739375564,0.029969243332743645,0.48843929171562195,5.0,-1.0,0.6611694189169504,18.0,71.0,309.0,50.318593407670505,0.0,2.000000059502263,0.5250384738973898,0.8510784928122083
rev_000675,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,40945,1785809217300000000,1785809215900000000,1400,1,2026-08-04|-1|1,true,-0.5807073918491852,0.17910447502448862,-0.7397590432223811,0.4427639795411547,2.8063861160251817,0.24233128130435944,0.04475183039903641,9.0,0.9804400964516015,1.0,-38.0,-121.0,430.0,16.29092947887552,0.0,4.000000150353914,0.5260283930537804,0.850467006826989
rev_000676,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,40956,1785809218400000000,1785809217500000000,900,3,2026-08-04|1|3,true,0.666666653041742,0.5844155725065493,0.7939110049799314,0.6116856350127603,2.610069805291872,0.058095239102840424,0.07619047909975052,6.0,0.66994699806238,0.9896373046006888,71.5,-49.5,430.5,9.901093297198774,0.0,4.000000150353914,0.5260902393688123,0.850428750713936
rev_000677,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,43330,1785809455800000000,1785809454900000000,900,5,2026-08-04|-1|5,true,-0.794768603301746,-0.3379310063749863,-0.8723076874423148,0.44487214096965505,3.0387917624641734,0.23529411852359772,0.05437219887971878,1.0,-0.7409507082069645,-1.0,-46.0,47.5,384.5,24.132818436177732,0.0,3.0000000152372346,0.5406686251980864,0.841235661230794
rev_000678,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,43519,1785809474700000000,1785809473100000000,1600,4,2026-08-04|1|4,true,0.7146776498312445,0.9435028288968006,0.9601990067439924,0.32491064684829607,2.1150500023847036,0.2752000093460083,0.048076923936605453,7.0,0.9325842720057196,0.0,29.0,-29.5,362.5,24.291033225097713,0.0,3.0000000152372346,0.541830460009442,0.8404878063398401
rev_000679,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,43554,1785809478200000000,1785809475800000000,2400,8,2026-08-04|-1|8,true,-0.9410977231556115,-0.7837837742444909,-0.923172246189725,0.3867225443660984,2.768831666302629,0.1818181872367859,0.04551723971962929,1.0,0.6065989842986765,0.0,-29.5,7.5,214.5,3.8784901072906677,0.0,4.000000150353914,0.5420749250746363,0.8403301586908133
rev_000680,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,43858,1785809508600000000,1785809507600000000,1000,4,2026-08-04|1|4,true,0.7395993769991304,-0.2682926909329674,0.76599325944836,0.42940403083652284,2.6376277166413495,0.013286094181239605,0.1538461595773697,2.0,-1.0,0.0,5.5,14.5,286.5,10.320721285134184,0.0,3.0000000152372346,0.5439069495872502,0.8391455357628332
rev_000681,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,44064,1785809529200000000,1785809528300000000,900,4,2026-08-04|-1|4,true,-0.7429305812047853,-0.822064047320727,-0.871520339033777,0.32711094369599075,2.539236999214382,0.1666666716337204,0.25172075629234314,1.0,0.0,0.0,-17.0,-18.0,87.0,12.266129568694836,0.0,2.000000059502263,0.545187826925941,0.8383139229261137
rev_000682,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,1,44155,1785809538300000000,1785809536700000000,1600,0,2026-08-04|1|0,true,0.5495841458606244,-0.9207920774951147,-0.04044115154215112,0.8335731675854008,2.8112083031070596,0.0033030554186552763,0.2755681872367859,7.0,-0.7680074799538771,-1.0,6.5,31.0,259.0,2.016373150835879,0.0,3.0000000152372346,0.5457363852957098,0.8379569187997511
rev_000683,reversal,1,2026-08-04_a6a45be8a495,2026-08-04,historical_method_development,-1,44572,1785809580000000000,1785809579000000000,1000,5,2026-08-04|-1|5,true,-0.7601370667521739,-0.829787233473762,-0.7561455253291975,0.09724746456546074,2.9183111037940734,0.05714285746216774,0.08371187746524811,1.0,-0.8829724900380661,-1.0,-36.5,-10.0,219.0,13.938468677391217,0.0,4.000000150353914,0.5482932295199138,0.8362861558477596
