sample_id,observed_regime,source_row_index,future_row_index,hyperliquid_decision_ts,hyperliquid_l2book_local_ts,hyperliquid_l2book_event_ts,binance_local_ts,binance_exch_ts,binance_source_age_ms,hyperliquid_join_age_ms,nominal_horizon_ms,effective_future_age_ms,future_hyperliquid_decision_ts,hyperliquid_current_bid_px,hyperliquid_current_ask_px,hyperliquid_buy_touch_quote_px,hyperliquid_sell_touch_quote_px,tick_size,hyperliquid_mid_px,hyperliquid_top5_microprice_px,hyperliquid_spread_ticks,hyperliquid_bid_top5_px,hyperliquid_ask_top5_px,hyperliquid_bid_top5_qtys,hyperliquid_ask_top5_qtys,binance_mid_px,binance_top5_microprice_px,binance_bid_top5_px,binance_ask_top5_px,binance_bid_top5_qtys,binance_ask_top5_qtys,input_binance_top5_imbalance,input_binance_microprice_minus_mid_ticks,input_binance_mid_move_ticks_from_prev,input_binance_top5_bid_qty,basis_mid_ticks,hyperliquid_top5_imbalance,hyperliquid_microprice_minus_mid_ticks,hyperliquid_context_quality,future_hyperliquid_mid_px,future_hyperliquid_top5_microprice_px,hyperliquid_future_mid_move_ticks,hyperliquid_future_microprice_minus_mid_change_ticks,label_row_quality,has_future_label,context_fields_complete,near_target_1000ms,effective_horizon_valid,valid_for_1000ms_signal_acceptance,effective_horizon_bucket,complete_context
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2417,2419,1782493613500807994,1782493613474067127,1782493613141000000,1782493613494221486,1782493613490000000,6.586508,26.740867,1000,1000,1782493614500807994,60104,60105,60104,60105,0.1,60104.5,60104.08947266,10,60104.0|60103.0|60102.0|60101.0|60100.0,60105.0|60106.0|60107.0|60108.0|60109.0,1.50846|1.33299|0.00017|0.00017|0.10636,14.60896|3.32728|4.65602|0.01681|7.39307,60110.65,60110.6534816,60110.6|60110.5|60110.4|60110.3|60110.2,60110.7|60110.8|60110.9|60111|60111.1,3.55|0.295|0.109|0.002|0.084,3.439|0.004|0.003|0.001|0.067,0.06963198,0.03481599,0,4.04,61.5,-0.82105469,-4.10527343,primary_usable,60104.5,60104.13414198,0,0.44669327,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2418,2420,1782493614000807994,1782493613936031484,1782493613687000000,1782493613980285685,1782493613977000000,20.522309,64.776510,1000,1000,1782493615000807994,60104,60105,60104,60105,0.1,60104.5,60104.13414198,10,60104.0|60103.0|60102.0|60101.0|60100.0,60105.0|60106.0|60107.0|60108.0|60109.0,3.21386|1.33299|0.00017|0.00017|0.12299,13.23554|1.69786|4.65602|3.16253|7.39307,60110.65,60110.6585607,60110.6|60110.5|60110.4|60110.3|60110.2,60110.7|60110.8|60110.9|60111|60111.1,3.952|0.295|0.109|0.003|0.084,3.069|0.004|0.003|0.001|0.067,0.17121392,0.08560696,0,4.443,61.5,-0.73171603,-3.65858016,primary_usable,60104.5,60104.15665241,0,0.22510427,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2419,2421,1782493614500807994,1782493613936031484,1782493613687000000,1782493614488300456,1782493614486000000,12.507538,564.776510,1000,1000,1782493615500807994,60104,60105,60104,60105,0.1,60104.5,60104.13414198,10,60104.0|60103.0|60102.0|60101.0|60100.0,60105.0|60106.0|60107.0|60108.0|60109.0,3.21386|1.33299|0.00017|0.00017|0.12299,13.23554|1.69786|4.65602|3.16253|7.39307,60114.25,60114.23207629,60114.2|60114.1|60113.6|60113.5|60112.9,60114.3|60114.4|60114.9|60115|60115.1,3.711|0.003|0.001|0.001|0.001,7.864|0.002|0.002|0.001|0.002,-0.35847428,-0.17923714,0,3.717,97.5,-0.73171603,-3.65858016,primary_usable,60104.5,60104.54466552,0,4.10523534,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2420,2422,1782493615000807994,1782493614538000834,1782493614224000000,1782493614998269109,1782493614996000000,2.538885,462.807160,1000,1000,1782493616000807994,60104,60105,60104,60105,0.1,60104.5,60104.15665241,10,60104.0|60103.0|60102.0|60101.0|60100.0,60105.0|60106.0|60107.0|60108.0|60109.0,3.07471|1.83213|0.00017|0.0168|0.10636,11.69267|1.69786|4.65602|4.63606|4.39761,60114.25,60114.23377607,60114.2|60114.1|60114|60113.5|60112.9,60114.3|60114.4|60114.5|60114.6|60115,3.96|0.003|0.002|0.001|0.001,7.771|0.003|0.002|0.001|0.001,-0.3244785,-0.16223925,0,3.967,97.5,-0.68669518,-3.43347589,primary_usable,60104.5,60104.54695718,0,3.90304766,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2421,2423,1782493615500807994,1782493615283942413,1782493614848000000,1782493615484295213,1782493615481000000,16.512781,216.865581,1000,1000,1782493616500807994,60104,60105,60104,60105,0.1,60104.5,60104.54466552,10,60104.0|60103.0|60102.0|60101.0|60100.0,60105.0|60106.0|60107.0|60108.0|60109.0,4.88762|1.24981|0.00017|1.07145|1.98888,2.97904|0.33425|0.00034|3.22645|1.14929,60114.25,60114.23333049,60114.2|60114.1|60114|60113.5|60112.9,60114.3|60114.4|60114.5|60114.6|60115,3.902|0.003|0.002|0.001|0.001,7.81|0.005|0.002|0.001|0.001,-0.33339018,-0.16669509,0,3.909,97.5,0.08933104,0.44665518,primary_usable,60104.5,60104.55462923,0,0.09963709,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2422,2424,1782493616000807994,1782493615680466005,1782493615337000000,1782493615993474544,1782493615990000000,7.33345,320.341989,1000,1000,1782493617000807994,60104,60105,60104,60105,0.1,60104.5,60104.54695718,10,60104.0|60103.0|60102.0|60101.0|60100.0,60105.0|60106.0|60107.0|60108.0|60109.0,6.16517|1.24981|0.00017|0.23865|1.98888,4.64931|0.33425|0.00017|1.85398|1.14929,60111.15,60111.12639565,60111.1|60111|60110.7|60110.6|60110.4,60111.2|60111.3|60111.6|60111.7|60112.4,3.585|0.006|0.001|0.038|0.11,10.146|0.196|0.001|0.085|0.001,-0.47208695,-0.23604348,0,3.74,66.5,0.09391435,0.46957177,primary_usable,60104.5,60104.14139429,0,-4.05562883,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2423,2425,1782493616500807994,1782493616182664385,1782493615860000000,1782493616478428604,1782493616475000000,22.37939,318.143609,1000,1000,1782493617500807994,60104,60105,60104,60105,0.1,60104.5,60104.55462923,10,60104.0|60103.0|60102.0|60101.0|60100.0,60105.0|60106.0|60107.0|60108.0|60109.0,6.16517|1.24981|0.10496|0.23865|1.98888,4.26495|0.33425|0.00017|0.84973|2.37818,60111.15,60111.13888179,60111.1|60111|60110.7|60110.6|60110.5,60111.2|60111.3|60111.4|60111.5|60111.7,4.491|0.008|0.001|0.038|0.024,7.146|0.006|0.002|0.016|0.001,-0.22236427,-0.11118214,0,4.562,66.5,0.10925845,0.54629227,primary_usable,60104.5,60104.09530583,0,-4.59323393,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2424,2426,1782493617000807994,1782493616725029559,1782493616418000000,1782493616980304314,1782493616977000000,20.50368,275.778435,1000,1000,1782493618000807994,60104,60105,60104,60105,0.1,60104.5,60104.14139429,10,60104.0|60103.0|60102.0|60101.0|60100.0,60105.0|60106.0|60107.0|60108.0|60109.0,2.14788|1.24981|0.08336|0.10677|0.32319,11.97157|0.33425|0.17321|5.92963|5.34064,60111.15,60111.13407821,60111.1|60111|60110.7|60110.6|60110.5,60111.2|60111.3|60111.4|60111.5|60111.7,3.67|0.049|0.001|0.038|0.024,7.289|0.006|0.002|0.018|0.001,-0.31843575,-0.15921788,0,3.782,66.5,-0.71721141,-3.58605706,primary_usable,60104.5,60104.08400955,0,-0.57384739,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2425,2427,1782493617500807994,1782493617257315051,1782493616954000000,1782493617476245127,1782493617473000000,24.562867,243.492943,1000,1000,1782493618500807994,60104,60105,60104,60105,0.1,60104.5,60104.09530583,10,60104.0|60103.0|60102.0|60101.0|60100.0,60105.0|60106.0|60107.0|60108.0|60109.0,1.56599|0.08335|0.00017|1.35645|0.32319,14.13356|2.08377|5.50558|6.60015|3.27902,60111.15,60111.13374895,60111.1|60111|60110.7|60110.6|60110.5,60111.2|60111.3|60111.4|60111.5|60111.7,3.488|0.049|0.001|0.038|0.024,7.04|0.006|0.002|0.018|0.001,-0.32502109,-0.16251055,0,3.6,66.5,-0.80938833,-4.04694166,primary_usable,60104.5,60104.07901429,0,-0.1629154,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2426,2428,1782493618000807994,1782493617850797192,1782493617500000000,1782493617995432278,1782493617992000000,5.375716,150.010802,1000,1000,1782493619000807994,60104,60105,60104,60105,0.1,60104.5,60104.08400955,10,60104.0|60103.0|60102.0|60101.0|60100.0,60105.0|60106.0|60107.0|60108.0|60109.0,1.12599|0.08335|0.00017|1.3752|0.32319,14.2375|2.1004|5.48895|6.60015|3.27902,60103.15,60103.12929856,60103.1|60103|60102.9|60102.7|60102.6,60103.2|60103.3|60103.4|60103.5|60103.6,3.074|0.003|0.391|0.001|0.002,8.242|0.125|0.002|0.002|0.005,-0.41402887,-0.20701443,0,3.471,-13.5,-0.83198089,-4.15990445,primary_usable,60104.5,60104.07901429,0,-0.04995261,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2427,2429,1782493618500807994,1782493618401525506,1782493618026000000,1782493618488393203,1782493618486000000,12.414791,99.282488,1000,1000,1782493619500807994,60104,60105,60104,60105,0.1,60104.5,60104.07901429,10,60104.0|60103.0|60102.0|60101.0|60100.0,60105.0|60106.0|60107.0|60108.0|60109.0,1.12599|0.08335|0.00017|1.2686|0.09317,15.86865|3.38076|5.48895|1.9533|3.27902,60103.15,60103.13767606,60103.1|60103|60102.9|60102.7|60102.6,60103.2|60103.3|60103.4|60103.5|60103.6,2.385|0.003|0.391|0.001|0.002,4.596|0.002|0.002|0.001|0.001,-0.24647887,-0.12323944,0,2.782,-13.5,-0.84197141,-4.20985706,primary_usable,60102.5,60102.00004219,-20,-0.78972105,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2428,2430,1782493619000807994,1782493618401525506,1782493618026000000,1782493618998512933,1782493618993000000,2.295061,599.282488,1000,1000,1782493620000807994,60104,60105,60104,60105,0.1,60104.5,60104.07901429,10,60104.0|60103.0|60102.0|60101.0|60100.0,60105.0|60106.0|60107.0|60108.0|60109.0,1.12599|0.08335|0.00017|1.2686|0.09317,15.86865|3.38076|5.48895|1.9533|3.27902,60103.15,60103.13733209,60103.1|60103|60102.9|60102.7|60102.6,60103.2|60103.3|60103.4|60103.5|60103.6,2.41|0.003|0.391|0.001|0.002,4.706|0.002|0.002|0.001|0.001,-0.25335816,-0.12667908,0,2.807,-13.5,-0.84197141,-4.20985706,primary_usable,60100.5,60100.00077815,-40,-0.78236147,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2429,2431,1782493619500807994,1782493619008570484,1782493618596000000,1782493619496278146,1782493619493000000,4.529848,492.237510,1000,1000,1782493620500807994,60102,60103,60102,60103,0.1,60102.5,60102.00004219,10,60102.0|60101.0|60100.0|60099.0|60098.0,60103.0|60104.0|60105.0|60106.0|60107.0,0.00017|0.00017|0.00317|0.00017|0.00017,30.33774|31.27784|23.58776|1.30679|4.743,60103.15,60103.13816905,60103.1|60103|60102.9|60102.7|60102.6,60103.2|60103.3|60103.4|60103.5|60103.6,2.484|0.003|0.391|0.001|0.002,4.661|0.002|0.002|0.001|0.001,-0.23661897,-0.11830949,0,2.881,6.5,-0.99991562,-4.99957811,primary_usable,60100.5,60100.00149081,-20,0.01448618,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2430,2432,1782493620000807994,1782493619546673551,1782493619155000000,1782493619984337621,1782493619982000000,16.470373,454.134443,1000,1000,1782493621000807994,60100,60101,60100,60101,0.1,60100.5,60100.00077815,10,60100.0|60099.0|60098.0|60097.0|60096.0,60101.0|60102.0|60103.0|60104.0|60105.0,0.00314|0.00017|0.08336|0.00017|0.00017,19.09014|43.10296|28.27981|11.71665|9.54038,60103.15,60103.14576996,60103.1|60103|60102.9|60102.7|60102.6,60103.2|60103.3|60103.4|60103.5|60103.6,2.484|0.003|0.391|0.001|0.01,3.417|0.002|0.002|0.001|0.001,-0.08460076,-0.04230038,0,2.889,26.5,-0.99844371,-4.99221853,primary_usable,60097.5,60097.01778104,-30,0.17002889,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2431,2433,1782493620500807994,1782493620073880306,1782493619683000000,1782493620492608369,1782493620489000000,8.199625,426.927688,1000,1000,1782493621500807994,60100,60101,60100,60101,0.1,60100.5,60100.00149081,10,60100.0|60099.0|60098.0|60097.0|60096.0,60101.0|60102.0|60103.0|60104.0|60105.0,0.00314|0.00017|0.00017|0.08336|0.00017,38.28847|6.06806|3.28|5.35336|5.28747,60105.25,60105.25768265,60105.2|60105.1|60105|60104.9|60104.6,60105.3|60105.4|60105.7|60105.8|60106,8.931|0.027|0.001|0.001|0.001,6.569|0.001|0.002|0.001|0.001,0.15365304,0.07682652,0,8.961,47.5,-0.99701839,-4.98509193,primary_usable,60097.5,60097.32024293,-30,3.18752119,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2432,2434,1782493621000807994,1782493620572757945,1782493620187000000,1782493620980306425,1782493620978000000,20.501569,428.050049,1000,1000,1782493622000807994,60097,60098,60097,60098,0.1,60097.5,60097.01778104,10,60097.0|60096.0|60095.0|60094.0|60093.0,60098.0|60099.0|60100.0|60101.0|60102.0,0.07601|0.00017|0.00017|1.253|0.37391,16.26066|20.15341|18.38879|33.70166|5.58304,60105.25,60105.25768146,60105.2|60105.1|60105|60104.9|60104.6,60105.3|60105.4|60105.7|60105.8|60106,8.765|0.028|0.002|0.001|0.001,6.448|0.002|0.002|0.001|0.001,0.15362927,0.07681464,0,8.797,77.5,-0.96443793,-4.82218964,primary_usable,60097.5,60097.24189299,0,2.24111953,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2433,2435,1782493621500807994,1782493621052253408,1782493620726000000,1782493621478732390,1782493621476000000,22.075604,448.554586,1000,1000,1782493622500807994,60097,60098,60097,60098,0.1,60097.5,60097.32024293,10,60097.0|60096.0|60095.0|60094.0|60093.0,60098.0|60099.0|60100.0|60101.0|60102.0,4.94391|0.0168|0.00017|3.02578|3.42324,5.44075|4.39702|1.66572|8.82995|3.88555,60112.35,60112.39488783,60112.3|60112.2|60112.1|60112|60111.9,60112.4|60112.5|60112.6|60112.7|60112.8,8.606|0.005|0.132|0.054|0.001,0.465|0.002|0.002|0.004|0.001,0.89775669,0.44887834,0,8.798,148.5,-0.35951415,-1.79757074,primary_usable,60097.5,60097.97492938,0,6.54686451,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2434,2436,1782493622000807994,1782493621589955803,1782493621270000000,1782493621980446699,1782493621978000000,20.361295,410.852191,1000,1000,1782493623000807994,60097,60098,60097,60098,0.1,60097.5,60097.24189299,10,60097.0|60096.0|60095.0|60094.0|60093.0,60098.0|60100.0|60101.0|60102.0|60103.0,2.7486|1.24996|0.83309|0.23767|0.75429,5.90372|4.21133|5.79289|1.72055|0.62305,60113.85,60113.84560018,60113.8|60113.7|60113.6|60113|60112.7,60113.9|60114|60114.1|60114.7|60114.8,6.172|0.002|0.001|0.001|0.001,7.293|0.003|0.003|0.008|0.062,-0.08799646,-0.04399823,0,6.177,163.5,-0.51621402,-2.58107011,primary_usable,60102.5,60102.97917969,50,7.37286697,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2435,2437,1782493622500807994,1782493622156023263,1782493621818000000,1782493622476504160,1782493622474000000,24.303834,344.784731,1000,1000,1782493623500807994,60097,60098,60097,60098,0.1,60097.5,60097.97492938,10,60097.0|60096.0|60095.0|60094.0|60093.0,60098.0|60100.0|60101.0|60102.0|60103.0,20.58204|1.74853|0.00017|2.86|4.50323,0.17949|0.00017|0.00017|0.00017|0.58359,60113.85,60113.86143881,60113.8|60113.7|60113.6|60113.4|60113,60113.9|60114|60114.6|60114.7|60115,6.251|0.003|0.001|0.002|0.003,3.917|0.001|0.002|0.008|0.001,0.22877613,0.11438807,0,6.26,163.5,0.94985875,4.74929377,primary_usable,60102.5,60102.83619708,50,-1.38732292,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2436,2438,1782493623000807994,1782493622758859894,1782493622356000000,1782493622984376929,1782493622982000000,16.431065,241.948100,1000,1000,1782493624000807994,60102,60103,60102,60103,0.1,60102.5,60102.97917969,10,60102.0|60101.0|60100.0|60099.0|60098.0,60103.0|60104.0|60105.0|60106.0|60107.0,11.9272|14.49619|18.32433|4.81561|3.8844,0.91628|0.00117|0.00017|0.00217|0.21667,60116.95,60116.96626069,60116.9|60116.8|60116.7|60116.4|60116.3,60117|60117.1|60117.2|60117.3|60117.6,10.034|0.19|0.001|0.002|0.001,5.163|0.002|0.001|0.001|0.041,0.32521379,0.16260689,0,10.228,144.5,0.95835937,4.79179686,primary_usable,60103.5,60103.99994459,10,0.207649,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2437,2439,1782493623500807994,1782493623256925974,1782493622916000000,1782493623488469079,1782493623484000000,12.338915,243.882020,1000,1000,1782493624500807994,60102,60103,60102,60103,0.1,60102.5,60102.83619708,10,60102.0|60101.0|60100.0|60098.0|60097.0,60103.0|60104.0|60105.0|60106.0|60107.0,8.49502|0.66553|0.93314|1.66577|1.6411,0.44|0.00034|0.83314|0.00217|1.34939,60116.95,60116.96238389,60116.9|60116.8|60116.7|60116.4|60116.3,60117|60117.1|60117.2|60117.3|60117.6,8.604|0.19|0.001|0.002|0.001,5.26|0.002|0.001|0.001|0.041,0.2476778,0.1238389,0,8.798,144.5,0.67239417,3.36197085,primary_usable,60103.5,60103.39286183,10,-4.43335256,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2438,2440,1782493624000807994,1782493623813543067,1782493623459000000,1782493623992284731,1782493623990000000,8.523263,187.264927,1000,1000,1782493625000807994,60103,60104,60103,60104,0.1,60103.5,60103.99994459,10,60103.0|60102.0|60101.0|60100.0|60099.0,60104.0|60105.0|60106.0|60107.0|60108.0,56.543|12.63504|0.39907|0.11822|5.91331,0.00017|0.00034|0.00034|0.00317|0.00017,60112.35,60112.31689199,60112.3|60112.2|60112.1|60112|60111.9,60112.4|60112.5|60112.6|60112.7|60112.9,2.263|0.108|0.001|0.001|0.001,11.474|0.196|0.002|0.007|0.001,-0.66216024,-0.33108012,0,2.374,88.5,0.99988917,4.99944586,primary_usable,60103.5,60103.23349786,0,-7.66446726,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2439,2441,1782493624500807994,1782493624433273108,1782493624060000000,1782493624494587873,1782493624491000000,6.220121,67.534886,1000,1000,1782493625500807994,60103,60104,60103,60104,0.1,60103.5,60103.39286183,10,60103.0|60102.0|60101.0|60100.0|60098.0,60104.0|60105.0|60106.0|60107.0|60108.0,5.63852|1.88017|0.08319|0.11692|0.27485,3.59215|0.00017|0.00017|0.01997|8.74112,60112.35,60112.33701115,60112.3|60112.2|60112.1|60112|60111.9,60112.4|60112.5|60112.6|60112.7|60112.9,3.805|0.11|0.001|0.001|0.001,6.588|0.07|0.002|0.007|0.001,-0.25977706,-0.12988853,0,3.918,88.5,-0.21427634,-1.07138171,primary_usable,60103.5,60103.27088841,0,-1.21973417,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2440,2442,1782493625000807994,1782493624902131502,1782493624558000000,1782493624996329256,1782493624993000000,4.478738,98.676492,1000,1000,1782493626000807994,60103,60104,60103,60104,0.1,60103.5,60103.23349786,10,60103.0|60102.0|60101.0|60100.0|60099.0,60104.0|60105.0|60106.0|60107.0|60108.0,5.77388|1.36825|0.0013|0.22131|0.10739,7.40704|0.16655|2.76034|5.95618|8.23861,60112.35,60112.33037158,60112.3|60112.2|60112.1|60112|60111.9,60112.4|60112.5|60112.6|60112.7|60112.9,3.042|0.11|0.001|0.001|0.001,7.153|0.07|0.002|0.007|0.001,-0.39256835,-0.19628417,0,3.155,88.5,-0.53300428,-2.6650214,primary_usable,60103.5,60103.27699525,0,0.43497389,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2441,2443,1782493625500807994,1782493625424574336,1782493625090000000,1782493625476449058,1782493625473000000,24.358936,76.233658,1000,1000,1782493626500807994,60103,60104,60103,60104,0.1,60103.5,60103.27088841,10,60103.0|60102.0|60101.0|60100.0|60099.0,60104.0|60105.0|60106.0|60107.0|60108.0,5.56687|1.36825|0.10867|0.348|1.07162,7.30432|0.16921|6.0082|5.95618|3.34184,60112.35,60112.32943517,60112.3|60112.2|60112.1|60112|60111.9,60112.4|60112.5|60112.6|60112.7|60112.9,2.92|0.11|0.001|0.001|0.001,7.191|0.07|0.002|0.007|0.001,-0.41129658,-0.20564829,0,3.033,88.5,-0.45822318,-2.29111588,primary_usable,60103.5,60103.27699525,0,0.06106837,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2442,2444,1782493626000807994,1782493625948505902,1782493625642000000,1782493626000355483,1782493625998000000,0.452511,52.302092,1000,1000,1782493627000807994,60103,60104,60103,60104,0.1,60103.5,60103.27699525,10,60103.0|60102.0|60101.0|60100.0|60099.0,60104.0|60105.0|60106.0|60107.0|60108.0,6.03226|1.8674|0.23667|0.348|1.07161,9.21374|2.36657|2.8318|5.95618|4.57434,60105.05,60105.04983657,60105|60104.9|60104.6|60104.2|60103.9,60105.1|60105.2|60105.4|60105.5|60106.2,5.701|0.087|0.001|0.003|0.002,5.827|0.001|0.002|0.001|0.001,-0.00326854,-0.00163427,0,5.794,15.5,-0.4460095,-2.23004751,primary_usable,60103.5,60103.00002661,0,-2.76968634,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2443,2445,1782493626500807994,1782493625948505902,1782493625642000000,1782493626476268024,1782493626474000000,24.53997,552.302092,1000,1000,1782493627500807994,60103,60104,60103,60104,0.1,60103.5,60103.27699525,10,60103.0|60102.0|60101.0|60100.0|60099.0,60104.0|60105.0|60106.0|60107.0|60108.0,6.03226|1.8674|0.23667|0.348|1.07161,9.21374|2.36657|2.8318|5.95618|4.57434,60105.05,60105.04886556,60105|60104.9|60104.5|60104.4|60104.2,60105.1|60105.2|60105.4|60105.5|60105.7,5.679|0.087|0.001|0.002|0.003,6.017|0.001|0.002|0.001|0.019,-0.02268879,-0.0113444,0,5.772,15.5,-0.4460095,-2.23004751,primary_usable,60103.5,60103.00190664,0,-2.75088614,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2444,2446,1782493627000807994,1782493626541601282,1782493626187000000,1782493626980615785,1782493626977000000,20.192209,459.206712,1000,1000,1782493628000807994,60103,60104,60103,60104,0.1,60103.5,60103.00002661,10,60103.0|60102.0|60101.0|60100.0|60099.0,60104.0|60105.0|60106.0|60107.0|60108.0,0.00017|0.00017|0.00017|0.00044|0.00017,27.98054|3.44547|0.83311|6.00618|3.8154,60105.05,60105.05005117,60105|60104.9|60104.5|60104.4|60104.2,60105.1|60105.2|60105.4|60105.5|60105.7,5.776|0.087|0.001|0.002|0.003,5.834|0.001|0.002|0.001|0.019,0.00102337,0.00051168,0,5.869,15.5,-0.99994677,-4.99973385,primary_usable,60103.5,60103.00189538,0,0.01868766,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2445,2447,1782493627500807994,1782493627077669701,1782493626746000000,1782493627500542965,1782493627498000000,0.265029,423.138293,1000,1000,1782493628500807994,60103,60104,60103,60104,0.1,60103.5,60103.00190664,10,60103.0|60102.0|60101.0|60100.0|60099.0,60104.0|60105.0|60106.0|60107.0|60108.0,0.00017|0.00017|0.00017|0.07504|0.00848,28.67654|3.80404|0.93656|6.12258|4.44865,60105.05,60105.05004263,60105|60104.9|60104.5|60104.4|60104.2,60105.1|60105.2|60105.4|60105.5|60105.7,5.776|0.087|0.001|0.002|0.003,5.836|0.001|0.002|0.001|0.019,0.00085266,0.00042633,0,5.869,15.5,-0.99618673,-4.98093365,primary_usable,60103.5,60103.00190343,0,-0.00003204,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2446,2448,1782493628000807994,1782493627628427613,1782493627278000000,1782493627976435063,1782493627974000000,24.372931,372.380381,1000,1000,1782493629000807994,60103,60104,60103,60104,0.1,60103.5,60103.00189538,10,60103.0|60102.0|60101.0|60100.0|60099.0,60104.0|60105.0|60106.0|60107.0|60108.0,0.00017|0.00017|0.00017|0.07504|0.00848,28.93824|3.80404|0.93656|6.12258|4.44865,60105.05,60105.05231729,60105|60104.9|60104.5|60104.4|60104.2,60105.1|60105.2|60105.4|60105.5|60105.7,5.777|0.087|0.001|0.002|0.003,5.327|0.001|0.002|0.001|0.019,0.04634581,0.02317291,0,5.87,15.5,-0.99620924,-4.98104619,primary_usable,60100.5,60100.01912747,-30,0.17232087,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2447,2449,1782493628500807994,1782493628098709129,1782493627788000000,1782493628484273929,1782493628481000000,16.534065,402.098865,1000,1000,1782493629500807994,60103,60104,60103,60104,0.1,60103.5,60103.00190343,10,60103.0|60102.0|60101.0|60100.0|60099.0,60104.0|60105.0|60106.0|60107.0|60108.0,0.00017|0.00017|0.00017|0.07504|0.00848,28.75074|3.80404|0.93656|6.12258|4.44865,60105.05,60105.05124084,60105|60104.9|60104.5|60104.4|60104.2,60105.1|60105.2|60105.4|60105.5|60105.7,5.709|0.087|0.001|0.002|0.003,5.498|0.001|0.002|0.001|0.019,0.02481674,0.01240837,0,5.802,15.5,-0.99619314,-4.98096569,primary_usable,60100.5,60100.05596153,-30,0.54058095,primary_label_available,True,True,True,True,True,near_target,True
xemm_0627_t001_hlfast_utc16_a,high_activity_liquidity,2448,2450,1782493629000807994,1782493628769337463,1782493628323000000,1782493628980226369,1782493628978000000,20.581625,231.470531,1000,1000,1782493630000807994,60100,60101,60100,60101,0.1,60100.5,60100.01912747,10,60100.0|60099.0|60098.0|60097.0|60096.0,60101.0|60102.0|60103.0|60104.0|60105.0,0.07483|0.00848|0.00017|0.00017|1.3537,11.24298|15.17759|14.74314|28.74076|3.80404,60105.05,60105.0512542,60105|60104.9|60104.5|60104.4|60104.2,60105.1|60105.2|60105.4|60105.5|60105.7,5.71|0.087|0.001|0.002|0.003,5.496|0.001|0.002|0.001|0.019,0.02508391,0.01254195,0,5.803,45.5,-0.96174506,-4.80872532,primary_usable,60100.5,60100.0385921,0,0.19464629,primary_label_available,True,True,True,True,True,near_target,True
