sample_set_id,sample_id,source_row_index,hyperliquid_decision_ts,threshold_ticks,persistence_count,quote_side,horizon_ms,basis_mid_ticks,quote_price,quote_distance_ticks,future_mid_move_ticks,optimistic_mid_pnl_ticks,optimistic_mid_pnl_usdc,basis_future_mid_response_ticks,assumption_set,proof_boundary
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,212,1780475497956517888,75,2,sell,100,-159.5,67031,5,-30,35,0.035,30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,212,1780475497956517888,75,2,sell,250,-159.5,67031,5,-30,35,0.035,30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,212,1780475497956517888,75,2,sell,500,-159.5,67031,5,-30,35,0.035,30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,212,1780475497956517888,75,2,sell,1000,-159.5,67031,5,-40,45,0.045,40,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,212,1780475497956517888,75,2,sell,5000,-159.5,67031,5,-100,105,0.105,100,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,212,1780475497956517888,75,2,sell,10000,-159.5,67031,5,-100,105,0.105,100,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,213,1780475498788654080,75,2,sell,100,-129.5,67028,5,-10,15,0.015,10,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,213,1780475498788654080,75,2,sell,250,-129.5,67028,5,-10,15,0.015,10,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,213,1780475498788654080,75,2,sell,500,-129.5,67028,5,-40,45,0.045,40,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,213,1780475498788654080,75,2,sell,1000,-129.5,67028,5,-40,45,0.045,40,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,213,1780475498788654080,75,2,sell,5000,-129.5,67028,5,-70,75,0.075,70,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,213,1780475498788654080,75,2,sell,10000,-129.5,67028,5,-70,75,0.075,70,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,214,1780475499064181504,75,2,sell,100,-119.5,67027,5,-30,35,0.035,30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,214,1780475499064181504,75,2,sell,250,-119.5,67027,5,-30,35,0.035,30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,214,1780475499064181504,75,2,sell,500,-119.5,67027,5,-30,35,0.035,30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,214,1780475499064181504,75,2,sell,1000,-119.5,67027,5,-30,35,0.035,30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,214,1780475499064181504,75,2,sell,5000,-119.5,67027,5,-60,65,0.065,60,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,214,1780475499064181504,75,2,sell,10000,-119.5,67027,5,-60,65,0.065,29,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,215,1780475499598083584,75,2,sell,100,-89.5,67024,5,0,5,0.005,0,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,215,1780475499598083584,75,2,sell,250,-89.5,67024,5,0,5,0.005,0,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,215,1780475499598083584,75,2,sell,500,-89.5,67024,5,-30,35,0.035,30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,215,1780475499598083584,75,2,sell,1000,-89.5,67024,5,-30,35,0.035,30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,215,1780475499598083584,75,2,sell,5000,-89.5,67024,5,-30,35,0.035,30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,215,1780475499598083584,75,2,sell,10000,-89.5,67024,5,-40,45,0.045,5,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,216,1780475500096919296,75,2,sell,100,-89.5,67024,5,-30,35,0.035,30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,216,1780475500096919296,75,2,sell,250,-89.5,67024,5,-30,35,0.035,30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,216,1780475500096919296,75,2,sell,500,-89.5,67024,5,-30,35,0.035,30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,216,1780475500096919296,75,2,sell,1000,-89.5,67024,5,-30,35,0.035,30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,216,1780475500096919296,75,2,sell,5000,-89.5,67024,5,-30,35,0.035,30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,216,1780475500096919296,75,2,sell,10000,-89.5,67024,5,-40,45,0.045,-59,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,234,1780475509879211520,75,2,sell,100,-84.5,67020,5,0,5,0.005,-64,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,234,1780475509879211520,75,2,sell,250,-84.5,67020,5,0,5,0.005,-64,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,234,1780475509879211520,75,2,sell,500,-84.5,67020,5,0,5,0.005,-64,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,234,1780475509879211520,75,2,sell,1000,-84.5,67020,5,-40,45,0.045,-24,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,234,1780475509879211520,75,2,sell,5000,-84.5,67020,5,-80,85,0.085,16,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,234,1780475509879211520,75,2,sell,10000,-84.5,67020,5,-110,115,0.115,51,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,235,1780475510449841664,75,2,sell,100,-148.5,67020,5,-40,45,0.045,40,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,235,1780475510449841664,75,2,sell,250,-148.5,67020,5,-40,45,0.045,40,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,235,1780475510449841664,75,2,sell,500,-148.5,67020,5,-40,45,0.045,40,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,235,1780475510449841664,75,2,sell,1000,-148.5,67020,5,-40,45,0.045,40,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,235,1780475510449841664,75,2,sell,5000,-148.5,67020,5,-110,115,0.115,110,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,235,1780475510449841664,75,2,sell,10000,-148.5,67020,5,-110,115,0.115,143,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,236,1780475510992015360,75,2,sell,100,-108.5,67016,5,0,5,0.005,0,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,236,1780475510992015360,75,2,sell,250,-108.5,67016,5,0,5,0.005,0,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,236,1780475510992015360,75,2,sell,500,-108.5,67016,5,0,5,0.005,0,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,236,1780475510992015360,75,2,sell,1000,-108.5,67016,5,-40,45,0.045,40,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,236,1780475510992015360,75,2,sell,5000,-108.5,67016,5,-70,75,0.075,70,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,236,1780475510992015360,75,2,sell,10000,-108.5,67016,5,-70,75,0.075,103,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,237,1780475511535181568,75,2,sell,100,-108.5,67016,5,-40,45,0.045,40,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,237,1780475511535181568,75,2,sell,250,-108.5,67016,5,-40,45,0.045,40,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,237,1780475511535181568,75,2,sell,500,-108.5,67016,5,-40,45,0.045,40,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,237,1780475511535181568,75,2,sell,1000,-108.5,67016,5,-40,45,0.045,40,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,237,1780475511535181568,75,2,sell,5000,-108.5,67016,5,-70,75,0.075,70,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,237,1780475511535181568,75,2,sell,10000,-108.5,67016,5,-70,75,0.075,103,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,267,1780475527548934400,75,2,sell,100,-121.5,67014,5,0,5,0.005,41,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,267,1780475527548934400,75,2,sell,250,-121.5,67014,5,0,5,0.005,41,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,267,1780475527548934400,75,2,sell,500,-121.5,67014,5,0,5,0.005,41,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,267,1780475527548934400,75,2,sell,1000,-121.5,67014,5,-10,15,0.015,75,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,267,1780475527548934400,75,2,sell,5000,-121.5,67014,5,-10,15,0.015,91,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,267,1780475527548934400,75,2,sell,10000,-121.5,67014,5,-10,15,0.015,146,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,268,1780475528315118336,75,2,sell,100,-80.5,67014,5,-10,15,0.015,34,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,268,1780475528315118336,75,2,sell,250,-80.5,67014,5,-10,15,0.015,34,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,268,1780475528315118336,75,2,sell,500,-80.5,67014,5,-10,15,0.015,35,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,268,1780475528315118336,75,2,sell,1000,-80.5,67014,5,-10,15,0.015,101,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,268,1780475528315118336,75,2,sell,5000,-80.5,67014,5,-10,15,0.015,50,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,268,1780475528315118336,75,2,sell,10000,-80.5,67014,5,-10,15,0.015,143,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,311,1780475551316000256,75,2,buy,100,124.5,67027,5,60,65,0.065,-60,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,311,1780475551316000256,75,2,buy,250,124.5,67027,5,60,65,0.065,-60,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,311,1780475551316000256,75,2,buy,500,124.5,67027,5,70,75,0.075,-70,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,311,1780475551316000256,75,2,buy,1000,124.5,67027,5,70,75,0.075,-70,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,311,1780475551316000256,75,2,buy,5000,124.5,67027,5,130,135,0.135,-130,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,311,1780475551316000256,75,2,buy,10000,124.5,67027,5,170,175,0.175,-170,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,345,1780475569566821632,75,2,sell,100,-85.5,67059,5,0,5,0.005,0,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,345,1780475569566821632,75,2,sell,250,-85.5,67059,5,0,5,0.005,0,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,345,1780475569566821632,75,2,sell,500,-85.5,67059,5,0,5,0.005,0,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,345,1780475569566821632,75,2,sell,1000,-85.5,67059,5,0,5,0.005,0,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,345,1780475569566821632,75,2,sell,5000,-85.5,67059,5,220,-215,-0.215,186,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,345,1780475569566821632,75,2,sell,10000,-85.5,67059,5,750,-745,-0.745,20,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,346,1780475570051623680,75,2,sell,100,-85.5,67059,5,0,5,0.005,0,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,346,1780475570051623680,75,2,sell,250,-85.5,67059,5,0,5,0.005,0,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,346,1780475570051623680,75,2,sell,500,-85.5,67059,5,0,5,0.005,0,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,346,1780475570051623680,75,2,sell,1000,-85.5,67059,5,0,5,0.005,0,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,346,1780475570051623680,75,2,sell,5000,-85.5,67059,5,260,-255,-0.255,229,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,346,1780475570051623680,75,2,sell,10000,-85.5,67059,5,750,-745,-0.745,96,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,347,1780475570576825088,75,2,sell,100,-85.5,67059,5,0,5,0.005,0,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,347,1780475570576825088,75,2,sell,250,-85.5,67059,5,0,5,0.005,0,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,347,1780475570576825088,75,2,sell,500,-85.5,67059,5,0,5,0.005,0,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,347,1780475570576825088,75,2,sell,1000,-85.5,67059,5,0,5,0.005,219,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,347,1780475570576825088,75,2,sell,5000,-85.5,67059,5,340,-335,-0.335,240,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,347,1780475570576825088,75,2,sell,10000,-85.5,67059,5,750,-745,-0.745,195,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,348,1780475571091692800,75,2,sell,100,-85.5,67059,5,0,5,0.005,219,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,348,1780475571091692800,75,2,sell,250,-85.5,67059,5,0,5,0.005,219,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,348,1780475571091692800,75,2,sell,500,-85.5,67059,5,0,5,0.005,219,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,348,1780475571091692800,75,2,sell,1000,-85.5,67059,5,30,-25,-0.025,198,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,348,1780475571091692800,75,2,sell,5000,-85.5,67059,5,420,-415,-0.415,179,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,348,1780475571091692800,75,2,sell,10000,-85.5,67059,5,865,-860,-0.86,107,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,350,1780475572268077056,75,2,buy,100,112.5,67061,5,60,65,0.065,-4,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,350,1780475572268077056,75,2,buy,250,112.5,67061,5,60,65,0.065,-4,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,350,1780475572268077056,75,2,buy,500,112.5,67061,5,60,65,0.065,-4,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,350,1780475572268077056,75,2,buy,1000,112.5,67061,5,90,95,0.095,-34,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,350,1780475572268077056,75,2,buy,5000,112.5,67061,5,450,455,0.455,22,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,350,1780475572268077056,75,2,buy,10000,112.5,67061,5,880,885,0.885,-136,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,351,1780475572852650496,75,2,buy,100,108.5,67067,5,30,35,0.035,-30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,351,1780475572852650496,75,2,buy,250,108.5,67067,5,30,35,0.035,-30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,351,1780475572852650496,75,2,buy,500,108.5,67067,5,30,35,0.035,-30,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,351,1780475572852650496,75,2,buy,1000,108.5,67067,5,60,65,0.065,-2,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,351,1780475572852650496,75,2,buy,5000,108.5,67067,5,440,445,0.445,-24,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,351,1780475572852650496,75,2,buy,10000,108.5,67067,5,820,825,0.825,-132,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,352,1780475573522083584,75,2,buy,100,78.5,67070,5,30,35,0.035,28,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,352,1780475573522083584,75,2,buy,250,78.5,67070,5,30,35,0.035,28,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,352,1780475573522083584,75,2,buy,500,78.5,67070,5,100,105,0.105,22,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,352,1780475573522083584,75,2,buy,1000,78.5,67070,5,100,105,0.105,22,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,352,1780475573522083584,75,2,buy,5000,78.5,67070,5,470,475,0.475,-17,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,352,1780475573522083584,75,2,buy,10000,78.5,67070,5,790,795,0.795,-96,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,353,1780475573865570048,75,2,buy,100,106.5,67073,5,70,75,0.075,-6,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,353,1780475573865570048,75,2,buy,250,106.5,67073,5,70,75,0.075,-6,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,353,1780475573865570048,75,2,buy,500,106.5,67073,5,70,75,0.075,-6,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,353,1780475573865570048,75,2,buy,1000,106.5,67073,5,110,115,0.115,37,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,353,1780475573865570048,75,2,buy,5000,106.5,67073,5,600,605,0.605,-172,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,353,1780475573865570048,75,2,buy,10000,106.5,67073,5,760,765,0.765,-105,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,354,1780475574577486336,75,2,buy,100,100.5,67080,5,40,45,0.045,43,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,354,1780475574577486336,75,2,buy,250,100.5,67080,5,40,45,0.045,43,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,354,1780475574577486336,75,2,buy,500,100.5,67080,5,40,45,0.045,43,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,354,1780475574577486336,75,2,buy,1000,100.5,67080,5,120,125,0.125,54,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,354,1780475574577486336,75,2,buy,5000,100.5,67080,5,530,535,0.535,-166,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,354,1780475574577486336,75,2,buy,10000,100.5,67080,5,740,745,0.745,-146,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,355,1780475575095096832,75,2,buy,100,143.5,67084,5,80,85,0.085,11,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
canonical_7,cross_exchange_public_sample_xemm_0603_quiet_a_event,355,1780475575095096832,75,2,buy,250,143.5,67084,5,80,85,0.085,11,unconstrained_all_intents,optimistic_proxy_not_real_pnl_not_real_fill
