candidate_id,family,strategy_seq,ts_local,action,planned_action,reject_reason,throttle_reason,position,inventory_score,latency_signal_ms,book_view_stale_ms,stage5c_anchor_source,stage5c_suppress_buy,stage5c_suppress_sell,diagnostic_note
spread_widening_stale_latency,spread_widening,230,1778661031281772093,keep,keep,latency_guard,,-0.002,0.33333333333333337,5.61362,5.61362,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,344,1778661038291493467,keep,keep,latency_guard,,-0.002,0.33333333333333337,12.029887,12.029887,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,345,1778661038296518148,keep,keep,latency_guard,,-0.002,0.33333333333333337,23.44291,23.44291,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,498,1778661039392428960,keep,keep,latency_guard,,-0.002,0.33333333333333337,7.064841,7.064841,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,499,1778661039392706100,keep,keep,latency_guard,,-0.002,0.33333333333333337,10.476989,10.476989,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,544,1778661044335655662,keep,keep,latency_guard,,-0.002,0.33333333333333337,16.619081,16.619081,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,545,1778661044336291076,keep,keep,latency_guard,,-0.002,0.33333333333333337,16.904055,16.904055,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,546,1778661044336758958,keep,keep,latency_guard,,-0.002,0.33333333333333337,16.909646,16.909646,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,547,1778661044337643574,keep,keep,latency_guard,,-0.002,0.33333333333333337,17.568705,17.568705,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,548,1778661044338031682,keep,keep,latency_guard,,-0.002,0.33333333333333337,17.575994,17.575994,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,549,1778661044338418080,keep,keep,latency_guard,,-0.002,0.33333333333333337,17.578201,17.578201,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,550,1778661044357034268,keep,keep,latency_guard,,-0.002,0.33333333333333337,36.952703,36.952703,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,551,1778661044357459868,keep,keep,latency_guard,,-0.002,0.33333333333333337,36.971255,36.971255,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,552,1778661044357769250,keep,keep,latency_guard,,-0.002,0.33333333333333337,36.977528,36.977528,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,553,1778661044358066322,keep,keep,latency_guard,,-0.002,0.33333333333333337,36.98312,36.98312,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,554,1778661044358325008,keep,keep,latency_guard,,-0.002,0.33333333333333337,36.986545,36.986545,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,555,1778661044358576761,keep,keep,latency_guard,,-0.002,0.33333333333333337,36.988596,36.988596,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,556,1778661044358856669,keep,keep,latency_guard,,-0.002,0.33333333333333337,36.99096,36.99096,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,557,1778661044359109239,keep,keep,latency_guard,,-0.002,0.33333333333333337,36.993003,36.993003,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,558,1778661044359373498,keep,keep,latency_guard,,-0.002,0.33333333333333337,36.995165,36.995165,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,559,1778661044359636795,keep,keep,latency_guard,,-0.002,0.33333333333333337,36.997316,36.997316,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,560,1778661044359911418,keep,keep,latency_guard,,-0.002,0.33333333333333337,36.999327,36.999327,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,561,1778661044360171342,keep,keep,latency_guard,,-0.002,0.33333333333333337,37.001647,37.001647,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,562,1778661044360416794,keep,keep,latency_guard,,-0.002,0.33333333333333337,37.004041,37.004041,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,563,1778661044360747713,keep,keep,latency_guard,,-0.002,0.33333333333333337,37.00616,37.00616,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,564,1778661044361022101,keep,keep,latency_guard,,-0.002,0.33333333333333337,37.008572,37.008572,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,565,1778661044361315517,keep,keep,latency_guard,,-0.002,0.33333333333333337,37.010876,37.010876,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,566,1778661044361561943,keep,keep,latency_guard,,-0.002,0.33333333333333337,37.013496,37.013496,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,567,1778661044361828714,keep,keep,latency_guard,,-0.002,0.33333333333333337,37.015829,37.015829,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,568,1778661044362083847,keep,keep,latency_guard,,-0.002,0.33333333333333337,37.018148,37.018148,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,569,1778661044362330169,keep,keep,latency_guard,,-0.002,0.33333333333333337,37.020491,37.020491,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,570,1778661044362575069,keep,keep,latency_guard,,-0.002,0.33333333333333337,37.023414,37.023414,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,571,1778661044362824864,keep,keep,latency_guard,,-0.002,0.33333333333333337,37.027483,37.027483,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,572,1778661044363059585,keep,keep,latency_guard,,-0.002,0.33333333333333337,37.029288,37.029288,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,573,1778661044363297616,keep,keep,latency_guard,,-0.002,0.33333333333333337,29.038321,29.038321,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,631,1778661044542007657,keep,keep,latency_guard,,-0.002,0.33333333333333337,6.77703,6.77703,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,632,1778661044542282145,keep,keep,latency_guard,,-0.002,0.33333333333333337,6.784465,6.784465,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,633,1778661044542752454,keep,keep,latency_guard,,-0.002,0.33333333333333337,6.786839,6.786839,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,634,1778661044543080513,keep,keep,latency_guard,,-0.002,0.33333333333333337,6.788904,6.788904,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,635,1778661044543377098,keep,keep,latency_guard,,-0.002,0.33333333333333337,6.790907,6.790907,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,636,1778661044543782779,keep,keep,latency_guard,,-0.002,0.33333333333333337,6.793411,6.793411,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,637,1778661044544274608,keep,keep,latency_guard,,-0.002,0.33333333333333337,6.246951,6.246951,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,638,1778661044544719520,keep,keep,latency_guard,,-0.002,0.33333333333333337,6.251073,6.251073,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,687,1778661044764301617,keep,keep,latency_guard,,-0.002,0.33333333333333337,5.268409,5.268409,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,688,1778661044824527559,keep,keep,latency_guard,,-0.002,0.33333333333333337,16.485669,16.485669,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,689,1778661044852046872,keep,keep,latency_guard,,-0.002,0.33333333333333337,10.994029,10.994029,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,690,1778661044852452733,keep,keep,latency_guard,,-0.002,0.33333333333333337,10.99964,10.99964,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,691,1778661044852779931,keep,keep,latency_guard,,-0.002,0.33333333333333337,11.001898,11.001898,bookticker,0,0,candidate_trigger_sample_only
spread_widening_stale_latency,spread_widening,692,1778661044853056384,keep,keep,latency_guard,,-0.002,0.33333333333333337,11.004451,11.004451,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,1,1778661013548339763,submit_buy|submit_sell,submit_buy|submit_sell,,,-0.002,0.33333333333333337,3.212835,3.212835,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,2,1778661017884280634,keep,keep,,,-0.002,0.33333333333333337,3.139484,3.139484,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,3,1778661017934023937,keep,keep,,,-0.002,0.33333333333333337,2.895134,2.895134,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,4,1778661017948662347,keep,keep,,,-0.002,0.33333333333333337,3.526208,3.526208,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,5,1778661017973449495,keep,keep,,,-0.002,0.33333333333333337,2.960875,2.960875,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,6,1778661017975699962,keep,keep,,,-0.002,0.33333333333333337,2.988466,2.988466,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,7,1778661017977873129,keep,keep,,,-0.002,0.33333333333333337,3.540416,3.540416,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,8,1778661017988661450,keep,keep,,,-0.002,0.33333333333333337,3.554948,3.554948,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,9,1778661018048605722,keep,keep,,,-0.002,0.33333333333333337,3.25099,3.25099,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,10,1778661018072221852,keep,keep,,,-0.002,0.33333333333333337,4.599339,4.599339,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,11,1778661018072601706,cancel_buy,cancel_buy,,,-0.002,0.33333333333333337,4.599339,4.599339,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,12,1778661018160674015,keep,cancel_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,4.65619,4.65619,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,13,1778661018161187389,keep,cancel_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,4.65619,4.65619,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,14,1778661018165300601,keep,cancel_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.64259,3.64259,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,15,1778661018165728729,keep,cancel_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.893133,3.893133,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,16,1778661018187796479,cancel_sell,cancel_sell,,,-0.002,0.33333333333333337,3.685607,3.685607,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,17,1778661018193947183,keep,keep,,,-0.002,0.33333333333333337,2.953682,2.953682,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,18,1778661018197465404,keep,keep,,,-0.002,0.33333333333333337,3.034602,3.034602,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,19,1778661018205051458,keep,keep,,,-0.002,0.33333333333333337,3.569031,3.569031,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,20,1778661018217171158,keep,keep,,,-0.002,0.33333333333333337,2.892201,2.892201,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,21,1778661018246487046,keep,keep,,,-0.002,0.33333333333333337,3.141105,3.141105,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,22,1778661018264523147,keep,keep,,,-0.002,0.33333333333333337,3.579279,3.579279,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,23,1778661018272604598,submit_buy,submit_buy,,,-0.002,0.33333333333333337,3.564941,3.564941,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,24,1778661018273214929,keep,keep,,,-0.002,0.33333333333333337,3.564941,3.564941,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,25,1778661018274648666,keep,keep,,,-0.002,0.33333333333333337,4.451685,4.451685,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,26,1778661018274985322,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,4.451685,4.451685,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,27,1778661018277777843,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.298377,3.298377,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,28,1778661018278238748,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.298377,3.298377,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,29,1778661018430521661,submit_sell,submit_sell,,,-0.002,0.33333333333333337,3.492225,3.492225,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,30,1778661018435631519,keep,keep,,,-0.002,0.33333333333333337,3.492225,3.492225,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,31,1778661018436252102,keep,keep,,,-0.002,0.33333333333333337,3.492225,3.492225,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,32,1778661018447647785,keep,keep,,,-0.002,0.33333333333333337,2.584158,2.584158,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,33,1778661018498498101,keep,keep,,,-0.002,0.33333333333333337,3.470502,3.470502,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,34,1778661018622976866,cancel_sell,cancel_sell,,,-0.002,0.33333333333333337,3.932401,3.932401,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,35,1778661018660281236,keep,keep,,,-0.002,0.33333333333333337,3.485223,3.485223,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,36,1778661018660834507,submit_sell,submit_sell,,,-0.002,0.33333333333333337,3.485223,3.485223,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,37,1778661018664459723,keep,keep,,,-0.002,0.33333333333333337,3.43557,3.43557,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,38,1778661018666046624,keep,keep,,,-0.002,0.33333333333333337,3.43557,3.43557,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,39,1778661018666595590,keep,keep,,,-0.002,0.33333333333333337,3.43557,3.43557,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,40,1778661018690345694,keep,keep,,,-0.002,0.33333333333333337,3.308018,3.308018,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,41,1778661018690847830,keep,keep,,,-0.002,0.33333333333333337,3.313787,3.313787,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,42,1778661018691243875,keep,keep,,,-0.002,0.33333333333333337,3.324724,3.324724,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,43,1778661018691551544,keep,keep,,,-0.002,0.33333333333333337,3.329629,3.329629,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,44,1778661018691933530,keep,keep,,,-0.002,0.33333333333333337,3.332257,3.332257,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,45,1778661018692232182,keep,keep,,,-0.002,0.33333333333333337,3.8294,3.8294,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,46,1778661018778393571,cancel_sell,cancel_sell,,,-0.002,0.33333333333333337,3.371223,3.371223,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,47,1778661018783545953,keep,keep,,,-0.002,0.33333333333333337,3.371223,3.371223,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,48,1778661018847816052,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,2.774649,2.774649,bookticker,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,49,1778661018937756830,submit_sell,submit_sell,,,-0.002,0.33333333333333337,2.729148,2.729148,depth_guarded_fallback,0,0,candidate_trigger_sample_only
size_reduction_or_add_side_suppression_pressure,size_reduction_or_add_side_suppression,50,1778661018942605257,keep,keep,,,-0.002,0.33333333333333337,2.729148,2.729148,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,1,1778661013548339763,submit_buy|submit_sell,submit_buy|submit_sell,,,-0.002,0.33333333333333337,3.212835,3.212835,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,2,1778661017884280634,keep,keep,,,-0.002,0.33333333333333337,3.139484,3.139484,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,3,1778661017934023937,keep,keep,,,-0.002,0.33333333333333337,2.895134,2.895134,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,4,1778661017948662347,keep,keep,,,-0.002,0.33333333333333337,3.526208,3.526208,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,5,1778661017973449495,keep,keep,,,-0.002,0.33333333333333337,2.960875,2.960875,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,6,1778661017975699962,keep,keep,,,-0.002,0.33333333333333337,2.988466,2.988466,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,7,1778661017977873129,keep,keep,,,-0.002,0.33333333333333337,3.540416,3.540416,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,8,1778661017988661450,keep,keep,,,-0.002,0.33333333333333337,3.554948,3.554948,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,9,1778661018048605722,keep,keep,,,-0.002,0.33333333333333337,3.25099,3.25099,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,10,1778661018072221852,keep,keep,,,-0.002,0.33333333333333337,4.599339,4.599339,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,11,1778661018072601706,cancel_buy,cancel_buy,,,-0.002,0.33333333333333337,4.599339,4.599339,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,12,1778661018160674015,keep,cancel_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,4.65619,4.65619,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,13,1778661018161187389,keep,cancel_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,4.65619,4.65619,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,14,1778661018165300601,keep,cancel_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.64259,3.64259,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,15,1778661018165728729,keep,cancel_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.893133,3.893133,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,16,1778661018187796479,cancel_sell,cancel_sell,,,-0.002,0.33333333333333337,3.685607,3.685607,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,17,1778661018193947183,keep,keep,,,-0.002,0.33333333333333337,2.953682,2.953682,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,18,1778661018197465404,keep,keep,,,-0.002,0.33333333333333337,3.034602,3.034602,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,19,1778661018205051458,keep,keep,,,-0.002,0.33333333333333337,3.569031,3.569031,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,20,1778661018217171158,keep,keep,,,-0.002,0.33333333333333337,2.892201,2.892201,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,21,1778661018246487046,keep,keep,,,-0.002,0.33333333333333337,3.141105,3.141105,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,22,1778661018264523147,keep,keep,,,-0.002,0.33333333333333337,3.579279,3.579279,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,23,1778661018272604598,submit_buy,submit_buy,,,-0.002,0.33333333333333337,3.564941,3.564941,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,24,1778661018273214929,keep,keep,,,-0.002,0.33333333333333337,3.564941,3.564941,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,25,1778661018274648666,keep,keep,,,-0.002,0.33333333333333337,4.451685,4.451685,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,26,1778661018274985322,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,4.451685,4.451685,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,27,1778661018277777843,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.298377,3.298377,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,28,1778661018278238748,keep,submit_sell,quote_throttle,min_quote_update_interval,-0.002,0.33333333333333337,3.298377,3.298377,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,29,1778661018430521661,submit_sell,submit_sell,,,-0.002,0.33333333333333337,3.492225,3.492225,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,30,1778661018435631519,keep,keep,,,-0.002,0.33333333333333337,3.492225,3.492225,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,31,1778661018436252102,keep,keep,,,-0.002,0.33333333333333337,3.492225,3.492225,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,32,1778661018447647785,keep,keep,,,-0.002,0.33333333333333337,2.584158,2.584158,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,33,1778661018498498101,keep,keep,,,-0.002,0.33333333333333337,3.470502,3.470502,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,34,1778661018622976866,cancel_sell,cancel_sell,,,-0.002,0.33333333333333337,3.932401,3.932401,depth_guarded_fallback,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,35,1778661018660281236,keep,keep,,,-0.002,0.33333333333333337,3.485223,3.485223,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,36,1778661018660834507,submit_sell,submit_sell,,,-0.002,0.33333333333333337,3.485223,3.485223,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,37,1778661018664459723,keep,keep,,,-0.002,0.33333333333333337,3.43557,3.43557,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,38,1778661018666046624,keep,keep,,,-0.002,0.33333333333333337,3.43557,3.43557,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,39,1778661018666595590,keep,keep,,,-0.002,0.33333333333333337,3.43557,3.43557,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,40,1778661018690345694,keep,keep,,,-0.002,0.33333333333333337,3.308018,3.308018,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,41,1778661018690847830,keep,keep,,,-0.002,0.33333333333333337,3.313787,3.313787,bookticker,0,0,candidate_trigger_sample_only
min_move_quote_age_churn_guard,min_move_quote_age_churn_guard,42,1778661018691243875,keep,keep,,,-0.002,0.33333333333333337,3.324724,3.324724,bookticker,0,0,candidate_trigger_sample_only
