session,side,absolute_block_id,block_start_ns,block_end_ns,binary_identified_count,event_count,block_rate
jul30,maker_bid_risk,1785371940000000000,1785371940000000000,1785372000000000000,6000,89,0.014833333333333334
jul30,maker_bid_risk,1785372000000000000,1785372000000000000,1785372060000000000,6000,94,0.015666666666666666
jul30,maker_bid_risk,1785372060000000000,1785372060000000000,1785372120000000000,6000,142,0.023666666666666666
jul30,maker_bid_risk,1785372120000000000,1785372120000000000,1785372180000000000,6000,146,0.024333333333333332
jul30,maker_bid_risk,1785372180000000000,1785372180000000000,1785372240000000000,6000,81,0.0135
jul30,maker_bid_risk,1785372240000000000,1785372240000000000,1785372300000000000,6000,148,0.024666666666666667
jul30,maker_bid_risk,1785372300000000000,1785372300000000000,1785372360000000000,6000,87,0.014500000000000001
jul30,maker_bid_risk,1785372360000000000,1785372360000000000,1785372420000000000,6000,94,0.015666666666666666
jul30,maker_bid_risk,1785372420000000000,1785372420000000000,1785372480000000000,6000,92,0.015333333333333332
jul30,maker_bid_risk,1785372480000000000,1785372480000000000,1785372540000000000,6000,117,0.0195
jul30,maker_bid_risk,1785372540000000000,1785372540000000000,1785372600000000000,6000,119,0.019833333333333335
jul30,maker_bid_risk,1785372600000000000,1785372600000000000,1785372660000000000,6000,162,0.027
jul30,maker_bid_risk,1785372660000000000,1785372660000000000,1785372720000000000,6000,64,0.010666666666666666
jul30,maker_bid_risk,1785372720000000000,1785372720000000000,1785372780000000000,6000,113,0.018833333333333334
jul30,maker_bid_risk,1785372780000000000,1785372780000000000,1785372840000000000,6000,110,0.018333333333333333
jul30,maker_bid_risk,1785372900000000000,1785372900000000000,1785372960000000000,6000,97,0.016166666666666666
jul30,maker_bid_risk,1785372960000000000,1785372960000000000,1785373020000000000,6000,124,0.020666666666666667
jul30,maker_bid_risk,1785373020000000000,1785373020000000000,1785373080000000000,6000,84,0.014
jul30,maker_bid_risk,1785373080000000000,1785373080000000000,1785373140000000000,6000,113,0.018833333333333334
jul30,maker_bid_risk,1785373140000000000,1785373140000000000,1785373200000000000,6000,62,0.010333333333333333
jul30,maker_bid_risk,1785373200000000000,1785373200000000000,1785373260000000000,6000,97,0.016166666666666666
jul30,maker_bid_risk,1785373260000000000,1785373260000000000,1785373320000000000,6000,98,0.016333333333333332
jul30,maker_bid_risk,1785373320000000000,1785373320000000000,1785373380000000000,6000,128,0.021333333333333333
jul30,maker_bid_risk,1785373380000000000,1785373380000000000,1785373440000000000,6000,81,0.0135
jul30,maker_bid_risk,1785373440000000000,1785373440000000000,1785373500000000000,6000,57,0.0094999999999999998
jul30,maker_bid_risk,1785373500000000000,1785373500000000000,1785373560000000000,6000,138,0.023
jul30,maker_bid_risk,1785373560000000000,1785373560000000000,1785373620000000000,6000,135,0.022499999999999999
jul30,maker_bid_risk,1785373620000000000,1785373620000000000,1785373680000000000,6000,149,0.024833333333333332
jul30,maker_bid_risk,1785373680000000000,1785373680000000000,1785373740000000000,6000,102,0.017000000000000001
jul30,maker_bid_risk,1785373740000000000,1785373740000000000,1785373800000000000,6000,131,0.021833333333333333
jul30,maker_bid_risk,1785373800000000000,1785373800000000000,1785373860000000000,6000,97,0.016166666666666666
jul30,maker_bid_risk,1785373860000000000,1785373860000000000,1785373920000000000,6000,96,0.016
jul30,maker_bid_risk,1785373920000000000,1785373920000000000,1785373980000000000,6000,136,0.022666666666666668
jul30,maker_bid_risk,1785373980000000000,1785373980000000000,1785374040000000000,6000,74,0.012333333333333333
jul30,maker_bid_risk,1785374040000000000,1785374040000000000,1785374100000000000,6000,106,0.017666666666666667
jul30,maker_bid_risk,1785374100000000000,1785374100000000000,1785374160000000000,6000,97,0.016166666666666666
jul30,maker_bid_risk,1785374160000000000,1785374160000000000,1785374220000000000,6000,106,0.017666666666666667
jul30,maker_bid_risk,1785374220000000000,1785374220000000000,1785374280000000000,6000,96,0.016
jul30,maker_bid_risk,1785374280000000000,1785374280000000000,1785374340000000000,6000,78,0.012999999999999999
jul30,maker_bid_risk,1785374340000000000,1785374340000000000,1785374400000000000,6000,103,0.017166666666666667
jul30,maker_bid_risk,1785374400000000000,1785374400000000000,1785374460000000000,6000,108,0.017999999999999999
jul30,maker_bid_risk,1785374460000000000,1785374460000000000,1785374520000000000,6000,114,0.019
jul30,maker_bid_risk,1785374520000000000,1785374520000000000,1785374580000000000,6000,88,0.014666666666666666
jul30,maker_bid_risk,1785374580000000000,1785374580000000000,1785374640000000000,6000,73,0.012166666666666666
jul30,maker_bid_risk,1785374700000000000,1785374700000000000,1785374760000000000,6000,87,0.014500000000000001
jul30,maker_bid_risk,1785374760000000000,1785374760000000000,1785374820000000000,6000,116,0.019333333333333334
jul30,maker_bid_risk,1785374820000000000,1785374820000000000,1785374880000000000,6000,91,0.015166666666666667
jul30,maker_bid_risk,1785374880000000000,1785374880000000000,1785374940000000000,6000,138,0.023
jul30,maker_bid_risk,1785374940000000000,1785374940000000000,1785375000000000000,6000,104,0.017333333333333333
jul30,maker_bid_risk,1785375000000000000,1785375000000000000,1785375060000000000,6000,63,0.010500000000000001
jul30,maker_bid_risk,1785375060000000000,1785375060000000000,1785375120000000000,6000,95,0.015833333333333335
jul30,maker_bid_risk,1785375120000000000,1785375120000000000,1785375180000000000,6000,89,0.014833333333333334
jul30,maker_bid_risk,1785375180000000000,1785375180000000000,1785375240000000000,6000,89,0.014833333333333334
jul30,maker_bid_risk,1785375240000000000,1785375240000000000,1785375300000000000,6000,110,0.018333333333333333
jul30,maker_bid_risk,1785375300000000000,1785375300000000000,1785375360000000000,6000,95,0.015833333333333335
jul30,maker_bid_risk,1785375360000000000,1785375360000000000,1785375420000000000,6000,150,0.025000000000000001
jul30,maker_bid_risk,1785375420000000000,1785375420000000000,1785375480000000000,6000,107,0.017833333333333333
jul30,maker_bid_risk,1785375480000000000,1785375480000000000,1785375540000000000,6000,103,0.017166666666666667
jul30,maker_bid_risk,1785375540000000000,1785375540000000000,1785375600000000000,6000,76,0.012666666666666666
jul30,maker_bid_risk,1785375600000000000,1785375600000000000,1785375660000000000,6000,65,0.010833333333333334
jul30,maker_bid_risk,1785375660000000000,1785375660000000000,1785375720000000000,6000,127,0.021166666666666667
jul30,maker_bid_risk,1785375720000000000,1785375720000000000,1785375780000000000,6000,126,0.021000000000000001
jul30,maker_bid_risk,1785375780000000000,1785375780000000000,1785375840000000000,6000,94,0.015666666666666666
jul30,maker_bid_risk,1785375840000000000,1785375840000000000,1785375900000000000,6000,87,0.014500000000000001
jul30,maker_bid_risk,1785375900000000000,1785375900000000000,1785375960000000000,6000,115,0.019166666666666665
jul30,maker_bid_risk,1785375960000000000,1785375960000000000,1785376020000000000,6000,159,0.026499999999999999
jul30,maker_bid_risk,1785376020000000000,1785376020000000000,1785376080000000000,6000,84,0.014
jul30,maker_bid_risk,1785376080000000000,1785376080000000000,1785376140000000000,6000,80,0.013333333333333334
jul30,maker_bid_risk,1785376140000000000,1785376140000000000,1785376200000000000,6000,113,0.018833333333333334
jul30,maker_bid_risk,1785376200000000000,1785376200000000000,1785376260000000000,6000,107,0.017833333333333333
jul30,maker_bid_risk,1785376260000000000,1785376260000000000,1785376320000000000,6000,130,0.021666666666666667
jul30,maker_bid_risk,1785376320000000000,1785376320000000000,1785376380000000000,6000,142,0.023666666666666666
jul30,maker_bid_risk,1785376380000000000,1785376380000000000,1785376440000000000,6000,102,0.017000000000000001
jul30,maker_bid_risk,1785376500000000000,1785376500000000000,1785376560000000000,6000,132,0.021999999999999999
jul30,maker_bid_risk,1785376560000000000,1785376560000000000,1785376620000000000,6000,64,0.010666666666666666
jul30,maker_bid_risk,1785376620000000000,1785376620000000000,1785376680000000000,6000,102,0.017000000000000001
jul30,maker_bid_risk,1785376680000000000,1785376680000000000,1785376740000000000,6000,119,0.019833333333333335
jul30,maker_bid_risk,1785376740000000000,1785376740000000000,1785376800000000000,6000,94,0.015666666666666666
jul30,maker_bid_risk,1785376800000000000,1785376800000000000,1785376860000000000,6000,95,0.015833333333333335
jul30,maker_bid_risk,1785376860000000000,1785376860000000000,1785376920000000000,6000,119,0.019833333333333335
jul30,maker_bid_risk,1785376920000000000,1785376920000000000,1785376980000000000,6000,103,0.017166666666666667
jul30,maker_bid_risk,1785376980000000000,1785376980000000000,1785377040000000000,6000,123,0.020500000000000001
jul30,maker_bid_risk,1785377040000000000,1785377040000000000,1785377100000000000,6000,69,0.0115
jul30,maker_bid_risk,1785377100000000000,1785377100000000000,1785377160000000000,6000,118,0.019666666666666666
jul30,maker_bid_risk,1785377160000000000,1785377160000000000,1785377220000000000,6000,134,0.022333333333333334
jul30,maker_bid_risk,1785377220000000000,1785377220000000000,1785377280000000000,6000,97,0.016166666666666666
jul30,maker_bid_risk,1785377280000000000,1785377280000000000,1785377340000000000,6000,86,0.014333333333333333
jul30,maker_bid_risk,1785377340000000000,1785377340000000000,1785377400000000000,6000,126,0.021000000000000001
jul30,maker_bid_risk,1785377400000000000,1785377400000000000,1785377460000000000,6000,104,0.017333333333333333
jul30,maker_bid_risk,1785377460000000000,1785377460000000000,1785377520000000000,6000,83,0.013833333333333333
jul30,maker_bid_risk,1785377520000000000,1785377520000000000,1785377580000000000,6000,76,0.012666666666666666
jul30,maker_bid_risk,1785377580000000000,1785377580000000000,1785377640000000000,6000,116,0.019333333333333334
jul30,maker_bid_risk,1785377640000000000,1785377640000000000,1785377700000000000,6000,108,0.017999999999999999
jul30,maker_bid_risk,1785377700000000000,1785377700000000000,1785377760000000000,6000,87,0.014500000000000001
jul30,maker_bid_risk,1785377760000000000,1785377760000000000,1785377820000000000,6000,106,0.017666666666666667
jul30,maker_bid_risk,1785377820000000000,1785377820000000000,1785377880000000000,6000,109,0.018166666666666668
jul30,maker_bid_risk,1785377880000000000,1785377880000000000,1785377940000000000,6000,65,0.010833333333333334
jul30,maker_bid_risk,1785377940000000000,1785377940000000000,1785378000000000000,6000,100,0.016666666666666666
jul30,maker_bid_risk,1785378000000000000,1785378000000000000,1785378060000000000,6000,77,0.012833333333333334
jul30,maker_bid_risk,1785378060000000000,1785378060000000000,1785378120000000000,6000,83,0.013833333333333333
jul30,maker_bid_risk,1785378120000000000,1785378120000000000,1785378180000000000,6000,87,0.014500000000000001
jul30,maker_bid_risk,1785378180000000000,1785378180000000000,1785378240000000000,6000,77,0.012833333333333334
jul30,maker_bid_risk,1785378300000000000,1785378300000000000,1785378360000000000,6000,136,0.022666666666666668
jul30,maker_bid_risk,1785378360000000000,1785378360000000000,1785378420000000000,6000,81,0.0135
jul30,maker_bid_risk,1785378420000000000,1785378420000000000,1785378480000000000,6000,93,0.0155
jul30,maker_bid_risk,1785378480000000000,1785378480000000000,1785378540000000000,6000,85,0.014166666666666666
jul30,maker_bid_risk,1785378540000000000,1785378540000000000,1785378600000000000,6000,65,0.010833333333333334
jul30,maker_bid_risk,1785378600000000000,1785378600000000000,1785378660000000000,6000,99,0.016500000000000001
jul30,maker_bid_risk,1785378660000000000,1785378660000000000,1785378720000000000,6000,100,0.016666666666666666
jul30,maker_bid_risk,1785378720000000000,1785378720000000000,1785378780000000000,6000,128,0.021333333333333333
jul30,maker_bid_risk,1785378780000000000,1785378780000000000,1785378840000000000,6000,101,0.016833333333333332
jul30,maker_bid_risk,1785378840000000000,1785378840000000000,1785378900000000000,6000,81,0.0135
jul30,maker_bid_risk,1785378900000000000,1785378900000000000,1785378960000000000,6000,112,0.018666666666666668
jul30,maker_bid_risk,1785378960000000000,1785378960000000000,1785379020000000000,6000,110,0.018333333333333333
jul30,maker_bid_risk,1785379020000000000,1785379020000000000,1785379080000000000,6000,125,0.020833333333333332
jul30,maker_bid_risk,1785379080000000000,1785379080000000000,1785379140000000000,6000,72,0.012
jul30,maker_bid_risk,1785379140000000000,1785379140000000000,1785379200000000000,6000,88,0.014666666666666666
jul30,maker_bid_risk,1785379200000000000,1785379200000000000,1785379260000000000,6000,70,0.011666666666666667
jul30,maker_bid_risk,1785379260000000000,1785379260000000000,1785379320000000000,6000,93,0.0155
jul30,maker_bid_risk,1785379320000000000,1785379320000000000,1785379380000000000,6000,107,0.017833333333333333
jul30,maker_bid_risk,1785379380000000000,1785379380000000000,1785379440000000000,6000,85,0.014166666666666666
jul30,maker_bid_risk,1785379440000000000,1785379440000000000,1785379500000000000,6000,64,0.010666666666666666
jul30,maker_bid_risk,1785379500000000000,1785379500000000000,1785379560000000000,6000,123,0.020500000000000001
jul30,maker_bid_risk,1785379560000000000,1785379560000000000,1785379620000000000,6000,85,0.014166666666666666
jul30,maker_bid_risk,1785379620000000000,1785379620000000000,1785379680000000000,6000,93,0.0155
jul30,maker_bid_risk,1785379680000000000,1785379680000000000,1785379740000000000,6000,84,0.014
jul30,maker_bid_risk,1785379740000000000,1785379740000000000,1785379800000000000,6000,124,0.020666666666666667
jul30,maker_bid_risk,1785379800000000000,1785379800000000000,1785379860000000000,6000,94,0.015666666666666666
jul30,maker_bid_risk,1785379860000000000,1785379860000000000,1785379920000000000,6000,66,0.010999999999999999
jul30,maker_bid_risk,1785379920000000000,1785379920000000000,1785379980000000000,6000,96,0.016
jul30,maker_bid_risk,1785379980000000000,1785379980000000000,1785380040000000000,6000,59,0.0098333333333333328
jul30,maker_bid_risk,1785380100000000000,1785380100000000000,1785380160000000000,6000,55,0.0091666666666666667
jul30,maker_bid_risk,1785380160000000000,1785380160000000000,1785380220000000000,6000,83,0.013833333333333333
jul30,maker_bid_risk,1785380220000000000,1785380220000000000,1785380280000000000,6000,77,0.012833333333333334
jul30,maker_bid_risk,1785380280000000000,1785380280000000000,1785380340000000000,6000,101,0.016833333333333332
jul30,maker_bid_risk,1785380340000000000,1785380340000000000,1785380400000000000,6000,76,0.012666666666666666
jul30,maker_bid_risk,1785380400000000000,1785380400000000000,1785380460000000000,6000,80,0.013333333333333334
jul30,maker_bid_risk,1785380460000000000,1785380460000000000,1785380520000000000,6000,71,0.011833333333333333
jul30,maker_bid_risk,1785380520000000000,1785380520000000000,1785380580000000000,6000,81,0.0135
jul30,maker_bid_risk,1785380580000000000,1785380580000000000,1785380640000000000,6000,118,0.019666666666666666
jul30,maker_bid_risk,1785380640000000000,1785380640000000000,1785380700000000000,6000,64,0.010666666666666666
jul30,maker_bid_risk,1785380700000000000,1785380700000000000,1785380760000000000,6000,106,0.017666666666666667
jul30,maker_bid_risk,1785380760000000000,1785380760000000000,1785380820000000000,6000,87,0.014500000000000001
jul30,maker_bid_risk,1785380820000000000,1785380820000000000,1785380880000000000,6000,102,0.017000000000000001
jul30,maker_bid_risk,1785380880000000000,1785380880000000000,1785380940000000000,6000,76,0.012666666666666666
jul30,maker_bid_risk,1785380940000000000,1785380940000000000,1785381000000000000,6000,84,0.014
jul30,maker_bid_risk,1785381000000000000,1785381000000000000,1785381060000000000,6000,88,0.014666666666666666
jul30,maker_bid_risk,1785381060000000000,1785381060000000000,1785381120000000000,6000,96,0.016
jul30,maker_bid_risk,1785381120000000000,1785381120000000000,1785381180000000000,6000,80,0.013333333333333334
jul30,maker_bid_risk,1785381180000000000,1785381180000000000,1785381240000000000,6000,86,0.014333333333333333
jul30,maker_bid_risk,1785381240000000000,1785381240000000000,1785381300000000000,6000,57,0.0094999999999999998
jul30,maker_bid_risk,1785381300000000000,1785381300000000000,1785381360000000000,6000,85,0.014166666666666666
jul30,maker_bid_risk,1785381360000000000,1785381360000000000,1785381420000000000,6000,47,0.0078333333333333328
jul30,maker_bid_risk,1785381420000000000,1785381420000000000,1785381480000000000,6000,83,0.013833333333333333
jul30,maker_bid_risk,1785381480000000000,1785381480000000000,1785381540000000000,6000,50,0.0083333333333333332
jul30,maker_bid_risk,1785381540000000000,1785381540000000000,1785381600000000000,6000,102,0.017000000000000001
jul30,maker_bid_risk,1785381600000000000,1785381600000000000,1785381660000000000,6000,98,0.016333333333333332
jul30,maker_bid_risk,1785381660000000000,1785381660000000000,1785381720000000000,6000,57,0.0094999999999999998
jul30,maker_bid_risk,1785381720000000000,1785381720000000000,1785381780000000000,6000,108,0.017999999999999999
jul30,maker_bid_risk,1785381780000000000,1785381780000000000,1785381840000000000,6000,82,0.013666666666666667
jul30,maker_bid_risk,1785381900000000000,1785381900000000000,1785381960000000000,6000,89,0.014833333333333334
jul30,maker_bid_risk,1785381960000000000,1785381960000000000,1785382020000000000,6000,90,0.014999999999999999
jul30,maker_bid_risk,1785382020000000000,1785382020000000000,1785382080000000000,6000,77,0.012833333333333334
jul30,maker_bid_risk,1785382080000000000,1785382080000000000,1785382140000000000,6000,64,0.010666666666666666
jul30,maker_bid_risk,1785382140000000000,1785382140000000000,1785382200000000000,6000,86,0.014333333333333333
jul30,maker_bid_risk,1785382200000000000,1785382200000000000,1785382260000000000,6000,108,0.017999999999999999
jul30,maker_bid_risk,1785382260000000000,1785382260000000000,1785382320000000000,6000,92,0.015333333333333332
jul30,maker_bid_risk,1785382320000000000,1785382320000000000,1785382380000000000,6000,74,0.012333333333333333
jul30,maker_bid_risk,1785382380000000000,1785382380000000000,1785382440000000000,6000,68,0.011333333333333334
jul30,maker_bid_risk,1785382440000000000,1785382440000000000,1785382500000000000,6000,58,0.0096666666666666672
jul30,maker_bid_risk,1785382500000000000,1785382500000000000,1785382560000000000,6000,128,0.021333333333333333
jul30,maker_bid_risk,1785382560000000000,1785382560000000000,1785382620000000000,6000,131,0.021833333333333333
jul30,maker_bid_risk,1785382620000000000,1785382620000000000,1785382680000000000,6000,108,0.017999999999999999
jul30,maker_bid_risk,1785382680000000000,1785382680000000000,1785382740000000000,6000,83,0.013833333333333333
jul30,maker_bid_risk,1785382740000000000,1785382740000000000,1785382800000000000,6000,79,0.013166666666666667
jul30,maker_bid_risk,1785382800000000000,1785382800000000000,1785382860000000000,6000,73,0.012166666666666666
jul30,maker_bid_risk,1785382860000000000,1785382860000000000,1785382920000000000,6000,85,0.014166666666666666
jul30,maker_bid_risk,1785382920000000000,1785382920000000000,1785382980000000000,6000,104,0.017333333333333333
jul30,maker_bid_risk,1785382980000000000,1785382980000000000,1785383040000000000,6000,93,0.0155
jul30,maker_bid_risk,1785383040000000000,1785383040000000000,1785383100000000000,6000,60,0.01
jul30,maker_bid_risk,1785383100000000000,1785383100000000000,1785383160000000000,6000,80,0.013333333333333334
jul30,maker_bid_risk,1785383160000000000,1785383160000000000,1785383220000000000,6000,76,0.012666666666666666
jul30,maker_bid_risk,1785383220000000000,1785383220000000000,1785383280000000000,6000,100,0.016666666666666666
jul30,maker_bid_risk,1785383280000000000,1785383280000000000,1785383340000000000,6000,95,0.015833333333333335
jul30,maker_bid_risk,1785383340000000000,1785383340000000000,1785383400000000000,6000,104,0.017333333333333333
jul30,maker_bid_risk,1785383400000000000,1785383400000000000,1785383460000000000,6000,114,0.019
jul30,maker_bid_risk,1785383460000000000,1785383460000000000,1785383520000000000,6000,95,0.015833333333333335
jul30,maker_bid_risk,1785383520000000000,1785383520000000000,1785383580000000000,6000,123,0.020500000000000001
jul30,maker_bid_risk,1785383580000000000,1785383580000000000,1785383640000000000,6000,72,0.012
aug04,maker_ask_risk,1785805140000000000,1785805140000000000,1785805200000000000,6000,85,0.014166666666666666
aug04,maker_ask_risk,1785805200000000000,1785805200000000000,1785805260000000000,6000,108,0.017999999999999999
aug04,maker_ask_risk,1785805260000000000,1785805260000000000,1785805320000000000,6000,143,0.023833333333333335
aug04,maker_ask_risk,1785805320000000000,1785805320000000000,1785805380000000000,6000,179,0.029833333333333333
aug04,maker_ask_risk,1785805380000000000,1785805380000000000,1785805440000000000,6000,82,0.013666666666666667
aug04,maker_ask_risk,1785805440000000000,1785805440000000000,1785805500000000000,6000,110,0.018333333333333333
aug04,maker_ask_risk,1785805500000000000,1785805500000000000,1785805560000000000,6000,143,0.023833333333333335
aug04,maker_ask_risk,1785805560000000000,1785805560000000000,1785805620000000000,6000,80,0.013333333333333334
aug04,maker_ask_risk,1785805620000000000,1785805620000000000,1785805680000000000,6000,113,0.018833333333333334
aug04,maker_ask_risk,1785805680000000000,1785805680000000000,1785805740000000000,6000,136,0.022666666666666668
aug04,maker_ask_risk,1785805740000000000,1785805740000000000,1785805800000000000,6000,100,0.016666666666666666
aug04,maker_ask_risk,1785805800000000000,1785805800000000000,1785805860000000000,6000,97,0.016166666666666666
aug04,maker_ask_risk,1785805860000000000,1785805860000000000,1785805920000000000,6000,116,0.019333333333333334
aug04,maker_ask_risk,1785805920000000000,1785805920000000000,1785805980000000000,6000,101,0.016833333333333332
aug04,maker_ask_risk,1785805980000000000,1785805980000000000,1785806040000000000,6000,63,0.010500000000000001
aug04,maker_ask_risk,1785806040000000000,1785806040000000000,1785806100000000000,6000,51,0.0085000000000000006
aug04,maker_ask_risk,1785806100000000000,1785806100000000000,1785806160000000000,6000,95,0.015833333333333335
aug04,maker_ask_risk,1785806160000000000,1785806160000000000,1785806220000000000,6000,102,0.017000000000000001
aug04,maker_ask_risk,1785806220000000000,1785806220000000000,1785806280000000000,6000,78,0.012999999999999999
aug04,maker_ask_risk,1785806280000000000,1785806280000000000,1785806340000000000,6000,85,0.014166666666666666
aug04,maker_ask_risk,1785806340000000000,1785806340000000000,1785806400000000000,6000,53,0.0088333333333333337
aug04,maker_ask_risk,1785806400000000000,1785806400000000000,1785806460000000000,6000,105,0.017500000000000002
aug04,maker_ask_risk,1785806460000000000,1785806460000000000,1785806520000000000,6000,75,0.012500000000000001
aug04,maker_ask_risk,1785806520000000000,1785806520000000000,1785806580000000000,6000,53,0.0088333333333333337
aug04,maker_ask_risk,1785806580000000000,1785806580000000000,1785806640000000000,6000,55,0.0091666666666666667
aug04,maker_ask_risk,1785806640000000000,1785806640000000000,1785806700000000000,6000,75,0.012500000000000001
aug04,maker_ask_risk,1785806700000000000,1785806700000000000,1785806760000000000,6000,66,0.010999999999999999
aug04,maker_ask_risk,1785806760000000000,1785806760000000000,1785806820000000000,6000,57,0.0094999999999999998
aug04,maker_ask_risk,1785806820000000000,1785806820000000000,1785806880000000000,6000,74,0.012333333333333333
aug04,maker_ask_risk,1785806880000000000,1785806880000000000,1785806940000000000,6000,67,0.011166666666666667
aug04,maker_ask_risk,1785806940000000000,1785806940000000000,1785807000000000000,6000,76,0.012666666666666666
aug04,maker_ask_risk,1785807000000000000,1785807000000000000,1785807060000000000,6000,77,0.012833333333333334
aug04,maker_ask_risk,1785807060000000000,1785807060000000000,1785807120000000000,6000,79,0.013166666666666667
aug04,maker_ask_risk,1785807120000000000,1785807120000000000,1785807180000000000,6000,60,0.01
aug04,maker_ask_risk,1785807180000000000,1785807180000000000,1785807240000000000,6000,71,0.011833333333333333
aug04,maker_ask_risk,1785807240000000000,1785807240000000000,1785807300000000000,6000,119,0.019833333333333335
aug04,maker_ask_risk,1785807300000000000,1785807300000000000,1785807360000000000,6000,67,0.011166666666666667
aug04,maker_ask_risk,1785807360000000000,1785807360000000000,1785807420000000000,6000,47,0.0078333333333333328
aug04,maker_ask_risk,1785807420000000000,1785807420000000000,1785807480000000000,6000,60,0.01
aug04,maker_ask_risk,1785807480000000000,1785807480000000000,1785807540000000000,6000,93,0.0155
aug04,maker_ask_risk,1785807540000000000,1785807540000000000,1785807600000000000,6000,41,0.0068333333333333336
aug04,maker_ask_risk,1785807600000000000,1785807600000000000,1785807660000000000,6000,61,0.010166666666666666
aug04,maker_ask_risk,1785807660000000000,1785807660000000000,1785807720000000000,6000,116,0.019333333333333334
aug04,maker_ask_risk,1785807720000000000,1785807720000000000,1785807780000000000,6000,94,0.015666666666666666
aug04,maker_ask_risk,1785807780000000000,1785807780000000000,1785807840000000000,6000,72,0.012
aug04,maker_ask_risk,1785807840000000000,1785807840000000000,1785807900000000000,6000,64,0.010666666666666666
aug04,maker_ask_risk,1785807900000000000,1785807900000000000,1785807960000000000,6000,82,0.013666666666666667
aug04,maker_ask_risk,1785807960000000000,1785807960000000000,1785808020000000000,6000,72,0.012
aug04,maker_ask_risk,1785808020000000000,1785808020000000000,1785808080000000000,6000,56,0.0093333333333333341
aug04,maker_ask_risk,1785808080000000000,1785808080000000000,1785808140000000000,6000,43,0.0071666666666666667
aug04,maker_ask_risk,1785808140000000000,1785808140000000000,1785808200000000000,6000,69,0.0115
aug04,maker_ask_risk,1785808200000000000,1785808200000000000,1785808260000000000,6000,55,0.0091666666666666667
aug04,maker_ask_risk,1785808260000000000,1785808260000000000,1785808320000000000,6000,58,0.0096666666666666672
aug04,maker_ask_risk,1785808320000000000,1785808320000000000,1785808380000000000,6000,81,0.0135
aug04,maker_ask_risk,1785808380000000000,1785808380000000000,1785808440000000000,6000,66,0.010999999999999999
aug04,maker_ask_risk,1785808440000000000,1785808440000000000,1785808500000000000,6000,70,0.011666666666666667
aug04,maker_ask_risk,1785808500000000000,1785808500000000000,1785808560000000000,6000,67,0.011166666666666667
aug04,maker_ask_risk,1785808560000000000,1785808560000000000,1785808620000000000,6000,87,0.014500000000000001
aug04,maker_ask_risk,1785808620000000000,1785808620000000000,1785808680000000000,6000,92,0.015333333333333332
aug04,maker_ask_risk,1785808680000000000,1785808680000000000,1785808740000000000,6000,70,0.011666666666666667
aug04,maker_ask_risk,1785808740000000000,1785808740000000000,1785808800000000000,6000,104,0.017333333333333333
aug04,maker_ask_risk,1785808800000000000,1785808800000000000,1785808860000000000,6000,75,0.012500000000000001
aug04,maker_ask_risk,1785808860000000000,1785808860000000000,1785808920000000000,6000,98,0.016333333333333332
aug04,maker_ask_risk,1785808920000000000,1785808920000000000,1785808980000000000,6000,71,0.011833333333333333
aug04,maker_ask_risk,1785808980000000000,1785808980000000000,1785809040000000000,6000,57,0.0094999999999999998
aug04,maker_ask_risk,1785809040000000000,1785809040000000000,1785809100000000000,6000,61,0.010166666666666666
aug04,maker_ask_risk,1785809100000000000,1785809100000000000,1785809160000000000,6000,42,0.0070000000000000001
aug04,maker_ask_risk,1785809160000000000,1785809160000000000,1785809220000000000,6000,116,0.019333333333333334
aug04,maker_ask_risk,1785809220000000000,1785809220000000000,1785809280000000000,6000,54,0.0089999999999999993
aug04,maker_ask_risk,1785809280000000000,1785809280000000000,1785809340000000000,6000,58,0.0096666666666666672
aug04,maker_ask_risk,1785809340000000000,1785809340000000000,1785809400000000000,6000,73,0.012166666666666666
aug04,maker_ask_risk,1785809400000000000,1785809400000000000,1785809460000000000,6000,104,0.017333333333333333
aug04,maker_ask_risk,1785809460000000000,1785809460000000000,1785809520000000000,6000,109,0.018166666666666668
aug04,maker_ask_risk,1785809520000000000,1785809520000000000,1785809580000000000,6000,60,0.01
aug04,maker_ask_risk,1785809580000000000,1785809580000000000,1785809640000000000,6000,58,0.0096666666666666672
aug04,maker_ask_risk,1785809640000000000,1785809640000000000,1785809700000000000,6000,60,0.01
aug04,maker_ask_risk,1785809700000000000,1785809700000000000,1785809760000000000,6000,68,0.011333333333333334
aug04,maker_ask_risk,1785809760000000000,1785809760000000000,1785809820000000000,6000,71,0.011833333333333333
aug04,maker_ask_risk,1785809820000000000,1785809820000000000,1785809880000000000,6000,72,0.012
aug04,maker_ask_risk,1785809880000000000,1785809880000000000,1785809940000000000,6000,107,0.017833333333333333
aug04,maker_ask_risk,1785809940000000000,1785809940000000000,1785810000000000000,6000,81,0.0135
aug04,maker_ask_risk,1785810000000000000,1785810000000000000,1785810060000000000,6000,57,0.0094999999999999998
aug04,maker_ask_risk,1785810060000000000,1785810060000000000,1785810120000000000,6000,66,0.010999999999999999
aug04,maker_ask_risk,1785810120000000000,1785810120000000000,1785810180000000000,6000,73,0.012166666666666666
aug04,maker_ask_risk,1785810180000000000,1785810180000000000,1785810240000000000,6000,79,0.013166666666666667
aug04,maker_ask_risk,1785810240000000000,1785810240000000000,1785810300000000000,6000,61,0.010166666666666666
aug04,maker_ask_risk,1785810300000000000,1785810300000000000,1785810360000000000,6000,70,0.011666666666666667
