snapshot_phase,scope,role,session_id,segment_id,root,path,relative_path,bytes,sha256,authoritative_manifest_sha256
before,historical_source,cadence_inventory_only,jul30,segment_0008,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0008/binance_hot_events.csv.gz,segments/segment_0008/binance_hot_events.csv.gz,24175141,bb7d48c26832bb63185edfb49a960cc3d2ecac6a99558040ea03302a02cf48f6,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,common_timeline_inventory_only,aug03,segment_0001,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0001/skhynix/common_l2_timeline.csv.gz,segments/segment_0001/skhynix/common_l2_timeline.csv.gz,4538702,0386c5cd31485b65aaade6f67f804f822aec561d406860b9b0c93fac7df9c4bf,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
before,historical_source,common_timeline_inventory_only,aug03,segment_0002,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0002/skhynix/common_l2_timeline.csv.gz,segments/segment_0002/skhynix/common_l2_timeline.csv.gz,6324737,c1c7549f04051c97aff956971aa208570e7e434f6297877e8108de8193c619cb,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
before,historical_source,common_timeline_inventory_only,aug03,segment_0003,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0003/skhynix/common_l2_timeline.csv.gz,segments/segment_0003/skhynix/common_l2_timeline.csv.gz,5791061,8aebeed4cd867b3abf3808cfde678f74652135c16c4570008a4a0a34a34bbd06,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
before,historical_source,common_timeline_inventory_only,aug03,segment_0004,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0004/skhynix/common_l2_timeline.csv.gz,segments/segment_0004/skhynix/common_l2_timeline.csv.gz,5376784,808befb992e2b2c627da0dc480bd5f9bb313ae2234e3cb8021a6b4aae3e9fe02,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
before,historical_source,common_timeline_inventory_only,aug03,segment_0005,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0005/skhynix/common_l2_timeline.csv.gz,segments/segment_0005/skhynix/common_l2_timeline.csv.gz,5437078,2fe7547a08867ee39fdcfe9816444f3e6b99f52d4bd62f7fcddb27af07263c1c,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
before,historical_source,common_timeline_inventory_only,aug03,segment_0006,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0006/skhynix/common_l2_timeline.csv.gz,segments/segment_0006/skhynix/common_l2_timeline.csv.gz,4923729,6c3ba5fe30ce9e1e257a53f0c0107db4c827c5d95dc3662d436ebe9cf23b3f4d,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
before,historical_source,common_timeline_inventory_only,aug03,segment_0007,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0007/skhynix/common_l2_timeline.csv.gz,segments/segment_0007/skhynix/common_l2_timeline.csv.gz,4332265,a0751512f3894b1bd0fc31d0098506873e9eb7db04a9a747d31d9e7ae27cb6ea,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
before,historical_source,common_timeline_inventory_only,aug03,segment_0008,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0008/skhynix/common_l2_timeline.csv.gz,segments/segment_0008/skhynix/common_l2_timeline.csv.gz,4247838,ed9f2a17b8583702a01e6c476c32b2b11d6087ab1e2e1faf1c733c1e779effd9,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
before,historical_source,common_timeline_inventory_only,aug03,segment_0009,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0009/skhynix/common_l2_timeline.csv.gz,segments/segment_0009/skhynix/common_l2_timeline.csv.gz,4339603,229d25d653d89125013cfbd83f07ef4889111ce331fb2a493a883c3776d9ef88,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
before,historical_source,common_timeline_inventory_only,aug03,segment_0010,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/segments/segment_0010/skhynix/common_l2_timeline.csv.gz,segments/segment_0010/skhynix/common_l2_timeline.csv.gz,4380476,aaedcfdb9aae8dcbb629ad562e79719360625c09d9407588ff1e6734b30f5ef9,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
before,historical_source,common_timeline_inventory_only,aug04,segment_0001,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0804T001_skhynix_2h_continuous,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0804T001_skhynix_2h_continuous/segments/segment_0001/skhynix/common_l2_timeline.csv.gz,segments/segment_0001/skhynix/common_l2_timeline.csv.gz,23379173,6b18543ef767d062fbe7fe94705ca858f9f1511b7f2033237a3e56cb51ff1039,1853924b91ad9751239387c303a18c7906510c63d6c7449b28c59668d377885b
before,historical_source,common_timeline_inventory_only,jul30,segment_0001,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/segments/segment_0001/skhynix/common_l2_timeline.csv.gz,segments/segment_0001/skhynix/common_l2_timeline.csv.gz,7609734,376f5a1396558f6181f500686696eae76fa1d44e78a2988908e238842c74adbd,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
before,historical_source,common_timeline_inventory_only,jul30,segment_0002,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/segments/segment_0002/skhynix/common_l2_timeline.csv.gz,segments/segment_0002/skhynix/common_l2_timeline.csv.gz,7286154,7e18432216c26ecedeafb2bc9286f1620aafd6ae03b2c499c3675853f15a65d0,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
before,historical_source,common_timeline_inventory_only,jul30,segment_0003,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/segments/segment_0003/skhynix/common_l2_timeline.csv.gz,segments/segment_0003/skhynix/common_l2_timeline.csv.gz,7436077,6bbc81286497f2c4a9ddf21ec755d7bb598d060775a935b352b7a47b639f8b75,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
before,historical_source,common_timeline_inventory_only,jul30,segment_0004,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/segments/segment_0004/skhynix/common_l2_timeline.csv.gz,segments/segment_0004/skhynix/common_l2_timeline.csv.gz,7315936,57aa52466d7c08bf4f020d987cd750d3afc880730dbfc918b6a7931c00498e56,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
before,historical_source,common_timeline_inventory_only,jul30,segment_0005,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/segments/segment_0005/skhynix/common_l2_timeline.csv.gz,segments/segment_0005/skhynix/common_l2_timeline.csv.gz,6961712,38298d61c26c5c03c4d6231d1d8170161dff93d98fd13663fe07b5f173769bd8,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
before,historical_source,common_timeline_inventory_only,jul30,segment_0006,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/segments/segment_0006/skhynix/common_l2_timeline.csv.gz,segments/segment_0006/skhynix/common_l2_timeline.csv.gz,6533767,2fd870f33c7dd31501b3e4ada4c57e8d857f56a9dc7532ecb20def83db3b8e7e,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
before,historical_source,common_timeline_inventory_only,jul30,segment_0007,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/segments/segment_0007/skhynix/common_l2_timeline.csv.gz,segments/segment_0007/skhynix/common_l2_timeline.csv.gz,6329190,4605e9f8bdac165f0f7ed2194955ece13b9af92360ca8be997451ea65cdbb0d1,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
before,historical_source,common_timeline_inventory_only,jul30,segment_0008,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/segments/segment_0008/skhynix/common_l2_timeline.csv.gz,segments/segment_0008/skhynix/common_l2_timeline.csv.gz,6206205,092c7b46e92013f9893353e0d393b3595edb7289a1f423336339be4e41c51152,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
before,historical_source,r0_manifest,aug03,,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/research_input_manifest.json,research_input_manifest.json,12763,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,r0_manifest,aug04,,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001/research_input_manifest.json,research_input_manifest.json,3821,ed47cd97b55f5305b0527ac93e6b65d2344ef453b18e7f510f7c7c4e88bcd0cd,ed47cd97b55f5305b0527ac93e6b65d2344ef453b18e7f510f7c7c4e88bcd0cd
before,historical_source,r0_manifest,jul30,,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/research_input_manifest.json,research_input_manifest.json,11733,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,r0_segment_manifest,aug03,segment_0001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0001/segment_event_store_manifest.json,segments/segment_0001/segment_event_store_manifest.json,5912,b492583a91bb1c4c90b15eee62b2c3d85d92a03733bb4e0ab79d719a42599df4,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,r0_segment_manifest,aug03,segment_0002,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0002/segment_event_store_manifest.json,segments/segment_0002/segment_event_store_manifest.json,5919,4e712d7406f8280b2412d4604682a14a41e14092afa7133501223aae929a6d52,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,r0_segment_manifest,aug03,segment_0003,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0003/segment_event_store_manifest.json,segments/segment_0003/segment_event_store_manifest.json,5919,e0f1a767d7407dc54cf7a7d96c62c00dda4ba196df02cc2bb324742357d98eb4,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,r0_segment_manifest,aug03,segment_0004,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0004/segment_event_store_manifest.json,segments/segment_0004/segment_event_store_manifest.json,5919,164b44f88451a41b70566ea0d2ca7fcbb07080b78e14c604eb450958a295d385,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,r0_segment_manifest,aug03,segment_0005,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0005/segment_event_store_manifest.json,segments/segment_0005/segment_event_store_manifest.json,5918,1de31af6931a5b7c6c0a84c4ec055d095038ec3d8279e06416f5c405a9c111fc,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,r0_segment_manifest,aug03,segment_0006,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0006/segment_event_store_manifest.json,segments/segment_0006/segment_event_store_manifest.json,5918,445b6b1aa1e5a71f3ee09e5cad8209055556fe1a77107f950579a8c675cb17a0,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,r0_segment_manifest,aug03,segment_0007,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0007/segment_event_store_manifest.json,segments/segment_0007/segment_event_store_manifest.json,5917,deff8c296ab5e96c45e66c23e80884428ab678fc7eb1322f279d88972356ea85,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,r0_segment_manifest,aug03,segment_0008,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0008/segment_event_store_manifest.json,segments/segment_0008/segment_event_store_manifest.json,5916,7f739c7b4918e4ec9495fafe0813db47f236d8b382f9603fe9a988ce2618f128,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,r0_segment_manifest,aug03,segment_0009,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0009/segment_event_store_manifest.json,segments/segment_0009/segment_event_store_manifest.json,5916,2c9a9a9b3e0f85645b6c0137fae161ed1f64bfe70cc613256d33d1bc961b76ee,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,r0_segment_manifest,aug03,segment_0010,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0803T001/segments/segment_0010/segment_event_store_manifest.json,segments/segment_0010/segment_event_store_manifest.json,5915,f5baf506dfd39166ff26fc5ac567a360c30584fc1423021e99a7770ae2b69504,4ca8b2e0be7f989eabf11294d9a60da491c0f3fecd8124e9bf097bf1beff5e7a
before,historical_source,r0_segment_manifest,aug04,segment_0001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001/segments/segment_0001/segment_event_store_manifest.json,segments/segment_0001/segment_event_store_manifest.json,5968,63226b762d80c5be12e1b2f832112cb7c7e3bf22b4575180e13d297c26f43f44,ed47cd97b55f5305b0527ac93e6b65d2344ef453b18e7f510f7c7c4e88bcd0cd
before,historical_source,r0_segment_manifest,jul30,segment_0001,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0001/segment_event_store_manifest.json,segments/segment_0001/segment_event_store_manifest.json,5908,dc97af701e9c0501f93b03b9e9ec9edf9c59498e558a62fcceb4bd9bbe2ba19a,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,r0_segment_manifest,jul30,segment_0002,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0002/segment_event_store_manifest.json,segments/segment_0002/segment_event_store_manifest.json,5913,e5d2559bb80e80c38b25d653dea963492b1eb86b4ef6b08a3d01ba7f9a8a0efd,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,r0_segment_manifest,jul30,segment_0003,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0003/segment_event_store_manifest.json,segments/segment_0003/segment_event_store_manifest.json,5913,ec96289d5bb89f2a70ab68f69fab30f822f03a226b38c3fbbc1713d4680f6daa,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,r0_segment_manifest,jul30,segment_0004,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0004/segment_event_store_manifest.json,segments/segment_0004/segment_event_store_manifest.json,5913,442a1ab2bf48c9d61d46ffa2724538eec03430e406ce3dd0d68a4a360a7b9a3e,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,r0_segment_manifest,jul30,segment_0005,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0005/segment_event_store_manifest.json,segments/segment_0005/segment_event_store_manifest.json,5913,836a9b5f450f1230e7da109c5b84b0ec3f8b1916563627e87eedf4c7c8c237c3,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,r0_segment_manifest,jul30,segment_0006,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0006/segment_event_store_manifest.json,segments/segment_0006/segment_event_store_manifest.json,5913,88d3f3a4a93f095eb888fd012c9e5da117626a16ec350f5fb700caf8649f0356,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,r0_segment_manifest,jul30,segment_0007,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0007/segment_event_store_manifest.json,segments/segment_0007/segment_event_store_manifest.json,5913,040caf595af5bcadec4bd5b597e7ca296535d6f031c637936eaf06d84c6dacc6,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,r0_segment_manifest,jul30,segment_0008,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/segments/segment_0008/segment_event_store_manifest.json,segments/segment_0008/segment_event_store_manifest.json,5911,7121cc395fd4b0cf70e6b9e8ded76809984e67e03fa68c92464e8b99d85d418a,c46c735d7933587af6eece4a9dd1bce241b3c093866efce976b1c3f952e72ce0
before,historical_source,r1_manifest,aug03,,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001_old5h_replay/alignment,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001_old5h_replay/alignment/alignment_manifest.json,alignment_manifest.json,5610,1c4119daa4aa1f2575e4184e11058c81b626a91c3e1f1497f6424cf00fe752a3,1c4119daa4aa1f2575e4184e11058c81b626a91c3e1f1497f6424cf00fe752a3
before,historical_source,r1_manifest,aug04,,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001/alignment,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001/alignment/alignment_manifest.json,alignment_manifest.json,4318,9d14558be47731fa274b2ede853a0f36ac27d3a0640da8ef9de56c136fcca221,9d14558be47731fa274b2ede853a0f36ac27d3a0640da8ef9de56c136fcca221
before,historical_source,r1_manifest,jul30,,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/alignment,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/alignment/alignment_manifest.json,alignment_manifest.json,4986,6123b408cbdfdc95758c8d27e6e0664959caaebeb0de843a5978cfee6c6c8ffd,6123b408cbdfdc95758c8d27e6e0664959caaebeb0de843a5978cfee6c6c8ffd
before,historical_source,r1_quality,aug03,,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001_old5h_replay/alignment,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001_old5h_replay/alignment/alignment_quality_by_segment.csv,alignment_quality_by_segment.csv,885,318951391fec1a4116df435c3945c4bcb7259448ab36a553c4f21c06660dcf4f,1c4119daa4aa1f2575e4184e11058c81b626a91c3e1f1497f6424cf00fe752a3
before,historical_source,r1_quality,aug04,,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001/alignment,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0804T001/alignment/alignment_quality_by_segment.csv,alignment_quality_by_segment.csv,306,69bb6af65c9bb420f8117fc34bbb2976518a6deea6cfb70b58038cebac64c3b5,9d14558be47731fa274b2ede853a0f36ac27d3a0640da8ef9de56c136fcca221
before,historical_source,r1_quality,jul30,,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/alignment,/Users/liu/Documents/hftbacktest/local_live_analysis/skhynix_cross_exchange_research_0730T013/alignment/alignment_quality_by_segment.csv,alignment_quality_by_segment.csv,766,486b73b6d26796a20705ad84df1eb42b37840f56aeb66f7143c9ce31738dcdde,6123b408cbdfdc95758c8d27e6e0664959caaebeb0de843a5978cfee6c6c8ffd
before,historical_source,raw_manifest,aug03,,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/campaign_manifest.json,campaign_manifest.json,6921,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
before,historical_source,raw_manifest,aug04,,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0804T001_skhynix_2h_continuous,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0804T001_skhynix_2h_continuous/campaign_manifest.json,campaign_manifest.json,8866,1853924b91ad9751239387c303a18c7906510c63d6c7449b28c59668d377885b,1853924b91ad9751239387c303a18c7906510c63d6c7449b28c59668d377885b
before,historical_source,raw_manifest,jul30,,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0730T011_skhynix_4h_8x30m/campaign_manifest.json,campaign_manifest.json,7560,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12,fc4d962bd96792b87671a35974601827864267f7a3d3181ff8237b050b497b12
before,historical_source,segment_index,aug03,,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0802T001_skhynix_5h_10x30m/timeline_index.csv,timeline_index.csv,2885,5345bad5edd9f98fcb7610a7aab3efa907d231e20ae4f36f9b9cd6622e4b5649,c9d7f65ed85157838f55a41d56745e76e8cee845fcd20d066cd0f81ff61f5fe9
before,historical_source,segment_index,aug04,,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0804T001_skhynix_2h_continuous,/Users/liu/Documents/hftbacktest/local_live_analysis/cross_exchange_collection_campaign_0804T001_skhynix_2h_continuous/timeline_index.csv,timeline_index.csv,516,b72f48f056d5243739aaac61a2c49911b7c5fa7c51b34998e95f30e7e0b2a0e9,1853924b91ad9751239387c303a18c7906510c63d6c7449b28c59668d377885b
