capture_id,research_date,role,source_state,destination_state,transition_count,transition_probability
2026-07-30_c655ea10171f,2026-07-30,historical_method_development,Q5,Q0,464,0.18005432673651534
2026-07-30_c655ea10171f,2026-07-30,historical_method_development,Q5,Q1,488,0.1893674815677144
2026-07-30_c655ea10171f,2026-07-30,historical_method_development,Q5,Q2,177,0.06868451688009314
2026-07-30_c655ea10171f,2026-07-30,historical_method_development,Q5,Q3,664,0.2576639503298409
2026-07-30_c655ea10171f,2026-07-30,historical_method_development,Q5,Q4,31,0.012029491656965464
2026-07-30_c655ea10171f,2026-07-30,historical_method_development,Q5,Q5,753,0.29220023282887075
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q0,Q0,265,0.1759628154050465
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q0,Q1,306,0.20318725099601595
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q0,Q2,116,0.07702523240371846
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q0,Q3,387,0.25697211155378485
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q0,Q4,30,0.0199203187250996
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q0,Q5,402,0.26693227091633465
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q1,Q0,311,0.1663101604278075
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q1,Q1,415,0.22192513368983957
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q1,Q2,159,0.08502673796791443
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q1,Q3,463,0.24759358288770053
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q1,Q4,47,0.025133689839572194
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q1,Q5,475,0.2540106951871658
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q2,Q0,112,0.15114709851551958
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q2,Q1,179,0.24156545209176788
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q2,Q2,73,0.09851551956815115
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q2,Q3,167,0.2253711201079622
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q2,Q4,11,0.014844804318488529
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q2,Q5,199,0.26855600539811064
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q3,Q0,354,0.1547202797202797
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q3,Q1,438,0.19143356643356643
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q3,Q2,192,0.08391608391608392
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q3,Q3,626,0.2736013986013986
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q3,Q4,36,0.015734265734265736
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q3,Q5,642,0.28059440559440557
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q4,Q0,26,0.15853658536585366
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q4,Q1,37,0.22560975609756098
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q4,Q2,15,0.09146341463414634
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q4,Q3,35,0.21341463414634146
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q4,Q4,12,0.07317073170731707
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q4,Q5,39,0.23780487804878048
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q5,Q0,438,0.18024691358024691
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q5,Q1,495,0.2037037037037037
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q5,Q2,186,0.07654320987654321
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q5,Q3,610,0.25102880658436216
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q5,Q4,28,0.011522633744855968
2026-07-30_f91aa7f4acf1,2026-07-30,historical_method_development,Q5,Q5,673,0.27695473251028807
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q0,Q0,345,0.2074564040889958
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q0,Q1,329,0.1978352375225496
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q0,Q2,129,0.07757065544197234
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q0,Q3,380,0.22850270595309682
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q0,Q4,47,0.02826217678893566
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q0,Q5,433,0.2603728202044498
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q1,Q0,329,0.16993801652892562
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q1,Q1,510,0.2634297520661157
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q1,Q2,154,0.07954545454545454
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q1,Q3,414,0.21384297520661158
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q1,Q4,104,0.05371900826446281
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q1,Q5,425,0.21952479338842976
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q2,Q0,118,0.16761363636363635
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q2,Q1,149,0.21164772727272727
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q2,Q2,72,0.10227272727272728
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q2,Q3,169,0.24005681818181818
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q2,Q4,17,0.024147727272727272
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q2,Q5,179,0.25426136363636365
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q3,Q0,382,0.18147268408551068
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q3,Q1,394,0.18717339667458432
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q3,Q2,173,0.0821852731591449
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q3,Q3,561,0.2665083135391924
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q3,Q4,48,0.02280285035629454
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q3,Q5,547,0.25985748218527316
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q4,Q0,47,0.16666666666666666
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q4,Q1,73,0.25886524822695034
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q4,Q2,19,0.0673758865248227
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q4,Q3,60,0.2127659574468085
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q4,Q4,25,0.08865248226950355
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q4,Q5,58,0.20567375886524822
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q5,Q0,442,0.19150779896013864
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q5,Q1,481,0.2084055459272097
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q5,Q2,157,0.06802426343154246
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q5,Q3,521,0.225736568457539
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q5,Q4,40,0.01733102253032929
2026-07-30_47309d2a7046,2026-07-30,historical_method_development,Q5,Q5,667,0.2889948006932409
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q0,Q0,405,0.24222488038277512
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q0,Q1,453,0.27093301435406697
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q0,Q2,93,0.05562200956937799
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q0,Q3,187,0.1118421052631579
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q0,Q4,332,0.19856459330143542
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q0,Q5,202,0.12081339712918661
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q1,Q0,433,0.16420174440652258
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q1,Q1,881,0.33409177095183923
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q1,Q2,145,0.054986727341676145
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q1,Q3,303,0.1149032992036405
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q1,Q4,631,0.23928706863860447
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q1,Q5,244,0.0925293894577171
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q2,Q0,97,0.189453125
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q2,Q1,175,0.341796875
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q2,Q2,29,0.056640625
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q2,Q3,64,0.125
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q2,Q4,75,0.146484375
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q2,Q5,72,0.140625
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q3,Q0,211,0.18755555555555556
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q3,Q1,322,0.2862222222222222
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q3,Q2,80,0.07111111111111111
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q3,Q3,222,0.19733333333333333
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q3,Q4,120,0.10666666666666667
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q3,Q5,170,0.1511111111111111
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q4,Q0,310,0.15285996055226825
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q4,Q1,526,0.2593688362919132
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q4,Q2,98,0.048323471400394474
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q4,Q3,162,0.07988165680473373
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q4,Q4,798,0.39349112426035504
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q4,Q5,134,0.06607495069033531
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q5,Q0,216,0.2109375
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q5,Q1,280,0.2734375
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q5,Q2,67,0.0654296875
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q5,Q3,187,0.1826171875
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q5,Q4,71,0.0693359375
2026-08-03_f1ce2c62420e,2026-08-03,historical_method_development,Q5,Q5,203,0.1982421875
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q0,Q0,355,0.21181384248210025
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q0,Q1,339,0.2022673031026253
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q0,Q2,120,0.07159904534606205
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q0,Q3,386,0.23031026252983294
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q0,Q4,52,0.031026252983293555
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q0,Q5,424,0.2529832935560859
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q1,Q0,360,0.1875
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q1,Q1,451,0.23489583333333333
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q1,Q2,153,0.0796875
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q1,Q3,471,0.2453125
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q1,Q4,78,0.040625
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q1,Q5,407,0.21197916666666666
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q2,Q0,133,0.20060331825037708
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q2,Q1,157,0.2368024132730015
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q2,Q2,52,0.0784313725490196
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q2,Q3,134,0.20211161387631976
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q2,Q4,29,0.043740573152337855
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q2,Q5,158,0.2383107088989442
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q3,Q0,391,0.17573033707865168
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q3,Q1,441,0.19820224719101123
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q3,Q2,142,0.06382022471910112
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q3,Q3,627,0.2817977528089888
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q3,Q4,56,0.025168539325842697
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q3,Q5,568,0.2552808988764045
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q4,Q0,41,0.14385964912280702
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q4,Q1,71,0.24912280701754386
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q4,Q2,26,0.0912280701754386
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q4,Q3,54,0.18947368421052632
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q4,Q4,28,0.09824561403508772
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q4,Q5,65,0.22807017543859648
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q5,Q0,396,0.17765814266487215
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q5,Q1,460,0.2063705697622252
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q5,Q2,170,0.0762673844773441
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q5,Q3,554,0.24854194706146254
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q5,Q4,42,0.018842530282637954
2026-08-03_d0a70a33d273,2026-08-03,historical_method_development,Q5,Q5,607,0.27231942575145807
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q0,Q0,4361,0.7088751625487646
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q0,Q1,1791,0.29112483745123535
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q0,Q2,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q0,Q3,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q0,Q4,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q0,Q5,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q1,Q0,1790,0.6289529163738581
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q1,Q1,1056,0.37104708362614197
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q1,Q2,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q1,Q3,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q1,Q4,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q1,Q5,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q2,Q0,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q2,Q1,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q2,Q2,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q2,Q3,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q2,Q4,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q2,Q5,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q3,Q0,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q3,Q1,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q3,Q2,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q3,Q3,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q3,Q4,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q3,Q5,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q4,Q0,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q4,Q1,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q4,Q2,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q4,Q3,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q4,Q4,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q4,Q5,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q5,Q0,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q5,Q1,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q5,Q2,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q5,Q3,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q5,Q4,0,0.0
2026-08-03_098332acc16a,2026-08-03,historical_method_development,Q5,Q5,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q0,Q0,4040,0.6854428232100441
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q0,Q1,1854,0.3145571767899559
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q0,Q2,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q0,Q3,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q0,Q4,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q0,Q5,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q1,Q0,1854,0.5972938144329897
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q1,Q1,1250,0.4027061855670103
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q1,Q2,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q1,Q3,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q1,Q4,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q1,Q5,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q2,Q0,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q2,Q1,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q2,Q2,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q2,Q3,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q2,Q4,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q2,Q5,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q3,Q0,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q3,Q1,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q3,Q2,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q3,Q3,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q3,Q4,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q3,Q5,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q4,Q0,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q4,Q1,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q4,Q2,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q4,Q3,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q4,Q4,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q4,Q5,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q5,Q0,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q5,Q1,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q5,Q2,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q5,Q3,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q5,Q4,0,0.0
2026-08-03_b7b76aed76b8,2026-08-03,historical_method_development,Q5,Q5,0,0.0
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q0,Q0,298,0.18372379778051787
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q0,Q1,366,0.22564734895191121
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q0,Q2,151,0.09309494451294698
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q0,Q3,307,0.18927250308261406
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q0,Q4,135,0.08323057953144267
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q0,Q5,365,0.22503082614056721
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q1,Q0,323,0.15257439773264053
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q1,Q1,534,0.2522437411431271
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q1,Q2,182,0.08597071327350024
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q1,Q3,395,0.1865847897968824
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q1,Q4,281,0.13273500236183278
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q1,Q5,402,0.189891355692017
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q2,Q0,125,0.16025641025641027
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q2,Q1,202,0.258974358974359
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q2,Q2,77,0.09871794871794871
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q2,Q3,150,0.19230769230769232
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q2,Q4,77,0.09871794871794871
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q2,Q5,149,0.191025641025641
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q3,Q0,331,0.19690660321237358
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q3,Q1,343,0.20404521118381916
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q3,Q2,146,0.08685306365258774
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q3,Q3,356,0.2117787031528852
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q3,Q4,118,0.07019631171921475
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q3,Q5,387,0.23022010707911958
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q4,Q0,143,0.15853658536585366
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q4,Q1,187,0.2073170731707317
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q4,Q2,67,0.07427937915742794
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q4,Q3,147,0.1629711751662971
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q4,Q4,164,0.18181818181818182
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q4,Q5,194,0.21507760532150777
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q5,Q0,401,0.21149789029535865
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q5,Q1,485,0.2558016877637131
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q5,Q2,158,0.08333333333333333
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q5,Q3,326,0.1719409282700422
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q5,Q4,127,0.0669831223628692
2026-08-03_2994fc7a75af,2026-08-03,historical_method_development,Q5,Q5,399,0.21044303797468356
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q0,Q0,286,0.18791064388961892
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q0,Q1,412,0.2706964520367937
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q0,Q2,100,0.0657030223390276
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q0,Q3,291,0.1911957950065703
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q0,Q4,238,0.15637319316688567
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q0,Q5,195,0.12812089356110382
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q1,Q0,363,0.14625302175664787
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q1,Q1,733,0.2953263497179694
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q1,Q2,177,0.07131345688960515
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q1,Q3,418,0.16841257050765512
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q1,Q4,486,0.19580983078162773
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q1,Q5,305,0.12288477034649477
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q2,Q0,118,0.1798780487804878
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q2,Q1,209,0.31859756097560976
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q2,Q2,52,0.07926829268292683
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q2,Q3,108,0.16463414634146342
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q2,Q4,91,0.13871951219512196
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q2,Q5,78,0.11890243902439024
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q3,Q0,321,0.19717444717444718
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q3,Q1,395,0.24262899262899262
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q3,Q2,128,0.07862407862407862
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q3,Q3,349,0.21437346437346438
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q3,Q4,217,0.1332923832923833
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q3,Q5,218,0.1339066339066339
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q4,Q0,217,0.13981958762886598
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q4,Q1,397,0.25579896907216493
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q4,Q2,106,0.06829896907216494
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q4,Q3,252,0.16237113402061856
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q4,Q4,411,0.264819587628866
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q4,Q5,169,0.10889175257731959
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q5,Q0,217,0.18723037100949094
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q5,Q1,336,0.2899050905953408
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q5,Q2,93,0.08024158757549611
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,Q5,Q3,210,0.181190681622088
