capture_id,research_date,role,component,eligible_count,finite_local_scale_count,positive_local_scale_count,local_scale_p10,local_scale_p50,local_scale_p90,global_scale_floor,floor_applied_share
2026-08-26_7e4d0a9ed099,2026-08-26,historical_no_refit_replay,ofi_down,374989,373464,349200,0.0007860654732212424,0.012326871044933796,0.21771587431430817,0.012274969470135738,0.5321958743011375
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,dep_up,374990,373465,16858,0.00034190743463113904,0.002274953993037343,0.03636462986469269,0.002066016503042915,0.9754916792738275
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,dep_down,374990,373465,13688,0.0003524345811456442,0.0012834705412387848,0.014925502240657806,0.008699308812971731,0.9953382512417496
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,trade_up,374990,371943,0,nan,nan,nan,0.5162554061665655,1.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,trade_down,374990,371943,0,nan,nan,nan,0.5162554061665655,1.0
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,ofi_up,374990,373465,79158,0.00023419607896357775,0.000973865098785609,0.004661928862333298,0.012274969470135738,0.9905212001124604
2026-08-26_20fa36ad4d76,2026-08-26,historical_no_refit_replay,ofi_down,374990,373465,79158,0.00023419607896357775,0.000973865098785609,0.004661928862333298,0.012274969470135738,0.9905212001124604
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,dep_up,374986,373461,363017,0.0006696284399367869,0.0063531906343996525,0.35726234316825867,0.002066016503042915,0.3668709718016071
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,dep_down,374986,373461,306396,0.000979440868832171,0.04086814075708389,0.4070828855037689,0.008699308812971731,0.4843557961875537
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,trade_up,374986,371938,24671,0.24709661304950714,0.7412898540496826,3.2122559547424316,0.5162554061665655,0.9606197807161408
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,trade_down,374986,371938,24671,0.24709661304950714,0.7412898540496826,3.2122559547424316,0.5162554061665655,0.9606197807161408
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,ofi_up,374986,373461,373284,0.0014487571315839887,0.042163968086242676,0.32411159276962315,0.012274969470135738,0.320103036193873
2026-08-27_ba5ebc09e758,2026-08-27,historical_no_refit_replay,ofi_down,374986,373461,373284,0.0014487571315839887,0.042163968086242676,0.32411159276962315,0.012274969470135738,0.320103036193873
