event_sequence,source_channel,source_event_exchange_time_ms,current_bid,current_ask,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,opposite_trade_qty_btc,rolling_window_seconds
343,trades,1784188398548,64085,64086,471,0.6218,0,0.6218,57.59474,3.0
344,trades,1784188398608,64085,64086,878,3.07703,87.61974,90.69677,59.27084,3.0
345,trades,1784188398689,64085,64086,879,3.07703,87.61974,90.69677,59.27433,3.0
346,l2Book,1784188398757,64065,64067,879,0.72134,61.75428,62.47562,87.49548,3.0
347,trades,1784188399029,64065,64067,493,0.72134,61.76421,62.48555,32.4185,3.0
348,trades,1784188399226,64065,64067,478,0.72134,61.76421,62.48555,32.25042,3.0
349,l2Book,1784188399296,64074,64075,478,1.46945,80.73141,82.20086,12.53511,3.0
350,trades,1784188399296,64074,64075,479,1.46945,80.73141,82.20086,12.53546,3.0
351,trades,1784188399620,64074,64075,476,1.46945,80.73141,82.20086,12.10193,3.0
352,l2Book,1784188399829,64074,64075,466,1.46945,80.73141,82.20086,10.69558,3.0
353,trades,1784188399894,64074,64075,467,1.47004,80.73141,82.20145,10.69558,3.0
354,trades,1784188400165,64074,64075,466,1.47004,80.73141,82.20145,10.69596,3.0
355,trades,1784188400231,64074,64075,468,1.48604,80.73141,82.21745,10.69912,3.0
356,trades,1784188400300,64074,64075,469,1.48604,80.73141,82.21745,10.69937,3.0
357,l2Book,1784188400375,64074,64075,469,1.48604,80.73141,82.21745,10.69937,3.0
358,trades,1784188400444,64074,64075,465,1.48713,80.73141,82.21854,10.67991,3.0
359,trades,1784188400649,64074,64075,439,1.48713,80.73141,82.21854,10.09789,3.0
360,l2Book,1784188400913,64074,64075,437,1.48713,80.73141,82.21854,10.00665,3.0
361,trades,1784188400913,64074,64075,441,1.48733,80.73141,82.21874,10.03309,3.0
362,trades,1784188401048,64074,64075,440,1.48733,80.73141,82.21874,10.02985,3.0
363,trades,1784188401318,64074,64075,436,1.48733,80.73141,82.21874,10.02673,3.0
364,l2Book,1784188401461,64074,64075,436,1.48733,80.73141,82.21874,10.02673,3.0
365,trades,1784188401461,64074,64075,437,1.48769,80.73141,82.2191,10.02673,3.0
366,trades,1784188401660,64074,64075,112,3.7069,0.00993,3.71683,1.73642,3.0
367,trades,1784188401798,64074,64075,112,3.7069,0.00993,3.71683,1.75279,3.0
368,l2Book,1784188402006,64082,64083,112,0,3.71683,3.71683,1.75279,3.0
369,trades,1784188402006,64082,64083,114,0.00014,3.71683,3.71697,1.75297,3.0
370,trades,1784188402209,64082,64083,111,0.00014,3.7069,3.70704,1.75442,3.0
371,trades,1784188402280,64082,64083,109,0.00325,3.7069,3.71015,1.75362,3.0
372,l2Book,1784188402552,64082,64083,108,0.00325,3.7069,3.71015,1.75327,3.0
373,trades,1784188402552,64082,64083,109,0.08137,3.7069,3.78827,1.75327,3.0
374,l2Book,1784188403081,64082,64083,107,0.08137,3.70631,3.78768,1.75031,3.0
375,trades,1784188403153,64082,64083,109,0.08137,3.70631,3.78768,1.77558,3.0
376,trades,1784188403358,64082,64083,107,0.15939,3.69031,3.8497,1.7713,3.0
377,trades,1784188403558,64082,64083,107,0.1672,3.68922,3.85642,1.7713,3.0
378,l2Book,1784188403625,64082,64083,107,0.1672,3.68922,3.85642,1.7713,3.0
379,trades,1784188403760,64082,64083,109,0.19218,3.68922,3.8814,1.77125,3.0
380,l2Book,1784188404160,64082,64083,104,0.19218,3.68902,3.8812,1.74463,3.0
381,trades,1784188404160,64082,64083,105,0.19608,3.68902,3.8851,1.74463,3.0
382,trades,1784188404378,64082,64083,106,0.19608,3.68902,3.8851,1.75192,3.0
383,trades,1784188404565,64082,64083,112,0.27507,3.72962,4.00469,1.75192,3.0
384,l2Book,1784188404690,64080,64081,25,0.0408,0,0.0408,0.33226,3.0
385,l2Book,1784188405241,64080,64081,21,0.0408,0,0.0408,0.30976,3.0
386,trades,1784188405385,64080,64081,20,0.0408,0,0.0408,0.30851,3.0
387,trades,1784188405456,64080,64081,21,0.0408,0,0.0408,0.31007,3.0
388,l2Book,1784188405783,64080,64081,20,0.0408,0,0.0408,0.23195,3.0
389,trades,1784188405990,64080,64081,22,0.05221,0,0.05221,0.2343,3.0
390,trades,1784188406054,64080,64081,23,0.05335,0,0.05335,0.2343,3.0
391,trades,1784188406256,64080,64081,22,0.05335,0,0.05335,0.20947,3.0
392,l2Book,1784188406336,64061,64081,22,0,0,0,0.26282,3.0
393,trades,1784188406336,64061,64081,41,0.06223,0,0.06223,0.98093,3.0
394,trades,1784188406660,64061,64081,39,0.06253,0,0.06253,0.8951,3.0
395,trades,1784188406735,64061,64081,40,0.06255,0,0.06255,0.8951,3.0
396,l2Book,1784188406928,64061,64062,37,0.06255,0,0.06255,0.86861,3.0
397,trades,1784188406866,64061,64062,38,0.06255,0,0.06255,0.86961,3.0
398,trades,1784188407066,64061,64062,39,0.14207,0,0.14207,0.86961,3.0
399,trades,1784188407130,64061,64062,40,0.64207,0,0.64207,0.86961,3.0
400,trades,1784188407328,64061,64062,41,0.64207,0,0.64207,1.07029,3.0
401,l2Book,1784188407390,64061,64062,39,0.64207,0,0.64207,1.06277,3.0
402,trades,1784188407532,64061,64062,40,0.64207,0,0.64207,1.06294,3.0
403,trades,1784188407581,64061,64062,85,3.49865,0,3.49865,0.99011,3.0
404,trades,1784188407795,64061,64062,92,3.49865,0,3.49865,1.09627,3.0
405,trades,1784188407865,64061,64062,97,3.49865,0,3.49865,1.24959,3.0
406,l2Book,1784188407932,64061,64062,97,3.49865,0,3.49865,1.24959,3.0
407,trades,1784188408265,64061,64062,99,3.49865,0,3.49865,1.25019,3.0
408,l2Book,1784188408470,64062,64072,97,0.00159,3.49865,3.50024,1.24481,3.0
409,trades,1784188408470,64062,64072,105,0.00159,3.49865,3.50024,1.26467,3.0
410,trades,1784188408670,64062,64072,107,0.00159,3.49865,3.50024,1.32752,3.0
411,trades,1784188408803,64062,64072,108,0.00159,3.49865,3.50024,1.32906,3.0
412,trades,1784188408872,64062,64072,110,0.00159,3.49865,3.50024,1.33099,3.0
413,l2Book,1784188409004,64073,64074,108,0.00001,3.7939,3.79391,1.02356,3.0
414,trades,1784188409004,64073,64074,110,0.00417,3.7939,3.79807,1.02377,3.0
415,trades,1784188409139,64073,64074,110,0.01124,3.7939,3.80514,1.02263,3.0
416,trades,1784188409347,64073,64074,92,0.1781,3.43642,3.61452,0.61036,3.0
417,trades,1784188409478,64073,64074,94,0.38028,3.43642,3.8167,0.61036,3.0
418,l2Book,1784188409546,64073,64074,94,0.38028,3.43642,3.8167,0.61036,3.0
419,l2Book,1784188410089,64073,64074,90,0.38028,3.35658,3.73686,0.60936,3.0
420,l2Book,1784188410628,64073,64074,34,0.38028,0,0.38028,0.35749,3.0
421,trades,1784188410828,64073,64074,28,0.38028,0,0.38028,0.25255,3.0
422,l2Book,1784188411165,64073,64074,23,0.38028,0,0.38028,0.09923,3.0
423,l2Book,1784188411707,64073,64074,11,0.38028,0,0.38028,0.01592,3.0
424,trades,1784188411843,64073,64074,11,0.38028,0,0.38028,0.01522,3.0
425,l2Book,1784188412252,64073,64074,6,0.36904,0,0.36904,0.01309,3.0
426,trades,1784188412317,64073,64074,7,0.36934,0,0.36934,0.01309,3.0
427,trades,1784188412583,64073,64074,8,0.0003,0,0.0003,0.0073,3.0
428,l2Book,1784188412780,64078,64079,8,0,0.0003,0.0003,0.0073,3.0
429,trades,1784188413053,64078,64079,10,0.07718,0.0003,0.07748,0.0073,3.0
430,trades,1784188413185,64078,64079,11,0.07718,0.0003,0.07748,0.01356,3.0
431,l2Book,1784188413321,64078,64079,11,0.07718,0.0003,0.07748,0.01356,3.0
432,trades,1784188413463,64078,64079,16,0.82718,0.0003,0.82748,0.01356,3.0
433,trades,1784188413728,64078,64079,18,0.82718,0.0003,0.82748,0.01449,3.0
434,l2Book,1784188413863,64078,64079,17,0.82718,0.0003,0.82748,0.01327,3.0
435,trades,1784188413863,64078,64079,19,0.90522,0.0003,0.90552,0.01327,3.0
436,trades,1784188414065,64078,64079,20,0.90522,0.0003,0.90552,0.01362,3.0
437,l2Book,1784188414399,64078,64081,20,0.90522,0.0003,0.90552,0.01362,3.0
438,trades,1784188414468,64078,64081,34,0.90522,0.0003,0.90552,1.02384,3.0
439,trades,1784188414604,64078,64081,35,0.90522,0.0003,0.90552,1.10186,3.0
440,trades,1784188414735,64078,64081,37,0.90522,0.0003,0.90552,1.39113,3.0
441,trades,1784188414806,64078,64081,38,0.90522,0.0003,0.90552,1.40256,3.0
442,l2Book,1784188414940,64089,64090,37,0.37872,0.90552,1.28424,1.023,3.0
443,trades,1784188415341,64089,64090,37,0.37872,0.90522,1.28394,1.223,3.0
444,l2Book,1784188415454,64089,64090,37,0.37872,0.90522,1.28394,1.223,3.0
445,trades,1784188415454,64089,64090,38,0.45674,0.90522,1.36196,1.223,3.0
446,trades,1784188415673,64089,64090,34,0.45818,0.90522,1.3634,1.21776,3.0
447,l2Book,1784188416004,64089,64090,34,0.45818,0.90522,1.3634,1.21776,3.0
448,l2Book,1784188416543,64089,64090,26,0.45818,0.07804,0.53622,1.2115,3.0
449,l2Book,1784188417147,64089,64090,21,0.45818,0,0.45818,1.21022,3.0
450,trades,1784188417564,64089,64090,8,0.48534,0,0.48534,0.2,3.0
451,l2Book,1784188417700,64089,64090,7,0.40732,0,0.40732,0.2,3.0
452,trades,1784188418017,64089,64090,5,0.18461,0,0.18461,0.2,3.0
453,trades,1784188418166,64089,64090,6,0.18461,0,0.18461,0.21241,3.0
454,l2Book,1784188418235,64089,64090,6,0.18461,0,0.18461,0.21241,3.0
455,trades,1784188418442,64089,64090,6,0.18587,0,0.18587,0.01241,3.0
456,l2Book,1784188418768,64089,64090,4,0.10641,0,0.10641,0.01241,3.0
457,trades,1784188418824,64089,64090,5,0.18445,0,0.18445,0.01241,3.0
458,l2Book,1784188419312,64089,64090,5,0.18445,0,0.18445,0.01241,3.0
459,trades,1784188419443,64089,64090,6,0.18445,0,0.18445,0.01394,3.0
460,trades,1784188419646,64089,64090,7,0.26247,0,0.26247,0.01394,3.0
461,l2Book,1784188419848,64089,64090,7,0.26247,0,0.26247,0.01394,3.0
462,trades,1784188419848,64089,64090,8,0.26247,0,0.26247,0.0173,3.0
463,trades,1784188420048,64089,64090,11,0.3098,0,0.3098,0.0173,3.0
464,l2Book,1784188420381,64089,64090,11,0.3098,0,0.3098,0.0173,3.0
465,trades,1784188420456,64089,64090,13,0.38781,0,0.38781,0.0173,3.0
466,l2Book,1784188420935,64089,64090,12,0.36065,0,0.36065,0.0173,3.0
467,trades,1784188421065,64089,64090,12,0.28325,0,0.28325,0.0173,3.0
468,trades,1784188421257,64089,64090,14,0.40775,0,0.40775,0.00489,3.0
469,l2Book,1784188421492,64089,64090,13,0.40649,0,0.40649,0.00489,3.0
470,l2Book,1784188422025,64089,64090,12,0.32845,0,0.32845,0.00489,3.0
471,l2Book,1784188422584,64089,64090,11,0.32845,0,0.32845,0.00336,3.0
472,trades,1784188422655,64089,64090,12,0.29263,0,0.29263,0.00336,3.0
473,trades,1784188422986,64089,64090,12,0.2988,0,0.2988,0,3.0
474,l2Book,1784188423123,64089,64090,9,0.25147,0,0.25147,0,3.0
475,trades,1784188423189,64089,64090,10,0.25147,0,0.25147,0.00124,3.0
476,l2Book,1784188423667,64089,64090,8,0.17346,0,0.17346,0.00124,3.0
477,trades,1784188423800,64089,64090,9,0.17346,0,0.17346,0.02139,3.0
478,l2Book,1784188424272,64087,64088,5,0,0,0,0.06976,3.0
479,trades,1784188424545,64087,64088,7,0,0.0312,0.0312,0.0805,3.0
480,l2Book,1784188424805,64086,64087,7,0.0312,0,0.0312,0.0805,3.0
481,trades,1784188424805,64086,64087,8,0.0312,0,0.0312,0.08177,3.0
482,l2Book,1784188425338,64086,64087,8,0.0312,0,0.0312,0.08177,3.0
483,trades,1784188425472,64086,64087,9,0.07592,0,0.07592,0.08177,3.0
484,l2Book,1784188425877,64085,64086,7,0,0,0,0.11549,3.0
485,trades,1784188426159,64085,64086,7,0.00067,0,0.00067,0.10932,3.0
486,trades,1784188426281,64085,64086,7,0.00087,0,0.00087,0.10808,3.0
487,trades,1784188426362,64085,64086,8,0.00087,0,0.00087,0.26414,3.0
488,l2Book,1784188426413,64085,64086,8,0.00087,0,0.00087,0.26414,3.0
489,trades,1784188426564,64085,64086,10,0.36757,0,0.36757,0.26414,3.0
490,l2Book,1784188426965,64085,64086,9,0.36757,0,0.36757,0.24399,3.0
491,l2Book,1784188427495,64085,64086,9,0.36757,0,0.36757,0.24399,3.0
492,l2Book,1784188428044,64085,64086,6,0.36757,0,0.36757,0.20078,3.0
493,trades,1784188428383,64085,64086,7,0.36757,0,0.36757,0.25078,3.0
494,l2Book,1784188428585,64085,64086,6,0.36757,0,0.36757,0.20606,3.0
495,trades,1784188429053,64085,64086,7,0.3775,0,0.3775,0.20606,3.0
496,l2Book,1784188429106,64085,64086,7,0.3775,0,0.3775,0.20606,3.0
497,trades,1784188429387,64085,64086,9,0.37663,0,0.37663,0.26203,3.0
498,l2Book,1784188429635,64085,64086,7,0.00993,0,0.00993,0.26203,3.0
499,l2Book,1784188430196,64085,64086,7,0.00993,0,0.00993,0.26203,3.0
500,trades,1784188430403,64085,64086,8,0.01044,0,0.01044,0.26203,3.0
501,l2Book,1784188430805,64085,64086,8,0.01044,0,0.01044,0.26203,3.0
502,trades,1784188431007,64085,64086,9,0.01044,0,0.01044,0.26221,3.0
503,l2Book,1784188431421,64085,64086,8,0.01044,0,0.01044,0.21221,3.0
504,trades,1784188431421,64085,64086,9,0.01044,0,0.01044,0.29037,3.0
505,trades,1784188431635,64085,64086,10,0.01081,0,0.01081,0.29037,3.0
506,l2Book,1784188431971,64085,64086,10,0.01081,0,0.01081,0.29037,3.0
507,trades,1784188432105,64085,64086,14,0.00088,0,0.00088,0.32125,3.0
508,l2Book,1784188432516,64086,64087,9,0,0.00088,0.00088,0.10922,3.0
509,trades,1784188432991,64086,64087,10,0,0.00088,0.00088,0.11258,3.0
510,l2Book,1784188433052,64086,64087,10,0,0.00088,0.00088,0.11258,3.0
511,trades,1784188433118,64086,64087,13,0,0.00088,0.00088,0.23275,3.0
512,l2Book,1784188433658,64087,64088,12,0,0.00037,0.00037,0.23275,3.0
513,trades,1784188433658,64087,64088,14,0.08313,0.00037,0.0835,0.23275,3.0
514,trades,1784188433722,64087,64088,15,0.08313,0.00037,0.0835,0.26298,3.0
515,l2Book,1784188434198,64089,64090,14,0,0.0835,0.0835,0.2628,3.0
516,l2Book,1784188434742,64089,64090,12,0,0.08313,0.08313,0.18464,3.0
517,trades,1784188435008,64089,64090,14,0.00019,0.08313,0.08332,0.19697,3.0
518,l2Book,1784188435270,64089,64090,9,0.00019,0.08313,0.08332,0.16609,3.0
519,l2Book,1784188435821,64089,64090,9,0.00019,0.08313,0.08332,0.16609,3.0
520,trades,1784188435955,64089,64090,10,0.03139,0.08313,0.11452,0.16609,3.0
521,trades,1784188436272,64089,64090,7,0.04906,0.08313,0.13219,0.04256,3.0
522,l2Book,1784188436356,64089,64090,7,0.04906,0.08313,0.13219,0.04256,3.0
523,l2Book,1784188436876,64089,64090,4,0.04906,0,0.04906,0.01233,3.0
524,l2Book,1784188437464,64089,64090,4,0.04906,0,0.04906,0.01233,3.0
525,l2Book,1784188438000,64089,64090,4,0.04906,0,0.04906,0.01233,3.0
526,l2Book,1784188438537,64089,64090,2,0.04887,0,0.04887,0,3.0
527,trades,1784188438871,64089,64090,3,0.05102,0,0.05102,0,3.0
528,trades,1784188439007,64089,64090,4,0.02398,0,0.02398,0.00021,3.0
529,l2Book,1784188439073,64089,64090,4,0.02398,0,0.02398,0.00021,3.0
530,trades,1784188439207,64089,64090,5,0.02398,0,0.02398,0.15686,3.0
531,trades,1784188439275,64089,64090,5,0.00631,0,0.00631,0.25686,3.0
532,l2Book,1784188439609,64089,64090,5,0.00631,0,0.00631,0.25686,3.0
533,l2Book,1784188440134,64089,64090,5,0.00631,0,0.00631,0.25686,3.0
534,trades,1784188440633,64089,64090,10,0.00631,0,0.00631,1.704,3.0
535,l2Book,1784188440702,64090,64091,10,0,0.00631,0.00631,1.704,3.0
536,l2Book,1784188441233,64091,64092,10,0,0.00631,0.00631,1.704,3.0
537,l2Book,1784188441752,64091,64092,10,0,0.00631,0.00631,1.704,3.0
538,trades,1784188442107,64091,64092,8,0,0,0,1.71938,3.0
539,trades,1784188442157,64091,64092,9,0.00413,0,0.00413,1.71938,3.0
540,l2Book,1784188442257,64093,64094,8,0,0.00413,0.00413,1.56273,3.0
541,trades,1784188442312,64093,64094,21,0,0.00413,0.00413,1.82943,3.0
542,l2Book,1784188442781,64098,64099,21,0,0.00413,0.00413,1.82943,3.0
543,trades,1784188443112,64098,64099,22,0.03219,0.00413,0.03632,1.82943,3.0
544,trades,1784188443179,64098,64099,23,0.03219,0.00413,0.03632,1.87498,3.0
545,trades,1784188443247,64098,64099,24,0.03219,0.00413,0.03632,1.87635,3.0
546,l2Book,1784188443313,64098,64099,24,0.03219,0.00413,0.03632,1.87635,3.0
547,trades,1784188443601,64098,64099,25,0.03219,0.00413,0.03632,1.91871,3.0
548,l2Book,1784188443869,64098,64099,20,0.03219,0.00413,0.03632,0.47157,3.0
549,trades,1784188443869,64098,64099,21,0.1102,0.00413,0.11433,0.47157,3.0
550,trades,1784188444002,64098,64099,22,0.1102,0.00413,0.11433,0.47193,3.0
551,l2Book,1784188444404,64098,64099,22,0.1102,0.00413,0.11433,0.47193,3.0
552,trades,1784188444606,64098,64099,25,0.1882,0.00413,0.19233,0.52679,3.0
553,l2Book,1784188444924,64098,64099,25,0.1882,0.00413,0.19233,0.52679,3.0
554,trades,1784188445411,64098,64099,10,0.26621,0,0.26621,0.1445,3.0
555,l2Book,1784188445466,64098,64099,10,0.26621,0,0.26621,0.1445,3.0
556,trades,1784188445610,64098,64099,11,0.27401,0,0.27401,0.1445,3.0
557,trades,1784188445811,64098,64099,12,0.27401,0,0.27401,0.14879,3.0
558,l2Book,1784188446016,64098,64099,12,0.27401,0,0.27401,0.14879,3.0
559,trades,1784188446213,64098,64099,11,0.31982,0,0.31982,0.10324,3.0
560,l2Book,1784188446561,64098,64099,10,0.31982,0,0.31982,0.10187,3.0
561,trades,1784188446757,64098,64099,11,0.33413,0,0.33413,0.05951,3.0
562,trades,1784188446964,64098,64099,11,0.33413,0,0.33413,0.05951,3.0
563,l2Book,1784188447097,64098,64099,10,0.33413,0,0.33413,0.05915,3.0
564,trades,1784188447499,64098,64099,11,0.33413,0,0.33413,0.07242,3.0
565,l2Book,1784188447635,64098,64099,8,0.25613,0,0.25613,0.01756,3.0
566,trades,1784188447635,64098,64099,10,0.25613,0,0.25613,0.02487,3.0
567,trades,1784188447701,64098,64099,12,0.33956,0,0.33956,0.02487,3.0
568,trades,1784188448105,64098,64099,13,0.39272,0,0.39272,0.02487,3.0
569,l2Book,1784188448172,64098,64099,13,0.39272,0,0.39272,0.02487,3.0
570,trades,1784188448441,64098,64099,13,0.39271,0,0.39271,0.02487,3.0
571,trades,1784188448575,64098,64099,14,0.39271,0,0.39271,0.02946,3.0
572,l2Book,1784188448711,64098,64099,13,0.38491,0,0.38491,0.02946,3.0
573,trades,1784188449177,64098,64099,14,0.46292,0,0.46292,0.02517,3.0
574,l2Book,1784188449244,64098,64099,13,0.38492,0,0.38492,0.02517,3.0
575,trades,1784188449715,64098,64099,14,0.38515,0,0.38515,0.02517,3.0
576,l2Book,1784188449783,64098,64099,12,0.37084,0,0.37084,0.02517,3.0
577,trades,1784188450051,64098,64099,14,0.34018,0,0.34018,0.02517,3.0
578,l2Book,1784188450321,64098,64099,14,0.34018,0,0.34018,0.02517,3.0
579,trades,1784188450541,64098,64099,15,0.34018,0,0.34018,0.09012,3.0
580,l2Book,1784188450863,64099,64100,11,0,0.25675,0.25675,0.08281,3.0
581,trades,1784188451009,64099,64100,14,0.00055,0.25675,0.2573,0.08554,3.0
582,trades,1784188451279,64099,64100,14,0.00055,0.20359,0.20414,0.16355,3.0
583,l2Book,1784188451481,64104,64105,13,0,0.20415,0.20415,0.08554,3.0
584,trades,1784188451628,64104,64105,13,0,0.20415,0.20415,0.08315,3.0
585,l2Book,1784188451961,64109,64110,13,0,0.20415,0.20415,0.08315,3.0
586,trades,1784188452239,64109,64110,13,0.01901,0.12614,0.14515,0.0857,3.0
587,l2Book,1784188452490,64114,64115,13,0,0.14515,0.14515,0.0857,3.0
588,trades,1784188452565,64114,64115,27,0,0.14515,0.14515,3.91801,3.0
589,l2Book,1784188453107,64121,64122,23,0,0.09757,0.09757,3.91801,3.0
590,trades,1784188453242,64121,64122,142,0.02835,0.09757,0.12592,71.42071,3.0
591,trades,1784188453443,64121,64122,143,0.02862,0.09757,0.12619,71.42071,3.0
592,l2Book,1784188453571,64121,64122,141,0.02862,0.09757,0.12619,71.34249,3.0
593,trades,1784188453645,64121,64122,142,0.02862,0.09757,0.12619,71.34269,3.0
594,trades,1784188454051,64121,64122,141,0.02862,0.09702,0.12564,71.60662,3.0
595,l2Book,1784188454107,64121,64122,141,0.02862,0.09702,0.12564,71.60662,3.0
596,l2Book,1784188454654,64121,64122,139,0.02862,0.01901,0.04763,71.60442,3.0
597,l2Book,1784188455182,64121,64122,139,0.02862,0.01901,0.04763,71.60442,3.0
598,l2Book,1784188455683,64118,64119,123,0,0,0,67.79818,3.0
599,trades,1784188455683,64118,64119,126,0,0,0,67.79894,3.0
600,trades,1784188455881,64118,64119,128,0,0,0,68.82265,3.0
601,l2Book,1784188456200,64118,64119,128,0,0,0,68.82265,3.0
602,trades,1784188456426,64118,64119,13,0.03853,0.03944,0.07797,1.2916,3.0
603,trades,1784188457164,64117,64118,14,0.03975,0.07769,0.11744,1.063,3.0
604,trades,1784188457298,64114,64115,15,0.07517,0,0.07517,1.10542,3.0
605,trades,1784188457365,64114,64115,17,0.08167,0,0.08167,1.10542,3.0
606,trades,1784188457498,64114,64115,18,0.08478,0,0.08478,1.10542,3.0
607,l2Book,1784188457817,64114,64115,18,0.08478,0,0.08478,1.10542,3.0
608,trades,1784188457969,64114,64115,19,0.16276,0,0.16276,1.10542,3.0
609,l2Book,1784188458368,64114,64115,19,0.16276,0,0.16276,1.10542,3.0
610,trades,1784188458770,64114,64115,17,0.24075,0,0.24075,1.10466,3.0
611,l2Book,1784188458907,64114,64115,15,0.24075,0,0.24075,0.08095,3.0
612,trades,1784188458907,64114,64115,17,0.24075,0,0.24075,0.25228,3.0
613,l2Book,1784188459434,64114,64115,13,0.24075,0,0.24075,0.17431,3.0
614,trades,1784188459839,64114,64115,14,0.24075,0,0.24075,0.17471,3.0
615,l2Book,1784188459965,64114,64115,14,0.24075,0,0.24075,0.17471,3.0
616,trades,1784188460311,64114,64115,9,0.16577,0,0.16577,0.17173,3.0
617,l2Book,1784188460526,64114,64115,6,0.15616,0,0.15616,0.17173,3.0
618,l2Book,1784188461055,64114,64115,5,0.07818,0,0.07818,0.17173,3.0
619,trades,1784188461055,64114,64115,6,0.07818,0,0.07818,0.17191,3.0
620,trades,1784188461129,64114,64115,8,0.07818,0,0.07818,0.21213,3.0
621,trades,1784188461331,64114,64115,9,0.09251,0,0.09251,0.21213,3.0
622,trades,1784188461533,64114,64115,10,0.09251,0,0.09251,0.23085,3.0
623,l2Book,1784188461603,64114,64115,10,0.09251,0,0.09251,0.23085,3.0
624,l2Book,1784188462135,64114,64115,7,0.01452,0,0.01452,0.05952,3.0
625,trades,1784188462135,64114,64115,8,0.01452,0,0.01452,0.0597,3.0
626,l2Book,1784188462672,64114,64115,8,0.01452,0,0.01452,0.0597,3.0
627,trades,1784188463074,64114,64115,8,0.01452,0,0.01452,0.05948,3.0
628,trades,1784188463141,64114,64115,9,0.11757,0,0.11757,0.05948,3.0
629,l2Book,1784188463202,64114,64115,9,0.11757,0,0.11757,0.05948,3.0
630,l2Book,1784188463745,64114,64115,8,0.11738,0,0.11738,0.05948,3.0
631,trades,1784188464011,64114,64115,9,0.12483,0,0.12483,0.05948,3.0
632,trades,1784188464088,64114,64115,9,0.12483,0,0.12483,0.05948,3.0
633,trades,1784188464146,64114,64115,8,0.12483,0,0.12483,0.01927,3.0
634,l2Book,1784188464291,64114,64115,8,0.12483,0,0.12483,0.01927,3.0
635,l2Book,1784188464819,64114,64115,6,0.1105,0,0.1105,0.00055,3.0
636,trades,1784188465102,64114,64115,8,0.11087,0,0.11087,0.00055,3.0
637,trades,1784188465223,64114,64115,8,0.18885,0,0.18885,0.00037,3.0
638,l2Book,1784188465369,64114,64115,8,0.18885,0,0.18885,0.00037,3.0
639,l2Book,1784188465914,64114,64115,8,0.18885,0,0.18885,0.00037,3.0
640,trades,1784188466033,64114,64115,9,0.26684,0,0.26684,0.00037,3.0
641,trades,1784188466115,64114,64115,9,0.26702,0,0.26702,0.00019,3.0
642,trades,1784188466181,64114,64115,9,0.18397,0,0.18397,0.00019,3.0
643,l2Book,1784188466437,64114,64115,9,0.18397,0,0.18397,0.00019,3.0
644,l2Book,1784188466987,64114,64115,9,0.18397,0,0.18397,0.00019,3.0
645,trades,1784188467120,64114,64115,8,0.17652,0,0.17652,0.00019,3.0
646,trades,1784188467323,64114,64115,8,0.27651,0,0.27651,0.00018,3.0
647,l2Book,1784188467525,64114,64115,8,0.27651,0,0.27651,0.00018,3.0
648,trades,1784188467792,64114,64115,9,0.27651,0,0.27651,0.03892,3.0
649,trades,1784188467928,64114,64115,10,0.27651,0,0.27651,0.05564,3.0
650,l2Book,1784188468049,64114,64115,10,0.27651,0,0.27651,0.05564,3.0
651,trades,1784188468132,64114,64115,16,0.27614,0.08478,0.36092,0.05564,3.0
652,trades,1784188468689,64100,64101,22,0.02217,0,0.02217,0.33858,3.0
653,trades,1784188469017,64100,64101,24,0.02633,0,0.02633,0.33879,3.0
654,l2Book,1784188469149,64100,64101,22,0.02633,0,0.02633,0.26062,3.0
655,trades,1784188469149,64100,64101,23,0.10431,0,0.10431,0.26062,3.0
656,trades,1784188469348,64100,64101,23,0.18909,0,0.18909,0.24062,3.0
657,trades,1784188469413,64100,64101,24,0.18909,0,0.18909,0.27441,3.0
658,l2Book,1784188469674,64100,64101,24,0.18909,0,0.18909,0.27441,3.0
659,trades,1784188469748,64100,64101,25,0.18967,0,0.18967,0.27441,3.0
660,l2Book,1784188470217,64100,64101,24,0.18967,0,0.18967,0.27423,3.0
661,l2Book,1784188470721,64100,64101,23,0.18967,0,0.18967,0.17424,3.0
662,trades,1784188471075,64100,64101,22,0.18967,0,0.18967,0.12056,3.0
663,l2Book,1784188471255,64101,64102,14,0,0.18967,0.18967,0.03578,3.0
664,trades,1784188471323,64101,64102,15,0,0.18967,0.18967,0.03913,3.0
665,l2Book,1784188471783,64101,64102,8,0,0.1675,0.1675,0.03913,3.0
666,trades,1784188471923,64101,64102,9,0.00164,0.1675,0.16914,0.03913,3.0
667,l2Book,1784188472321,64101,64102,6,0.00164,0.08536,0.087,0.03892,3.0
668,l2Book,1784188472864,64101,64102,3,0.00164,0,0.00164,0.00513,3.0
669,l2Book,1784188473406,64101,64102,3,0.00164,0,0.00164,0.00513,3.0
670,l2Book,1784188473922,64101,64102,3,0.00164,0,0.00164,0.00513,3.0
671,trades,1784188474013,64101,64102,4,0.00164,0,0.00164,0.00548,3.0
672,l2Book,1784188474485,64101,64102,2,0.00164,0,0.00164,0.00035,3.0
673,trades,1784188474773,64101,64102,3,0.00351,0,0.00351,0.00035,3.0
674,l2Book,1784188475025,64101,64102,2,0.00187,0,0.00187,0.00035,3.0
675,trades,1784188475290,64101,64102,4,0.20246,0,0.20246,0.00846,3.0
676,trades,1784188475490,64101,64102,5,0.21381,0,0.21381,0.00846,3.0
