sample_id,source_row_index,future_row_index,hyperliquid_decision_ts,binance_local_ts,binance_source_age_ms,joined_row_quality,horizon_ms,future_hyperliquid_decision_ts,effective_future_age_ms,label_row_quality,timestamp_policy,trade_pressure_policy,basis_contract_caveat,input_binance_top5_imbalance,input_binance_top5_imbalance_z,input_binance_microprice_minus_mid_ticks,input_binance_microprice_minus_mid_ticks_z,input_binance_mid_move_ticks_from_prev,input_binance_mid_move_ticks_from_prev_z,input_binance_top5_bid_qty,input_binance_top5_bid_qty_z,context_hyperliquid_mid_px,context_hyperliquid_spread_ticks,context_hyperliquid_top5_imbalance,context_hyperliquid_microprice_minus_mid_ticks,context_hyperliquid_join_age_ms,context_hyperliquid_join_age_bucket,context_hyperliquid_context_quality,context_basis_mid_ticks,hyperliquid_future_mid_move_ticks,hyperliquid_future_microprice_minus_mid_change_ticks,hyperliquid_future_top5_imbalance_change,basis_future_mid_response_ticks,basis_future_microprice_response_ticks
cross_exchange_public_sample_0602T001,485,487,1780378548538146252,1780378548527262465,10.883787,primary_usable,1000,1780378549538146252,1000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.10053554,0.21264225,0.05026777,0.07653727,0,0.00254356,4.521,-0.38753979,70647.5,10,0.77005928,3.85029639,148.599836,warm_50_250ms,primary_usable,-112.5,0,0.50939433,0.10187886,0,0.411076
cross_exchange_public_sample_0602T001,485,495,1780378548538146252,1780378548527262465,10.883787,primary_usable,5000,1780378553538146252,5000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.10053554,0.21264225,0.05026777,0.07653727,0,0.00254356,4.521,-0.38753979,70647.5,10,0.77005928,3.85029639,148.599836,warm_50_250ms,primary_usable,-112.5,0,-2.03117125,-0.40623425,0,0.0064782
cross_exchange_public_sample_0602T001,485,505,1780378548538146252,1780378548527262465,10.883787,primary_usable,10000,1780378558538146252,10000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.10053554,0.21264225,0.05026777,0.07653727,0,0.00254356,4.521,-0.38753979,70647.5,10,0.77005928,3.85029639,148.599836,warm_50_250ms,primary_usable,-112.5,0,-0.60202993,-0.12040599,0,-0.0425769
cross_exchange_public_sample_0602T001,486,487,1780378549038146252,1780378549014830380,23.315872,primary_usable,100,1780378549538146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.40379185,0.70725488,0.20189593,0.22303438,0,0.00254356,8.7,0.34173094,70647.5,10,0.83254009,4.16270045,131.845494,warm_50_250ms,primary_usable,-112.5,0,0.19699027,0.03939805,0,0.2594479
cross_exchange_public_sample_0602T001,486,487,1780378549038146252,1780378549014830380,23.315872,primary_usable,250,1780378549538146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.40379185,0.70725488,0.20189593,0.22303438,0,0.00254356,8.7,0.34173094,70647.5,10,0.83254009,4.16270045,131.845494,warm_50_250ms,primary_usable,-112.5,0,0.19699027,0.03939805,0,0.2594479
cross_exchange_public_sample_0602T001,486,487,1780378549038146252,1780378549014830380,23.315872,primary_usable,500,1780378549538146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.40379185,0.70725488,0.20189593,0.22303438,0,0.00254356,8.7,0.34173094,70647.5,10,0.83254009,4.16270045,131.845494,warm_50_250ms,primary_usable,-112.5,0,0.19699027,0.03939805,0,0.2594479
cross_exchange_public_sample_0602T001,486,488,1780378549038146252,1780378549014830380,23.315872,primary_usable,1000,1780378550038146252,1000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.40379185,0.70725488,0.20189593,0.22303438,0,0.00254356,8.7,0.34173094,70647.5,10,0.83254009,4.16270045,131.845494,warm_50_250ms,primary_usable,-112.5,0,0.46949869,0.09389974,0,-0.0384009
cross_exchange_public_sample_0602T001,486,496,1780378549038146252,1780378549014830380,23.315872,primary_usable,5000,1780378554038146252,5000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.40379185,0.70725488,0.20189593,0.22303438,0,0.00254356,8.7,0.34173094,70647.5,10,0.83254009,4.16270045,131.845494,warm_50_250ms,primary_usable,-112.5,0,-2.6525229,-0.53050458,0,0.2717752
cross_exchange_public_sample_0602T001,486,506,1780378549038146252,1780378549014830380,23.315872,primary_usable,10000,1780378559038146252,10000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.40379185,0.70725488,0.20189593,0.22303438,0,0.00254356,8.7,0.34173094,70647.5,10,0.83254009,4.16270045,131.845494,warm_50_250ms,primary_usable,-112.5,0,-0.98522257,-0.19704451,0,-0.1605843
cross_exchange_public_sample_0602T001,487,488,1780378549538146252,1780378549533557466,4.588786,primary_usable,100,1780378550038146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.92268761,1.5535766,0.4613438,0.47370261,0,0.00254356,11.017,0.74606697,70647.5,10,0.87193814,4.35969072,102.139090,warm_50_250ms,primary_usable,-112.5,0,0.27250842,0.05450169,0,-0.2978488
cross_exchange_public_sample_0602T001,487,488,1780378549538146252,1780378549533557466,4.588786,primary_usable,250,1780378550038146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.92268761,1.5535766,0.4613438,0.47370261,0,0.00254356,11.017,0.74606697,70647.5,10,0.87193814,4.35969072,102.139090,warm_50_250ms,primary_usable,-112.5,0,0.27250842,0.05450169,0,-0.2978488
cross_exchange_public_sample_0602T001,487,488,1780378549538146252,1780378549533557466,4.588786,primary_usable,500,1780378550038146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.92268761,1.5535766,0.4613438,0.47370261,0,0.00254356,11.017,0.74606697,70647.5,10,0.87193814,4.35969072,102.139090,warm_50_250ms,primary_usable,-112.5,0,0.27250842,0.05450169,0,-0.2978488
cross_exchange_public_sample_0602T001,487,489,1780378549538146252,1780378549533557466,4.588786,primary_usable,1000,1780378550538146252,1000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.92268761,1.5535766,0.4613438,0.47370261,0,0.00254356,11.017,0.74606697,70647.5,10,0.87193814,4.35969072,102.139090,warm_50_250ms,primary_usable,-112.5,0,0.27250842,0.05450169,0,-0.292276
cross_exchange_public_sample_0602T001,487,497,1780378549538146252,1780378549533557466,4.588786,primary_usable,5000,1780378554538146252,5000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.92268761,1.5535766,0.4613438,0.47370261,0,0.00254356,11.017,0.74606697,70647.5,10,0.87193814,4.35969072,102.139090,warm_50_250ms,primary_usable,-112.5,0,-0.4127943,-0.08255886,0,-0.2268793
cross_exchange_public_sample_0602T001,487,507,1780378549538146252,1780378549533557466,4.588786,primary_usable,10000,1780378559538146252,10000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.92268761,1.5535766,0.4613438,0.47370261,0,0.00254356,11.017,0.74606697,70647.5,10,0.87193814,4.35969072,102.139090,warm_50_250ms,primary_usable,-112.5,0,-1.24120291,-0.24824058,0,-0.4182706
cross_exchange_public_sample_0602T001,488,489,1780378550038146252,1780378550013387303,24.758949,primary_usable,100,1780378550538146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.32699006,0.58199076,0.16349503,0.18593295,0,0.00254356,7.81,0.18641844,70647.5,10,0.92643983,4.63219914,11.841606,fresh_0_50ms,primary_usable,-112.5,0,0,0,0,0.0055728
cross_exchange_public_sample_0602T001,488,489,1780378550038146252,1780378550013387303,24.758949,primary_usable,250,1780378550538146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.32699006,0.58199076,0.16349503,0.18593295,0,0.00254356,7.81,0.18641844,70647.5,10,0.92643983,4.63219914,11.841606,fresh_0_50ms,primary_usable,-112.5,0,0,0,0,0.0055728
cross_exchange_public_sample_0602T001,488,489,1780378550038146252,1780378550013387303,24.758949,primary_usable,500,1780378550538146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.32699006,0.58199076,0.16349503,0.18593295,0,0.00254356,7.81,0.18641844,70647.5,10,0.92643983,4.63219914,11.841606,fresh_0_50ms,primary_usable,-112.5,0,0,0,0,0.0055728
cross_exchange_public_sample_0602T001,488,490,1780378550038146252,1780378550013387303,24.758949,primary_usable,1000,1780378551038146252,1000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.32699006,0.58199076,0.16349503,0.18593295,0,0.00254356,7.81,0.18641844,70647.5,10,0.92643983,4.63219914,11.841606,fresh_0_50ms,primary_usable,-112.5,0,-0.08593408,-0.01718682,0,0.0102737
cross_exchange_public_sample_0602T001,488,498,1780378550038146252,1780378550013387303,24.758949,primary_usable,5000,1780378555038146252,5000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.32699006,0.58199076,0.16349503,0.18593295,0,0.00254356,7.81,0.18641844,70647.5,10,0.92643983,4.63219914,11.841606,fresh_0_50ms,primary_usable,-112.5,0,-0.04824391,-0.00964878,0,-0.1668716
cross_exchange_public_sample_0602T001,488,508,1780378550038146252,1780378550013387303,24.758949,primary_usable,10000,1780378560038146252,10000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.32699006,0.58199076,0.16349503,0.18593295,0,0.00254356,7.81,0.18641844,70647.5,10,0.92643983,4.63219914,11.841606,fresh_0_50ms,primary_usable,-112.5,0,-1.40216366,-0.28043273,0,-0.1195385
cross_exchange_public_sample_0602T001,489,490,1780378550538146252,1780378550531695765,6.450487,primary_usable,100,1780378551038146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.33813559,0.60016918,0.1690678,0.19131714,0,0.00254356,7.895,0.20125165,70647.5,10,0.92643983,4.63219914,511.841606,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.08593408,-0.01718682,0,0.0047009
cross_exchange_public_sample_0602T001,489,490,1780378550538146252,1780378550531695765,6.450487,primary_usable,250,1780378551038146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.33813559,0.60016918,0.1690678,0.19131714,0,0.00254356,7.895,0.20125165,70647.5,10,0.92643983,4.63219914,511.841606,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.08593408,-0.01718682,0,0.0047009
cross_exchange_public_sample_0602T001,489,490,1780378550538146252,1780378550531695765,6.450487,primary_usable,500,1780378551038146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.33813559,0.60016918,0.1690678,0.19131714,0,0.00254356,7.895,0.20125165,70647.5,10,0.92643983,4.63219914,511.841606,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.08593408,-0.01718682,0,0.0047009
cross_exchange_public_sample_0602T001,489,491,1780378550538146252,1780378550531695765,6.450487,primary_usable,1000,1780378551538146252,1000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.33813559,0.60016918,0.1690678,0.19131714,0,0.00254356,7.895,0.20125165,70647.5,10,0.92643983,4.63219914,511.841606,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.27717569,-0.05543514,0,0.0110115
cross_exchange_public_sample_0602T001,489,499,1780378550538146252,1780378550531695765,6.450487,primary_usable,5000,1780378555538146252,5000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.33813559,0.60016918,0.1690678,0.19131714,0,0.00254356,7.895,0.20125165,70647.5,10,0.92643983,4.63219914,511.841606,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-1.50469009,-0.30093802,0,-0.179035
cross_exchange_public_sample_0602T001,489,509,1780378550538146252,1780378550531695765,6.450487,primary_usable,10000,1780378560538146252,10000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.33813559,0.60016918,0.1690678,0.19131714,0,0.00254356,7.895,0.20125165,70647.5,10,0.92643983,4.63219914,511.841606,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-1.3466144,-0.26932288,0,-0.1334724
cross_exchange_public_sample_0602T001,490,491,1780378551038146252,1780378551018942864,19.203388,primary_usable,100,1780378551538146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.34753731,0.61550343,0.17376865,0.19585892,0,0.00254356,7.811,0.18659295,70647.5,10,0.90925301,4.54626506,494.335587,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.19124161,-0.03824832,0,0.0063106
cross_exchange_public_sample_0602T001,490,491,1780378551038146252,1780378551018942864,19.203388,primary_usable,250,1780378551538146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.34753731,0.61550343,0.17376865,0.19585892,0,0.00254356,7.811,0.18659295,70647.5,10,0.90925301,4.54626506,494.335587,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.19124161,-0.03824832,0,0.0063106
cross_exchange_public_sample_0602T001,490,491,1780378551038146252,1780378551018942864,19.203388,primary_usable,500,1780378551538146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.34753731,0.61550343,0.17376865,0.19585892,0,0.00254356,7.811,0.18659295,70647.5,10,0.90925301,4.54626506,494.335587,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.19124161,-0.03824832,0,0.0063106
cross_exchange_public_sample_0602T001,490,492,1780378551038146252,1780378551018942864,19.203388,primary_usable,1000,1780378552038146252,1000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.34753731,0.61550343,0.17376865,0.19585892,0,0.00254356,7.811,0.18659295,70647.5,10,0.90925301,4.54626506,494.335587,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.63780977,-0.12756195,0,-0.0427671
cross_exchange_public_sample_0602T001,490,500,1780378551038146252,1780378551018942864,19.203388,primary_usable,5000,1780378556038146252,5000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.34753731,0.61550343,0.17376865,0.19585892,0,0.00254356,7.811,0.18659295,70647.5,10,0.90925301,4.54626506,494.335587,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-1.41875601,-0.2837512,0,-0.1875906
cross_exchange_public_sample_0602T001,490,510,1780378551038146252,1780378551018942864,19.203388,primary_usable,10000,1780378561038146252,10000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.34753731,0.61550343,0.17376865,0.19585892,0,0.00254356,7.811,0.18659295,70647.5,10,0.90925301,4.54626506,494.335587,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-1.26068032,-0.25213606,0,0.0906957
cross_exchange_public_sample_0602T001,491,492,1780378551538146252,1780378551535270386,2.875866,primary_usable,100,1780378552038146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.36015854,0.63608873,0.18007927,0.20195599,0,0.00254356,7.893,0.20090264,70647.5,10,0.87100469,4.35502345,459.791461,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.44656816,-0.08931363,0,-0.0490777
cross_exchange_public_sample_0602T001,491,492,1780378551538146252,1780378551535270386,2.875866,primary_usable,250,1780378552038146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.36015854,0.63608873,0.18007927,0.20195599,0,0.00254356,7.893,0.20090264,70647.5,10,0.87100469,4.35502345,459.791461,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.44656816,-0.08931363,0,-0.0490777
cross_exchange_public_sample_0602T001,491,492,1780378551538146252,1780378551535270386,2.875866,primary_usable,500,1780378552038146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.36015854,0.63608873,0.18007927,0.20195599,0,0.00254356,7.893,0.20090264,70647.5,10,0.87100469,4.35502345,459.791461,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.44656816,-0.08931363,0,-0.0490777
cross_exchange_public_sample_0602T001,491,493,1780378551538146252,1780378551535270386,2.875866,primary_usable,1000,1780378552538146252,1000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.36015854,0.63608873,0.18007927,0.20195599,0,0.00254356,7.893,0.20090264,70647.5,10,0.87100469,4.35502345,459.791461,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.19810099,-0.0396202,0,-0.1791436
cross_exchange_public_sample_0602T001,491,501,1780378551538146252,1780378551535270386,2.875866,primary_usable,5000,1780378556538146252,5000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.36015854,0.63608873,0.18007927,0.20195599,0,0.00254356,7.893,0.20090264,70647.5,10,0.87100469,4.35502345,459.791461,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.91870748,-0.1837415,0,-0.1938086
cross_exchange_public_sample_0602T001,491,511,1780378551538146252,1780378551535270386,2.875866,primary_usable,10000,1780378561538146252,10000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.36015854,0.63608873,0.18007927,0.20195599,0,0.00254356,7.893,0.20090264,70647.5,10,0.87100469,4.35502345,459.791461,watch_250ms_to_stale_limit,primary_usable,-112.5,0,0.27311463,0.05462293,0,-0.5790302
cross_exchange_public_sample_0602T001,492,493,1780378552038146252,1780378552025057381,13.088871,primary_usable,100,1780378552538146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.26200321,0.47599687,0.1310016,0.15453909,0,0.00254356,7.478,0.12848164,70647.5,10,0.78169106,3.90845529,458.514709,watch_250ms_to_stale_limit,primary_usable,-112.5,0,0.24846717,0.04969343,0,-0.1300659
cross_exchange_public_sample_0602T001,492,493,1780378552038146252,1780378552025057381,13.088871,primary_usable,250,1780378552538146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.26200321,0.47599687,0.1310016,0.15453909,0,0.00254356,7.478,0.12848164,70647.5,10,0.78169106,3.90845529,458.514709,watch_250ms_to_stale_limit,primary_usable,-112.5,0,0.24846717,0.04969343,0,-0.1300659
cross_exchange_public_sample_0602T001,492,493,1780378552038146252,1780378552025057381,13.088871,primary_usable,500,1780378552538146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.26200321,0.47599687,0.1310016,0.15453909,0,0.00254356,7.478,0.12848164,70647.5,10,0.78169106,3.90845529,458.514709,watch_250ms_to_stale_limit,primary_usable,-112.5,0,0.24846717,0.04969343,0,-0.1300659
cross_exchange_public_sample_0602T001,492,494,1780378552038146252,1780378552025057381,13.088871,primary_usable,1000,1780378553038146252,1000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.26200321,0.47599687,0.1310016,0.15453909,0,0.00254356,7.478,0.12848164,70647.5,10,0.78169106,3.90845529,458.514709,watch_250ms_to_stale_limit,primary_usable,-112.5,0,0.18725724,0.03745145,0,-0.1063655
cross_exchange_public_sample_0602T001,492,502,1780378552038146252,1780378552025057381,13.088871,primary_usable,5000,1780378557038146252,5000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.26200321,0.47599687,0.1310016,0.15453909,0,0.00254356,7.478,0.12848164,70647.5,10,0.78169106,3.90845529,458.514709,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.47213932,-0.09442787,0,-0.1059572
cross_exchange_public_sample_0602T001,492,512,1780378552038146252,1780378552025057381,13.088871,primary_usable,10000,1780378562038146252,10000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.26200321,0.47599687,0.1310016,0.15453909,0,0.00254356,7.478,0.12848164,70647.5,10,0.78169106,3.90845529,458.514709,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-1.536817,-0.3073634,-6,-6.3842484
cross_exchange_public_sample_0602T001,493,494,1780378552538146252,1780378552537194177,0.952075,primary_usable,100,1780378553038146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.00187149,0.05172066,0.00093575,0.02887463,0,0.00254356,5.621,-0.19558052,70647.5,10,0.83138449,4.15692246,390.927276,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.06120993,-0.01224198,0,0.0237004
cross_exchange_public_sample_0602T001,493,494,1780378552538146252,1780378552537194177,0.952075,primary_usable,250,1780378553038146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.00187149,0.05172066,0.00093575,0.02887463,0,0.00254356,5.621,-0.19558052,70647.5,10,0.83138449,4.15692246,390.927276,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.06120993,-0.01224198,0,0.0237004
cross_exchange_public_sample_0602T001,493,494,1780378552538146252,1780378552537194177,0.952075,primary_usable,500,1780378553038146252,500,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.00187149,0.05172066,0.00093575,0.02887463,0,0.00254356,5.621,-0.19558052,70647.5,10,0.83138449,4.15692246,390.927276,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.06120993,-0.01224198,0,0.0237004
cross_exchange_public_sample_0602T001,493,495,1780378552538146252,1780378552537194177,0.952075,primary_usable,1000,1780378553538146252,1000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.00187149,0.05172066,0.00093575,0.02887463,0,0.00254356,5.621,-0.19558052,70647.5,10,0.83138449,4.15692246,390.927276,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-2.33779732,-0.46755946,0,0.0558103
cross_exchange_public_sample_0602T001,493,503,1780378552538146252,1780378552537194177,0.952075,primary_usable,5000,1780378557538146252,5000,primary_label_available,inputs_at_decision_ts_future_labels_at_or_after_target,disabled_unverified_side_semantics,diagnostic_only_binance_usdm_futures_BTCUSDT_vs_hyperliquid_BTC_contract_basis,0.00187149,0.05172066,0.00093575,0.02887463,0,0.00254356,5.621,-0.19558052,70647.5,10,0.83138449,4.15692246,390.927276,watch_250ms_to_stale_limit,primary_usable,-112.5,0,-0.85176691,-0.17035338,0,0.0171566
