duration_ms,replicate_id,anchor_count,median_coherence_dwell_ms,swap_fingerprint
30000,60,38,40.0,f72fe9a1d5a26ad2fde0468665cd1ed5c0f6516a821f8aaa6dd909fceae0d7d2
30000,61,38,40.0,02479f25fb1ba65fc31e9293e865ed3e95432682a5ec860382488072eea6bc68
30000,62,38,40.0,49909dc35ee44bdd9e21b0b6dfec46cb03da0095d898c1402e01587e23257be6
30000,63,37,40.0,6e5902661a48f36b1c24538669f5ba546719119531a1f8638c11a2a85525cf4d
30000,64,34,40.0,b5279a0d00b9122076992c6b6896721a589ee4697d80723824bd5175e8e00397
30000,65,42,40.0,789edae7099edd4321621c5504da0fb7d006ac5c5460b1cabe077564ae2cff55
30000,66,37,40.0,439a136b2d0527a1e544e2c403cdc062d2ad783181d198be528918ddc2346961
30000,67,44,40.0,bb975397510b04aab2486979cd346cdf0687f1dfd8d1907049568e73ded4ca55
30000,68,42,40.0,11d030b6290c5c9d98ab49d3bb8c05169b64c096ac9c24285f004bc28c57aa13
30000,69,44,40.0,2f611ae87a8e5f2e6f587a3cf6aa21b99a8e5c273de1b755c4e5b308e326874d
30000,70,37,40.0,b360dc691b056d96c9d87dfe6428b0208aff61619dc98c3bbf71d61272470a7b
30000,71,38,40.0,0c09069b53e666e0b254d29678fe9eff32ca18c0579ebb95ddf7bb3da511d50f
30000,72,38,40.0,087fbb09feb6e8023d986ff265295611a4671c7b4b9e4fc7f5246d8e91981ba7
30000,73,35,60.0,3825e4bddbe8d97793d5b70e3b3c788a049b8300f184a21f3f9f14aa0d013323
30000,74,46,40.0,d3e5cf4c0f4c4cee8a4e4ea137ae2360bb07f8b0f5805888c45ae793ff3f7247
30000,75,44,40.0,81ca1f208afc89d8471f66d4f61518296ae07101a5e52464c2161be50263e63a
30000,76,44,40.0,b97e0ec8381ebd30075fe8485c6a4fa58baa041cb2abe328fcdd2e915907102b
30000,77,39,40.0,01bbdeb25165155255a2ab23289b344f73f012457e209f310a4b265c9d7228ce
30000,78,46,40.0,f0c8fecd698716721682944e09030cb7e1944eb00ec5431ff6333b934922ec39
30000,79,48,40.0,3c41b84b2baa96aef8e1b29151105f78cf6da9b4f0d90a6cc00d3e2fac64455c
30000,80,40,40.0,089607c90adcfaade5ad958c224e595067ef8026b18dc793a77ac5bc156da7f7
30000,81,40,40.0,8aa5c41da230610a6b3cfca40254b50ce8b3094cd27dac6070e2b7b1e24ece1a
30000,82,44,40.0,4765cc3f3ad2bfeeb0076784c1d2036d2e74ea22682a8e27e378bc7b03d72132
30000,83,36,40.0,cea3a162a62f6c90e96fae27c198182777125115e0ff7d97a8a13ee9a79ea145
30000,84,34,40.0,37dddb0e9f5b01958b4f775237400736587bac5f88b24456ca44b91c71f98f95
30000,85,30,20.0,4edeced532bae287569e371d966f3e2939d4cf15bc75617b22ad949efed2830c
30000,86,40,40.0,092dc91772eee0da6902374dcfdfea00fdc11ec6607c8b5fc6866ad99b38a4ab
30000,87,33,40.0,437613442143912649675898c92f1b65dc459e11df6bacdc434c87d7e5d1a16c
30000,88,43,40.0,a8559e473564491111a7787dc9d6d17e70b135e22f5cf011b7b2cde341ff6e0b
30000,89,40,40.0,a54b41a9e35dedda9fe9172db827840e98d6e49f7b095031408d38a59eea420b
30000,90,41,60.0,f61b8f3702c852c43840cdc9c5f4f5bf010f3099dd90db70133c569afe68d68c
30000,91,46,40.0,92a6f422a0747e7920ad5fd9a7d946b8b8fcdaa636b607197a7412334a94feae
30000,92,46,40.0,ed928935c78cb2202f27946f98bab9591a9628efc6764aa26877756f944c05de
30000,93,37,40.0,a54384fb79a31f2d27f1a5d7f75fa454a058590d7753f57aceb0a34deee1ef67
30000,94,43,40.0,c33fd728f621817df5e6fed2d44b76bd135690c35c9b513d82fb6377afe56c3f
30000,95,43,40.0,2b89672030e02281448157b989ac2f8e249da2bd29d78ac9b7acfea467e660ce
30000,96,33,40.0,e5ae8e05e84b2e205251cbcceda7f91a41080f6090072a00ac33a9f72b9dd71d
30000,97,43,40.0,cf0ddfc7ca4ffdbf5c9ed333e27655c468e0ad3dacbe0afda0759d851b980000
30000,98,32,40.0,31eba1820a6d024ed0041a01b343f4abb3e240d1e852f452d6089362848880a6
30000,99,41,40.0,1ca904261596922cb17a6e5d7e6af633d2df70db780706cc789fbde20eb3fbb2
30000,100,37,40.0,6ff501fc9343c27492135656098dbfc396ffd6b6aebfc84d1aa9996a1e56849d
30000,101,41,40.0,4050a616ff440d746cd2f2fa53fd95ffbf947b26623bb163aff3b911b02fb140
30000,102,38,40.0,462cf6cd05cf0698fb71be38c50099e0b194c7f9b4093cb638b81b89b47c94d0
30000,103,43,40.0,206b72b049570ca98a4b9ec182c9cda93d75a023a8c132d6bfcde3b3bbbbc684
30000,104,39,40.0,f49043a4cd71b7df12463b8a37cb987e59e03a9d04e8474d3ea37b102ba29df8
30000,105,42,40.0,bff5bd97bc65724dcd1536f68995f3a2aa354e92f6c9ed65990c6603560577c5
30000,106,43,20.0,0c168df9f0c6b7c21d99c4cf51bdb67152ee852dc6dc3f0a462b677db691d01c
30000,107,36,20.0,172732d55de8f95ccd67e5c3e9eb5004514bb57eb94a9cce472b7e945a775798
30000,108,29,40.0,bf31e222a965e20e18bd50edfaa7a28a3d1c8e19c3e93343d369263139d02cd5
30000,109,42,20.0,8510dbb53c83786f72fabb9ebc169905e2d51804235940d2903a5ed2fadaf974
30000,110,48,40.0,cd9347f5b5fb6ac8d7043e4d32c94fa8e33f6cbc88eeadca5b70d37ab823abce
30000,111,42,40.0,ce89d315f5725f8604d70b7d9ab9bafff046f71dac4bf7a94861703fa5f0be15
30000,112,39,40.0,ab21d18338e96654b7cebabf9d65b5d6d968361074fb6022e5971199e3f84281
30000,113,38,40.0,17c85abe85037b428458959743a56f6e4b946c02b9c3025d5c798d4bf5fcec03
30000,114,35,40.0,111853bd36ad959252bc6576f75e1228930d38232473b41ffed1010c2cfd1314
30000,115,38,40.0,1c98bcd68384f80f2662692a1a47a0fb9231aacadebfa66872b82dfd33ad8719
30000,116,33,40.0,f7879bad2b8e3c3e362163d47cce78f688f7ef834da3683957db6f7678168a35
30000,117,40,50.0,74725b9c184b6c059e6383b6d9f6ceb4b3457cfaa4c10fb79a714fafabaf7ce9
30000,118,35,40.0,9795add8b16bafc61af9345eda09fb91131dfdbcfef2abefa6bd24d2f9cccff1
30000,119,38,40.0,4f61d7a496356fe3e7ce9a17177d931bad741a689bd9ceedf316beb5293dafe2
30000,120,43,40.0,aef20774775081b8f6655c011018e1cfd77b63d55b48293f7809d3d686b6b798
30000,121,37,40.0,44825103dcb80a58604e8da5f254d978a3fe72689eedd456f008f16729f66e02
30000,122,41,40.0,ada764b56ce5bea3aacd49669027738e06df8932e5ed87b19c364fe6175332e5
30000,123,43,40.0,92df3a426c091120d96573c3e3a33c692537d249533b32c5f8f027363e7612fa
30000,124,38,40.0,b13ebcf2a8336f7d181cb15975488453d1bb41875279a15e796e312af0e02b84
30000,125,43,40.0,6ba32a5859ea34b2300952aef4739b8b22370cd898b1cee500c8022a9a7b34b5
30000,126,35,40.0,5c4d6d10e40ebcb0de23eaed6c5e8eee5b6a801c7d2a80e357c8136b3800b441
30000,127,40,40.0,a699c51a3f0257ce16b6f5eeb79d281db8f956d1e37c2725a65b019f727c9631
30000,128,35,40.0,0732dca7cfaa4458ef2715860e136db0534e1e62f3326c8ea47461b1c18b2361
30000,129,39,40.0,546e642b53122aba56084ad76e64b9fc3ee821f4a5fe9dac5e0ea705eec4485d
30000,130,37,20.0,30de783d8fbcfc2c49ff541c58507bde8644bbbe6d41b7d0462021273ca63e0d
30000,131,38,40.0,051b095e3f54a4ac369b190219bfd3891fe748e5f4196b338cbefe8092a5e49f
30000,132,39,40.0,5e4128ae857b1db4e4e0b6715ed00db1f1f08c88210d24befb92408018dcab98
30000,133,39,40.0,87475edb86927227457ef888fe95af99b34877f54e850d500896175a101d554e
30000,134,36,40.0,9290a7a924e330bcbdbb67dfd61e0dc4cd72b18cf798cdce0051109fc5befd95
30000,135,46,40.0,bf09abde255b97099ec02b92947c60d5b59aa6a00612aa789ecdce6a818476b6
30000,136,41,40.0,2e0b2d99938a2cb6418b56bec3917a622d2aba025649e6b1404d60b73bc4539b
30000,137,36,40.0,0cb526fb34a4376372ff56af7c4cc97f8c02282421161d71b22693a22eb95a79
30000,138,40,40.0,047ad15be4ea371424b0573431d3d77da58764498aebd4dd3e3dbbbff7ce17cc
30000,139,41,40.0,545b0332da980a9f2228f909e13a19feec562d1b3b5bfe98476c5e90913379cb
30000,140,42,40.0,7c895898004a78d69656e917da7c7abb6394d3aa5b71a7469f9f20870489f387
30000,141,40,40.0,479ddf02aedd28f497c6f97f3205f700444c2d562fa912a5526ce426b1d53f65
30000,142,36,40.0,1bb617a2910e7bfdff07915429e2cb0972e4cf6450ae2d416bee5b86b581a522
30000,143,37,40.0,c934281a15a284657f6688bbaa95a7b874993ebb66acb42bdc9055a4f1d8a379
30000,144,43,40.0,2ab37b62a4f06a5f6c641dba352697a348e282e039df8981cade0915a45065a4
30000,145,43,40.0,cf01f6a27d99be7f5a2461ef821e9717e8f251b265a5b1a66d6229bc813f592f
30000,146,33,40.0,68a40521207cad1486e824a8305697dfcfea51a746bcaac6021eaafddedfe977
30000,147,39,40.0,e816b0e8fd90e3e8851f706dc517383b4bb58494070e1bbbc55c56559e3721d1
30000,148,42,40.0,f2ff3357592a4adb78577cfa8d487ea971e705f83ab0ba51976c2ffd9e042c34
30000,149,36,40.0,48630609ce4a71b368967ca1378da1b6bd8d43812eb60e89cd34f15730d23a0a
30000,150,34,40.0,2625a452ae9f1e6749ce527b241ef1e6b8a86c0f7389337b66a507eef68935cd
30000,151,37,20.0,6d02a19843a9cf5da6764c3dd391562c8fd56fc27b2fadbed44e8b1231a169e6
30000,152,35,40.0,fa30b8794675d571550312b68727861dc9536608ee81ef995b9b700cfef2c000
30000,153,42,40.0,5f698740018869d49a0a09e6c5b82f3d0666508166790fedb6a4bc7a203c7d39
30000,154,38,40.0,abf2065612a18522c263ffbb3bd128cb203cbb30b8ed2c9e84e61afe5aebfc78
30000,155,47,40.0,a25e81fb5304c634d02dc6262b7c8e498154eabc8bae056c0b31da4f542666b0
30000,156,34,40.0,117b58e33bed4da0dd88d6555d0a974d632ce0d7d31a94bcec84c26011082171
30000,157,40,50.0,c8600329d98cead48a9d13fa82480bccaaa4f37eb13fd6ec8e865baa34d42697
30000,158,44,40.0,d488fb32d700a87424fb8da230fc054a358d5a3a4d32337748fa8fe0f21d4d45
30000,159,46,40.0,74efa5d5de021c3aa20084072c82f9e51c277b2449ba0cd1811f817b041b212e
30000,160,38,30.0,57fe92a2399bc6b72b88250892d803947dea5a0ebdb4b741f6745e4b86fcb3b0
30000,161,38,40.0,94be96919829e5d3abff059c0e7691ff96d7c28e65fc31bbd235e3dada0e1a45
30000,162,44,40.0,53b84ed4ccc8afae39e96d043dcd138a17a795904f1d2b51739e7665b6b0c9a8
30000,163,33,40.0,64fa70274d95402629a902bfdf7c9ebe0f2f7fcb8aa494f20adf40dab3424a87
30000,164,36,40.0,562f05e71f1072f9c127e28b55a5ab6cc2ddc7975f747694dc6049968cefa376
30000,165,45,40.0,6610e2b773d955c61d47ec123daf5048a39fd936c61e765eb715958282cf8566
30000,166,40,30.0,24452e91f997065050080f040825acce44d555898c2cb5e3fef3426cc552f2cb
30000,167,38,40.0,756485c2563c8ccaeb9b20c6e958402aefe7b1257228382990790e994269fea5
30000,168,39,40.0,532473fed69315f3f020cc3722951bbc2279a34ee4996edc6d783f4cf7ff3b36
30000,169,36,40.0,465b11a873eed5624dfdebb01ae78a8b879dd036f372faeefaee696ba6fea8e5
30000,170,39,20.0,921fea62a38f6f828d2114bd26d60e3fcad51c86b23e0ea0246f19576634aea8
30000,171,42,40.0,7b59b69c6d74f9679d1772bcb7ee093460a33e4a785a3623a3a3181da097e9b2
30000,172,40,40.0,64a4f55ced27c40e7af74189dd29fb8dbb0bf7afc3a176677723e75d2c2a164e
30000,173,40,40.0,0b1f9e68ef9dadd4ad0afbbc8176b4f457c6af3a88e56db8c94fda12181701bf
30000,174,40,40.0,2802e6b90345e0c9721b4bef4fe1dd6ef2ea6c3e079ae4e81da1d133aa50703f
30000,175,37,40.0,64bc9bbf474cb07c71a7cbdf4534fb28cd8b036f9c38154117f52ddb15a36562
30000,176,35,40.0,5aede2b6aeebdc57e3cb3cdf8ce759be04290404ba682d2a87a9ed95d7738530
30000,177,42,40.0,23b05e11d86050f34892fa4895459ea0ec581a4b28924efb47d7ee6d17361bfa
30000,178,39,40.0,47534a26b0040cba7a44c9ec4e1e2eb22c2af2ec11f8ebbf32ce8ce84f07ebb9
30000,179,35,60.0,f6012f1ab86fbb5925564767c94537235a1c7fb99bcdb740bb5fc18ba36ae1ed
30000,180,37,40.0,881dbdc8d588784fc4c21ad6e342e586e3f1bc574abb99efcabc2658456dc8d0
30000,181,36,40.0,094184c65dc6d59f0c8cc5806966d6a651498b631d832f367df6d0ede6bdbd3b
30000,182,46,40.0,4ae8cce177a1c6f6a076731e3ff4b7800c6847074182afa866b3ed447f114ec6
30000,183,38,40.0,45aab28ad6f5d025be5af8a07f84ff27306cb7646ba948993253b87da284678d
30000,184,38,40.0,c6904dc9789d5738eb4630e599419428a87ec8bc51e98f7076d3a713743829d1
30000,185,32,40.0,47840f5b1256ee3f0919c739da4c73bc6e54de1475621c648bbffabde14281c7
30000,186,37,40.0,38f1802ee125f00bf5c9b9acf58476b4f7b635b525c1e2ab2daa32de97892a39
30000,187,38,20.0,213c622801cba5f0bf31567f772a1d909bb9cc7816937552b1fbe6068099ea61
30000,188,35,40.0,7a909665720137084a050a281ba3a06ba339b5dbae86b97709d3fc773b184ea4
30000,189,49,40.0,b1ed44d7026888a62f53f6125bc8ec216670622c174de7b3e7406dae2f5c610d
30000,190,38,40.0,3ad4df4e395e01a2ba3ebdc7e3e8befdaaef1bdc9fd4612af232a2d4f8ed1514
30000,191,41,40.0,fd912b8e142dfd16e1d979d8309ddbb3744db80244362a2d6c29c702d11e1acd
30000,192,35,40.0,e05408fff0de3ee517ba239d3a29f7dcf5454dd0319f578c49c728bdea76e776
30000,193,44,40.0,940f0a423ffce74a44c9a890dcb823423ae8c5f308a0d9b65df0b77100025f85
30000,194,42,40.0,1472afdeb0e837193713e0093926bd46c38224857ef833df46203918d0298079
30000,195,38,30.0,1a865825d6f57e4f34c65353c418f6b63cb42f2094e4133726056392bbeaedf5
30000,196,33,40.0,cd7b4191ad91e24fd1794a213f3d046463976b6f05e53c6b7c9b00a8c51cdaf6
30000,197,44,40.0,618ae32815cf5642b72082f281da0b44cfdd5411fe9bf76b4cd72a4259c504a3
30000,198,30,30.0,e92f9cd06a1aa732465d5bd9abeb748541a8d406afc4b907fb874872972c45a5
60000,0,19,40.0,32bbc48031d848dd4273624a74a8c8a39a379d23701df27e998f2e9bed93ab0b
60000,1,23,40.0,74472d2459f29b4305f65966df0905c6bf5a013bdbbbc5e80a1880520795e766
60000,2,23,40.0,471ddd7ee79adfe7ba95f1d2554201bfed9a0dd8368cf01715d9034b8481ce61
60000,3,20,40.0,3645278799275c1a4fc8009c6db15c92856a9b1216b01b247710d69a635cd3b2
60000,4,22,40.0,a4805cee53cb88b6d983487d236f9ad527195205ea8d2ecaa65b2aba240e8bc7
60000,5,24,40.0,067602f5ffc01865d83f9082741bd18fb4cc4af08171629c884da9b9392932a2
60000,6,19,40.0,2adb2f23957e6ac8ed089bad713824674a6877458d01a59402a60fe027e089ba
60000,7,20,60.0,effa8b1252a0beab36e0a2da9fe84c94865523cfbad711ee83b875fc8967bf4e
60000,8,20,30.0,25226a25d5263578a4a4ce0cda45e5124c87f01abbf3699a840792684b9f6ae4
60000,9,22,40.0,fcf5e06d4d0a24f94a7d397404f4b8430bd39e0011e822531c4fb4272139e4e9
60000,10,25,40.0,bcfc17e5e1ca4ad7b583805b296f7793636c3fd8ec40793f524c2ef33f8298ce
60000,11,19,60.0,194298092d4a33f1e6fbeef523760bda46e8468006dea01cec3551acc0242b0d
60000,12,23,40.0,d8a362bc0eeffc56b2b6d5d5f650e3d10142076a0b6ce869388a23641bccffc8
60000,13,19,40.0,22ed19238e29e595da2b063a4971908201c7be1e3511595c497837a3abcf5353
60000,14,21,40.0,a82ca8f9970db68bb79a00b4b4b2ca059e5784722ef97a5b18e50eb9a5687154
60000,15,24,40.0,6c4f212bcb4107ca42fd757edacfc10da4dfbe7d65dfe86655cdfa0824334a56
60000,16,21,40.0,b795f72920395ef65620dad314b94efaefaf6bbf69cdde964e175bbe6b81ede7
60000,17,19,40.0,d0017a73d602467debf1b6803df6fd8c1c21da86de71eff01ab82c85654b8f45
60000,18,27,40.0,46e295ce012cc61256f9bd89264660520d7d6e1ab69368f91c41d607e2e38db7
60000,19,23,40.0,20d6f28708be75add2f31ce22745da4d2e1b1e7d1834f208a7cd9c5c27be7c2f
60000,20,22,50.0,99a5b765c65f3ab78a25841e5684cb2d293cd152f3a98aa50be07d11c7dafaf0
60000,21,21,40.0,caa9ecfb359c5bb1e7087ccbf8c815fc37d228a4a5d429b331ae61dd92ead7bf
60000,22,23,40.0,4f83cb6dee445548db57b3e6a0aa9763708496f762c72da71e319f755d997eb2
60000,23,20,50.0,a2c9b8aeb44c8ccbc73fa2f92da7dfb96a5bbd8bad5bd62ef7e27d08b6a1521b
60000,24,18,40.0,3c6c27fb626e25b623b9a07dcbb93922ce5b638c0b96a6fa29dac88e739bfa2c
60000,25,25,40.0,5f7a5cf9ebc63eb9b7bf75ebf65b37fe179901d8c3e1f9c1541e21eb060b6e72
60000,26,21,40.0,fc7ef43221b55cb89699717e3fde5a486cc06ad3521966cee8b4c023be0a56bf
60000,27,26,40.0,9c100be451961cf40c82d2896ee40d2fd8da085de488d7184474a03406467100
60000,28,20,60.0,354c6b3ad0e4b1f01afcadc1c2c41c10cf7e82bdc9ff0a21620193cd04ecccb9
60000,29,23,40.0,4f54c3b2721a0a366746be9e0b6f4648c2e5a81f5cc3e5cbf3626f12ca10c8cc
60000,30,22,40.0,06cc8e9a48720fd3b1f180f57feca5d94feb6021887cdf955229aba75227aec5
60000,31,19,60.0,3c58d7b1e502b801bf16d52a55d767a02bbaa517c775bb0efa538b21a986e659
60000,32,20,40.0,d4fc006822c6b5eeb14aab265430436225cbfeeaf33ffe56e043b9a9c57c9f47
60000,33,21,40.0,4354a1ea7911e3c605e85c94f4244544d3b3da18d4cf3b4b6d57d4a6fa5dfdb6
60000,34,26,40.0,60dfaca2383ef27c7ca383222a58fd7b866c2fd0a1f4917f0fff6b97a88cc864
60000,35,24,40.0,bee3fe331ed2438fe2c5e4a272975c4df8c7fa8b74de98e328268dd7b23e7836
60000,36,23,40.0,5bfd0198e7531dab737151dad3d31f5275f4d02d2f8ef0e9c195d3f8f303e383
60000,37,29,40.0,b370a8474759c2d5e7763bbcc13dea9bf7a24de1fc26888139d5313f03becfca
60000,38,26,60.0,0d3916324dac1edbd29ab46ccae951f14741c6e6dc2ef51c582a91a054ecbe7c
60000,39,22,60.0,488f434a3c6754143062732a724922171ae80d32d241a083b535b17aadc1bccc
60000,40,26,40.0,8a70342e0235855728e022ec66d476042913a8e181f3cf6a1e53ed6dd0a49fa4
60000,41,25,60.0,29dab75c49db5abf3f9a17fa5b40927c5f5389f7fa2ff880b8e1ea6275777c54
60000,42,21,40.0,93f28028bdc90ce8a70a2f7a09772538ef5009a4b51b6e9fb3f67a78cd949862
60000,43,21,40.0,016f28e29351c87ce96a84f18f6168bf859fc2d43fcd0118666cc58a3a2edf21
60000,44,20,40.0,759e07c79a9bd655bd180636584edb06c991734a3afc8f31cd40c79de8d369b9
60000,45,19,40.0,1cacd30c02d78bc1a103aa91d88aa7f77648d2cdccbab9b366d26ea326def2d6
60000,46,23,40.0,538faead92d0ca58d66eb9c5bd5630ad8da5f3347d6abe5821f9ab437cb34eb4
60000,47,25,40.0,f9c272f0ce5ca174fc0e0314a786b39821453687dc0e39639f97d560278f0dea
60000,48,20,40.0,3d262ed71ee612f93ccd63cc00dd871419929bfbdff3081f94ffa2ebbd8493c6
60000,49,20,40.0,f0fcee67dca2d234fa4a8ed28fb3d2be54a2044f4fc6a5518a0f97af4ec4a272
60000,50,20,30.0,572c40c934acacb0cd9734e80c43cf49ff6999a62ad3afcb3285b9f0f58190cd
60000,51,21,40.0,037af04f52be8145c369f99d6e050b0888559c0d5d0e12fd22d976ee96ce1690
60000,52,26,40.0,1ddb7d471165ea594b00540cd47d11237dda14eb4a801624108be1073558378a
60000,53,20,40.0,321ddfcc2dbfc6f65492ee4840dd6c1c13e36e43a9c18b8a48236c91fa8926d4
60000,54,18,40.0,4cd2b397fdd46c5da29856fb2bb2187715c54b10397d469c3c1631afca7c0cda
60000,55,21,40.0,d52cca98cf676b4ed56bc0fd73cf3b082b73dcdf60c387c96ff2cc921e4315aa
60000,56,23,40.0,9c1a75e4fe4b77afad80475e772269aeacf7c566bdc44f3a65f9967b98fc5711
60000,57,25,40.0,c77abd46ce8068789958e8b499149624c95c76e7cd5cbe51c3e78fde2e9345cf
60000,58,19,40.0,861b40dfd30cabc857912bff97b768e83f80130411d1354b4151d741f96485d6
60000,59,20,40.0,5c0daeaebf2616036b4c1bb01ea8f084cc0014ab697d1cfcd99319de06bfd055
60000,60,28,40.0,3fd6d65cd32567e9efb8f097f40bcbccd4f25f9035ff31d9fc06919013fcfe0d
60000,61,25,60.0,26a1f49538bc76595a890f435efe3ceb4892cbfcbdff5b802e193c33d9edfcbd
60000,62,22,40.0,cf5fc52c076e44277978d615d88165a980740578ca0366cfa261a0fdad766933
60000,63,21,40.0,c3a407b698dd7c898bb2d908c5b0bdeb312de51e7e152ac7eba27f5c4a8e4a7b
60000,64,20,40.0,fc7d6d02fe5309a2e0aed9117c59c38786d99b975f0309b4fb86d4384b0156be
60000,65,24,40.0,d143a8b3953826a7ecdafbc0d50d50ca7ba3c80b75a8ec9d0c913eb130d14469
60000,66,23,40.0,b872cd815cbca35cf03353491eb7590be285ec3797fce67407e379201e0a5d0a
60000,67,24,40.0,27a209c4aad9a23eaa8e887607b024ae314a1c8dd98cdc1ce942d665224f1a2f
60000,68,22,40.0,2212929ea5d9bc3374ff755bd8ef127eb096655b5118c6168e6a687b5e25010e
60000,69,25,40.0,b3cf784ef0684a9db6254be2bc2010f07daf97a238cb010a84751512631c72ed
60000,70,22,40.0,13a9a6900cf989518b5ecf290bb009b6b1f40faed0744bb722429d3602f236b3
60000,71,24,50.0,80bf7590b448204f78338359175b76a77cf1e0cb8e4e6e0d4d208ef1a84fa295
60000,72,19,40.0,1934147b1c84f0c6e57596c7d60cdf59120c5547cb6b612633acfb0d6c54145d
60000,73,22,40.0,fc4eb193b50be7f9a6bfbe8fcd3cd84b9974d7fb026ff6e90a7b583aef4a4188
60000,74,18,40.0,622acb201186777c13caa03866e54d6df55d5baf94a07e5879ad3c1b7aa0c01d
60000,75,26,40.0,0f8079f2d0a23baf24dd30f47592954e65fb89b706b58f04d373148d8e6eff61
60000,76,26,40.0,25303af04577352b0d09e85c284a229665049cc8dfc233f144bfec108570ca1e
60000,77,23,40.0,1a995488ad3efafb8bee651620318049868459bbbd9beb322fea7057659354e1
60000,78,22,40.0,c7848e27735eafc11de0de3327b7b03dfc9842222ba16c5f13e26ad3ea45a4b5
60000,79,21,40.0,2c2a25da57a70a8fd7a6fa0693a3607ccbe0df3f23e34cb8c85a296af19b77f3
60000,80,22,40.0,09056ea4c1a77b6b2f2743b2b55ed06a896c96f5214aed954fa9c5c56d61f03e
60000,81,25,40.0,a02078ff7bb3250048a58dfb4030e8b2e0c5f4b313bb2a2379c168c5f6362df1
60000,82,17,20.0,2d0f5874113e08cd269bfe84bcb9f11a8c20889d826201372d469dfc3d41db7d
60000,83,25,40.0,8b7c94bca53215ec0eaf2f9b80d236da1c0c8c8e5b917f1b4e30bb1699077c5b
60000,84,16,40.0,f22b09730eb0485d3758535ae0ff1dc4b3ddc293027507f89ebcd4b6932e9551
60000,85,26,50.0,c1b4a3e82eac7d8c15ea613706b916133bd166d139785b43f06a7be57ffbf836
60000,86,26,40.0,6c889c9e4a1ce75ade03af6fc74d6037923f4f686dda88caf1a471e31722245b
60000,87,25,60.0,e2a80899442d6479d1c5849153873fbcb650a6ff738128c8b1ed2b6f49dd79d6
60000,88,25,40.0,47d9b75cd901075fea062575f43b40470e2c66efeb0185522a57d6da0dcf0948
60000,89,22,40.0,af1d027da1d4398e0cdeecbe165bb1a745fc290b493e85cf3778f2923c3dbe55
60000,90,22,40.0,23579e7199439b7b7d7d0caf434d5a22224c0a0612cfd09a93d7614ce1a7b389
60000,91,23,40.0,5a39ff5128db6f99f82a4e14f252ffebd55cac42b13fc6689b7749a891dc379e
60000,92,17,40.0,ee32d48b955f784c39875a16347f41e51346292dd2c3716ac7e4cca0b62136c2
60000,93,23,40.0,2280c830e14d284ee31e2bec95f521100827024b5f464b9cfa354ed2225f1e76
60000,94,27,40.0,a6a18951498542c037e33291fc2f0cf96ef525c66b42b1fc9a18eccc6417f42a
60000,95,23,40.0,c4eec813ff188cbca21c67a7708e666c80ad673ff333383e56e87791b47f401b
60000,96,25,40.0,e8c4fe8118c3c87ab50b069ddd597e147a14bd6b4c68365395112be073c4c48a
60000,97,28,40.0,b8a87a69e9c21b2d5428470c57944d9e74b1607d16e31c6af51ea0cd84684f1b
60000,98,20,30.0,2ca2f1d168f5e7ae4d182c5892a642320a72d077c21a0e0eb88075afd4c577ef
60000,99,20,40.0,42a2041741b972873bb06da6b5386ab791e596cea5c2f06553ace5e7ca54cacb
60000,100,19,40.0,3092f61e517b86177091faab0d8c7b0d7fc29d9d754aed5516f4bf13bd1212b7
60000,101,21,40.0,e64aef043cc05eeddcd4288b33aca8f0016c7d80600ab2b1bc7e2fb01b988552
60000,102,23,40.0,267edacb0f259204212a893d8b9791f752e139d11eee559bebb289b0751788f6
60000,103,26,50.0,721826df7d9741db572214c9f694a433e7760beda820462647ea012d792f3cdb
60000,104,22,50.0,fd286ffa3523d82194fc57280097bfb24a38736c8f0a53a12ea33467f6f22a55
60000,105,22,40.0,6c4afb7b0263f8dab18aa00514d9c7fa876d50be74cb188e0edb2e7ee43239ce
60000,106,19,60.0,e67716d4aab421e12673c4b83f04f1c1a780cff0805811c5c00024708834a74e
60000,107,23,40.0,4e144830021d507547a8e86935315344e053449c686c443abe610e45a69f4c74
60000,108,22,40.0,5f147512a8dfc90a4a20c7c05b6a08eea8b81c1db81899dc8627fca10c3b87f4
60000,109,25,40.0,35ac168c67fb9349a82b81a6c4498f8e576236ee8ae30a9c9b8a778b137b6c82
60000,110,22,40.0,458eec86ad9bb42f1244018f34c16ebb35dfd4f3d019a1554dc47b0084542a50
60000,111,20,40.0,3b277c0d5c41391bc1dea4221aee0b95034d4a900390ef91354f7877e18c05d9
60000,112,19,20.0,c7b0cdc69c0c7365f25359c42cb9a4dba7706e2b62c7363b10aced6ca152405c
60000,113,21,40.0,44732ba3498fb3a98a56b7f76af634ad0ac7587f2069064f84dba195df93a51e
60000,114,21,40.0,070a63147ffff5a1cf992efdd9140ea8dc1f4599a196b9d1f3f7ec2b856cdd14
60000,115,22,40.0,68a3b45d7a38040ddd78b301a075b0bade0348115d979ee04fa434ef2cee73f8
60000,116,22,40.0,97ac8caa7929afcdfeb7f7c8ea650f22fbcffa3107ac1dd36a8e2001e930fd3f
60000,117,24,40.0,e4dd5c2e775cca2f697dcea13acb0d34913ddd8592eca8fe718c7167283888c5
60000,118,25,40.0,58cc96a5d80ba8614e8dcd0174111226f2e61975929a5936a272bad962be0b16
60000,119,18,60.0,f97f49ecdbab7d56a24f9c88f5ea842d8835a7c8245e39aaed5dbdce0ef321d6
