duration_ms,research_date,replicate_id,anchor_count
10000,2026-08-25,110,0
10000,2026-08-26,110,1
10000,2026-08-27,110,0
10000,2026-07-29,111,0
10000,2026-07-30,111,21
10000,2026-08-03,111,2
10000,2026-08-04,111,5
10000,2026-08-07,111,3
10000,2026-08-24,111,1
10000,2026-08-25,111,1
10000,2026-08-26,111,1
10000,2026-08-27,111,0
10000,2026-07-29,112,0
10000,2026-07-30,112,22
10000,2026-08-03,112,2
10000,2026-08-04,112,4
10000,2026-08-07,112,4
10000,2026-08-24,112,1
10000,2026-08-25,112,0
10000,2026-08-26,112,1
10000,2026-08-27,112,0
10000,2026-07-29,113,0
10000,2026-07-30,113,15
10000,2026-08-03,113,5
10000,2026-08-04,113,3
10000,2026-08-07,113,4
10000,2026-08-24,113,2
10000,2026-08-25,113,0
10000,2026-08-26,113,1
10000,2026-08-27,113,0
10000,2026-07-29,114,0
10000,2026-07-30,114,20
10000,2026-08-03,114,6
10000,2026-08-04,114,6
10000,2026-08-07,114,4
10000,2026-08-24,114,1
10000,2026-08-25,114,1
10000,2026-08-26,114,0
10000,2026-08-27,114,0
10000,2026-07-29,115,0
10000,2026-07-30,115,22
10000,2026-08-03,115,3
10000,2026-08-04,115,6
10000,2026-08-07,115,4
10000,2026-08-24,115,2
10000,2026-08-25,115,0
10000,2026-08-26,115,1
10000,2026-08-27,115,0
10000,2026-07-29,116,0
10000,2026-07-30,116,20
10000,2026-08-03,116,3
10000,2026-08-04,116,6
10000,2026-08-07,116,3
10000,2026-08-24,116,1
10000,2026-08-25,116,1
10000,2026-08-26,116,0
10000,2026-08-27,116,0
10000,2026-07-29,117,0
10000,2026-07-30,117,23
10000,2026-08-03,117,4
10000,2026-08-04,117,8
10000,2026-08-07,117,2
10000,2026-08-24,117,0
10000,2026-08-25,117,0
10000,2026-08-26,117,1
10000,2026-08-27,117,0
10000,2026-07-29,118,0
10000,2026-07-30,118,16
10000,2026-08-03,118,4
10000,2026-08-04,118,6
10000,2026-08-07,118,1
10000,2026-08-24,118,2
10000,2026-08-25,118,1
10000,2026-08-26,118,0
10000,2026-08-27,118,0
10000,2026-07-29,119,0
10000,2026-07-30,119,25
10000,2026-08-03,119,4
10000,2026-08-04,119,5
10000,2026-08-07,119,2
10000,2026-08-24,119,1
10000,2026-08-25,119,0
10000,2026-08-26,119,1
10000,2026-08-27,119,0
10000,2026-07-29,120,0
10000,2026-07-30,120,27
10000,2026-08-03,120,5
10000,2026-08-04,120,4
10000,2026-08-07,120,1
10000,2026-08-24,120,1
10000,2026-08-25,120,1
10000,2026-08-26,120,0
10000,2026-08-27,120,0
10000,2026-07-29,121,0
10000,2026-07-30,121,16
10000,2026-08-03,121,6
10000,2026-08-04,121,4
10000,2026-08-07,121,4
10000,2026-08-24,121,0
10000,2026-08-25,121,0
10000,2026-08-26,121,0
10000,2026-08-27,121,0
10000,2026-07-29,122,0
10000,2026-07-30,122,21
10000,2026-08-03,122,4
10000,2026-08-04,122,6
10000,2026-08-07,122,3
10000,2026-08-24,122,0
10000,2026-08-25,122,1
10000,2026-08-26,122,0
10000,2026-08-27,122,0
10000,2026-07-29,123,0
10000,2026-07-30,123,18
10000,2026-08-03,123,5
10000,2026-08-04,123,8
10000,2026-08-07,123,3
10000,2026-08-24,123,0
10000,2026-08-25,123,1
10000,2026-08-26,123,1
10000,2026-08-27,123,0
10000,2026-07-29,124,0
10000,2026-07-30,124,20
10000,2026-08-03,124,6
10000,2026-08-04,124,5
10000,2026-08-07,124,2
10000,2026-08-24,124,0
10000,2026-08-25,124,0
10000,2026-08-26,124,1
10000,2026-08-27,124,0
10000,2026-07-29,125,0
10000,2026-07-30,125,19
10000,2026-08-03,125,7
10000,2026-08-04,125,7
10000,2026-08-07,125,2
10000,2026-08-24,125,1
10000,2026-08-25,125,1
10000,2026-08-26,125,1
10000,2026-08-27,125,0
10000,2026-07-29,126,0
10000,2026-07-30,126,20
10000,2026-08-03,126,3
10000,2026-08-04,126,7
10000,2026-08-07,126,4
10000,2026-08-24,126,1
10000,2026-08-25,126,1
10000,2026-08-26,126,1
10000,2026-08-27,126,0
10000,2026-07-29,127,0
10000,2026-07-30,127,27
10000,2026-08-03,127,5
10000,2026-08-04,127,8
10000,2026-08-07,127,3
10000,2026-08-24,127,1
10000,2026-08-25,127,1
10000,2026-08-26,127,0
10000,2026-08-27,127,0
10000,2026-07-29,128,0
10000,2026-07-30,128,23
10000,2026-08-03,128,6
10000,2026-08-04,128,4
10000,2026-08-07,128,4
10000,2026-08-24,128,0
10000,2026-08-25,128,1
10000,2026-08-26,128,1
10000,2026-08-27,128,0
10000,2026-07-29,129,0
10000,2026-07-30,129,16
10000,2026-08-03,129,5
10000,2026-08-04,129,3
10000,2026-08-07,129,1
10000,2026-08-24,129,2
10000,2026-08-25,129,1
10000,2026-08-26,129,1
10000,2026-08-27,129,0
10000,2026-07-29,130,0
10000,2026-07-30,130,20
10000,2026-08-03,130,5
10000,2026-08-04,130,6
10000,2026-08-07,130,2
10000,2026-08-24,130,0
10000,2026-08-25,130,0
10000,2026-08-26,130,1
10000,2026-08-27,130,0
10000,2026-07-29,131,0
10000,2026-07-30,131,22
10000,2026-08-03,131,5
10000,2026-08-04,131,6
10000,2026-08-07,131,2
10000,2026-08-24,131,1
10000,2026-08-25,131,1
10000,2026-08-26,131,0
10000,2026-08-27,131,0
10000,2026-07-29,132,0
10000,2026-07-30,132,17
10000,2026-08-03,132,4
10000,2026-08-04,132,4
10000,2026-08-07,132,4
10000,2026-08-24,132,1
10000,2026-08-25,132,0
10000,2026-08-26,132,0
10000,2026-08-27,132,0
10000,2026-07-29,133,0
10000,2026-07-30,133,21
10000,2026-08-03,133,2
10000,2026-08-04,133,3
10000,2026-08-07,133,3
10000,2026-08-24,133,2
10000,2026-08-25,133,0
10000,2026-08-26,133,0
10000,2026-08-27,133,0
10000,2026-07-29,134,0
10000,2026-07-30,134,20
10000,2026-08-03,134,3
10000,2026-08-04,134,4
10000,2026-08-07,134,4
10000,2026-08-24,134,2
10000,2026-08-25,134,0
10000,2026-08-26,134,1
10000,2026-08-27,134,0
10000,2026-07-29,135,0
10000,2026-07-30,135,17
10000,2026-08-03,135,3
10000,2026-08-04,135,6
10000,2026-08-07,135,3
10000,2026-08-24,135,2
10000,2026-08-25,135,0
10000,2026-08-26,135,0
10000,2026-08-27,135,0
10000,2026-07-29,136,0
10000,2026-07-30,136,19
10000,2026-08-03,136,4
10000,2026-08-04,136,5
10000,2026-08-07,136,5
10000,2026-08-24,136,1
10000,2026-08-25,136,0
10000,2026-08-26,136,1
10000,2026-08-27,136,0
10000,2026-07-29,137,0
10000,2026-07-30,137,16
10000,2026-08-03,137,1
10000,2026-08-04,137,6
10000,2026-08-07,137,3
10000,2026-08-24,137,0
10000,2026-08-25,137,0
10000,2026-08-26,137,0
10000,2026-08-27,137,0
10000,2026-07-29,138,0
10000,2026-07-30,138,21
10000,2026-08-03,138,3
10000,2026-08-04,138,4
10000,2026-08-07,138,5
10000,2026-08-24,138,1
10000,2026-08-25,138,1
10000,2026-08-26,138,1
10000,2026-08-27,138,0
10000,2026-07-29,139,0
10000,2026-07-30,139,16
10000,2026-08-03,139,6
10000,2026-08-04,139,6
10000,2026-08-07,139,3
10000,2026-08-24,139,2
10000,2026-08-25,139,0
10000,2026-08-26,139,0
10000,2026-08-27,139,0
10000,2026-07-29,140,0
10000,2026-07-30,140,15
10000,2026-08-03,140,5
10000,2026-08-04,140,2
10000,2026-08-07,140,1
10000,2026-08-24,140,0
10000,2026-08-25,140,0
10000,2026-08-26,140,1
10000,2026-08-27,140,0
10000,2026-07-29,141,0
10000,2026-07-30,141,18
10000,2026-08-03,141,6
10000,2026-08-04,141,5
10000,2026-08-07,141,3
10000,2026-08-24,141,0
10000,2026-08-25,141,1
10000,2026-08-26,141,0
10000,2026-08-27,141,0
10000,2026-07-29,142,0
10000,2026-07-30,142,17
10000,2026-08-03,142,4
10000,2026-08-04,142,5
10000,2026-08-07,142,2
10000,2026-08-24,142,1
10000,2026-08-25,142,0
10000,2026-08-26,142,1
10000,2026-08-27,142,0
10000,2026-07-29,143,0
10000,2026-07-30,143,15
10000,2026-08-03,143,4
10000,2026-08-04,143,6
10000,2026-08-07,143,2
10000,2026-08-24,143,0
10000,2026-08-25,143,1
10000,2026-08-26,143,1
10000,2026-08-27,143,0
10000,2026-07-29,144,0
10000,2026-07-30,144,21
10000,2026-08-03,144,3
10000,2026-08-04,144,6
10000,2026-08-07,144,2
10000,2026-08-24,144,1
10000,2026-08-25,144,1
10000,2026-08-26,144,0
10000,2026-08-27,144,0
10000,2026-07-29,145,0
10000,2026-07-30,145,18
10000,2026-08-03,145,7
10000,2026-08-04,145,7
10000,2026-08-07,145,2
10000,2026-08-24,145,2
10000,2026-08-25,145,0
10000,2026-08-26,145,1
10000,2026-08-27,145,0
10000,2026-07-29,146,0
10000,2026-07-30,146,17
10000,2026-08-03,146,6
10000,2026-08-04,146,7
10000,2026-08-07,146,1
10000,2026-08-24,146,0
10000,2026-08-25,146,1
10000,2026-08-26,146,1
10000,2026-08-27,146,0
10000,2026-07-29,147,0
10000,2026-07-30,147,19
10000,2026-08-03,147,7
10000,2026-08-04,147,3
10000,2026-08-07,147,4
10000,2026-08-24,147,1
10000,2026-08-25,147,0
10000,2026-08-26,147,0
10000,2026-08-27,147,0
10000,2026-07-29,148,0
10000,2026-07-30,148,23
10000,2026-08-03,148,2
10000,2026-08-04,148,6
10000,2026-08-07,148,4
10000,2026-08-24,148,1
10000,2026-08-25,148,1
10000,2026-08-26,148,1
10000,2026-08-27,148,0
10000,2026-07-29,149,0
10000,2026-07-30,149,24
10000,2026-08-03,149,5
10000,2026-08-04,149,9
10000,2026-08-07,149,3
10000,2026-08-24,149,1
10000,2026-08-25,149,0
10000,2026-08-26,149,1
10000,2026-08-27,149,0
10000,2026-07-29,150,0
10000,2026-07-30,150,21
10000,2026-08-03,150,3
10000,2026-08-04,150,7
10000,2026-08-07,150,4
10000,2026-08-24,150,2
10000,2026-08-25,150,0
10000,2026-08-26,150,0
10000,2026-08-27,150,0
10000,2026-07-29,151,0
10000,2026-07-30,151,20
10000,2026-08-03,151,3
10000,2026-08-04,151,5
10000,2026-08-07,151,3
10000,2026-08-24,151,2
10000,2026-08-25,151,0
10000,2026-08-26,151,1
10000,2026-08-27,151,0
10000,2026-07-29,152,0
10000,2026-07-30,152,22
10000,2026-08-03,152,4
10000,2026-08-04,152,6
10000,2026-08-07,152,1
10000,2026-08-24,152,2
10000,2026-08-25,152,0
10000,2026-08-26,152,1
10000,2026-08-27,152,0
10000,2026-07-29,153,0
10000,2026-07-30,153,20
10000,2026-08-03,153,6
10000,2026-08-04,153,4
10000,2026-08-07,153,2
10000,2026-08-24,153,1
10000,2026-08-25,153,0
10000,2026-08-26,153,1
10000,2026-08-27,153,0
10000,2026-07-29,154,0
10000,2026-07-30,154,19
10000,2026-08-03,154,5
10000,2026-08-04,154,4
10000,2026-08-07,154,3
10000,2026-08-24,154,1
10000,2026-08-25,154,1
10000,2026-08-26,154,1
10000,2026-08-27,154,0
10000,2026-07-29,155,0
10000,2026-07-30,155,19
10000,2026-08-03,155,7
10000,2026-08-04,155,5
10000,2026-08-07,155,2
10000,2026-08-24,155,1
10000,2026-08-25,155,0
10000,2026-08-26,155,1
10000,2026-08-27,155,0
10000,2026-07-29,156,0
10000,2026-07-30,156,25
10000,2026-08-03,156,4
10000,2026-08-04,156,6
10000,2026-08-07,156,1
10000,2026-08-24,156,1
10000,2026-08-25,156,1
10000,2026-08-26,156,0
10000,2026-08-27,156,0
10000,2026-07-29,157,0
10000,2026-07-30,157,16
10000,2026-08-03,157,4
10000,2026-08-04,157,5
10000,2026-08-07,157,2
10000,2026-08-24,157,1
10000,2026-08-25,157,1
10000,2026-08-26,157,1
10000,2026-08-27,157,0
10000,2026-07-29,158,0
10000,2026-07-30,158,23
10000,2026-08-03,158,6
10000,2026-08-04,158,7
10000,2026-08-07,158,2
10000,2026-08-24,158,2
10000,2026-08-25,158,0
10000,2026-08-26,158,0
10000,2026-08-27,158,0
10000,2026-07-29,159,0
10000,2026-07-30,159,22
10000,2026-08-03,159,5
10000,2026-08-04,159,7
10000,2026-08-07,159,3
10000,2026-08-24,159,1
10000,2026-08-25,159,0
10000,2026-08-26,159,0
10000,2026-08-27,159,0
10000,2026-07-29,160,0
10000,2026-07-30,160,25
10000,2026-08-03,160,4
10000,2026-08-04,160,7
10000,2026-08-07,160,3
10000,2026-08-24,160,1
10000,2026-08-25,160,0
10000,2026-08-26,160,0
10000,2026-08-27,160,0
10000,2026-07-29,161,0
10000,2026-07-30,161,18
10000,2026-08-03,161,3
10000,2026-08-04,161,4
10000,2026-08-07,161,1
10000,2026-08-24,161,0
10000,2026-08-25,161,1
10000,2026-08-26,161,1
10000,2026-08-27,161,0
10000,2026-07-29,162,0
10000,2026-07-30,162,23
10000,2026-08-03,162,4
10000,2026-08-04,162,7
10000,2026-08-07,162,3
10000,2026-08-24,162,1
10000,2026-08-25,162,0
10000,2026-08-26,162,0
10000,2026-08-27,162,0
10000,2026-07-29,163,0
10000,2026-07-30,163,20
10000,2026-08-03,163,6
10000,2026-08-04,163,3
10000,2026-08-07,163,4
10000,2026-08-24,163,0
10000,2026-08-25,163,0
10000,2026-08-26,163,1
10000,2026-08-27,163,0
10000,2026-07-29,164,0
10000,2026-07-30,164,24
10000,2026-08-03,164,5
10000,2026-08-04,164,3
10000,2026-08-07,164,3
10000,2026-08-24,164,1
10000,2026-08-25,164,1
10000,2026-08-26,164,1
10000,2026-08-27,164,0
10000,2026-07-29,165,0
10000,2026-07-30,165,23
10000,2026-08-03,165,5
10000,2026-08-04,165,8
10000,2026-08-07,165,2
10000,2026-08-24,165,1
10000,2026-08-25,165,0
10000,2026-08-26,165,1
10000,2026-08-27,165,0
10000,2026-07-29,166,0
10000,2026-07-30,166,21
10000,2026-08-03,166,6
10000,2026-08-04,166,6
10000,2026-08-07,166,1
10000,2026-08-24,166,2
10000,2026-08-25,166,1
10000,2026-08-26,166,1
10000,2026-08-27,166,0
10000,2026-07-29,167,0
10000,2026-07-30,167,21
10000,2026-08-03,167,3
10000,2026-08-04,167,6
10000,2026-08-07,167,3
10000,2026-08-24,167,1
10000,2026-08-25,167,1
10000,2026-08-26,167,0
10000,2026-08-27,167,0
10000,2026-07-29,168,0
10000,2026-07-30,168,13
10000,2026-08-03,168,4
10000,2026-08-04,168,4
10000,2026-08-07,168,2
10000,2026-08-24,168,0
10000,2026-08-25,168,0
10000,2026-08-26,168,1
10000,2026-08-27,168,0
10000,2026-07-29,169,0
10000,2026-07-30,169,15
10000,2026-08-03,169,5
10000,2026-08-04,169,7
10000,2026-08-07,169,1
10000,2026-08-24,169,0
10000,2026-08-25,169,0
10000,2026-08-26,169,0
10000,2026-08-27,169,0
10000,2026-07-29,170,0
10000,2026-07-30,170,21
10000,2026-08-03,170,6
10000,2026-08-04,170,7
10000,2026-08-07,170,3
10000,2026-08-24,170,1
10000,2026-08-25,170,1
10000,2026-08-26,170,1
10000,2026-08-27,170,0
10000,2026-07-29,171,0
10000,2026-07-30,171,19
10000,2026-08-03,171,6
10000,2026-08-04,171,6
10000,2026-08-07,171,4
10000,2026-08-24,171,1
10000,2026-08-25,171,1
10000,2026-08-26,171,0
10000,2026-08-27,171,0
10000,2026-07-29,172,0
10000,2026-07-30,172,17
10000,2026-08-03,172,6
10000,2026-08-04,172,4
10000,2026-08-07,172,4
10000,2026-08-24,172,1
10000,2026-08-25,172,0
10000,2026-08-26,172,0
10000,2026-08-27,172,0
10000,2026-07-29,173,0
10000,2026-07-30,173,21
10000,2026-08-03,173,5
10000,2026-08-04,173,4
10000,2026-08-07,173,2
10000,2026-08-24,173,0
10000,2026-08-25,173,0
10000,2026-08-26,173,1
10000,2026-08-27,173,0
10000,2026-07-29,174,0
10000,2026-07-30,174,20
10000,2026-08-03,174,5
10000,2026-08-04,174,7
10000,2026-08-07,174,1
10000,2026-08-24,174,1
10000,2026-08-25,174,1
10000,2026-08-26,174,1
10000,2026-08-27,174,0
10000,2026-07-29,175,0
10000,2026-07-30,175,23
10000,2026-08-03,175,8
10000,2026-08-04,175,5
10000,2026-08-07,175,3
10000,2026-08-24,175,1
10000,2026-08-25,175,1
10000,2026-08-26,175,0
10000,2026-08-27,175,0
10000,2026-07-29,176,0
10000,2026-07-30,176,24
10000,2026-08-03,176,7
10000,2026-08-04,176,8
10000,2026-08-07,176,3
10000,2026-08-24,176,0
10000,2026-08-25,176,0
10000,2026-08-26,176,1
10000,2026-08-27,176,0
10000,2026-07-29,177,0
10000,2026-07-30,177,21
10000,2026-08-03,177,2
10000,2026-08-04,177,6
10000,2026-08-07,177,3
10000,2026-08-24,177,2
10000,2026-08-25,177,1
10000,2026-08-26,177,0
10000,2026-08-27,177,0
10000,2026-07-29,178,0
10000,2026-07-30,178,20
10000,2026-08-03,178,5
10000,2026-08-04,178,5
10000,2026-08-07,178,2
10000,2026-08-24,178,1
10000,2026-08-25,178,0
10000,2026-08-26,178,1
10000,2026-08-27,178,0
10000,2026-07-29,179,0
10000,2026-07-30,179,17
10000,2026-08-03,179,5
10000,2026-08-04,179,4
10000,2026-08-07,179,4
10000,2026-08-24,179,2
10000,2026-08-25,179,0
10000,2026-08-26,179,1
10000,2026-08-27,179,0
10000,2026-07-29,180,0
10000,2026-07-30,180,10
10000,2026-08-03,180,2
10000,2026-08-04,180,8
10000,2026-08-07,180,2
10000,2026-08-24,180,0
10000,2026-08-25,180,0
10000,2026-08-26,180,1
10000,2026-08-27,180,0
10000,2026-07-29,181,0
10000,2026-07-30,181,20
10000,2026-08-03,181,5
10000,2026-08-04,181,6
10000,2026-08-07,181,2
10000,2026-08-24,181,1
10000,2026-08-25,181,0
10000,2026-08-26,181,0
10000,2026-08-27,181,0
10000,2026-07-29,182,0
10000,2026-07-30,182,16
10000,2026-08-03,182,3
10000,2026-08-04,182,6
10000,2026-08-07,182,3
10000,2026-08-24,182,2
10000,2026-08-25,182,1
10000,2026-08-26,182,0
10000,2026-08-27,182,0
10000,2026-07-29,183,0
10000,2026-07-30,183,24
10000,2026-08-03,183,4
10000,2026-08-04,183,5
10000,2026-08-07,183,5
10000,2026-08-24,183,1
10000,2026-08-25,183,1
10000,2026-08-26,183,0
10000,2026-08-27,183,0
10000,2026-07-29,184,0
10000,2026-07-30,184,15
10000,2026-08-03,184,4
10000,2026-08-04,184,5
10000,2026-08-07,184,4
10000,2026-08-24,184,1
10000,2026-08-25,184,1
10000,2026-08-26,184,0
10000,2026-08-27,184,0
10000,2026-07-29,185,0
10000,2026-07-30,185,21
10000,2026-08-03,185,6
10000,2026-08-04,185,4
10000,2026-08-07,185,3
10000,2026-08-24,185,1
10000,2026-08-25,185,1
10000,2026-08-26,185,0
10000,2026-08-27,185,0
10000,2026-07-29,186,0
10000,2026-07-30,186,21
10000,2026-08-03,186,4
10000,2026-08-04,186,5
10000,2026-08-07,186,2
10000,2026-08-24,186,1
10000,2026-08-25,186,0
10000,2026-08-26,186,0
10000,2026-08-27,186,0
10000,2026-07-29,187,0
10000,2026-07-30,187,23
10000,2026-08-03,187,3
10000,2026-08-04,187,5
10000,2026-08-07,187,2
10000,2026-08-24,187,1
10000,2026-08-25,187,1
10000,2026-08-26,187,0
10000,2026-08-27,187,0
10000,2026-07-29,188,0
10000,2026-07-30,188,20
10000,2026-08-03,188,4
10000,2026-08-04,188,5
10000,2026-08-07,188,4
10000,2026-08-24,188,1
10000,2026-08-25,188,0
10000,2026-08-26,188,0
10000,2026-08-27,188,0
10000,2026-07-29,189,0
10000,2026-07-30,189,24
10000,2026-08-03,189,5
10000,2026-08-04,189,8
10000,2026-08-07,189,0
10000,2026-08-24,189,1
10000,2026-08-25,189,0
10000,2026-08-26,189,1
10000,2026-08-27,189,0
10000,2026-07-29,190,0
10000,2026-07-30,190,20
10000,2026-08-03,190,3
10000,2026-08-04,190,6
10000,2026-08-07,190,2
10000,2026-08-24,190,2
10000,2026-08-25,190,1
10000,2026-08-26,190,1
10000,2026-08-27,190,0
10000,2026-07-29,191,0
10000,2026-07-30,191,19
10000,2026-08-03,191,5
10000,2026-08-04,191,6
10000,2026-08-07,191,4
10000,2026-08-24,191,1
10000,2026-08-25,191,0
10000,2026-08-26,191,1
10000,2026-08-27,191,0
10000,2026-07-29,192,0
10000,2026-07-30,192,20
10000,2026-08-03,192,4
10000,2026-08-04,192,7
10000,2026-08-07,192,3
10000,2026-08-24,192,0
10000,2026-08-25,192,1
10000,2026-08-26,192,1
10000,2026-08-27,192,0
10000,2026-07-29,193,0
10000,2026-07-30,193,13
10000,2026-08-03,193,6
10000,2026-08-04,193,3
10000,2026-08-07,193,3
10000,2026-08-24,193,1
10000,2026-08-25,193,1
10000,2026-08-26,193,0
10000,2026-08-27,193,0
10000,2026-07-29,194,0
10000,2026-07-30,194,25
10000,2026-08-03,194,4
10000,2026-08-04,194,5
10000,2026-08-07,194,2
10000,2026-08-24,194,1
10000,2026-08-25,194,0
10000,2026-08-26,194,0
10000,2026-08-27,194,0
10000,2026-07-29,195,0
10000,2026-07-30,195,21
10000,2026-08-03,195,5
10000,2026-08-04,195,4
10000,2026-08-07,195,2
10000,2026-08-24,195,0
10000,2026-08-25,195,0
10000,2026-08-26,195,1
10000,2026-08-27,195,0
10000,2026-07-29,196,0
10000,2026-07-30,196,22
10000,2026-08-03,196,5
10000,2026-08-04,196,7
10000,2026-08-07,196,2
10000,2026-08-24,196,1
10000,2026-08-25,196,1
10000,2026-08-26,196,0
10000,2026-08-27,196,0
10000,2026-07-29,197,0
10000,2026-07-30,197,23
10000,2026-08-03,197,6
10000,2026-08-04,197,2
10000,2026-08-07,197,2
10000,2026-08-24,197,1
10000,2026-08-25,197,1
10000,2026-08-26,197,0
10000,2026-08-27,197,0
10000,2026-07-29,198,0
10000,2026-07-30,198,23
10000,2026-08-03,198,6
10000,2026-08-04,198,7
10000,2026-08-07,198,2
10000,2026-08-24,198,1
10000,2026-08-25,198,1
10000,2026-08-26,198,0
10000,2026-08-27,198,0
30000,2026-07-29,0,0
30000,2026-07-30,0,18
30000,2026-08-03,0,3
30000,2026-08-04,0,5
30000,2026-08-07,0,5
30000,2026-08-24,0,2
30000,2026-08-25,0,0
30000,2026-08-26,0,0
30000,2026-08-27,0,1
30000,2026-07-29,1,0
30000,2026-07-30,1,27
30000,2026-08-03,1,4
30000,2026-08-04,1,6
30000,2026-08-07,1,5
30000,2026-08-24,1,3
30000,2026-08-25,1,1
30000,2026-08-26,1,1
30000,2026-08-27,1,1
30000,2026-07-29,2,0
30000,2026-07-30,2,19
30000,2026-08-03,2,5
30000,2026-08-04,2,2
30000,2026-08-07,2,5
30000,2026-08-24,2,3
30000,2026-08-25,2,1
30000,2026-08-26,2,1
30000,2026-08-27,2,1
30000,2026-07-29,3,0
30000,2026-07-30,3,27
30000,2026-08-03,3,2
30000,2026-08-04,3,6
30000,2026-08-07,3,6
30000,2026-08-24,3,2
30000,2026-08-25,3,1
30000,2026-08-26,3,1
30000,2026-08-27,3,1
30000,2026-07-29,4,0
30000,2026-07-30,4,23
30000,2026-08-03,4,5
30000,2026-08-04,4,4
30000,2026-08-07,4,7
30000,2026-08-24,4,3
30000,2026-08-25,4,0
30000,2026-08-26,4,1
30000,2026-08-27,4,1
30000,2026-07-29,5,0
30000,2026-07-30,5,11
30000,2026-08-03,5,3
30000,2026-08-04,5,3
30000,2026-08-07,5,6
30000,2026-08-24,5,4
30000,2026-08-25,5,1
30000,2026-08-26,5,0
30000,2026-08-27,5,1
30000,2026-07-29,6,0
30000,2026-07-30,6,15
30000,2026-08-03,6,4
30000,2026-08-04,6,5
30000,2026-08-07,6,7
30000,2026-08-24,6,1
30000,2026-08-25,6,1
30000,2026-08-26,6,0
30000,2026-08-27,6,1
30000,2026-07-29,7,0
30000,2026-07-30,7,20
30000,2026-08-03,7,3
30000,2026-08-04,7,5
30000,2026-08-07,7,4
30000,2026-08-24,7,4
30000,2026-08-25,7,1
30000,2026-08-26,7,0
30000,2026-08-27,7,0
30000,2026-07-29,8,0
30000,2026-07-30,8,24
30000,2026-08-03,8,7
30000,2026-08-04,8,5
30000,2026-08-07,8,5
30000,2026-08-24,8,5
30000,2026-08-25,8,1
30000,2026-08-26,8,1
30000,2026-08-27,8,0
30000,2026-07-29,9,0
30000,2026-07-30,9,26
30000,2026-08-03,9,7
30000,2026-08-04,9,3
30000,2026-08-07,9,6
30000,2026-08-24,9,3
30000,2026-08-25,9,0
30000,2026-08-26,9,0
30000,2026-08-27,9,1
30000,2026-07-29,10,0
30000,2026-07-30,10,16
30000,2026-08-03,10,7
30000,2026-08-04,10,5
30000,2026-08-07,10,5
30000,2026-08-24,10,3
30000,2026-08-25,10,0
30000,2026-08-26,10,1
30000,2026-08-27,10,1
30000,2026-07-29,11,0
30000,2026-07-30,11,17
30000,2026-08-03,11,5
30000,2026-08-04,11,4
30000,2026-08-07,11,2
30000,2026-08-24,11,3
30000,2026-08-25,11,1
30000,2026-08-26,11,1
30000,2026-08-27,11,0
30000,2026-07-29,12,0
30000,2026-07-30,12,19
30000,2026-08-03,12,5
30000,2026-08-04,12,6
30000,2026-08-07,12,6
30000,2026-08-24,12,4
30000,2026-08-25,12,1
30000,2026-08-26,12,1
30000,2026-08-27,12,1
30000,2026-07-29,13,0
30000,2026-07-30,13,23
30000,2026-08-03,13,8
30000,2026-08-04,13,4
30000,2026-08-07,13,3
30000,2026-08-24,13,4
30000,2026-08-25,13,1
30000,2026-08-26,13,0
30000,2026-08-27,13,0
30000,2026-07-29,14,0
30000,2026-07-30,14,22
30000,2026-08-03,14,4
30000,2026-08-04,14,7
30000,2026-08-07,14,7
30000,2026-08-24,14,2
30000,2026-08-25,14,0
30000,2026-08-26,14,1
30000,2026-08-27,14,0
30000,2026-07-29,15,0
30000,2026-07-30,15,22
30000,2026-08-03,15,5
30000,2026-08-04,15,2
30000,2026-08-07,15,4
30000,2026-08-24,15,5
30000,2026-08-25,15,0
30000,2026-08-26,15,1
30000,2026-08-27,15,0
30000,2026-07-29,16,0
30000,2026-07-30,16,17
30000,2026-08-03,16,5
30000,2026-08-04,16,6
30000,2026-08-07,16,5
30000,2026-08-24,16,3
30000,2026-08-25,16,1
30000,2026-08-26,16,1
30000,2026-08-27,16,1
30000,2026-07-29,17,0
30000,2026-07-30,17,24
30000,2026-08-03,17,5
30000,2026-08-04,17,3
30000,2026-08-07,17,4
30000,2026-08-24,17,3
30000,2026-08-25,17,0
30000,2026-08-26,17,1
30000,2026-08-27,17,0
30000,2026-07-29,18,0
30000,2026-07-30,18,21
30000,2026-08-03,18,6
30000,2026-08-04,18,7
30000,2026-08-07,18,6
30000,2026-08-24,18,4
30000,2026-08-25,18,1
30000,2026-08-26,18,0
30000,2026-08-27,18,1
30000,2026-07-29,19,0
30000,2026-07-30,19,22
30000,2026-08-03,19,6
30000,2026-08-04,19,3
30000,2026-08-07,19,6
30000,2026-08-24,19,1
30000,2026-08-25,19,0
30000,2026-08-26,19,1
30000,2026-08-27,19,1
30000,2026-07-29,20,0
30000,2026-07-30,20,18
30000,2026-08-03,20,7
30000,2026-08-04,20,6
30000,2026-08-07,20,5
30000,2026-08-24,20,3
30000,2026-08-25,20,1
30000,2026-08-26,20,0
30000,2026-08-27,20,0
30000,2026-07-29,21,0
30000,2026-07-30,21,22
30000,2026-08-03,21,5
30000,2026-08-04,21,5
30000,2026-08-07,21,5
30000,2026-08-24,21,3
30000,2026-08-25,21,0
30000,2026-08-26,21,1
30000,2026-08-27,21,1
30000,2026-07-29,22,0
30000,2026-07-30,22,25
30000,2026-08-03,22,4
30000,2026-08-04,22,3
30000,2026-08-07,22,2
