capture_id,research_date,segment_id,variant_id,artificial_start_ts_ns,comparison_guard_ts_ns,expected_anchor_count,actual_anchor_count,expected_negative_count,actual_negative_count,expected_positive_count,actual_positive_count,expected_median_dwell_ms,actual_median_dwell_ms,expected_identity_sha256,actual_identity_sha256,identity_exact,metrics_exact,exact_match
2026-08-03_b7b76aed76b8,2026-08-03,0,V3,1785720193720000000,1785720225720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_b7b76aed76b8,2026-08-03,0,V4,1785719593720000000,1785719625720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_b7b76aed76b8,2026-08-03,0,V4,1785720193720000000,1785720225720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_b7b76aed76b8,2026-08-03,0,V5,1785719593720000000,1785719625720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_b7b76aed76b8,2026-08-03,0,V5,1785720193720000000,1785720225720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_b7b76aed76b8,2026-08-03,0,V6,1785719593720000000,1785719625720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_b7b76aed76b8,2026-08-03,0,V6,1785720193720000000,1785720225720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_b7b76aed76b8,2026-08-03,0,V7,1785719593720000000,1785719625720000000,2,2,0,0,2,2,30.0,30.0,e65f5996490585b87052a28e156716b90724c097d1c1397771242bbb35b2322d,e65f5996490585b87052a28e156716b90724c097d1c1397771242bbb35b2322d,True,True,True
2026-08-03_b7b76aed76b8,2026-08-03,0,V7,1785720193720000000,1785720225720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_b7b76aed76b8,2026-08-03,0,V8,1785719593720000000,1785719625720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_b7b76aed76b8,2026-08-03,0,V8,1785720193720000000,1785720225720000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V0,1785728597940000000,1785728629940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V0,1785729197940000000,1785729229940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V1,1785728597940000000,1785728629940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V1,1785729197940000000,1785729229940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V2,1785728597940000000,1785728629940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V2,1785729197940000000,1785729229940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V3,1785728597940000000,1785728629940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V3,1785729197940000000,1785729229940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V4,1785728597940000000,1785728629940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V4,1785729197940000000,1785729229940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V5,1785728597940000000,1785728629940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V5,1785729197940000000,1785729229940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V6,1785728597940000000,1785728629940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V6,1785729197940000000,1785729229940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V7,1785728597940000000,1785728629940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V7,1785729197940000000,1785729229940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V8,1785728597940000000,1785728629940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_c6ba75ad540b,2026-08-03,0,V8,1785729197940000000,1785729229940000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V0,1785715991960000000,1785716023960000000,2,2,1,1,1,1,60.0,60.0,1f017db494c48cf3cd348327c90b8f3d8c27098451dbbfd5ebf0f80658d579b3,1f017db494c48cf3cd348327c90b8f3d8c27098451dbbfd5ebf0f80658d579b3,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V0,1785716591960000000,1785716623960000000,2,2,1,1,1,1,60.0,60.0,1f017db494c48cf3cd348327c90b8f3d8c27098451dbbfd5ebf0f80658d579b3,1f017db494c48cf3cd348327c90b8f3d8c27098451dbbfd5ebf0f80658d579b3,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V1,1785715991960000000,1785716023960000000,1,1,1,1,0,0,240.0,240.0,8431c75d365b6ba3ddea094a28dd86e45178a225d828366318f407c10fdd006c,8431c75d365b6ba3ddea094a28dd86e45178a225d828366318f407c10fdd006c,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V1,1785716591960000000,1785716623960000000,1,1,1,1,0,0,240.0,240.0,8431c75d365b6ba3ddea094a28dd86e45178a225d828366318f407c10fdd006c,8431c75d365b6ba3ddea094a28dd86e45178a225d828366318f407c10fdd006c,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V2,1785715991960000000,1785716023960000000,1,1,1,1,0,0,80.0,80.0,f24beabea83ea842c9ff68d7adc41eb9048f7fb8c0e45582f35a864e37184f86,f24beabea83ea842c9ff68d7adc41eb9048f7fb8c0e45582f35a864e37184f86,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V2,1785716591960000000,1785716623960000000,1,1,1,1,0,0,80.0,80.0,f24beabea83ea842c9ff68d7adc41eb9048f7fb8c0e45582f35a864e37184f86,f24beabea83ea842c9ff68d7adc41eb9048f7fb8c0e45582f35a864e37184f86,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V3,1785715991960000000,1785716023960000000,3,3,1,1,2,2,40.0,40.0,4d0e98381365a66ec2931bd61177e2373215eac585bbbe7edfb324ff6af0956d,4d0e98381365a66ec2931bd61177e2373215eac585bbbe7edfb324ff6af0956d,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V3,1785716591960000000,1785716623960000000,2,2,1,1,1,1,60.0,60.0,b6aa4d430362ffe0ded0b8a58ddfc80c28983f57fabeefad0a9721dc39c27877,b6aa4d430362ffe0ded0b8a58ddfc80c28983f57fabeefad0a9721dc39c27877,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V4,1785715991960000000,1785716023960000000,2,2,1,1,1,1,60.0,60.0,a1cf6c167590af310fc598fea563c70142183e9d7973e50e64b0ba116b0f22c9,a1cf6c167590af310fc598fea563c70142183e9d7973e50e64b0ba116b0f22c9,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V4,1785716591960000000,1785716623960000000,2,2,1,1,1,1,60.0,60.0,a1cf6c167590af310fc598fea563c70142183e9d7973e50e64b0ba116b0f22c9,a1cf6c167590af310fc598fea563c70142183e9d7973e50e64b0ba116b0f22c9,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V5,1785715991960000000,1785716023960000000,3,3,2,2,1,1,40.0,40.0,9ebdef0acf6880e9901abb06183731c3bab195218b3e1c7377c660aac5e738be,9ebdef0acf6880e9901abb06183731c3bab195218b3e1c7377c660aac5e738be,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V5,1785716591960000000,1785716623960000000,2,2,1,1,1,1,60.0,60.0,9782a64b8b2a40f3f1aa1bcb31c65c4c73b7783fbc22596f04d9e834918aa481,9782a64b8b2a40f3f1aa1bcb31c65c4c73b7783fbc22596f04d9e834918aa481,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V6,1785715991960000000,1785716023960000000,2,2,1,1,1,1,60.0,60.0,e2f0eaad41b3fba6d49f870e8105d3ce873448d183f40a4a0df4a21b9322d105,e2f0eaad41b3fba6d49f870e8105d3ce873448d183f40a4a0df4a21b9322d105,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V6,1785716591960000000,1785716623960000000,2,2,1,1,1,1,60.0,60.0,e2f0eaad41b3fba6d49f870e8105d3ce873448d183f40a4a0df4a21b9322d105,e2f0eaad41b3fba6d49f870e8105d3ce873448d183f40a4a0df4a21b9322d105,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V7,1785715991960000000,1785716023960000000,6,6,4,4,2,2,20.0,20.0,c339db9a37930f09bd8d41c5a01225db686a019af45af9e012c3bb33ea3048ff,c339db9a37930f09bd8d41c5a01225db686a019af45af9e012c3bb33ea3048ff,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V7,1785716591960000000,1785716623960000000,3,3,1,1,2,2,20.0,20.0,83b173a0d2e1dec3a332aba895e1d4c058c53d2a48953ab88dcad1fd36923e6e,83b173a0d2e1dec3a332aba895e1d4c058c53d2a48953ab88dcad1fd36923e6e,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V8,1785715991960000000,1785716023960000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_d0a70a33d273,2026-08-03,0,V8,1785716591960000000,1785716623960000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V0,1785730398600000000,1785730430600000000,1,1,1,1,0,0,60.0,60.0,5ed0a0d74d583025b7ff1b9b99548913078fa6b1b20c38159b652a28b69ae1e6,5ed0a0d74d583025b7ff1b9b99548913078fa6b1b20c38159b652a28b69ae1e6,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V0,1785730998600000000,1785731030600000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V1,1785730398600000000,1785730430600000000,1,1,0,0,1,1,40.0,40.0,67f2b4e08bc209d5fba44070f82e5e22328a0daa879108a9243d3a00f1cee11a,67f2b4e08bc209d5fba44070f82e5e22328a0daa879108a9243d3a00f1cee11a,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V1,1785730998600000000,1785731030600000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V2,1785730398600000000,1785730430600000000,2,2,2,2,0,0,80.0,80.0,aa262a55929d8999c63b7e9d017eeea22454004fc803b339cfb03385786da194,aa262a55929d8999c63b7e9d017eeea22454004fc803b339cfb03385786da194,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V2,1785730998600000000,1785731030600000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V3,1785730398600000000,1785730430600000000,1,1,1,1,0,0,60.0,60.0,b82fc6fe3585abc38f11d737924c0fb8ceaa59b51d54abf9c33c2536a03b36d3,b82fc6fe3585abc38f11d737924c0fb8ceaa59b51d54abf9c33c2536a03b36d3,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V3,1785730998600000000,1785731030600000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V4,1785730398600000000,1785730430600000000,1,1,1,1,0,0,60.0,60.0,e6a7ea985bcd489663945525ef0b864d884e6e5a745291f8fc654775ec6b1d56,e6a7ea985bcd489663945525ef0b864d884e6e5a745291f8fc654775ec6b1d56,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V4,1785730998600000000,1785731030600000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V5,1785730398600000000,1785730430600000000,1,1,1,1,0,0,60.0,60.0,503c3ab78912d8b868c774d80b5d0fcf80b18fc6f6c2110f0fca44e22babcff7,503c3ab78912d8b868c774d80b5d0fcf80b18fc6f6c2110f0fca44e22babcff7,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V5,1785730998600000000,1785731030600000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V6,1785730398600000000,1785730430600000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V6,1785730998600000000,1785731030600000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V7,1785730398600000000,1785730430600000000,2,2,1,1,1,1,60.0,60.0,a338659fc0b4035769523732f10bcf43b2277562a354719710d74632e8d9ab21,a338659fc0b4035769523732f10bcf43b2277562a354719710d74632e8d9ab21,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V7,1785730998600000000,1785731030600000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V8,1785730398600000000,1785730430600000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_d8e3322d6f2c,2026-08-03,0,V8,1785730998600000000,1785731030600000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V0,1785714191080000000,1785714223080000000,1,1,0,0,1,1,120.0,120.0,721f3ae85f40be3f1d6edb9782753358797db257ad54c397243d36a631ca8e48,721f3ae85f40be3f1d6edb9782753358797db257ad54c397243d36a631ca8e48,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V0,1785714791080000000,1785714823080000000,1,1,0,0,1,1,120.0,120.0,721f3ae85f40be3f1d6edb9782753358797db257ad54c397243d36a631ca8e48,721f3ae85f40be3f1d6edb9782753358797db257ad54c397243d36a631ca8e48,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V1,1785714191080000000,1785714223080000000,1,1,0,0,1,1,60.0,60.0,90d4bb3456536b06d74e75fa11764bc4fdff291d9db261844fbbfe414831ae59,90d4bb3456536b06d74e75fa11764bc4fdff291d9db261844fbbfe414831ae59,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V1,1785714791080000000,1785714823080000000,1,1,0,0,1,1,60.0,60.0,90d4bb3456536b06d74e75fa11764bc4fdff291d9db261844fbbfe414831ae59,90d4bb3456536b06d74e75fa11764bc4fdff291d9db261844fbbfe414831ae59,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V2,1785714191080000000,1785714223080000000,1,1,0,0,1,1,120.0,120.0,9895aeccaecf22676ee012218494e5c2a90c3ffa436a9cc0ca7ee2bae41849a5,9895aeccaecf22676ee012218494e5c2a90c3ffa436a9cc0ca7ee2bae41849a5,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V2,1785714791080000000,1785714823080000000,1,1,0,0,1,1,120.0,120.0,9895aeccaecf22676ee012218494e5c2a90c3ffa436a9cc0ca7ee2bae41849a5,9895aeccaecf22676ee012218494e5c2a90c3ffa436a9cc0ca7ee2bae41849a5,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V3,1785714191080000000,1785714223080000000,2,2,1,1,1,1,70.0,70.0,8fae82c31fe41630dcf37d18c9699b1f089c8a4922441fd6ab8680f28bd2f943,8fae82c31fe41630dcf37d18c9699b1f089c8a4922441fd6ab8680f28bd2f943,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V3,1785714791080000000,1785714823080000000,2,2,1,1,1,1,70.0,70.0,8fae82c31fe41630dcf37d18c9699b1f089c8a4922441fd6ab8680f28bd2f943,8fae82c31fe41630dcf37d18c9699b1f089c8a4922441fd6ab8680f28bd2f943,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V4,1785714191080000000,1785714223080000000,1,1,0,0,1,1,120.0,120.0,3e78cb4c55f430a8b198641f47c7896eded6c23745c0da39b1610d66008d24b3,3e78cb4c55f430a8b198641f47c7896eded6c23745c0da39b1610d66008d24b3,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V4,1785714791080000000,1785714823080000000,1,1,0,0,1,1,120.0,120.0,3e78cb4c55f430a8b198641f47c7896eded6c23745c0da39b1610d66008d24b3,3e78cb4c55f430a8b198641f47c7896eded6c23745c0da39b1610d66008d24b3,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V5,1785714191080000000,1785714223080000000,1,1,0,0,1,1,120.0,120.0,022ff4cf3961200c11b3da98e658c5a7b8eed26d5e3d8460353caca578aab1ec,022ff4cf3961200c11b3da98e658c5a7b8eed26d5e3d8460353caca578aab1ec,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V5,1785714791080000000,1785714823080000000,1,1,0,0,1,1,120.0,120.0,022ff4cf3961200c11b3da98e658c5a7b8eed26d5e3d8460353caca578aab1ec,022ff4cf3961200c11b3da98e658c5a7b8eed26d5e3d8460353caca578aab1ec,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V6,1785714191080000000,1785714223080000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V6,1785714791080000000,1785714823080000000,0,0,0,0,0,0,nan,nan,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,ebdc492e882c72f326ea57ad056e86e26e0a4d3070d305be4448d40c1fa36bbf,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V7,1785714191080000000,1785714223080000000,4,4,1,1,3,3,20.0,20.0,10e7e3dde65ba3e4db3c682cfcdbe9a3512b9321635a0a8a30d3934dce6b5818,10e7e3dde65ba3e4db3c682cfcdbe9a3512b9321635a0a8a30d3934dce6b5818,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V7,1785714791080000000,1785714823080000000,4,4,1,1,3,3,20.0,20.0,10e7e3dde65ba3e4db3c682cfcdbe9a3512b9321635a0a8a30d3934dce6b5818,10e7e3dde65ba3e4db3c682cfcdbe9a3512b9321635a0a8a30d3934dce6b5818,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V8,1785714191080000000,1785714223080000000,1,1,0,0,1,1,40.0,40.0,b96294f19cb094f8a99c19bb23da4673fddd27486fc6e9a5e64ac80acccf3788,b96294f19cb094f8a99c19bb23da4673fddd27486fc6e9a5e64ac80acccf3788,True,True,True
2026-08-03_f1ce2c62420e,2026-08-03,0,V8,1785714791080000000,1785714823080000000,1,1,0,0,1,1,40.0,40.0,b96294f19cb094f8a99c19bb23da4673fddd27486fc6e9a5e64ac80acccf3788,b96294f19cb094f8a99c19bb23da4673fddd27486fc6e9a5e64ac80acccf3788,True,True,True
2026-08-04_a6a45be8a495,2026-08-04,0,V0,1785805722760000000,1785805754760000000,12,12,7,7,5,5,60.0,60.0,8e1893f39462f0db0c1dff1ace39a96f1dd1f56b4c9c5a5c26ff6f9cb6018e12,8e1893f39462f0db0c1dff1ace39a96f1dd1f56b4c9c5a5c26ff6f9cb6018e12,True,True,True
2026-08-04_a6a45be8a495,2026-08-04,0,V0,1785806322760000000,1785806354760000000,11,11,6,6,5,5,80.0,80.0,877b75499bdca8d6858c9e282df1579989a3df517ae0471ec51883c4b8ead544,877b75499bdca8d6858c9e282df1579989a3df517ae0471ec51883c4b8ead544,True,True,True
2026-08-04_a6a45be8a495,2026-08-04,0,V0,1785806922760000000,1785806954760000000,11,11,6,6,5,5,80.0,80.0,877b75499bdca8d6858c9e282df1579989a3df517ae0471ec51883c4b8ead544,877b75499bdca8d6858c9e282df1579989a3df517ae0471ec51883c4b8ead544,True,True,True
2026-08-04_a6a45be8a495,2026-08-04,0,V0,1785807522760000000,1785807554760000000,9,9,5,5,4,4,40.0,40.0,ff323fab2adc51b34820b1439f41fa794245e816f6f76739082e7c73d563c31d,ff323fab2adc51b34820b1439f41fa794245e816f6f76739082e7c73d563c31d,True,True,True
2026-08-04_a6a45be8a495,2026-08-04,0,V0,1785808122760000000,1785808154760000000,7,7,4,4,3,3,40.0,40.0,7c6836c8a9e0881d1811ddac5704b480815e7ccfd9f61f423e23bcaefbf7e93c,7c6836c8a9e0881d1811ddac5704b480815e7ccfd9f61f423e23bcaefbf7e93c,True,True,True
