coarsening_variant,inventory_bucket,side_class,quote_distance_bucket,fair_or_reservation_edge_bucket,latency_stale_bucket,post_only_safety_bucket,reject_throttle_churn_bucket,bucket_level,scope,sample_count,fill_sample_count,rows,fills,fill_rate,side_adjusted_markout_5000ms_mean,spread_capture_ticks_mean,fee_adjusted_spread_capture_ticks_mean,fill_after_cancel_rate,inventory_increasing_fill_rate,inventory_reducing_fill_rate,post_only_risk_rows,post_only_risk_rate,reject_throttle_churn_rows,reject_throttle_churn_rate,warning_churn_rows,warning_churn_rate,hard_reject_drop_rows,hard_reject_drop_rate,verdict,verdict_reason
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_gap_crossed,missing_anchor,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,15,0,0.0,,,,,,,0,0.0,15,1.0,0,0.0,15,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_gap_crossed,missing_anchor,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,1,0,27,0,0.0,,,,,,,0,0.0,27,1.0,0,0.0,27,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,2,0,3,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,clamped,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,5,0,11,0,0.0,,,,,,,0,0.0,11,1.0,0,0.0,11,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,7,1,38,1,0.02631578947368421,,1.4999999999417923,1.4999999999417923,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,7,0,152,0,0.0,,,,,,,0,0.0,152,1.0,0,0.0,152,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,1,401,1,0.0024937655860349127,-6.5000000000873115,2.5,2.5,1.0,1.0,0.0,0,0.0,401,1.0,0,0.0,401,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,6,0,28,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,8,0,143,0,0.0,,,,,,,0,0.0,143,1.0,0,0.0,143,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,6,493,9,0.018255578093306288,-111.83333333336729,16.187499999959982,16.187499999959982,0.4444444444444444,0.5555555555555556,0.0,0,0.0,493,1.0,0,0.0,493,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,5,0,10,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,6,1,30,1,0.03333333333333333,,35.500000000029104,35.500000000029104,1.0,1.0,0.0,0,0.0,30,1.0,0,0.0,30,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,6,0,34,0,0.0,,,,,,,0,0.0,34,1.0,0,0.0,34,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,5,0,25,0,0.0,,,,,,,0,0.0,25,1.0,0,0.0,25,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,4,619,8,0.012924071082390954,-84.16666666671517,19.99999999998181,19.99999999998181,0.625,0.375,0.0,0,0.0,619,1.0,0,0.0,619,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,4,0,6,0,0.0,,,,,,,0,0.0,6,1.0,0,0.0,6,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,5,1891,36,0.019037546271813855,-32.299999999983505,27.985714285717613,27.985714285717613,0.6944444444444444,0.5833333333333334,0.0,0,0.0,1891,1.0,0,0.0,1891,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,step_back_gt1,edge_weak_or_neutral,stale_latency_medium,post_only_clean,reject_throttle_or_drop,coarsened_decision_visible_trigger,accepted_set,1,0,6,0,0.0,,,,,,,0,0.0,6,1.0,0,0.0,6,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,fresh_low_latency,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,flat,flat_side,touch,edge_strong_favorable,fresh_low_latency,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,3,0,5,0,0.0,,,,,,,0,0.0,5,1.0,0,0.0,5,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,fresh_low_latency,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,2,0,2,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,flat,flat_side,touch,edge_strong_favorable,fresh_low_latency,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,2,0,2,0,0.0,,,,,,,0,0.0,2,1.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,cancel_readd_pressure,coarsened_decision_visible_trigger,accepted_set,3,0,3,0,0.0,,,,,,,0,0.0,3,1.0,0,0.0,3,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,3,0,3,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,flat,flat_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,2,0,0.0,,,,,,,0,0.0,2,1.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,7,468,26,0.05555555555555555,-47.02631578946143,3.1400000000023285,3.1400000000023285,0.3076923076923077,0.5,0.0,0,0.0,468,1.0,0,0.0,468,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,fresh_low_latency,post_only_clean,reject_throttle_or_drop,coarsened_decision_visible_trigger,accepted_set,1,1,12,2,0.16666666666666666,-361.50000000001455,33.49999999998545,33.49999999998545,0.5,0.5,0.0,0,0.0,12,1.0,0,0.0,12,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_gap_crossed,missing_anchor,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,2,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_gap_crossed,missing_anchor,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_gap_crossed,missing_anchor,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,1,1,12,2,0.16666666666666666,-73.0000000000291,0.49999999995634425,0.49999999995634425,1.0,1.0,0.0,0,0.0,12,1.0,0,0.0,12,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_high,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,4,0,5,0,0.0,,,,,,,0,0.0,5,1.0,0,0.0,5,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_high,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,7,1,27,1,0.037037037037037035,,0.4999999998835847,0.4999999998835847,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,4,2,9,2,0.2222222222222222,19.499999999970896,0.5000000000291038,0.5000000000291038,1.0,0.0,0.0,0,0.0,9,1.0,0,0.0,9,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,7,3,69,4,0.057971014492753624,-134.4999999999709,0.5000000000291038,0.5000000000291038,0.25,0.5,0.0,0,0.0,69,1.0,0,0.0,69,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_high,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,7,3,24,3,0.125,19.166666666715173,0.49999999998059746,0.49999999998059746,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_high,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,4,0,14,0,0.0,,,,,,,0,0.0,14,1.0,0,0.0,14,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_high,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,6,121,11,0.09090909090909091,-41.5000000000388,0.5,0.5,0.2727272727272727,0.5454545454545454,0.0,0,0.0,121,1.0,0,0.0,121,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_join_stale,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_join_stale,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_medium,clamped,cancel_readd_pressure,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_medium,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,4,0,16,0,0.0,,,,,,,0,0.0,16,1.0,0,0.0,16,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,7,5,73,9,0.1232876712328767,-53.35714285719275,0.5000000000109139,0.5000000000109139,0.1111111111111111,0.5555555555555556,0.0,0,0.0,73,1.0,0,0.0,73,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,cancel_readd_pressure,coarsened_decision_visible_trigger,accepted_set,1,0,2,0,0.0,,,,,,,0,0.0,2,1.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,2,0,3,0,0.0,,,,,,,0,0.0,3,1.0,0,0.0,3,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,7,557,46,0.08258527827648116,-96.44871794870899,0.4111111111188721,0.4111111111188721,0.5434782608695652,0.45652173913043476,0.0,0,0.0,557,1.0,0,0.0,557,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_strong_favorable,stale_latency_medium,post_only_clean,reject_throttle_or_drop,coarsened_decision_visible_trigger,accepted_set,1,1,9,1,0.1111111111111111,-394.4999999999709,0.5000000000291038,0.5000000000291038,1.0,1.0,0.0,0,0.0,9,1.0,0,0.0,9,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_weak_or_neutral,fresh_low_latency,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_weak_or_neutral,fresh_low_latency,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,2,0,3,0,0.0,,,,,,,0,0.0,3,1.0,0,0.0,3,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,2,0,0.0,,,,,,,0,0.0,2,1.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,2,1,3,1,0.3333333333333333,0.4999999998835847,0.4999999998835847,0.4999999998835847,0.0,0.0,0.0,0,0.0,3,1.0,0,0.0,3,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_weak_or_neutral,stale_latency_high,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,2,0,2,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,flat,flat_side,touch,edge_weak_or_neutral,stale_latency_high,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_weak_or_neutral,stale_latency_high,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,2,0,2,0,0.0,,,,,,,0,0.0,2,1.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,1,1.0,0,0.0,1,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_weak_or_neutral,stale_latency_medium,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,3,0,4,0,0.0,,,,,,,0,0.0,4,1.0,0,0.0,4,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,flat,flat_side,touch,edge_weak_or_neutral,stale_latency_medium,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,4,1,13,1,0.07692307692307693,103.50000000005821,0.4999999998835847,0.4999999998835847,1.0,0.0,0.0,0,0.0,13,1.0,0,0.0,13,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,clamped,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,2,0,2,0,0.0,,,,,,,0,0.0,2,1.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,3,0,11,0,0.0,,,,,,,0,0.0,11,1.0,0,0.0,11,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,2,0,2,0,0.0,,,,,,,0,0.0,2,1.0,0,0.0,2,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,3,0,7,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,8,0,58,0,0.0,,,,,,,0,0.0,58,1.0,0,0.0,58,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,4,1037,14,0.013500482160077145,-27.192307692323364,40.92857142855272,40.92857142855272,0.5714285714285714,0.21428571428571427,0.0,0,0.0,1037,1.0,0,0.0,1037,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,fresh_low_latency,post_only_clean,reject_throttle_or_drop,coarsened_decision_visible_trigger,accepted_set,1,0,15,0,0.0,,,,,,,0,0.0,15,1.0,0,0.0,15,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_gap_crossed,missing_anchor,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,37,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_gap_crossed,missing_anchor,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,1,0,45,0,0.0,,,,,,,0,0.0,45,1.0,0,0.0,45,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_gap_crossed,missing_anchor,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,1,1,150,1,0.006666666666666667,-143.5000000000582,0.5000000000291038,0.5000000000291038,1.0,0.0,0.0,0,0.0,150,1.0,0,0.0,150,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,clamped,churn_normal,coarsened_decision_visible_trigger,accepted_set,1,0,1,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,clamped,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,5,0,12,0,0.0,,,,,,,0,0.0,12,1.0,0,0.0,12,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,clamped,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,3,0,11,0,0.0,,,,,,,0,0.0,11,1.0,0,0.0,11,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,7,1,71,1,0.014084507042253521,-9.499999999970896,39.499999999970896,39.499999999970896,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,8,2,208,2,0.009615384615384616,-28.500000000058208,16.500000000014552,16.500000000014552,1.0,0.0,0.0,0,0.0,208,1.0,0,0.0,208,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,guarded_depth_fallback,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,1,406,2,0.0049261083743842365,-57.50000000014552,8.999999999941792,8.999999999941792,1.0,1.0,0.0,0,0.0,406,1.0,0,0.0,406,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,churn_normal,coarsened_decision_visible_trigger,accepted_set,7,0,34,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,fast_cancel_churn,coarsened_decision_visible_trigger,accepted_set,8,3,205,3,0.014634146341463415,-113.49999999998545,24.83333333337214,24.83333333337214,1.0,0.6666666666666666,0.0,0,0.0,205,1.0,0,0.0,205,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_high,post_only_clean,recent_reject_or_throttle,coarsened_decision_visible_trigger,accepted_set,8,6,490,12,0.024489795918367346,-205.66666666672972,24.68181818179966,24.68181818179966,0.5833333333333334,0.5833333333333334,0.0,0,0.0,490,1.0,0,0.0,490,1.0,reject_quality_negative,bucket overlaps hard reject/throttle/churn risk under stage9k_original_hard_gate
identity,large_skew_or_low_score,add_side,step_back_gt1,edge_weak_or_neutral,stale_latency_join_stale,guarded_depth_fallback,churn_normal,coarsened_decision_visible_trigger,accepted_set,5,1,8,1,0.125,133.4999999999127,17.5,17.5,1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,needs_more_clean_fills,clean fill mass or sample coverage is below threshold
