feature,outcome,horizon_ms,scope,row_count,pearson_corr,high_z_minus_low_z_mean_effect,feature_z_mean,outcome_mean,dominant_sign,threshold_met,outcome_unit
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,500,overall,3595,-0.0117957,0,0.00005941,-0.00126864,negative,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,500,overall,3595,-0.00454424,0,0.00005941,-0.0325452,negative,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,500,overall,3595,-0.0045958,0,0.00005941,-0.03264664,negative,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,1000,overall,3594,0.0187309,0,0.00011269,-1.11853088,positive,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,1000,overall,3594,0.00045211,0,0.00011269,0,positive,false,ticks
binance_top5_total_qty,hyperliquid_top5_imbalance_change,1000,overall,3594,-0.00143132,0,0.00011269,-0.00072508,negative,false,unitless
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,1000,overall,3594,0.00040794,0,0.00011269,-0.0036254,positive,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,1000,overall,3594,-0.01967317,0,0.00011269,-0.0837507,negative,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,1000,overall,3594,-0.01965236,0,0.00011269,-0.08399759,negative,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,5000,overall,3586,0.0074559,0,-0.00012392,-5.85889571,positive,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,5000,overall,3586,-0.00206546,0,-0.00012392,-0.00557724,negative,false,ticks
binance_top5_total_qty,hyperliquid_top5_imbalance_change,5000,overall,3586,-0.02369501,0,-0.00012392,-0.00014344,negative,false,unitless
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,5000,overall,3586,-0.01522391,0,-0.00012392,-0.00350564,negative,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,5000,overall,3586,-0.01245591,0,-0.00012392,-0.35833798,negative,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,5000,overall,3586,-0.01195918,0,-0.00012392,-0.35746353,negative,false,ticks
binance_top5_total_qty,hyperliquid_mid_move_ticks,10000,overall,3576,0.02875252,0,0.00007551,-12.04418345,positive,false,ticks
binance_top5_total_qty,hyperliquid_spread_change_ticks,10000,overall,3576,0.00871368,0,0.00007551,-0.00559284,positive,false,ticks
binance_top5_total_qty,hyperliquid_top5_imbalance_change,10000,overall,3576,-0.04126477,0,0.00007551,-0.00106306,negative,false,unitless
binance_top5_total_qty,hyperliquid_microprice_minus_mid_change_ticks,10000,overall,3576,-0.01763852,0,0.00007551,-0.00811152,negative,false,ticks
binance_top5_total_qty,basis_mid_response_ticks,10000,overall,3576,-0.01551787,0,0.00007551,-0.68288591,negative,false,ticks
binance_top5_total_qty,basis_microprice_response_ticks,10000,overall,3576,-0.01504736,0,0.00007551,-0.68172528,negative,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,100,overall,3594,0.0280717,10.5952381,-0.00000071,-0.55926544,positive,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,100,overall,3594,-0.01461923,-5.06802721,-0.00000071,0,negative,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,100,overall,3594,0.03493438,0.33250619,-0.00000071,-0.00048426,positive,false,unitless
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,100,overall,3594,0.02657406,3.60924713,-0.00000071,-0.00242132,positive,false,ticks
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,100,overall,3594,0.00034501,21.45408163,-0.00000071,-0.06065665,positive,false,ticks
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,100,overall,3594,-0.00926224,19.27712031,-0.00000071,-0.06075609,positive,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,250,overall,3594,0.0280717,10.5952381,-0.00000071,-0.55926544,positive,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,250,overall,3594,-0.01461923,-5.06802721,-0.00000071,0,negative,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,250,overall,3594,0.03493438,0.33250619,-0.00000071,-0.00048426,positive,false,unitless
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,250,overall,3594,0.02657406,3.60924713,-0.00000071,-0.00242132,positive,false,ticks
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,250,overall,3594,0.00034501,21.45408163,-0.00000071,-0.06065665,positive,false,ticks
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,250,overall,3594,-0.00926224,19.27712031,-0.00000071,-0.06075609,positive,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,500,overall,3594,0.0280717,10.5952381,-0.00000071,-0.55926544,positive,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,500,overall,3594,-0.01461923,-5.06802721,-0.00000071,0,negative,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,500,overall,3594,0.03493438,0.33250619,-0.00000071,-0.00048426,positive,false,unitless
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,500,overall,3594,0.02657406,3.60924713,-0.00000071,-0.00242132,positive,false,ticks
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,500,overall,3594,0.00034501,21.45408163,-0.00000071,-0.06065665,positive,false,ticks
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,500,overall,3594,-0.00926224,19.27712031,-0.00000071,-0.06075609,positive,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,1000,overall,3593,0.09806044,38.82653061,-0.00000142,-1.12301698,positive,true,ticks
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,1000,overall,3593,0.00258631,7.92517007,-0.00000142,-0.00278319,positive,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,1000,overall,3593,0.09139013,0.92340124,-0.00000142,-0.00096379,positive,true,unitless
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,1000,overall,3593,0.09806913,11.88564789,-0.00000142,-0.00621043,positive,true,ticks
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,1000,overall,3593,-0.04893229,-5.82482993,-0.00000142,-0.12023379,negative,false,ticks
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,1000,overall,3593,-0.05561149,-8.11604298,-0.00000142,-0.12047957,negative,true,ticks
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,5000,overall,3585,0.07431663,112.89115646,-0.0000071,-5.90516039,positive,true,ticks
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,5000,overall,3585,-0.00208584,-0.40816327,-0.0000071,-0.0055788,negative,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,5000,overall,3585,-0.00860826,0.10468601,-0.0000071,-0.00032964,positive,false,unitless
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,5000,overall,3585,-0.00557658,0.3430618,-0.0000071,-0.00443743,positive,false,ticks
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,5000,overall,3585,-0.09450467,-85.04931973,-0.0000071,-0.35927476,negative,true,ticks
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,5000,overall,3585,-0.09901829,-87.30884792,-0.0000071,-0.35839709,negative,true,ticks
binance_mid_move_ticks_from_prev,hyperliquid_mid_move_ticks,10000,overall,3575,0.06369849,128.67346939,-0.00001423,-12.14545455,positive,true,ticks
binance_mid_move_ticks_from_prev,hyperliquid_spread_change_ticks,10000,overall,3575,-0.00189109,-0.95238095,-0.00001423,-0.00559441,negative,false,ticks
binance_mid_move_ticks_from_prev,hyperliquid_top5_imbalance_change,10000,overall,3575,0.00577585,0.11611981,-0.00001423,-0.00104644,positive,false,unitless
binance_mid_move_ticks_from_prev,hyperliquid_microprice_minus_mid_change_ticks,10000,overall,3575,0.00833987,1.16045891,-0.00001423,-0.00802922,positive,false,ticks
binance_mid_move_ticks_from_prev,basis_mid_response_ticks,10000,overall,3575,-0.07719674,-74.90646259,-0.00001423,-0.66321678,negative,true,ticks
binance_mid_move_ticks_from_prev,basis_microprice_response_ticks,10000,overall,3575,-0.08149197,-77.24924303,-0.00001423,-0.66190698,negative,true,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_mid_move_ticks,100,overall,3594,0.02776517,0,0.00006003,-0.55926544,positive,false,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_spread_change_ticks,100,overall,3594,0.01401583,0,0.00006003,0,positive,false,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_top5_imbalance_change,100,overall,3594,0.00028155,0,0.00006003,-0.00048426,positive,false,unitless
binance_rolling_abs_mid_move_ticks_5,hyperliquid_microprice_minus_mid_change_ticks,100,overall,3594,-0.00959245,0,0.00006003,-0.00242132,negative,false,ticks
binance_rolling_abs_mid_move_ticks_5,basis_mid_response_ticks,100,overall,3594,-0.02721896,0,0.00006003,-0.06065665,negative,false,ticks
binance_rolling_abs_mid_move_ticks_5,basis_microprice_response_ticks,100,overall,3594,-0.02311111,0,0.00006003,-0.06075609,negative,false,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_mid_move_ticks,250,overall,3594,0.02776517,0,0.00006003,-0.55926544,positive,false,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_spread_change_ticks,250,overall,3594,0.01401583,0,0.00006003,0,positive,false,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_top5_imbalance_change,250,overall,3594,0.00028155,0,0.00006003,-0.00048426,positive,false,unitless
binance_rolling_abs_mid_move_ticks_5,hyperliquid_microprice_minus_mid_change_ticks,250,overall,3594,-0.00959245,0,0.00006003,-0.00242132,negative,false,ticks
binance_rolling_abs_mid_move_ticks_5,basis_mid_response_ticks,250,overall,3594,-0.02721896,0,0.00006003,-0.06065665,negative,false,ticks
binance_rolling_abs_mid_move_ticks_5,basis_microprice_response_ticks,250,overall,3594,-0.02311111,0,0.00006003,-0.06075609,negative,false,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_mid_move_ticks,500,overall,3594,0.02776517,0,0.00006003,-0.55926544,positive,false,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_spread_change_ticks,500,overall,3594,0.01401583,0,0.00006003,0,positive,false,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_top5_imbalance_change,500,overall,3594,0.00028155,0,0.00006003,-0.00048426,positive,false,unitless
binance_rolling_abs_mid_move_ticks_5,hyperliquid_microprice_minus_mid_change_ticks,500,overall,3594,-0.00959245,0,0.00006003,-0.00242132,negative,false,ticks
binance_rolling_abs_mid_move_ticks_5,basis_mid_response_ticks,500,overall,3594,-0.02721896,0,0.00006003,-0.06065665,negative,false,ticks
binance_rolling_abs_mid_move_ticks_5,basis_microprice_response_ticks,500,overall,3594,-0.02311111,0,0.00006003,-0.06075609,negative,false,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_mid_move_ticks,1000,overall,3593,-0.10069767,0,0.0001201,-1.12301698,negative,false,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_spread_change_ticks,1000,overall,3593,0.05825066,0,0.0001201,-0.00278319,positive,false,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_top5_imbalance_change,1000,overall,3593,-0.00096631,0,0.0001201,-0.00096379,negative,false,unitless
binance_rolling_abs_mid_move_ticks_5,hyperliquid_microprice_minus_mid_change_ticks,1000,overall,3593,-0.02316204,0,0.0001201,-0.00621043,negative,false,ticks
binance_rolling_abs_mid_move_ticks_5,basis_mid_response_ticks,1000,overall,3593,0.05069647,0,0.0001201,-0.12023379,positive,false,ticks
binance_rolling_abs_mid_move_ticks_5,basis_microprice_response_ticks,1000,overall,3593,0.05337816,0,0.0001201,-0.12047957,positive,false,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_mid_move_ticks,5000,overall,3585,-0.08106553,0,0.00060182,-5.90516039,negative,false,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_spread_change_ticks,5000,overall,3585,0.00202104,0,0.00060182,-0.0055788,positive,false,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_top5_imbalance_change,5000,overall,3585,0.01627757,0,0.00060182,-0.00032964,positive,false,unitless
binance_rolling_abs_mid_move_ticks_5,hyperliquid_microprice_minus_mid_change_ticks,5000,overall,3585,0.00867723,0,0.00060182,-0.00443743,positive,false,ticks
binance_rolling_abs_mid_move_ticks_5,basis_mid_response_ticks,5000,overall,3585,0.11630885,0,0.00060182,-0.35927476,positive,false,ticks
binance_rolling_abs_mid_move_ticks_5,basis_microprice_response_ticks,5000,overall,3585,0.11812034,0,0.00060182,-0.35839709,positive,false,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_mid_move_ticks,10000,overall,3575,-0.02034525,0,0.00049363,-12.14545455,negative,false,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_spread_change_ticks,10000,overall,3575,-0.00151589,0,0.00049363,-0.00559441,negative,false,ticks
binance_rolling_abs_mid_move_ticks_5,hyperliquid_top5_imbalance_change,10000,overall,3575,0.01519022,0,0.00049363,-0.00104644,positive,false,unitless
binance_rolling_abs_mid_move_ticks_5,hyperliquid_microprice_minus_mid_change_ticks,10000,overall,3575,0.00175407,0,0.00049363,-0.00802922,positive,false,ticks
binance_rolling_abs_mid_move_ticks_5,basis_mid_response_ticks,10000,overall,3575,0.09570129,0,0.00049363,-0.66321678,positive,false,ticks
binance_rolling_abs_mid_move_ticks_5,basis_microprice_response_ticks,10000,overall,3575,0.09735428,0,0.00049363,-0.66190698,positive,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_mid_move_ticks,100,overall,3594,-0.02871742,0,0.00011122,-0.55926544,negative,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_spread_change_ticks,100,overall,3594,0.03465175,0,0.00011122,0,positive,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_top5_imbalance_change,100,overall,3594,0.01593074,0,0.00011122,-0.00048426,positive,false,unitless
binance_rolling_rv_ticks_20,hyperliquid_microprice_minus_mid_change_ticks,100,overall,3594,0.01872071,0,0.00011122,-0.00242132,positive,false,ticks
binance_rolling_rv_ticks_20,basis_mid_response_ticks,100,overall,3594,0.00165586,0,0.00011122,-0.06065665,positive,false,ticks
binance_rolling_rv_ticks_20,basis_microprice_response_ticks,100,overall,3594,0.00423387,0,0.00011122,-0.06075609,positive,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_mid_move_ticks,250,overall,3594,-0.02871742,0,0.00011122,-0.55926544,negative,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_spread_change_ticks,250,overall,3594,0.03465175,0,0.00011122,0,positive,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_top5_imbalance_change,250,overall,3594,0.01593074,0,0.00011122,-0.00048426,positive,false,unitless
binance_rolling_rv_ticks_20,hyperliquid_microprice_minus_mid_change_ticks,250,overall,3594,0.01872071,0,0.00011122,-0.00242132,positive,false,ticks
binance_rolling_rv_ticks_20,basis_mid_response_ticks,250,overall,3594,0.00165586,0,0.00011122,-0.06065665,positive,false,ticks
binance_rolling_rv_ticks_20,basis_microprice_response_ticks,250,overall,3594,0.00423387,0,0.00011122,-0.06075609,positive,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_mid_move_ticks,500,overall,3594,-0.02871742,0,0.00011122,-0.55926544,negative,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_spread_change_ticks,500,overall,3594,0.03465175,0,0.00011122,0,positive,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_top5_imbalance_change,500,overall,3594,0.01593074,0,0.00011122,-0.00048426,positive,false,unitless
binance_rolling_rv_ticks_20,hyperliquid_microprice_minus_mid_change_ticks,500,overall,3594,0.01872071,0,0.00011122,-0.00242132,positive,false,ticks
binance_rolling_rv_ticks_20,basis_mid_response_ticks,500,overall,3594,0.00165586,0,0.00011122,-0.06065665,positive,false,ticks
binance_rolling_rv_ticks_20,basis_microprice_response_ticks,500,overall,3594,0.00423387,0,0.00011122,-0.06075609,positive,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_mid_move_ticks,1000,overall,3593,-0.19300783,0,0.00022251,-1.12301698,negative,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_spread_change_ticks,1000,overall,3593,0.1140015,0,0.00022251,-0.00278319,positive,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_top5_imbalance_change,1000,overall,3593,-0.0061891,0,0.00022251,-0.00096379,negative,false,unitless
binance_rolling_rv_ticks_20,hyperliquid_microprice_minus_mid_change_ticks,1000,overall,3593,-0.03405617,0,0.00022251,-0.00621043,negative,false,ticks
binance_rolling_rv_ticks_20,basis_mid_response_ticks,1000,overall,3593,0.11428089,0,0.00022251,-0.12023379,positive,false,ticks
binance_rolling_rv_ticks_20,basis_microprice_response_ticks,1000,overall,3593,0.11599712,0,0.00022251,-0.12047957,positive,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_mid_move_ticks,5000,overall,3585,-0.15235416,0,0.00067857,-5.90516039,negative,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_spread_change_ticks,5000,overall,3585,-0.01320526,0,0.00067857,-0.0055788,negative,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_top5_imbalance_change,5000,overall,3585,0.03417851,0,0.00067857,-0.00032964,positive,false,unitless
binance_rolling_rv_ticks_20,hyperliquid_microprice_minus_mid_change_ticks,5000,overall,3585,0.0589977,0,0.00067857,-0.00443743,positive,false,ticks
binance_rolling_rv_ticks_20,basis_mid_response_ticks,5000,overall,3585,0.2102154,0,0.00067857,-0.35927476,positive,false,ticks
binance_rolling_rv_ticks_20,basis_microprice_response_ticks,5000,overall,3585,0.21122646,0,0.00067857,-0.35839709,positive,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_mid_move_ticks,10000,overall,3575,-0.06360579,0,0.00068568,-12.14545455,negative,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_spread_change_ticks,10000,overall,3575,-0.02159888,0,0.00068568,-0.00559441,negative,false,ticks
binance_rolling_rv_ticks_20,hyperliquid_top5_imbalance_change,10000,overall,3575,0.02875929,0,0.00068568,-0.00104644,positive,false,unitless
binance_rolling_rv_ticks_20,hyperliquid_microprice_minus_mid_change_ticks,10000,overall,3575,0.04112391,0,0.00068568,-0.00802922,positive,false,ticks
binance_rolling_rv_ticks_20,basis_mid_response_ticks,10000,overall,3575,0.18966071,0,0.00068568,-0.66321678,positive,false,ticks
binance_rolling_rv_ticks_20,basis_microprice_response_ticks,10000,overall,3575,0.1905839,0,0.00068568,-0.66190698,positive,false,ticks
