event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,bbo_history_count,bbo_history_span_ms,last_l2_age_ms,same_touch_bbo_count,bbo_history_status,freshness_source,touch_stability_ms,last_touch_change_ms,previous_top_qty,current_top_qty,reset_qty_delta,previous_order_count,current_order_count,reset_order_count_delta,top_reset_status,top_reset_reason,fresh_touch_evidence_status,fresh_touch_evidence_reason,fresh_touch_block_reason,queue_reset_block_reason,local_receive_ordering_status,exchange_time_ordering_status,inference_scope
143,trades,1783579922007,1783579922238746682,0.232108,buy,62838,62838,62839,1,0.005,17.91598,56,3583.196,2,0.09601,0,0.09601,17.92098,0.005357407909612085946192674731,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,89,47344,491,27,same_touch_stable_enough,real_bbo_history_touch_stability,14444,1783579907563,21.35763,17.91598,-3.44165,66,56,-10,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
144,l2Book,1783579922071,1783579922306269756,0.235574,buy,62838,62838,62839,1,0.005,13.68231,52,2736.462,2,0.09601,0,0.09601,13.68731,0.007014526594341766205339106077,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,90,47899,0,28,same_touch_stable_enough,real_bbo_history_touch_stability,14508,1783579907563,21.35763,13.68231,-7.67532,66,52,-14,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
145,l2Book,1783579922610,1783579922887539372,0.277931,buy,62838,62838,62839,1,0.005,18.21996,56,3643.992,2,0.09601,0,0.09601,18.22496,0.005268049971028742998612891331,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,91,48438,0,29,same_touch_stable_enough,real_bbo_history_touch_stability,15047,1783579907563,21.35763,18.21996,-3.13767,66,56,-10,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
146,trades,1783579923011,1783579923267333099,0.256727,buy,62838,62838,62839,1,0.005,18.21996,56,3643.992,3,0.09601,0,0.09601,18.22496,0.005268049971028742998612891331,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,91,48438,401,29,same_touch_stable_enough,real_bbo_history_touch_stability,15448,1783579907563,21.35763,18.21996,-3.13767,66,56,-10,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
147,l2Book,1783579923146,1783579923380114012,0.23444,buy,62838,62838,62839,1,0.005,24.44819,64,4889.638,2,0.03116,0,0.03116,24.45319,0.001274271373182803552419950117,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,92,48974,0,30,same_touch_stable_enough,real_bbo_history_touch_stability,15583,1783579907563,21.35763,24.44819,3.09056,66,64,-2,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
148,trades,1783579923282,1783579923895793581,0.614185,buy,62838,62838,62839,1,0.005,24.44819,64,4889.638,3,0.03116,0,0.03116,24.45319,0.001274271373182803552419950117,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,92,48974,136,30,same_touch_stable_enough,real_bbo_history_touch_stability,15719,1783579907563,21.35763,24.44819,3.09056,66,64,-2,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
149,l2Book,1783579923663,1783579923999140557,0.336447,buy,62839,62839,62842,3,0.005,85.71304,326,17142.608,3,0,0.03116,0.03116,85.71804,0.0003635174112707196758115327882,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,93,49491,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1783579923663,,85.71304,,,326,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
150,trades,1783579924008,1783579924248847956,0.241167,buy,62839,62839,62842,3,0.005,85.71304,326,17142.608,5,0,0.03116,0.03116,85.71804,0.0003635174112707196758115327882,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,93,49491,345,1,same_touch_stable_enough,real_bbo_history_touch_stability,345,1783579923663,,85.71304,,,326,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
151,l2Book,1783579924219,1783579924482250837,0.263583,buy,62841,62841,62842,1,0.005,45.39075,128,9078.15,5,0.39879,0.03116,0.42995,45.39575,0.009471150933732783355270041799,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,94,50047,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1783579924219,,45.39075,,,128,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
152,l2Book,1783579924746,1783579924974907083,0.229296,buy,62841,62841,62843,2,0.005,33.132,104,6626.4,5,0.39879,0.03116,0.42995,33.137,0.01297492229230165675830642484,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,95,50574,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1783579924746,,33.132,,,104,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
153,trades,1783579924746,1783579924975460852,0.229682,buy,62841,62841,62843,2,0.005,33.132,104,6626.4,6,0.39879,0.03116,0.42995,33.137,0.01297492229230165675830642484,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,95,50574,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1783579924746,,33.132,,,104,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
154,trades,1783579925018,1783579925275027996,0.257381,buy,62841,62841,62843,2,0.005,33.132,104,6626.4,13,2.39879,0,2.39879,33.137,0.0723900775568096085946223255,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,95,50574,272,1,same_touch_stable_enough,real_bbo_history_touch_stability,272,1783579924746,,33.132,,,104,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
155,l2Book,1783579925273,1783579925500681061,0.228018,buy,62841,62841,62842,1,0.005,25.12624,70,5025.248,13,2.39879,0,2.39879,25.13124,0.09545052293480146622291617923,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,96,51101,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1783579925273,,25.12624,,,70,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
156,l2Book,1783579925823,1783579926074286528,0.251641,buy,62841,62841,62842,1,0.005,38.19177,115,7638.354,13,2.39879,0,2.39879,38.19677,0.06280085986328163349937704157,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,97,51651,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,550,1783579925273,25.12624,38.19177,13.06553,70,115,45,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
157,trades,1783579926027,1783579926274388821,0.247705,buy,62841,62841,62842,1,0.005,38.19177,115,7638.354,28,2.39879,0,2.39879,38.19677,0.06280085986328163349937704157,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,97,51651,204,2,same_touch_stable_enough,real_bbo_history_touch_stability,754,1783579925273,25.12624,38.19177,13.06553,70,115,45,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
158,l2Book,1783579926371,1783579926629848786,0.259239,buy,62851,62851,62852,1,0.005,42.40329,133,8480.658,27,0,2.39879,2.39879,42.40829,0.05656417648530511369357264818,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,98,52199,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1783579926371,,42.40329,,,133,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
159,l2Book,1783579926881,1783579927104682412,0.224102,buy,62851,62851,62852,1,0.005,37.2181,118,7443.62,27,0,2.39879,2.39879,37.2231,0.06444358476322498663464354124,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,99,52709,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,510,1783579926371,42.40329,37.2181,-5.18519,133,118,-15,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
160,trades,1783579927022,1783579927236601731,0.214976,buy,62851,62851,62852,1,0.005,37.2181,118,7443.62,26,0.00539,2,2.00539,37.2231,0.05387487877151553739478979451,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,99,52709,141,2,same_touch_stable_enough,real_bbo_history_touch_stability,651,1783579926371,42.40329,37.2181,-5.18519,133,118,-15,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
161,l2Book,1783579927429,1783579927656596892,0.227963,buy,62851,62851,62852,1,0.005,36.2068,117,7241.36,26,0.00539,2,2.00539,36.2118,0.05537946194334443468703571764,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,100,53257,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1058,1783579926371,42.40329,36.2068,-6.19649,133,117,-16,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
162,trades,1783579927635,1783579927825239693,0.190613,buy,62851,62851,62852,1,0.005,36.2068,117,7241.36,29,0.00539,2,2.00539,36.2118,0.05537946194334443468703571764,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,100,53257,206,3,same_touch_stable_enough,real_bbo_history_touch_stability,1264,1783579926371,42.40329,36.2068,-6.19649,133,117,-16,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
163,l2Book,1783579927971,1783579928259378277,0.288805,buy,62852,62852,62853,1,0.005,142.33591,635,28467.182,28,0,2.00539,2.00539,142.34091,0.014088641136269256673994848,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,101,53799,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1783579927971,,142.33591,,,635,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
164,trades,1783579928033,1783579928260002401,0.227243,buy,62852,62852,62853,1,0.005,142.33591,635,28467.182,22,0.0007,0.00539,0.00609,142.34091,0.0000427846077420749944622385792,strict_trade_through_seen_but_visible_top_not_depleted,,0.00152,False,missing_touch_freshness_or_queue_reset_evidence,101,53799,62,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,62,1783579927971,,142.33591,,,635,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
165,l2Book,1783579928492,1783579928782016326,0.290456,buy,62852,62852,62853,1,0.005,36.66127,105,7332.254,22,0.0007,0.00539,0.00609,36.66627,0.0001660927059120003207307424508,strict_trade_through_seen_but_visible_top_not_depleted,,0.00152,False,outside_quality_a_b_queue_bands,102,54320,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,521,1783579927971,142.33591,36.66127,-105.67464,635,105,-530,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
166,l2Book,1783579929093,1783579929312930272,0.220356,buy,62852,62852,62853,1,0.005,29.6,87,5920,6,0.0007,0.00539,0.00609,29.605,0.0002057084951866238811011653437,strict_trade_through_seen_but_visible_top_not_depleted,,0.00152,False,outside_quality_a_b_queue_bands,103,54921,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1122,1783579927971,142.33591,29.6,-112.73591,635,87,-548,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
167,trades,1783579929384,1783579929573531239,0.189945,buy,62852,62852,62853,1,0.005,29.6,87,5920,7,0.0007,0.00539,0.00609,29.605,0.0002057084951866238811011653437,strict_trade_through_seen_but_visible_top_not_depleted,,0.00152,False,outside_quality_a_b_queue_bands,103,54921,291,3,same_touch_stable_enough,real_bbo_history_touch_stability,1413,1783579927971,142.33591,29.6,-112.73591,635,87,-548,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
168,l2Book,1783579929582,1783579929824579716,0.242953,buy,62852,62852,62853,1,0.005,17.05803,60,3411.606,7,0.0007,0.00539,0.00609,17.06303,0.0003569119904260849333324737752,strict_trade_through_seen_but_visible_top_not_depleted,,0.00152,False,outside_quality_a_b_queue_bands,104,55410,0,4,same_touch_stable_enough,real_bbo_history_touch_stability,1611,1783579927971,142.33591,17.05803,-125.27788,635,60,-575,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
169,l2Book,1783579930102,1783579930330000480,0.228387,buy,62852,62852,62853,1,0.005,17.52973,63,3505.946,6,0.0007,0,0.0007,17.53473,0.00003992077437177532816302275541,touched_quote_without_depletion,,0.00017,False,missing_same_side_strict_through_support,105,55930,0,5,same_touch_stable_enough,real_bbo_history_touch_stability,2131,1783579927971,142.33591,17.52973,-124.80618,635,63,-572,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
170,trades,1783579930587,1783579930769578672,0.183028,buy,62852,62852,62853,1,0.005,17.52973,63,3505.946,7,0.00108,0,0.00108,17.53473,0.00006159205188788193488009225121,touched_quote_without_depletion,,0.00027,False,missing_same_side_strict_through_support,105,55930,485,5,same_touch_stable_enough,real_bbo_history_touch_stability,2616,1783579927971,142.33591,17.52973,-124.80618,635,63,-572,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
171,l2Book,1783579930653,1783579930882415159,0.229812,buy,62852,62852,62853,1,0.005,17.12118,51,3424.236,4,0.00108,0,0.00108,17.12618,0.00006306134818155595702018780604,touched_quote_without_depletion,,0.00027,False,missing_same_side_strict_through_support,106,56481,0,6,same_touch_stable_enough,real_bbo_history_touch_stability,2682,1783579927971,142.33591,17.12118,-125.21473,635,51,-584,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
172,trades,1783579931041,1783579931263108591,0.22248,buy,62852,62852,62853,1,0.005,17.12118,51,3424.236,3,0.00072,0,0.00072,17.12618,0.00004204089878770397134679187069,touched_quote_without_depletion,,0.00018,False,missing_same_side_strict_through_support,106,56481,388,6,same_touch_stable_enough,real_bbo_history_touch_stability,3070,1783579927971,142.33591,17.12118,-125.21473,635,51,-584,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
173,l2Book,1783579931191,1783579931418879470,0.228239,buy,62852,62852,62853,1,0.005,15.00675,48,3001.35,3,0.00072,0,0.00072,15.01175,0.00004796242943027961430212999817,touched_quote_without_depletion,,0.00018,False,missing_same_side_strict_through_support,107,57019,0,7,same_touch_stable_enough,real_bbo_history_touch_stability,3220,1783579927971,142.33591,15.00675,-127.32916,635,48,-587,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
174,trades,1783579931310,1783579931520909720,0.211232,buy,62852,62852,62853,1,0.005,15.00675,48,3001.35,4,0.07125,0,0.07125,15.01175,0.004746282079038086831981614402,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,107,57019,119,7,same_touch_stable_enough,real_bbo_history_touch_stability,3339,1783579927971,142.33591,15.00675,-127.32916,635,48,-587,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
175,l2Book,1783579931730,1783579931958677963,0.229024,buy,62852,62852,62853,1,0.005,15.13385,49,3026.77,4,0.07125,0,0.07125,15.13885,0.004706434108271103815679526516,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,108,57558,0,8,same_touch_stable_enough,real_bbo_history_touch_stability,3759,1783579927971,142.33591,15.13385,-127.20206,635,49,-586,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
176,l2Book,1783579932267,1783579932504557604,0.237935,buy,62852,62852,62853,1,0.005,15.13385,49,3026.77,4,0.07125,0,0.07125,15.13885,0.004706434108271103815679526516,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,109,58095,0,9,same_touch_stable_enough,real_bbo_history_touch_stability,4296,1783579927971,142.33591,15.13385,-127.20206,635,49,-586,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
177,l2Book,1783579932806,1783579933025120741,0.219561,buy,62852,62852,62853,1,0.005,15.60787,48,3121.574,3,0.07125,0,0.07125,15.61287,0.004563542769522835968018692271,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,110,58634,0,10,same_touch_stable_enough,real_bbo_history_touch_stability,4835,1783579927971,142.33591,15.60787,-126.72804,635,48,-587,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
178,l2Book,1783579933348,1783579933784470958,0.436939,buy,62852,62852,62853,1,0.005,17.15877,51,3431.754,3,0.07125,0,0.07125,17.16377,0.00415118589913521330104050567,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59176,0,11,same_touch_stable_enough,real_bbo_history_touch_stability,5377,1783579927971,142.33591,17.15877,-125.17714,635,51,-584,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
179,trades,1783579933687,1783579933919248736,0.232585,buy,62852,62852,62853,1,0.005,17.15877,51,3431.754,4,0.13452,0,0.13452,17.16377,0.007837438977567282712364474705,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59176,339,11,same_touch_stable_enough,real_bbo_history_touch_stability,5716,1783579927971,142.33591,17.15877,-125.17714,635,51,-584,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
180,l2Book,1783579933878,1783579934115784978,0.238209,buy,62852,62852,62853,1,0.005,29.2363,67,5847.26,4,0.13452,0,0.13452,29.2413,0.004600342666023740394578900391,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59706,0,12,same_touch_stable_enough,real_bbo_history_touch_stability,5907,1783579927971,142.33591,29.2363,-113.09961,635,67,-568,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
181,trades,1783579933954,1783579934188515437,0.234899,buy,62852,62852,62853,1,0.005,29.2363,67,5847.26,5,0.13452,0,0.13452,29.2413,0.004600342666023740394578900391,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59706,76,12,same_touch_stable_enough,real_bbo_history_touch_stability,5983,1783579927971,142.33591,29.2363,-113.09961,635,67,-568,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
182,trades,1783579934029,1783579934269878966,0.241309,buy,62852,62852,62853,1,0.005,29.2363,67,5847.26,6,0.13452,0,0.13452,29.2413,0.004600342666023740394578900391,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59706,151,12,same_touch_stable_enough,real_bbo_history_touch_stability,6058,1783579927971,142.33591,29.2363,-113.09961,635,67,-568,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
183,trades,1783579934151,1783579934379161683,0.228508,buy,62852,62852,62853,1,0.005,29.2363,67,5847.26,7,0.13418,0,0.13418,29.2413,0.004588715275996621217250943016,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,112,59706,273,12,same_touch_stable_enough,real_bbo_history_touch_stability,6180,1783579927971,142.33591,29.2363,-113.09961,635,67,-568,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
184,l2Book,1783579934426,1783579934692500058,0.266951,buy,62853,62853,62854,1,0.005,58.11373,178,11622.746,6,0.0006,0.06365,0.06425,58.11873,0.001105495594965684900547551538,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,112,59711,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1783579934426,,58.11373,,,178,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
185,l2Book,1783579934932,1783579935177195544,0.245678,buy,62853,62853,62854,1,0.005,48.14472,118,9628.944,6,0.0006,0.06365,0.06425,48.14972,0.001334379514564155305576024118,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,112,59677,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,506,1783579934426,58.11373,48.14472,-9.96901,178,118,-60,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
