event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,bbo_history_count,bbo_history_span_ms,last_l2_age_ms,same_touch_bbo_count,bbo_history_status,freshness_source,touch_stability_ms,last_touch_change_ms,previous_top_qty,current_top_qty,reset_qty_delta,previous_order_count,current_order_count,reset_order_count_delta,top_reset_status,top_reset_reason,fresh_touch_evidence_status,fresh_touch_evidence_reason,fresh_touch_block_reason,queue_reset_block_reason,local_receive_ordering_status,exchange_time_ordering_status,inference_scope
970,trades,1784187365396,1784187365647609747,0.252478,buy,64314,64314,64315,1,0.005,9.63196,27,1926.392,915,0.10981,74.4909,74.60071,9.63696,7.741104041108399329249057794,depleted_top_plus_order_proxy,,0.002,False,outside_quality_a_b_queue_bands,111,59739,134,2,same_touch_stable_enough,real_bbo_history_touch_stability,667,1784187364729,2.2072,9.63196,7.42476,9,27,18,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
971,trades,1784187365595,1784187365826492681,0.233005,buy,64314,64314,64315,1,0.005,9.63196,27,1926.392,811,0.10981,74.4909,74.60071,9.63696,7.741104041108399329249057794,depleted_top_plus_order_proxy,,0.002,False,outside_quality_a_b_queue_bands,110,59131,333,2,same_touch_stable_enough,real_bbo_history_touch_stability,866,1784187364729,2.2072,9.63196,7.42476,9,27,18,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
972,trades,1784187365658,1784187365862262581,0.20514,buy,64314,64314,64315,1,0.005,9.63196,27,1926.392,803,0.11039,74.4909,74.60129,9.63696,7.741164226062990818681409905,depleted_top_plus_order_proxy,,0.002,False,outside_quality_a_b_queue_bands,110,59131,396,2,same_touch_stable_enough,real_bbo_history_touch_stability,929,1784187364729,2.2072,9.63196,7.42476,9,27,18,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
973,l2Book,1784187365783,1784187365990547496,0.208457,buy,64314,64314,64315,1,0.005,8.59219,41,1718.438,802,0.11039,74.4909,74.60129,8.59719,8.677403895924133350548260536,depleted_top_plus_order_proxy,,0.002,False,outside_quality_a_b_queue_bands,111,59652,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1054,1784187364729,9.63196,8.59219,-1.03977,27,41,14,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
974,trades,1784187365842,1784187366063150877,0.221984,buy,64314,64314,64315,1,0.005,8.59219,41,1718.438,803,0.11039,74.4909,74.60129,8.59719,8.677403895924133350548260536,depleted_top_plus_order_proxy,,0.002,False,outside_quality_a_b_queue_bands,111,59652,59,3,same_touch_stable_enough,real_bbo_history_touch_stability,1113,1784187364729,9.63196,8.59219,-1.03977,27,41,14,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
975,trades,1784187365900,1784187366140450697,0.241248,buy,64314,64314,64315,1,0.005,8.59219,41,1718.438,804,0.11039,74.4909,74.60129,8.59719,8.677403895924133350548260536,depleted_top_plus_order_proxy,,0.002,False,outside_quality_a_b_queue_bands,111,59652,117,3,same_touch_stable_enough,real_bbo_history_touch_stability,1171,1784187364729,9.63196,8.59219,-1.03977,27,41,14,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
976,trades,1784187366062,1784187366333577253,0.272445,buy,64314,64314,64315,1,0.005,8.59219,41,1718.438,805,0.13186,74.4909,74.62276,8.59719,8.679901223539319242682783561,depleted_top_plus_order_proxy,,0.002,False,outside_quality_a_b_queue_bands,111,59652,279,3,same_touch_stable_enough,real_bbo_history_touch_stability,1333,1784187364729,9.63196,8.59219,-1.03977,27,41,14,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
977,trades,1784187366127,1784187366394020086,0.267873,buy,64314,64314,64315,1,0.005,8.59219,41,1718.438,806,0.13186,74.4909,74.62276,8.59719,8.679901223539319242682783561,depleted_top_plus_order_proxy,,0.002,False,outside_quality_a_b_queue_bands,111,59652,344,3,same_touch_stable_enough,real_bbo_history_touch_stability,1398,1784187364729,9.63196,8.59219,-1.03977,27,41,14,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
978,trades,1784187366263,1784187366496351292,0.234184,buy,64314,64314,64315,1,0.005,8.59219,41,1718.438,788,0.95473,74.4909,75.44563,8.59719,8.775615055617009743881431026,depleted_top_plus_order_proxy,,0.002,False,outside_quality_a_b_queue_bands,110,59181,480,3,same_touch_stable_enough,real_bbo_history_touch_stability,1534,1784187364729,9.63196,8.59219,-1.03977,27,41,14,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
979,l2Book,1784187366328,1784187366579180688,0.252037,buy,64314,64314,64315,1,0.005,0.14971,4,29.942,788,0.95473,74.4909,75.44563,0.15471,487.6583931226165083058625816,depleted_top_plus_order_proxy,quality_b,0.002,True,,111,59726,0,4,same_touch_stable_enough,real_bbo_history_touch_stability,1599,1784187364729,9.63196,0.14971,-9.48225,41,4,-37,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
980,trades,1784187366865,1784187367109041260,0.244701,buy,64309,64309,64310,1,0.005,2.48383,19,496.766,772,6.31817,54.80148,61.11965,2.48883,24.55758328210444264975912376,depleted_top_plus_order_proxy,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,111,59721,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784187366865,,2.48383,,,19,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
981,trades,1784187367199,1784187367399949891,0.201751,buy,64309,64309,64310,1,0.005,2.48383,19,496.766,759,7.09466,54.80148,61.89614,2.48883,24.86957325329572530064327415,depleted_top_plus_order_proxy,,0.002,False,outside_quality_a_b_queue_bands,110,59181,334,1,same_touch_stable_enough,real_bbo_history_touch_stability,334,1784187366865,,2.48383,,,19,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
982,l2Book,1784187367380,1784187367615647151,0.236398,buy,64309,64309,64310,1,0.005,1.16893,4,233.786,759,7.09466,54.80148,61.89614,1.17393,52.72557988977196255313349178,depleted_top_plus_order_proxy,,0.002,False,outside_quality_a_b_queue_bands,111,59696,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,515,1784187366865,2.48383,1.16893,-1.3149,19,4,-15,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
983,trades,1784187367533,1784187367745704264,0.213516,buy,64309,64309,64310,1,0.005,1.16893,4,233.786,757,7.10103,54.80148,61.90251,1.17393,52.73100610768955559530806777,depleted_top_plus_order_proxy,,0.002,False,outside_quality_a_b_queue_bands,111,59696,153,2,same_touch_stable_enough,real_bbo_history_touch_stability,668,1784187366865,2.48383,1.16893,-1.3149,19,4,-15,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
984,trades,1784187367783,1784187368007843263,0.225524,buy,64309,64309,64310,1,0.005,1.16893,4,233.786,52,2.44527,0,2.44527,1.17393,2.082977690322250900820321484,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support,110,59170,403,2,same_touch_stable_enough,real_bbo_history_touch_stability,918,1784187366865,2.48383,1.16893,-1.3149,19,4,-15,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
985,l2Book,1784187367917,1784187368158768791,0.242304,buy,64309,64309,64310,1,0.005,2.61827,29,523.654,51,2.44527,0,2.44527,2.62327,0.9321457570131934570211987329,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59707,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1052,1784187366865,2.48383,2.61827,0.13444,19,29,10,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
986,trades,1784187368000,1784187368269623543,0.270143,buy,64309,64309,64310,1,0.005,2.61827,29,523.654,52,2.48996,0,2.48996,2.62327,0.949181746446229324469078669,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59707,83,3,same_touch_stable_enough,real_bbo_history_touch_stability,1135,1784187366865,2.48383,2.61827,0.13444,19,29,10,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
987,trades,1784187368067,1784187368299628474,0.233151,buy,64309,64309,64310,1,0.005,2.61827,29,523.654,54,2.48996,0,2.48996,2.62327,0.949181746446229324469078669,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59707,150,3,same_touch_stable_enough,real_bbo_history_touch_stability,1202,1784187366865,2.48383,2.61827,0.13444,19,29,10,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
988,trades,1784187368268,1784187368484147212,0.216657,buy,64309,64309,64310,1,0.005,2.61827,29,523.654,54,2.49316,0,2.49316,2.62327,0.9504015980055427005226301524,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,110,59156,351,3,same_touch_stable_enough,real_bbo_history_touch_stability,1403,1784187366865,2.48383,2.61827,0.13444,19,29,10,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
989,trades,1784187368402,1784187368645210158,0.243699,buy,64309,64309,64310,1,0.005,2.61827,29,523.654,54,2.49316,0,2.49316,2.62327,0.9504015980055427005226301524,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,110,59156,485,3,same_touch_stable_enough,real_bbo_history_touch_stability,1537,1784187366865,2.48383,2.61827,0.13444,19,29,10,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
990,l2Book,1784187368470,1784187368701375766,0.231884,buy,64309,64309,64310,1,0.005,5.53448,46,1106.896,54,2.49316,0,2.49316,5.53948,0.4500711258096427823550224931,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59709,0,4,same_touch_stable_enough,real_bbo_history_touch_stability,1605,1784187366865,2.61827,5.53448,2.91621,29,46,17,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
991,trades,1784187368537,1784187368751819708,0.215378,buy,64309,64309,64310,1,0.005,5.53448,46,1106.896,56,2.57854,0,2.57854,5.53948,0.4654841248637056185779170608,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59709,67,4,same_touch_stable_enough,real_bbo_history_touch_stability,1672,1784187366865,2.61827,5.53448,2.91621,29,46,17,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
992,trades,1784187368669,1784187368845372643,0.177032,buy,64309,64309,64310,1,0.005,5.53448,46,1106.896,55,2.57854,0,2.57854,5.53948,0.4654841248637056185779170608,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59709,199,4,same_touch_stable_enough,real_bbo_history_touch_stability,1804,1784187366865,2.61827,5.53448,2.91621,29,46,17,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
993,trades,1784187368870,1784187369331547163,0.462103,buy,64309,64309,64310,1,0.005,5.53448,46,1106.896,55,2.57892,0,2.57892,5.53948,0.4655527233603154086665174348,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,110,59202,400,4,same_touch_stable_enough,real_bbo_history_touch_stability,2005,1784187366865,2.61827,5.53448,2.91621,29,46,17,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
994,l2Book,1784187368993,1784187369332321975,0.339646,buy,64309,64309,64310,1,0.005,3.60773,38,721.546,54,2.57892,0,2.57892,3.61273,0.7138424404812980765238476166,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59725,0,5,same_touch_stable_enough,real_bbo_history_touch_stability,2128,1784187366865,5.53448,3.60773,-1.92675,46,38,-8,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
995,trades,1784187369204,1784187369466223961,0.262768,buy,64309,64309,64310,1,0.005,3.60773,38,721.546,53,2.57892,0,2.57892,3.61273,0.7138424404812980765238476166,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59725,211,5,same_touch_stable_enough,real_bbo_history_touch_stability,2339,1784187366865,5.53448,3.60773,-1.92675,46,38,-8,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
996,l2Book,1784187369541,1784187369782646601,0.242182,buy,64309,64309,64310,1,0.005,3.11176,33,622.352,44,2.57892,0,2.57892,3.11676,0.8274361837292573056635737112,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59767,0,6,same_touch_stable_enough,real_bbo_history_touch_stability,2676,1784187366865,5.53448,3.11176,-2.42272,46,33,-13,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
997,trades,1784187369994,1784187370204377567,0.210903,buy,64309,64309,64310,1,0.005,3.11176,33,622.352,43,2.57892,0,2.57892,3.11676,0.8274361837292573056635737112,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,110,59225,453,6,same_touch_stable_enough,real_bbo_history_touch_stability,3129,1784187366865,5.53448,3.11176,-2.42272,46,33,-13,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
998,l2Book,1784187370133,1784187370401753627,0.269388,buy,64309,64309,64310,1,0.005,2.6525,32,530.5,43,2.57892,0,2.57892,2.6575,0.9704308560677328316086547507,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59817,0,7,same_touch_stable_enough,real_bbo_history_touch_stability,3268,1784187366865,5.53448,2.6525,-2.88198,46,32,-14,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
999,trades,1784187370076,1784187370402598395,0.326928,buy,64309,64309,64310,1,0.005,2.6525,32,530.5,44,2.57997,0,2.57997,2.6575,0.970825964252116650987770461,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59817,-57,7,same_touch_stable_enough,real_bbo_history_touch_stability,3211,1784187366865,5.53448,2.6525,-2.88198,46,32,-14,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_after_candidate_visible_by_local_receive,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1000,trades,1784187370217,1784187370482125605,0.26566,buy,64309,64309,64310,1,0.005,2.6525,32,530.5,43,1.80448,0,1.80448,2.6575,0.6790141110065851364063969897,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59817,84,7,same_touch_stable_enough,real_bbo_history_touch_stability,3352,1784187366865,5.53448,2.6525,-2.88198,46,32,-14,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1001,trades,1784187370285,1784187370527339364,0.242887,buy,64309,64309,64310,1,0.005,2.6525,32,530.5,49,1.81003,0.01617,1.8262,2.6575,0.687187206020696142991533396,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,111,59817,152,7,same_touch_stable_enough,real_bbo_history_touch_stability,3420,1784187366865,5.53448,2.6525,-2.88198,46,32,-14,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1002,trades,1784187370417,1784187370746490033,0.330046,buy,64309,64309,64310,1,0.005,2.6525,32,530.5,50,1.81003,0.08,1.89003,2.6575,0.7112060206961429915333960489,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,110,59276,284,7,same_touch_stable_enough,real_bbo_history_touch_stability,3552,1784187366865,5.53448,2.6525,-2.88198,46,32,-14,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1003,trades,1784187370536,1784187370795733379,0.260257,buy,64309,64309,64310,1,0.005,2.6525,32,530.5,52,1.80366,0.3203,2.12396,2.6575,0.7992323612417685794920037629,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,110,59276,403,7,same_touch_stable_enough,real_bbo_history_touch_stability,3671,1784187366865,5.53448,2.6525,-2.88198,46,32,-14,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1004,l2Book,1784187370597,1784187370923494263,0.327036,buy,64300,64300,64304,4,0.005,0.08431,1,16.862,52,0,0,0,0.08931,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,111,59740,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784187370597,,0.08431,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1005,trades,1784187370597,1784187370924260170,0.327563,buy,64300,64300,64304,4,0.005,0.08431,1,16.862,54,0.00123,0,0.00123,0.08931,0.01377225394692643600940544172,touched_quote_without_depletion,,0.0003,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,111,59740,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784187370597,,0.08431,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1006,trades,1784187370690,1784187371036971687,0.347492,buy,64300,64300,64304,4,0.005,0.08431,1,16.862,60,0.00867,0,0.00867,0.08931,0.09707759489418878065166274773,touched_quote_without_depletion,,0.00216,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,111,59740,93,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,93,1784187370597,,0.08431,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1007,trades,1784187370829,1784187371100874368,0.272403,buy,64300,64300,64304,4,0.005,0.08431,1,16.862,35,0.08554,0,0.08554,0.08931,0.9577874818049490538573508006,depleted_visible_top_proxy_only,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,111,59740,232,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,232,1784187370597,,0.08431,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1008,trades,1784187370939,1784187371241002525,0.302523,buy,64300,64300,64304,4,0.005,0.08431,1,16.862,36,0.08554,0,0.08554,0.08931,0.9577874818049490538573508006,depleted_visible_top_proxy_only,,0.005,False,missing_same_side_strict_through_support,110,59203,342,1,same_touch_stable_enough,real_bbo_history_touch_stability,342,1784187370597,,0.08431,,,1,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1009,trades,1784187371044,1784187371418102823,0.374612,buy,64300,64300,64304,4,0.005,0.08431,1,16.862,36,0.08554,0.00066,0.0862,0.08931,0.9651774717276900683014220132,depleted_visible_top_proxy_only,quality_a,0.005,True,,110,59203,447,1,same_touch_stable_enough,real_bbo_history_touch_stability,447,1784187370597,,0.08431,,,1,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1010,trades,1784187371144,1784187371526330680,0.382805,buy,64292,64292,64293,1,0.005,0.00202,1,0.404,34,0.00899,0,0.00899,0.00702,1.280626780626780626780626781,depleted_top_plus_order_proxy,,0.00224,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,111,59829,-79,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784187371223,,0.00202,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_after_candidate_visible_by_local_receive,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1011,trades,1784187371417,1784187371712539626,0.29605,buy,64292,64292,64293,1,0.005,0.00202,1,0.404,33,0.00899,0,0.00899,0.00702,1.280626780626780626780626781,depleted_top_plus_order_proxy,,0.00224,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,110,59289,194,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,194,1784187371223,,0.00202,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1012,l2Book,1784187371676,1784187371994766005,0.31935,buy,64292,64292,64293,1,0.005,4.37886,34,875.772,30,0.00899,0,0.00899,4.38386,0.002050704173947160721373401523,touched_quote_without_depletion,,0.00224,False,missing_same_side_strict_through_support,111,59742,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,453,1784187371223,0.00202,4.37886,4.37684,1,34,33,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
1013,l2Book,1784187372217,1784187372473730063,0.257258,buy,64292,64292,64293,1,0.005,3.18339,16,636.678,28,0.00899,0,0.00899,3.18839,0.002819604878951445713981037452,touched_quote_without_depletion,,0.00224,False,missing_same_side_strict_through_support,111,59730,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,994,1784187371223,4.37886,3.18339,-1.19547,34,16,-18,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
