capture_id,research_date,role,side,detect_ts_ns,obi_at_detection,obi_bin,remaining_ms
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786069177500000000,0.8326745696009085,6,9612800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786069178500000000,0.7931034531881366,5,9611800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786069179500000000,0.6890801724488508,3,9610800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786069180500000000,0.7856785167591706,5,9609800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786069181500000000,0.5820105856873911,1,9608800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786069182500000000,0.8517241371548606,7,9607800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786069183500000000,0.6747638381057841,3,9606800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786069213500000000,-0.7311248042104017,4,9576800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786069410500000000,-0.8616216243589782,7,9379800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786069413500000000,-0.738081564310749,4,9376800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786069870500000000,-0.5818337549108472,1,8919800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786069874500000000,-0.7565964633678706,5,8915800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786069875500000000,-0.7634828112908848,5,8914800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786070009500000000,-0.6940837092246994,3,8780800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070029500000000,0.8435565612306472,6,8760800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786070048500000000,-0.609097371132088,2,8741800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786070087500000000,-0.8416289524504865,6,8702800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786070088500000000,-0.7843389027007743,5,8701800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786070131500000000,-0.7394051267124332,4,8658800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786070139500000000,-0.8464079178644176,6,8650800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786070143500000000,-0.6166180409166152,2,8646800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786070170500000000,-0.7415056618093172,4,8619800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070195500000000,0.5966981353251036,1,8594800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070362500000000,0.5146785608204697,0,8427800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070363500000000,0.9285934103242436,8,8426800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070411500000000,0.7823795196778389,5,8378800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070419500000000,0.8529742021795704,7,8370800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070420500000000,0.8667283696281622,7,8369800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070425500000000,0.9348795682555998,8,8364800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070513500000000,0.7001140504268425,4,8276800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070537500000000,0.8061911187728735,6,8252800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070600500000000,0.8952057700283357,7,8189800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070604500000000,0.8142211241348566,6,8185800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070711500000000,0.556895258355629,1,8078800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070727500000000,0.7918215542057283,5,8062800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786070755500000000,-0.9191793623025252,8,8034800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786070756500000000,-0.8289473757653975,6,8033800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786070765500000000,-0.6181943619872381,2,8024800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786070779500000000,-0.6792452687189371,3,8010800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070870500000000,0.8150000092235625,6,7919800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070886500000000,0.9171544354614378,8,7903800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070896500000000,0.6434867796509788,2,7893800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070948500000000,0.7090909302916398,4,7841800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070949500000000,0.7422324564002308,4,7840800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786070957500000000,0.7594997604026259,5,7832800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071052500000000,0.8698224723468871,7,7737800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071077500000000,-0.8693877667671236,7,7712800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071135500000000,0.7197563177929213,4,7654800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071143500000000,0.8186666564548595,6,7646800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071235500000000,-0.9700544450838071,9,7554800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071298500000000,0.6946127100713636,3,7491800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071299500000000,0.6586059890933136,3,7490800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071417500000000,0.5860306893117234,1,7372800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071419500000000,0.5453947695527658,0,7370800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071454500000000,0.8825058507832173,7,7335800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071455500000000,0.894246759495425,7,7334800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071499500000000,-0.8907363397452074,7,7290800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071550500000000,-0.5125651750288553,0,7239800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071608500000000,-0.9315537245363359,8,7181800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071627500000000,-0.6165577171607665,2,7162800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071659500000000,0.696330268432943,3,7130800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071660500000000,0.929350644732558,8,7129800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071716500000000,0.697732994011961,3,7073800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071747500000000,-0.6973995339522382,3,7042800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071783500000000,-0.9235737337460891,8,7006800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071794500000000,0.7726942568976845,5,6995800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071811500000000,-0.6881981386804032,3,6978800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071812500000000,-0.5242942708766377,0,6977800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071815500000000,-0.7432273341283023,4,6974800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071818500000000,-0.7418630886285478,4,6971800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786071831500000000,0.8784266931408086,7,6958800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071965500000000,-0.7766624862801694,5,6824800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071967500000000,-0.9401049689727929,8,6822800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071974500000000,-0.5527467298309645,1,6815800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071976500000000,-0.5787362055571965,1,6813800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071984500000000,-0.5843293792726351,1,6805800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071994500000000,-0.8706247349112667,7,6795800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786071998500000000,-0.6544680989003517,3,6791800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072029500000000,-0.9262672800465424,8,6760800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072063500000000,0.8380692923155986,6,6726800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072129500000000,0.8466921085919871,6,6660800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072138500000000,0.7094240731642352,4,6651800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072186500000000,-0.7761193892337473,5,6603800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072229500000000,-0.5600713355107312,1,6560800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072247500000000,-0.8424377610792618,6,6542800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072342500000000,-0.8200749738899129,6,6447800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072399500000000,-0.7282126990879605,4,6390800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072477500000000,-0.9149174373871347,8,6312800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072481500000000,-0.8790014734733002,7,6308800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072514500000000,0.8260626459359349,6,6275800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072515500000000,0.6251105083803132,2,6274800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072517500000000,0.8041958038582079,6,6272800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072582500000000,0.8249560771140129,6,6207800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786072600500000000,0.883680548646652,7,6189800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072696500000000,-0.7540740890149695,5,6093800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072698500000000,-0.7216737221353605,4,6091800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072699500000000,-0.7387988511403805,4,6090800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072701500000000,-0.8169425518550225,6,6088800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072706500000000,-0.915775400098351,8,6083800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072858500000000,-0.8486122773333914,6,5931800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072864500000000,-0.9339388907554416,8,5925800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072941500000000,-0.6046511626322029,2,5848800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072946500000000,-0.8553942450500026,7,5843800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072948500000000,-0.9055531311738584,8,5841800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072951500000000,-0.691231854570827,3,5838800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072956500000000,-0.7738095327303492,5,5833800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072974500000000,-0.9227718636225698,8,5815800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072975500000000,-0.764122134393443,5,5814800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786072977500000000,-0.9125000008882194,8,5812800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073070500000000,-0.9599109121138958,9,5719800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073072500000000,-0.5808687889902198,1,5717800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073115500000000,0.6798905624746545,3,5674800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073116500000000,0.665325829268501,3,5673800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073207500000000,-0.9212814665027333,8,5582800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073214500000000,-0.5497722668824815,0,5575800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073219500000000,-0.564306329187239,1,5570800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073234500000000,-0.9758928559252418,9,5555800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073239500000000,-0.9687567794310785,9,5550800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073272500000000,-0.7394737003354812,4,5517800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073282500000000,-0.7149425319582889,4,5507800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073283500000000,-0.9541206452315811,9,5506800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073284500000000,-0.9483991275173916,8,5505800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073319500000000,0.7530487727316597,5,5470800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073490500000000,0.8093725128572958,6,5299800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073494500000000,0.8341034058853257,6,5295800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073502500000000,0.6985793844014742,3,5287800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073520500000000,-0.7086567163629132,4,5269800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073535500000000,-0.9527248863603607,9,5254800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073575500000000,-0.8258164926469018,6,5214800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073646500000000,0.6979695595533846,3,5143800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073651500000000,0.7586649521593061,5,5138800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073670500000000,0.9351734588835507,8,5119800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073679500000000,0.5753554485272847,1,5110800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786073817500000000,-0.9347702747163195,8,4972800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073918500000000,0.8712386348803831,7,4871800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073950500000000,0.6489796048926754,2,4839800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073970500000000,0.8588074020530944,7,4819800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786073974500000000,0.7585886729315711,5,4815800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074019500000000,-0.8976034816483754,7,4770800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074023500000000,-0.5287281837271925,0,4766800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074029500000000,-0.9172453793989993,8,4760800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074030500000000,-0.5787212860524109,1,4759800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074118500000000,-0.8401464378716434,6,4671800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074119500000000,-0.9192757529958778,8,4670800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786074149500000000,0.7766922596448732,5,4640800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786074150500000000,0.7828418263734456,5,4639800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786074151500000000,0.7782231149489166,5,4638800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074247500000000,-0.6175438711646406,2,4542800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074260500000000,-0.7551420160682518,5,4529800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074262500000000,-0.8060008252646635,6,4527800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074266500000000,-0.6027088135015087,2,4523800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074279500000000,-0.9289150182111297,8,4510800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074280500000000,-0.8827948908483985,7,4509800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074282500000000,-0.7708333292656712,5,4507800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074285500000000,-0.8369632755071956,6,4504800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074286500000000,-0.8413905522802475,6,4503800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074426500000000,-0.8787196465659285,7,4363800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074429500000000,-0.9735370851725298,9,4360800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074430500000000,-0.9556876532803764,9,4359800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074458500000000,-0.7271952157124316,4,4331800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786074499500000000,0.8707833061353265,7,4290800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074518500000000,-0.7020649097183319,4,4271800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074521500000000,-0.893738146134375,7,4268800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074528500000000,-0.8772643266573222,7,4261800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074582500000000,-0.7607669959533955,5,4207800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074584500000000,-0.8760370785600176,7,4205800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074623500000000,-0.5077519310282274,0,4166800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786074634500000000,0.6991404110561721,3,4155800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786074741500000000,0.7064132999317542,4,4048800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074787500000000,-0.8465011287879789,6,4002800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074797500000000,-0.5206751234541707,0,3992800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074855500000000,-0.814788236659303,6,3934800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786074868500000000,-0.7762081631185876,5,3921800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786074905500000000,0.765456343132413,5,3884800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786074906500000000,0.5922443960819626,1,3883800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786074917500000000,0.5780511106247324,1,3872800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786074924500000000,0.7629427675895688,5,3865800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786074927500000000,0.5694382172134025,1,3862800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786074931500000000,0.7657657444826735,5,3858800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786074932500000000,0.8286038567136766,6,3857800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786074937500000000,0.641069898112047,2,3852800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786074954500000000,0.8159630553640195,6,3835800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786074965500000000,0.7127607997288272,4,3824800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075001500000000,-0.7532057063196133,5,3788800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786075038500000000,0.7442014747497425,4,3751800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786075043500000000,0.6861167126681854,3,3746800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786075044500000000,0.7954098304576297,5,3745800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075067500000000,-0.9393493161679143,8,3722800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075068500000000,-0.6065258975959806,2,3721800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075107500000000,-0.8313323584944272,6,3682800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075113500000000,-0.7078804125657159,4,3676800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075114500000000,-0.737586114419782,4,3675800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075120500000000,-0.8695881818323847,7,3669800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075190500000000,-0.9437327279491723,8,3599800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075242500000000,-0.6586070901417045,3,3547800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075278500000000,-0.8802732065325346,7,3511800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075340500000000,-0.5366848164529314,0,3449800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075344500000000,-0.6756302648173793,3,3445800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075345500000000,-0.7335375274140422,4,3444800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075359500000000,-0.7737901028911603,5,3430800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075393500000000,-0.8451063707978766,6,3396800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075403500000000,-0.618235746980556,2,3386800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075404500000000,-0.7589900316385898,5,3385800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075428500000000,-0.673604535393398,3,3361800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786075455500000000,0.6647564757533367,3,3334800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786075549500000000,0.7247454076469426,4,3240800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786075550500000000,0.6301435367006046,2,3239800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075598500000000,-0.7192247055369996,4,3191800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075665500000000,-0.8590078423256605,7,3124800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075745500000000,-0.8016386437297779,6,3044800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075746500000000,-0.9101123608553081,8,3043800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075763500000000,-0.7863247900623205,5,3026800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075779500000000,-0.8965287021527113,7,3010800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075786500000000,-0.7153196587734397,4,3003800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075811500000000,-0.648203577840513,2,2978800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075860500000000,-0.7423971328993481,4,2929800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786075919500000000,-0.8965517264726487,7,2870800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786076052500000000,-0.7422535258916357,4,2737800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786076058500000000,-0.5901354787936637,1,2731800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786076070500000000,-0.8229342223947158,6,2719800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786076072500000000,-0.5465312787798166,0,2717800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786076078500000000,-0.7432971909673656,4,2711800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786076163500000000,-0.8060678095945424,6,2626800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786076210500000000,-0.6935732708643338,3,2579800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786076249500000000,-0.8817204321989136,7,2540800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786076282500000000,-0.6446858364333327,2,2507800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786076283500000000,-0.9347764952398671,8,2506800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786076286500000000,-0.8692003990583037,7,2503800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786076313500000000,-0.8351449305087901,6,2476800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786076325500000000,0.9148936154365869,8,2464800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786076366500000000,0.8573667746890811,7,2423800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786076382500000000,0.7685873621614069,5,2407800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786076383500000000,0.5107437893100205,0,2406800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,-1,1786076458500000000,-0.97194163594138,9,2331800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786076510500000000,0.7801047354714752,5,2279800
2026-08-07_46d1e1a74698,2026-08-07,historical_blocked_validation,1,1786076540500000000,0.623140509740608,2,2249800
