pair_id,research_date,role,side,reversal_capture_id,reversal_detect_ts_ns,reversal_obi,reversal_remaining_ms,control_capture_id,control_detect_ts_ns,control_obi,control_remaining_ms,same_capture,absolute_obi_difference
pair_000322,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785726494200000000,0.7457212752412392,1502800,2026-08-03_7f200bdbf129,1785727279200000000,0.7363819899733502,717800,True,0.009339285267888964
pair_000323,2026-08-03,historical_method_development,-1,2026-08-03_7f200bdbf129,1785726497400000000,-0.7468643100900785,1499600,2026-08-03_7f200bdbf129,1785726472200000000,-0.7058125756354315,1524800,True,0.04105173445464694
pair_000324,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785726509000000000,0.7131280366459517,1488000,2026-08-03_7f200bdbf129,1785727342200000000,0.7085106448342828,654800,True,0.0046173918116688695
pair_000325,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785726611900000000,0.6976378173214861,1385100,2026-08-03_7f200bdbf129,1785726522200000000,0.6913043588671464,1474800,True,0.0063334584543397465
pair_000326,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785726723300000000,0.7542662159170518,1273700,2026-08-03_7f200bdbf129,1785727298200000000,0.778210108373407,698800,True,0.023943892456355198
pair_000327,2026-08-03,historical_method_development,-1,2026-08-03_7f200bdbf129,1785726725600000000,-0.7179283005252661,1271400,2026-08-03_7f200bdbf129,1785727023200000000,-0.7018425361063724,973800,True,0.016085764418893755
pair_000328,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785726732200000000,0.7143954134992925,1264800,2026-08-03_7f200bdbf129,1785726568200000000,0.7353648732497217,1428800,True,0.020969459750429187
pair_000329,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785726748300000000,0.6142856822790912,1248700,2026-08-03_7f200bdbf129,1785727290200000000,0.6159091134919982,706800,True,0.0016234312129069783
pair_000330,2026-08-03,historical_method_development,-1,2026-08-03_7f200bdbf129,1785726783400000000,-0.8046398239439982,1213600,2026-08-03_7f200bdbf129,1785727188200000000,-0.8065764006311447,808800,True,0.0019365766871464185
pair_000331,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785726794100000000,0.6322501261868534,1202900,2026-08-03_2994fc7a75af,1785722423600000000,0.6319350588830809,170800,False,0.00031506730377250936
pair_000332,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785726815900000000,0.6661211293481127,1181100,2026-08-03_f1ce2c62420e,1785713952000000000,0.694809277901421,1438800,False,0.028688148553308257
pair_000333,2026-08-03,historical_method_development,-1,2026-08-03_7f200bdbf129,1785726818200000000,-0.8125530078021996,1178800,2026-08-03_7f200bdbf129,1785727958200000000,-0.810370362599279,38800,True,0.0021826452029206633
pair_000334,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785726828000000000,0.9021739122013996,1169000,2026-08-03_c6ba75ad540b,1785728825900000000,0.9062209789185479,971800,False,0.004047066717148273
pair_000335,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785726840200000000,0.9367231624574612,1156800,2026-08-03_c6ba75ad540b,1785728730900000000,0.9341383094185596,1066800,False,0.0025848530389016577
pair_000336,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785726846200000000,0.8068303216533981,1150800,2026-08-03_7f200bdbf129,1785727351200000000,0.8206451682026703,645800,True,0.01381484654927223
pair_000337,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785726852900000000,0.8673739997183462,1144100,2026-08-03_7f200bdbf129,1785726991200000000,0.8631921810184083,1005800,True,0.004181818699937834
pair_000338,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785726860300000000,0.5192697798027828,1136700,2026-08-03_7f200bdbf129,1785726937200000000,0.5381443341577609,1059800,True,0.01887455435497809
pair_000339,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785726985300000000,0.830413456639522,1011700,2026-08-03_7f200bdbf129,1785727334200000000,0.8372921612515708,662800,True,0.006878704612048758
pair_000340,2026-08-03,historical_method_development,-1,2026-08-03_7f200bdbf129,1785726999000000000,-0.9142367103349525,998000,2026-08-03_7f200bdbf129,1785726462200000000,-0.906605926381378,1534800,True,0.007630783953574416
pair_000341,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727013900000000,0.902267004047942,983100,2026-08-03_c6ba75ad540b,1785728406900000000,0.910191337570334,1390800,False,0.007924333522391969
pair_000342,2026-08-03,historical_method_development,-1,2026-08-03_7f200bdbf129,1785727016100000000,-0.9279778381667912,980900,2026-08-03_7f200bdbf129,1785726461200000000,-0.9052631584419932,1535800,True,0.022714679724798015
pair_000343,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727028300000000,0.7890406015027345,968700,2026-08-03_7f200bdbf129,1785726415200000000,0.7928802597381029,1581800,True,0.0038396582353684705
pair_000344,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727074700000000,0.5172413776141238,922300,2026-08-03_7f200bdbf129,1785727177200000000,0.5385572481624868,819800,True,0.021315870548363036
pair_000345,2026-08-03,historical_method_development,-1,2026-08-03_7f200bdbf129,1785727089000000000,-0.8374741238401869,908000,2026-08-03_7f200bdbf129,1785727966200000000,-0.8170478202250697,30800,True,0.020426303615117214
pair_000346,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727090800000000,0.7637362633999629,906200,2026-08-03_c6ba75ad540b,1785729511900000000,0.7669172854391312,285800,False,0.0031810220391682575
pair_000347,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727097200000000,0.8980079661208071,899800,2026-08-03_7f200bdbf129,1785727313200000000,0.8626666718097317,683800,True,0.035341294311075466
pair_000348,2026-08-03,historical_method_development,-1,2026-08-03_7f200bdbf129,1785727182400000000,-0.8272208624799823,814600,2026-08-03_7f200bdbf129,1785726601200000000,-0.8073654330358148,1395800,True,0.019855429444167516
pair_000349,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727196600000000,0.5328947194522796,800400,2026-08-03_c6ba75ad540b,1785728911900000000,0.5391498692569338,885800,False,0.0062551498046541365
pair_000350,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727217400000000,0.8669724793509932,779600,2026-08-03_7f200bdbf129,1785727286200000000,0.8538263135105537,710800,True,0.013146165840439483
pair_000351,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727241700000000,0.7769423593735215,755300,2026-08-03_c6ba75ad540b,1785728641900000000,0.784753376322356,1155800,False,0.007811016948834459
pair_000352,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727267600000000,0.7236774561740515,729400,2026-08-03_c6ba75ad540b,1785729743900000000,0.7251128976573675,53800,False,0.00143544148331598
pair_000353,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727271400000000,0.614869905249204,725600,2026-08-03_c6ba75ad540b,1785728852900000000,0.6138952295412603,944800,False,0.0009746757079437396
pair_000354,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727397900000000,0.7894736918583084,599100,2026-08-03_3a405386e85b,1785724131500000000,0.7927786328194759,263900,False,0.003304940961167513
pair_000355,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727408700000000,0.9742749086484501,588300,2026-08-03_c6ba75ad540b,1785728386900000000,0.9728877679511255,1410800,False,0.0013871406973245959
pair_000356,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727454700000000,0.7327800866459867,542300,2026-08-03_c6ba75ad540b,1785728672900000000,0.737815125814805,1124800,False,0.005035039168818312
pair_000357,2026-08-03,historical_method_development,-1,2026-08-03_7f200bdbf129,1785727459200000000,-0.921232876093054,537800,2026-08-03_7f200bdbf129,1785726463200000000,-0.904587161248503,1533800,True,0.01664571484455102
pair_000358,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727465000000000,0.794676810369151,532000,2026-08-03_c6ba75ad540b,1785728666900000000,0.794565942846208,1130800,False,0.00011086752294309221
pair_000359,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727481000000000,0.8960177008463391,516000,2026-08-03_c6ba75ad540b,1785729751900000000,0.8964856187528016,45800,False,0.00046791790646250053
pair_000360,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727492700000000,0.6265984733427653,504300,2026-08-03_c6ba75ad540b,1785729584900000000,0.6343490483682558,212800,False,0.00775057502549048
pair_000361,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727524300000000,0.9211324572759269,472700,2026-08-03_c6ba75ad540b,1785728876900000000,0.9160688724032946,920800,False,0.005063584872632254
pair_000362,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727599900000000,0.856851745629013,397100,2026-08-03_c6ba75ad540b,1785728845900000000,0.8700667809070949,951800,False,0.013215035278081877
pair_000363,2026-08-03,historical_method_development,-1,2026-08-03_7f200bdbf129,1785727603600000000,-0.9419831263577826,393400,2026-08-03_c6ba75ad540b,1785728257900000000,-0.9414225990846227,1539800,False,0.0005605272731599165
pair_000364,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727610000000000,0.5443037848730988,387000,2026-08-03_c6ba75ad540b,1785729329900000000,0.5463320763007691,467800,False,0.002028291427670248
pair_000365,2026-08-03,historical_method_development,-1,2026-08-03_7f200bdbf129,1785727624700000000,-0.8365180581932373,372300,2026-08-03_c6ba75ad540b,1785728613900000000,-0.8090337400651574,1183800,False,0.027484318128079943
pair_000366,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727635000000000,0.8090077878341185,362000,2026-08-03_7f200bdbf129,1785727314200000000,0.8470119471469376,682800,True,0.038004159312819086
pair_000367,2026-08-03,historical_method_development,-1,2026-08-03_7f200bdbf129,1785727662500000000,-0.9169306609699167,334500,2026-08-03_2994fc7a75af,1785722093600000000,-0.9144558723831183,500800,False,0.002474788586798393
pair_000368,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727663600000000,0.5399239270167743,333400,2026-08-03_f1ce2c62420e,1785714993000000000,0.5395284193123308,397800,False,0.0003955077044435207
pair_000369,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727745000000000,0.6367712984798144,252000,2026-08-03_c6ba75ad540b,1785728951900000000,0.6385964996212132,845800,False,0.0018252011413988356
pair_000370,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727765600000000,0.7805907092223769,231400,2026-08-03_3a405386e85b,1785723673500000000,0.7849056557852437,721900,False,0.004314946562866795
pair_000371,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727791800000000,0.8076225075390023,205200,2026-08-03_c6ba75ad540b,1785728239900000000,0.8097447951202216,1557800,False,0.00212228758121924
pair_000372,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727815400000000,0.8284389518452467,181600,2026-08-03_c6ba75ad540b,1785728729900000000,0.8340200143342287,1067800,False,0.005581062488981936
pair_000373,2026-08-03,historical_method_development,-1,2026-08-03_7f200bdbf129,1785727880700000000,-0.8411497828221477,116300,2026-08-03_c6ba75ad540b,1785729444900000000,-0.8044237557792321,352800,False,0.03672602704291561
pair_000374,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727888600000000,0.8223350247937236,108400,2026-08-03_c6ba75ad540b,1785728662900000000,0.8186372799035745,1134800,False,0.0036977448901490684
pair_000375,2026-08-03,historical_method_development,1,2026-08-03_7f200bdbf129,1785727984100000000,0.8197320290642756,12900,2026-08-03_3a405386e85b,1785724049500000000,0.8181818178684068,345900,False,0.0015502111958687337
pair_000376,2026-08-03,historical_method_development,1,2026-08-03_c6ba75ad540b,1785728023600000000,0.9516518949404628,1774100,2026-08-03_c6ba75ad540b,1785729658900000000,0.9763912317516918,138800,True,0.024739336811229085
pair_000377,2026-08-03,historical_method_development,1,2026-08-03_c6ba75ad540b,1785728083500000000,0.8191653757683494,1714200,2026-08-03_c6ba75ad540b,1785728400900000000,0.8116639910158805,1396800,True,0.007501384752468865
pair_000378,2026-08-03,historical_method_development,1,2026-08-03_c6ba75ad540b,1785728182700000000,0.9312242133451418,1615000,2026-08-03_c6ba75ad540b,1785728674900000000,0.9117920177734872,1122800,True,0.019432195571654653
pair_000379,2026-08-03,historical_method_development,1,2026-08-03_c6ba75ad540b,1785728220500000000,0.7011494249989784,1577200,2026-08-03_c6ba75ad540b,1785728675900000000,0.7036659803734728,1121800,True,0.002516555374494467
pair_000380,2026-08-03,historical_method_development,1,2026-08-03_c6ba75ad540b,1785728228900000000,0.8217821744912395,1568800,2026-08-03_c6ba75ad540b,1785729338900000000,0.8410958927313932,458800,True,0.01931371824015371
pair_000381,2026-08-03,historical_method_development,1,2026-08-03_c6ba75ad540b,1785728371400000000,0.720430114024368,1426300,2026-08-03_c6ba75ad540b,1785729350900000000,0.7444809859195808,446800,True,0.024050871895212822
pair_000382,2026-08-03,historical_method_development,1,2026-08-03_c6ba75ad540b,1785728468000000000,0.8562911850716838,1329700,2026-08-03_c6ba75ad540b,1785729771900000000,0.8748381557774755,25800,True,0.0185469707057917
pair_000383,2026-08-03,historical_method_development,1,2026-08-03_c6ba75ad540b,1785728565100000000,0.8095238178442028,1232600,2026-08-03_c6ba75ad540b,1785729365900000000,0.8008991669139534,431800,True,0.008624650930249445
pair_000384,2026-08-03,historical_method_development,1,2026-08-03_c6ba75ad540b,1785728604200000000,0.8012422342908112,1193500,2026-08-03_2994fc7a75af,1785721280600000000,0.800000002676325,1313800,False,0.0012422316144862222
pair_000385,2026-08-03,historical_method_development,1,2026-08-03_c6ba75ad540b,1785728636600000000,0.8479087405052156,1161100,2026-08-03_3a405386e85b,1785723556500000000,0.8047595901330238,838900,False,0.0431491503721918
pair_000386,2026-08-03,historical_method_development,1,2026-08-03_c6ba75ad540b,1785728971900000000,0.6435483951971185,825800,2026-08-03_c6ba75ad540b,1785729528900000000,0.6433735070630671,268800,True,0.00017488813405142078
pair_000387,2026-08-03,historical_method_development,1,2026-08-03_c6ba75ad540b,1785729062000000000,0.8325415742498279,735700,2026-08-03_2994fc7a75af,1785720992600000000,0.8030634561936043,1601800,False,0.02947811805622358
pair_000388,2026-08-03,historical_method_development,1,2026-08-03_c6ba75ad540b,1785729404500000000,0.6308360654593074,393200,2026-08-03_c6ba75ad540b,1785729508900000000,0.6394686950032593,288800,True,0.008632629543951942
pair_000389,2026-08-03,historical_method_development,1,2026-08-03_c6ba75ad540b,1785729562800000000,0.8585780547414791,234900,2026-08-03_c6ba75ad540b,1785729214900000000,0.8788501076377536,582800,True,0.02027205289627454
pair_000390,2026-08-03,historical_method_development,1,2026-08-03_c6ba75ad540b,1785729617900000000,0.8610038667755066,179800,2026-08-03_c6ba75ad540b,1785728880900000000,0.8812582983893713,916800,True,0.020254431613864754
pair_000391,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785805522600000000,0.8541666711433203,6799900,2026-08-04_a6a45be8a495,1785812034700000000,0.8543165491041832,287800,True,0.0001498779608628542
pair_000392,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785805565500000000,-0.8081587537226483,6757000,2026-08-04_a6a45be8a495,1785811293700000000,-0.8052550252874148,1028800,True,0.0029037284352335657
pair_000393,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785805598400000000,0.9185017498284779,6724100,2026-08-04_a6a45be8a495,1785810632700000000,0.9159183719550114,1689800,True,0.002583377873466519
pair_000394,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785806053200000000,-0.6501305472849748,6269300,2026-08-04_a6a45be8a495,1785811297700000000,-0.6505681804701205,1024800,True,0.0004376331851457804
pair_000395,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785806064000000000,0.6590909161428596,6258500,2026-08-04_a6a45be8a495,1785808585700000000,0.6507566971198212,3736800,True,0.008334219023038436
pair_000396,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785806068000000000,-0.8875147125495179,6254500,2026-08-04_a6a45be8a495,1785807631700000000,-0.8873653244478964,4690800,True,0.00014938810162146154
pair_000397,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785806105100000000,0.8573248349347434,6217400,2026-08-04_a6a45be8a495,1785811824700000000,0.8506876133916168,497800,True,0.006637221543126626
pair_000398,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785806106600000000,-0.9259572688629301,6215900,2026-08-04_a6a45be8a495,1785812017700000000,-0.9201485664898355,304800,True,0.00580870237309461
pair_000399,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785806115000000000,0.6330868907770071,6207500,2026-08-04_a6a45be8a495,1785812310700000000,0.6045694213001681,11800,True,0.028517469476838975
pair_000400,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785806241400000000,-0.870892923637388,6081100,2026-08-04_a6a45be8a495,1785811891700000000,-0.8617603204890787,430800,True,0.009132603148309326
pair_000401,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785806269000000000,-0.7812097764019272,6053500,2026-08-04_a6a45be8a495,1785811888700000000,-0.7839239416450526,433800,True,0.0027141652431253993
pair_000402,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785806457100000000,-0.6405919764846735,5865400,2026-08-04_a6a45be8a495,1785808041700000000,-0.6414219439583853,4280800,True,0.000829967473711779
pair_000403,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785806505800000000,0.8698924698132681,5816700,2026-08-04_a6a45be8a495,1785812080700000000,0.8696268247368972,241800,True,0.0002656450763708351
pair_000404,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785806551800000000,-0.5500650109738718,5770700,2026-08-04_a6a45be8a495,1785811956700000000,-0.552463753154914,365800,True,0.0023987421810421905
pair_000405,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785806567200000000,0.769322233094722,5755300,2026-08-04_a6a45be8a495,1785811556700000000,0.7781753099218909,765800,True,0.008853076827168849
pair_000406,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785806570700000000,-0.8032602529284905,5751800,2026-08-04_a6a45be8a495,1785807827700000000,-0.8124999913649692,4494800,True,0.00923973843647874
pair_000407,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785806571800000000,0.5988372184561619,5750700,2026-08-04_a6a45be8a495,1785811650700000000,0.5947281756692586,671800,True,0.004109042786903272
pair_000408,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785806626900000000,-0.9202492147370931,5695600,2026-08-04_a6a45be8a495,1785812219700000000,-0.913551397969695,102800,True,0.006697816767398113
pair_000409,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785806634400000000,0.7736263768964482,5688100,2026-08-04_a6a45be8a495,1785808655700000000,0.7781812689594598,3666800,True,0.0045548920630116285
pair_000410,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785806638200000000,-0.9003931903097347,5684300,2026-08-04_a6a45be8a495,1785811923700000000,-0.9006335471749441,398800,True,0.00024035686520940125
pair_000411,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785806694100000000,0.8313998345675209,5628400,2026-08-04_a6a45be8a495,1785811627700000000,0.8231859928467712,694800,True,0.008213841720749682
pair_000412,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785806815100000000,-0.9094076613955613,5507400,2026-08-04_a6a45be8a495,1785806861700000000,-0.9038817055645598,5460800,True,0.005525955831001461
pair_000413,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785806899600000000,0.9264705871645095,5422900,2026-08-04_a6a45be8a495,1785810147700000000,0.9271653608073691,2174800,True,0.0006947736428596363
pair_000414,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785806926500000000,-0.5803876926824485,5396000,2026-08-04_a6a45be8a495,1785809969700000000,-0.5923076947146999,2352800,True,0.011920002032251409
pair_000415,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785807028200000000,0.8128534700090498,5294300,2026-08-04_a6a45be8a495,1785810394700000000,0.8078010208390664,1927800,True,0.005052449169983486
pair_000416,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785807277000000000,-0.784735266950187,5045500,2026-08-04_a6a45be8a495,1785812009700000000,-0.795193318581836,312800,True,0.010458051631648924
pair_000417,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785807295800000000,0.9276485830651436,5026700,2026-08-04_a6a45be8a495,1785808534700000000,0.9311517240308155,3787800,True,0.003503140965671836
pair_000418,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785807320800000000,-0.7568389121096673,5001700,2026-08-04_a6a45be8a495,1785811474700000000,-0.7656004366903766,847800,True,0.008761524580709334
pair_000419,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785807363400000000,0.5486381246691947,4959100,2026-08-04_a6a45be8a495,1785810931700000000,0.5457227156847417,1390800,True,0.002915408984452972
pair_000420,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785807398100000000,-0.7559322067419203,4924400,2026-08-04_a6a45be8a495,1785806879700000000,-0.7686116681375217,5442800,True,0.012679461395601388
pair_000421,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785807425200000000,0.8011512248348368,4897300,2026-08-04_a6a45be8a495,1785811137700000000,0.841386195661858,1184800,True,0.04023497082702121
pair_000422,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785807471400000000,-0.6959152783756735,4851100,2026-08-04_a6a45be8a495,1785807638700000000,-0.6979591838359798,4683800,True,0.0020439054603063056
pair_000423,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785807478500000000,0.7650714700285436,4844000,2026-08-04_a6a45be8a495,1785812065700000000,0.7832370026087097,256800,True,0.018165532580166066
pair_000424,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785807498200000000,-0.7643835505934365,4824300,2026-08-04_a6a45be8a495,1785812213700000000,-0.7971676524567678,108800,True,0.03278410186333125
pair_000425,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785807508800000000,0.7623762444656326,4813700,2026-08-04_a6a45be8a495,1785810499700000000,0.7845188173472156,1822800,True,0.022142572881583056
pair_000426,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785807558500000000,-0.5871254216660964,4764000,2026-08-04_a6a45be8a495,1785812115700000000,-0.5661218458767158,206800,True,0.021003575789380613
pair_000427,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785807648600000000,0.7558569625271143,4673900,2026-08-04_a6a45be8a495,1785805824700000000,0.789343247927711,6497800,True,0.03348628540059673
pair_000428,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785807664600000000,0.8033431601317685,4657900,2026-08-04_a6a45be8a495,1785811007700000000,0.8425095944070756,1314800,True,0.03916643427530708
pair_000429,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785807761100000000,-0.5687732266550294,4561400,2026-08-04_a6a45be8a495,1785810088700000000,-0.5634301800131867,2233800,True,0.005343046641842708
pair_000430,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785807857200000000,0.7346379749249797,4465300,2026-08-04_a6a45be8a495,1785810699700000000,0.732665008428222,1622800,True,0.001972966496757711
pair_000431,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785807935400000000,-0.720481933761527,4387100,2026-08-04_a6a45be8a495,1785810739700000000,-0.7196261886817282,1582800,True,0.0008557450797987975
pair_000432,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785808062700000000,0.747560187443458,4259800,2026-08-04_a6a45be8a495,1785810415700000000,0.7303958044994447,1906800,True,0.017164382944013234
pair_000433,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785808072200000000,-0.8832109770125927,4250300,2026-08-04_a6a45be8a495,1785812016700000000,-0.8804865109876648,305800,True,0.0027244660249278185
pair_000434,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785808188700000000,0.5552807920088122,4133800,2026-08-04_a6a45be8a495,1785810609700000000,0.561768542968582,1712800,True,0.0064877509597698335
pair_000435,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785808377000000000,0.9220880447214092,3945500,2026-08-04_a6a45be8a495,1785812036700000000,0.913812147533032,285800,True,0.00827589718837718
pair_000436,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785808427600000000,-0.6567317719982712,3894900,2026-08-04_a6a45be8a495,1785810253700000000,-0.6649484461196496,2068800,True,0.008216674121378498
pair_000437,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785808458700000000,0.7860151640847569,3863800,2026-08-04_a6a45be8a495,1785808415700000000,0.7917304716627096,3906800,True,0.0057153075779526885
pair_000438,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785808798400000000,-0.7288135528511661,3524100,2026-08-04_a6a45be8a495,1785806076700000000,-0.7311703323872946,6245800,True,0.0023567795361284505
pair_000439,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785808876100000000,0.8057142844225769,3446400,2026-08-04_a6a45be8a495,1785807386700000000,0.8426812570600963,4935800,True,0.03696697263751947
pair_000440,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785808947900000000,-0.7227949672047358,3374600,2026-08-04_a6a45be8a495,1785811294700000000,-0.7229987237087273,1027800,True,0.00020375650399151457
pair_000441,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785809014700000000,0.6542842942604516,3307800,2026-08-04_a6a45be8a495,1785811606700000000,0.6705027216105498,715800,True,0.016218427350098152
pair_000442,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785809032100000000,-0.7288135637905464,3290400,2026-08-04_a6a45be8a495,1785805384700000000,-0.7234726587493917,6937800,True,0.005340905041154698
pair_000443,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785809091900000000,0.5304147461054886,3230600,2026-08-04_a6a45be8a495,1785811408700000000,0.5306553776372465,913800,True,0.00024063153175790664
pair_000444,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785809099600000000,-0.7219972949762304,3222900,2026-08-04_a6a45be8a495,1785811192700000000,-0.7181467082931373,1129800,True,0.003850586683093127
pair_000445,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785809201100000000,0.9516995993118964,3121400,2026-08-04_a6a45be8a495,1785810942700000000,0.9562043817391832,1379800,True,0.004504782427286802
pair_000446,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785809218400000000,0.666666653041742,3104100,2026-08-04_a6a45be8a495,1785810625700000000,0.6710012951124918,1696800,True,0.00433464207074985
pair_000447,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785809474700000000,0.7146776498312445,2847800,2026-08-04_a6a45be8a495,1785809398700000000,0.7142857083285472,2923800,True,0.00039194150269727945
pair_000448,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785809478200000000,-0.9410977231556115,2844300,2026-08-04_a6a45be8a495,1785812216700000000,-0.9461350127839442,105800,True,0.0050372896283327195
pair_000449,2026-08-04,historical_method_development,1,2026-08-04_a6a45be8a495,1785809508600000000,0.7395993769991304,2813900,2026-08-04_a6a45be8a495,1785809655700000000,0.7267759481463375,2666800,True,0.012823428852792862
pair_000450,2026-08-04,historical_method_development,-1,2026-08-04_a6a45be8a495,1785809529200000000,-0.7429305812047853,2793300,2026-08-04_a6a45be8a495,1785812214700000000,-0.7495082024867837,107800,True,0.006577621281998458
