capture_id,research_date,role,side,cross_ts_ns,detect_ts_ns,detection_delay_ms,obi_at_detection,remaining_ms
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725534000000000,1785725534900000000,900,-0.6839729196805239,661400
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725570100000000,1785725571000000000,900,0.5587583047696238,625300
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725571100000000,1785725572000000000,900,-0.8518913185899344,624300
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725584700000000,1785725585700000000,1000,0.863319387774036,610600
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725595000000000,1785725597000000000,2000,-0.7253885983840951,599300
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725597900000000,1785725598800000000,900,0.6514658095121187,597500
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725619200000000,1785725620100000000,900,-0.8337596005977163,576200
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725634700000000,1785725636500000000,1800,0.7117310627652501,559800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725640000000000,1785725640900000000,900,-0.7350096808023195,555400
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725642500000000,1785725643400000000,900,0.8040496505534152,552900
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725661800000000,1785725662800000000,1000,-0.5242105370617602,533500
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725683000000000,1785725683900000000,900,0.5866495652255137,512400
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725713400000000,1785725714300000000,900,-0.8519108243769077,482000
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725720200000000,1785725725900000000,5700,0.8222996509195264,470400
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725754300000000,1785725755200000000,900,-0.910411625896693,441100
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725756400000000,1785725757300000000,900,0.6663886861162781,439000
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725758600000000,1785725759500000000,900,-0.6824242286302131,436800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725766900000000,1785725767900000000,1000,0.5567144808458012,428400
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725774100000000,1785725775300000000,1200,-0.543859660835738,421000
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725795100000000,1785725796000000000,900,0.6976641824902927,400300
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725823100000000,1785725824600000000,1500,-0.5670538625409196,371700
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725867200000000,1785725868200000000,1000,0.6825029101739979,328100
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725896400000000,1785725898100000000,1700,-0.6677567145880859,298200
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725903400000000,1785725904300000000,900,0.7458745944130003,292000
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725910300000000,1785725911200000000,900,-0.7772727257703057,285100
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725914100000000,1785725915500000000,1400,0.6412078229128026,280800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725920500000000,1785725922200000000,1700,-0.7440758323852271,274100
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725923500000000,1785725925000000000,1500,0.8148820282714834,271300
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725993800000000,1785725995400000000,1600,-0.7814433019266963,200900
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785726009300000000,1785726011400000000,2100,0.6255178253158661,184900
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785726024300000000,1785726025200000000,900,-0.6152797085278479,171100
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785726042200000000,1785726043100000000,900,0.7685262227020955,153200
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785726047300000000,1785726048200000000,900,-0.6508447542212623,148100
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785726056200000000,1785726057100000000,900,0.8558293415095276,139200
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785726110700000000,1785726113000000000,2300,-0.6397163086103578,83300
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785726136800000000,1785726137700000000,900,0.8333333372185797,58600
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785726176200000000,1785726177100000000,900,-0.8506559074471567,19200
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785726188700000000,1785726189600000000,900,0.741007190117004,6700
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785726190300000000,1785726192300000000,2000,-0.6842105285661928,4000
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726207000000000,1785726210400000000,3400,-0.5922746756219166,1786600
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726223300000000,1785726226000000000,2700,0.9267955832232048,1771000
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726237200000000,1785726238100000000,900,-0.6516556503594282,1758900
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726239800000000,1785726243100000000,3300,0.5478614887906826,1753900
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726243200000000,1785726245000000000,1800,-0.5409252648782412,1752000
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726245300000000,1785726246200000000,900,0.808118087098682,1750800
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726246700000000,1785726247600000000,900,-0.7652174003741641,1749400
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726319700000000,1785726322600000000,2900,0.8596087476533303,1674400
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726324000000000,1785726326200000000,2200,-0.823814138212377,1670800
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726337500000000,1785726338400000000,900,0.8916256177222438,1658600
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726355300000000,1785726357100000000,1800,-0.513126466703506,1639900
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726363300000000,1785726364200000000,900,0.8233215538289684,1632800
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726368000000000,1785726368900000000,900,-0.5359115717136874,1628100
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726388200000000,1785726390400000000,2200,0.9273216700285407,1606600
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726433900000000,1785726434800000000,900,-0.9629629622218091,1562200
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726476300000000,1785726477500000000,1200,0.948212083061757,1519500
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726488800000000,1785726491400000000,2600,-0.77172653769071,1505600
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726492500000000,1785726494200000000,1700,0.7457212752412392,1502800
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726495700000000,1785726497400000000,1700,-0.7468643100900785,1499600
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726507400000000,1785726509000000000,1600,0.7131280366459517,1488000
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726553300000000,1785726557000000000,3700,-0.6548856666564309,1440000
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726557200000000,1785726558900000000,1700,0.5851063839772469,1438100
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726578000000000,1785726584700000000,6700,-0.856249991944367,1412300
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726609100000000,1785726611900000000,2800,0.6976378173214861,1385100
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726645400000000,1785726647300000000,1900,-0.7753587200215829,1349700
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726722400000000,1785726723300000000,900,0.7542662159170518,1273700
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726724700000000,1785726725600000000,900,-0.7179283005252661,1271400
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726730300000000,1785726732200000000,1900,0.7143954134992925,1264800
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726740900000000,1785726742200000000,1300,-0.8988697246925942,1254800
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726745800000000,1785726748300000000,2500,0.6142856822790912,1248700
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726781600000000,1785726783400000000,1800,-0.8046398239439982,1213600
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726793200000000,1785726794100000000,900,0.6322501261868534,1202900
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726807600000000,1785726810300000000,2700,-0.8597811160648918,1186700
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726813500000000,1785726815900000000,2400,0.6661211293481127,1181100
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726817300000000,1785726818200000000,900,-0.8125530078021996,1178800
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726826200000000,1785726828000000000,1800,0.9021739122013996,1169000
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726832300000000,1785726834500000000,2200,-0.6904276805462222,1162500
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726838400000000,1785726840200000000,1800,0.9367231624574612,1156800
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726840900000000,1785726841800000000,900,-0.8968481381436196,1155200
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726845300000000,1785726846200000000,900,0.8068303216533981,1150800
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726850600000000,1785726851600000000,1000,-0.557761714153427,1145400
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726851700000000,1785726852900000000,1200,0.8673739997183462,1144100
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726856700000000,1785726858500000000,1800,-0.7947629111400938,1138500
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726858600000000,1785726860300000000,1700,0.5192697798027828,1136700
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726885400000000,1785726887400000000,2000,-0.5379426736972982,1109600
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726891000000000,1785726892600000000,1600,0.5847076309562051,1104400
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726894200000000,1785726895400000000,1200,-0.6415362605647471,1101600
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726921300000000,1785726924700000000,3400,0.6710849358218698,1072300
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726967100000000,1785726968000000000,900,-0.5989975000475899,1029000
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785726983300000000,1785726985300000000,2000,0.830413456639522,1011700
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785726997300000000,1785726999000000000,1700,-0.9142367103349525,998000
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727000200000000,1785727006900000000,6700,0.6694915120072861,990100
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727011800000000,1785727012700000000,900,-0.8988622012636776,984300
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727013000000000,1785727013900000000,900,0.902267004047942,983100
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727014100000000,1785727016100000000,2000,-0.9279778381667912,980900
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727027400000000,1785727028300000000,900,0.7890406015027345,968700
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727047200000000,1785727048500000000,1300,-0.6363636277707986,948500
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727072800000000,1785727074700000000,1900,0.5172413776141238,922300
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727087700000000,1785727089000000000,1300,-0.8374741238401869,908000
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727089800000000,1785727090800000000,1000,0.7637362633999629,906200
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727091200000000,1785727092300000000,1100,-0.6141479068286366,904700
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727095400000000,1785727097200000000,1800,0.8980079661208071,899800
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727126400000000,1785727127300000000,900,-0.8775042960352428,869700
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727145400000000,1785727146300000000,900,0.5828220946890861,850700
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727179700000000,1785727182400000000,2700,-0.8272208624799823,814600
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727195400000000,1785727196600000000,1200,0.5328947194522796,800400
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727204300000000,1785727206500000000,2200,-0.6562835622726304,790500
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727213300000000,1785727217400000000,4100,0.8669724793509932,779600
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727237200000000,1785727238500000000,1300,-0.5924855164598481,758500
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727238600000000,1785727241700000000,3100,0.7769423593735215,755300
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727250100000000,1785727256600000000,6500,-0.7731653195335888,740400
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727266700000000,1785727267600000000,900,0.7236774561740515,729400
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727268000000000,1785727269200000000,1200,-0.6356435550251167,727800
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727269900000000,1785727271400000000,1500,0.614869905249204,725600
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727388900000000,1785727390100000000,1200,-0.7950138442978294,606900
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727396000000000,1785727397900000000,1900,0.7894736918583084,599100
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727399200000000,1785727400300000000,1100,-0.5326633021220538,596700
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727407800000000,1785727408700000000,900,0.9742749086484501,588300
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727433800000000,1785727434700000000,900,-0.8622516522219303,562300
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727453400000000,1785727454700000000,1300,0.7327800866459867,542300
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727457900000000,1785727459200000000,1300,-0.921232876093054,537800
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727464100000000,1785727465000000000,900,0.794676810369151,532000
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727471400000000,1785727474000000000,2600,-0.6547455485950727,523000
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727478400000000,1785727481000000000,2600,0.8960177008463391,516000
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727482800000000,1785727483700000000,900,-0.7623762351560284,513300
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727491400000000,1785727492700000000,1300,0.6265984733427653,504300
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727506300000000,1785727509700000000,3400,-0.731673599581503,487300
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727522200000000,1785727524300000000,2100,0.9211324572759269,472700
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727551200000000,1785727552300000000,1100,-0.6077308590621956,444700
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727596700000000,1785727599900000000,3200,0.856851745629013,397100
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727601900000000,1785727603600000000,1700,-0.9419831263577826,393400
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727609100000000,1785727610000000000,900,0.5443037848730988,387000
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727623800000000,1785727624700000000,900,-0.8365180581932373,372300
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727633800000000,1785727635000000000,1200,0.8090077878341185,362000
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727661400000000,1785727662500000000,1100,-0.9169306609699167,334500
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727662700000000,1785727663600000000,900,0.5399239270167743,333400
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727739400000000,1785727740300000000,900,-0.8965366067472299,256700
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727743600000000,1785727745000000000,1400,0.6367712984798144,252000
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727759700000000,1785727761500000000,1800,-0.6544502708844606,235500
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727763100000000,1785727765600000000,2500,0.7805907092223769,231400
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727770800000000,1785727772200000000,1400,-0.954407296545498,224800
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727772800000000,1785727773700000000,900,0.5824524340163757,223300
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727782800000000,1785727784700000000,1900,-0.9010277937050932,212300
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727790900000000,1785727791800000000,900,0.8076225075390023,205200
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727802000000000,1785727803600000000,1600,-0.570281120725238,193400
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727814100000000,1785727815400000000,1300,0.8284389518452467,181600
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727865600000000,1785727866700000000,1100,-0.737967910850361,130300
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727873700000000,1785727874600000000,900,0.5667869831636273,122400
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727879500000000,1785727880700000000,1200,-0.8411497828221477,116300
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727887600000000,1785727888600000000,1000,0.8223350247937236,108400
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727905700000000,1785727906900000000,1200,-0.8583967285017301,90100
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,1,1785727983200000000,1785727984100000000,900,0.8197320290642756,12900
2026-08-03_7f200bdbf129,2026-08-03,historical_method_development,-1,1785727993700000000,1785727995100000000,1400,-0.543290065529469,1900
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728022700000000,1785728023600000000,900,0.9516518949404628,1774100
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728060600000000,1785728061500000000,900,-0.8994709059137563,1736200
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728082200000000,1785728083500000000,1300,0.8191653757683494,1714200
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728096400000000,1785728097300000000,900,-0.8164705929740173,1700400
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728108400000000,1785728109700000000,1300,0.7755775519028408,1688000
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728122500000000,1785728123600000000,1100,-0.8769931671841915,1674100
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728149800000000,1785728150700000000,900,0.6752767754783625,1647000
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728163400000000,1785728166000000000,2600,-0.9380240615954425,1631700
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728173000000000,1785728182700000000,9700,0.9312242133451418,1615000
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728201500000000,1785728202400000000,900,-0.8629792681231327,1595300
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728219500000000,1785728220500000000,1000,0.7011494249989784,1577200
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728224700000000,1785728225700000000,1000,-0.6311569318359547,1572000
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728228000000000,1785728228900000000,900,0.8217821744912395,1568800
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728245900000000,1785728247000000000,1100,-0.958636537191813,1550700
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728297000000000,1785728298200000000,1200,0.6622950925224443,1499500
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728303500000000,1785728306500000000,3000,-0.7086092636474809,1491200
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728364000000000,1785728365100000000,1100,0.5922746835614218,1432600
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728366600000000,1785728368600000000,2000,-0.68488743834588,1429100
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728369800000000,1785728371400000000,1600,0.720430114024368,1426300
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728416400000000,1785728417500000000,1100,-0.6751033028229239,1380200
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728441300000000,1785728444800000000,3500,0.9715930900382962,1352900
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728453400000000,1785728455000000000,1600,-0.7175438678130543,1342700
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728467000000000,1785728468000000000,1000,0.8562911850716838,1329700
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728477400000000,1785728479100000000,1700,-0.801702254532353,1318600
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728480000000000,1785728481400000000,1400,0.685696766513464,1316300
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728489900000000,1785728490800000000,900,-0.6018202710926033,1306900
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728503800000000,1785728504700000000,900,0.7133105805790104,1293000
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728507100000000,1785728508000000000,900,-0.633663350075815,1289700
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728523200000000,1785728524200000000,1000,0.6704805512212401,1273500
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728525100000000,1785728526300000000,1200,-0.723608438973512,1271400
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728548100000000,1785728549000000000,900,0.6536180161055084,1248700
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728555500000000,1785728557800000000,2300,-0.5314533768812294,1239900
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728563100000000,1785728565100000000,2000,0.8095238178442028,1232600
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728571800000000,1785728572700000000,900,-0.9057093390794339,1225000
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728586700000000,1785728588900000000,2200,0.7389558325592069,1208800
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728590900000000,1785728591800000000,900,-0.6668746183738853,1205900
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728602100000000,1785728604200000000,2100,0.8012422342908112,1193500
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728604300000000,1785728605300000000,1000,-0.6228338574973733,1192400
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728619800000000,1785728620700000000,900,0.5545023864556277,1177000
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728630500000000,1785728632000000000,1500,-0.7343852781883664,1165700
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728634200000000,1785728636600000000,2400,0.8479087405052156,1161100
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728742100000000,1785728744100000000,2000,-0.8461968652362388,1053600
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728759800000000,1785728762500000000,2700,0.9217534789676065,1035200
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728773600000000,1785728776000000000,2400,-0.6712962900935731,1021700
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728782400000000,1785728784400000000,2000,0.7299771119356644,1013300
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728858800000000,1785728860000000000,1200,-0.6166666528341762,937700
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728860400000000,1785728861400000000,1000,0.7232704524502884,936300
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728888700000000,1785728889700000000,1000,-0.7661772987053701,908000
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728904700000000,1785728905900000000,1200,0.796008867369307,891800
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728920500000000,1785728921500000000,1000,-0.5036836248733386,876200
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728921900000000,1785728922900000000,1000,0.9027661358619103,874800
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728964300000000,1785728966700000000,2400,-0.7437070968068321,831000
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785728970400000000,1785728971900000000,1500,0.6435483951971185,825800
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785728989300000000,1785728990400000000,1100,-0.5007201290683858,807300
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785729012600000000,1785729016100000000,3500,0.912891986847273,781600
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785729027200000000,1785729029100000000,1900,-0.7541412405095322,768600
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785729060700000000,1785729062000000000,1300,0.8325415742498279,735700
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785729079500000000,1785729080400000000,900,-0.8540880456358391,717300
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785729090900000000,1785729096400000000,5500,0.556844540780938,701300
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785729151900000000,1785729153000000000,1100,-0.7134468744544996,644700
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785729175600000000,1785729176500000000,900,0.5652174161671959,621200
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,-1,1785729179100000000,1785729180800000000,1700,-0.8442367624192948,616900
2026-08-03_c6ba75ad540b,2026-08-03,historical_method_development,1,1785729187200000000,1785729188100000000,900,0.6693657326982891,609600
