schema_version,task_id,pair_sequence,start_sample_sequence,end_sample_sequence,actual_horizon_us,start_mid_price,end_mid_price,abs_mid_move_bps
skhynix_c6in_latency_v2,0822T002,321,321,322,539548,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,322,322,323,567581,1253.45,1253.75,2.393394231919538
skhynix_c6in_latency_v2,0822T002,323,323,324,483166,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,324,324,325,536412,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,325,325,326,513607,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,326,326,327,493933,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,327,327,328,568548,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,328,328,329,553018,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,329,329,330,501217,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,330,330,331,537134,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,331,331,332,528416,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,332,332,333,612274,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,333,333,334,468999,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,334,334,335,550564,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,335,335,336,555217,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,336,336,337,669265,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,337,337,338,394416,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,338,338,339,561224,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,339,339,340,524892,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,340,340,341,553801,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,341,341,342,567638,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,342,342,343,475907,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,343,343,344,566528,1253.75,1253.75,0.0
skhynix_c6in_latency_v2,0822T002,344,344,345,542614,1253.75,1253.65,0.7976071784638809
skhynix_c6in_latency_v2,0822T002,345,345,346,574531,1253.65,1253.6,0.3988354006316109
skhynix_c6in_latency_v2,0822T002,346,346,347,511842,1253.6,1253.6,0.0
skhynix_c6in_latency_v2,0822T002,347,347,348,534506,1253.6,1253.6,0.0
skhynix_c6in_latency_v2,0822T002,348,348,349,633721,1253.6,1253.6,0.0
skhynix_c6in_latency_v2,0822T002,349,349,350,475558,1253.6,1253.6,0.0
skhynix_c6in_latency_v2,0822T002,350,350,351,567900,1253.6,1253.6,0.0
skhynix_c6in_latency_v2,0822T002,351,351,352,557299,1253.6,1253.6,0.0
skhynix_c6in_latency_v2,0822T002,352,352,353,500548,1253.6,1253.6,0.0
skhynix_c6in_latency_v2,0822T002,353,353,354,516556,1253.6,1253.6,0.0
skhynix_c6in_latency_v2,0822T002,354,354,355,510029,1253.6,1253.6,0.0
skhynix_c6in_latency_v2,0822T002,355,355,356,581419,1253.6,1253.6,0.0
skhynix_c6in_latency_v2,0822T002,356,356,357,528445,1253.6,1253.6,0.0
skhynix_c6in_latency_v2,0822T002,357,357,358,561589,1253.6,1253.65,0.39885130823374204
skhynix_c6in_latency_v2,0822T002,358,358,359,510351,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,359,359,360,543744,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,360,360,361,504888,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,361,361,362,578414,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,362,362,363,516428,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,363,363,364,520728,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,364,364,365,677508,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,365,365,366,442125,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,366,366,367,499096,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,367,367,368,548831,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,368,368,369,539372,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,369,369,370,537670,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,370,370,371,534698,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,371,371,372,589056,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,372,372,373,496529,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,373,373,374,587444,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,374,374,375,616010,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,375,375,376,603125,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,376,376,377,502418,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,377,377,378,559332,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,378,378,379,603656,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,379,379,380,498383,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,380,380,381,573639,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,381,381,382,498303,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,382,382,383,554508,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,383,383,384,455807,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,384,384,385,522589,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,385,385,386,593324,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,386,386,387,508003,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,387,387,388,512911,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,388,388,389,574165,1253.65,1253.45,1.5953416025210023
skhynix_c6in_latency_v2,0822T002,389,389,390,524418,1253.45,1253.35,0.7977980773077221
skhynix_c6in_latency_v2,0822T002,390,390,391,534548,1253.35,1253.45,0.7978617305631821
skhynix_c6in_latency_v2,0822T002,391,391,392,578047,1253.45,1253.4,0.39889903865295406
skhynix_c6in_latency_v2,0822T002,392,392,393,534275,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,393,393,394,562923,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,394,394,395,460337,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,395,395,396,530635,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,396,396,397,534338,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,397,397,398,518573,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,398,398,399,550275,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,399,399,400,551961,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,400,400,401,554963,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,401,401,402,565061,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,402,402,403,504466,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,403,403,404,494501,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,404,404,405,536160,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,405,405,406,530563,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,406,406,407,558821,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,407,407,408,638006,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,408,408,409,502265,1253.4,1253.45,0.39891495133201305
skhynix_c6in_latency_v2,0822T002,409,409,410,593388,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,410,410,411,568356,1253.45,1253.65,1.5955961546136301
skhynix_c6in_latency_v2,0822T002,411,411,412,485787,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,412,412,413,539853,1253.65,1253.6,0.3988354006316109
skhynix_c6in_latency_v2,0822T002,413,413,414,582538,1253.6,1253.6,0.0
skhynix_c6in_latency_v2,0822T002,414,414,415,481025,1253.6,1253.6,0.0
skhynix_c6in_latency_v2,0822T002,415,415,416,522232,1253.6,1253.55,0.39885130823192827
skhynix_c6in_latency_v2,0822T002,416,416,417,566931,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,417,417,418,499661,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,418,418,419,511644,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,419,419,420,504318,1253.55,1253.35,1.5954688684140679
skhynix_c6in_latency_v2,0822T002,420,420,421,691702,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,421,421,422,405457,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,422,422,423,526211,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,423,423,424,483365,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,424,424,425,572485,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,425,425,426,528496,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,426,426,427,538172,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,427,427,428,561975,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,428,428,429,611427,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,429,429,430,513312,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,430,430,431,591200,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,431,431,432,529263,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,432,432,433,517870,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,433,433,434,498644,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,434,434,435,617147,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,435,435,436,575505,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,436,436,437,515106,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,437,437,438,553181,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,438,438,439,507378,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,439,439,440,571092,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,440,440,441,550389,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,441,441,442,526465,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,442,442,443,544227,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,443,443,444,557066,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,444,444,445,491556,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,445,445,446,576754,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,446,446,447,492377,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,447,447,448,556978,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,448,448,449,580533,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,449,449,450,484287,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,450,450,451,557722,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,451,451,452,546114,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,452,452,453,488760,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,453,453,454,551099,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,454,454,455,555818,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,455,455,456,543482,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,456,456,457,561153,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,457,457,458,525695,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,458,458,459,566378,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,459,459,460,589110,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,460,460,461,520551,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,461,461,462,581792,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,462,462,463,519907,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,463,463,464,548449,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,464,464,465,530764,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,465,465,466,649837,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,466,466,467,470729,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,467,467,468,586873,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,468,468,469,491983,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,469,469,470,531092,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,470,470,471,567176,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,471,471,472,544186,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,472,472,473,512684,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,473,473,474,546558,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,474,474,475,564157,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,475,475,476,503716,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,476,476,477,667901,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,477,477,478,559335,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,478,478,479,610386,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,479,479,480,630734,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,480,480,481,590908,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,481,481,482,661072,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,482,482,483,487797,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,483,483,484,547274,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,484,484,485,737184,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,485,485,486,479447,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,486,486,487,506989,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,487,487,488,558929,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,488,488,489,557304,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,489,489,490,500241,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,490,490,491,572443,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,491,491,492,562972,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,492,492,493,497935,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,493,493,494,585589,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,494,494,495,610625,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,495,495,496,522849,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,496,496,497,568293,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,497,497,498,527628,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,498,498,499,542173,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,499,499,500,553808,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,500,500,501,476390,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,501,501,502,512427,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,502,502,503,498428,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,503,503,504,572150,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,504,504,505,520778,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,505,505,506,541160,1253.35,1253.55,1.59572346112455
skhynix_c6in_latency_v2,0822T002,506,506,507,567877,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,507,507,508,517612,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,508,508,509,543028,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,509,509,510,513415,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,510,510,511,562467,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,511,511,512,504484,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,512,512,513,682353,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,513,513,514,417473,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,514,514,515,651073,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,515,515,516,434740,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,516,516,517,554974,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,517,517,518,523572,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,518,518,519,533416,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,519,519,520,509995,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,520,520,521,510333,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,521,521,522,476269,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,522,522,523,614245,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,523,523,524,521700,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,524,524,525,539064,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,525,525,526,509340,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,526,526,527,587725,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,527,527,528,545905,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,528,528,529,514145,1253.55,1253.35,1.5954688684140679
skhynix_c6in_latency_v2,0822T002,529,529,530,575083,1253.35,1253.4,0.39893086528249816
skhynix_c6in_latency_v2,0822T002,530,530,531,523847,1253.4,1253.35,0.39891495133382715
skhynix_c6in_latency_v2,0822T002,531,531,532,567454,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,532,532,533,445207,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,533,533,534,546799,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,534,534,535,535908,1253.35,1253.4,0.39893086528249816
skhynix_c6in_latency_v2,0822T002,535,535,536,555369,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,536,536,537,494709,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,537,537,538,577208,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,538,538,539,571575,1253.4,1253.45,0.39891495133201305
skhynix_c6in_latency_v2,0822T002,539,539,540,533972,1253.45,1253.4,0.39889903865295406
skhynix_c6in_latency_v2,0822T002,540,540,541,550534,1253.4,1253.4,0.0
skhynix_c6in_latency_v2,0822T002,541,541,542,506381,1253.4,1253.35,0.39891495133382715
skhynix_c6in_latency_v2,0822T002,542,542,543,599795,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,543,543,544,488474,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,544,544,545,522328,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,545,545,546,541216,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,546,546,547,546646,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,547,547,548,512602,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,548,548,549,583096,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,549,549,550,496530,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,550,550,551,620389,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,551,551,552,529786,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,552,552,553,532149,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,553,553,554,583087,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,554,554,555,505029,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,555,555,556,522889,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,556,556,557,594985,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,557,557,558,471494,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,558,558,559,555445,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,559,559,560,575729,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,560,560,561,493537,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,561,561,562,524878,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,562,562,563,551236,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,563,563,564,532087,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,564,564,565,489786,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,565,565,566,560351,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,566,566,567,569343,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,567,567,568,539546,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,568,568,569,578724,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,569,569,570,511308,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,570,570,571,538286,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,571,571,572,498471,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,572,572,573,516694,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,573,573,574,569245,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,574,574,575,509176,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,575,575,576,540033,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,576,576,577,529182,1253.35,1253.4,0.39893086528249816
skhynix_c6in_latency_v2,0822T002,577,577,578,563668,1253.4,1253.35,0.39891495133382715
skhynix_c6in_latency_v2,0822T002,578,578,579,543435,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,579,579,580,528819,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,580,580,581,533259,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,581,581,582,648565,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,582,582,583,560970,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,583,583,584,619318,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,584,584,585,504355,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,585,585,586,551470,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,586,586,587,546811,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,587,587,588,553744,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,588,588,589,620171,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,589,589,590,548555,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,590,590,591,590986,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,591,591,592,628780,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,592,592,593,596279,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,593,593,594,673669,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,594,594,595,483857,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,595,595,596,536097,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,596,596,597,552212,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,597,597,598,520324,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,598,598,599,519990,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,599,599,600,467177,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,600,600,601,533678,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,601,601,602,474788,1253.35,1253.55,1.59572346112455
skhynix_c6in_latency_v2,0822T002,602,602,603,541744,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,603,603,604,533242,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,604,604,605,550318,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,605,605,606,625309,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,606,606,607,450434,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,607,607,608,545407,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,608,608,609,524049,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,609,609,610,546571,1253.55,1253.6,0.3988672171030635
skhynix_c6in_latency_v2,0822T002,610,610,611,521760,1253.6,1253.65,0.39885130823374204
skhynix_c6in_latency_v2,0822T002,611,611,612,622242,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,612,612,613,562315,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,613,613,614,498189,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,614,614,615,549122,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,615,615,616,517818,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,616,616,617,583986,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,617,617,618,504180,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,618,618,619,554519,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,619,619,620,537122,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,620,620,621,537952,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,621,621,622,532223,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,622,622,623,552211,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,623,623,624,530771,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,624,624,625,540144,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,625,625,626,509519,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,626,626,627,573507,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,627,627,628,547461,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,628,628,629,583305,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,629,629,630,487996,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,630,630,631,527757,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,631,631,632,539691,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,632,632,633,539468,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,633,633,634,639359,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,634,634,635,421193,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,635,635,636,512723,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,636,636,637,574644,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,637,637,638,562675,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,638,638,639,495074,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,639,639,640,527227,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,640,640,641,562215,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,641,641,642,551021,1253.65,1253.65,0.0
